E-EF_eV,comp1_LPSCl_total_perfu,modelc_LPSCl16_total_perfu
1.360,1.4304,0.3631
1.370,1.4461,0.3766
1.380,1.4615,0.3905
1.390,1.4766,0.4049
1.400,1.4914,0.4196
1.410,1.5060,0.4349
1.420,1.5201,0.4505
1.430,1.5340,0.4667
1.440,1.5474,0.4834
1.450,1.5604,0.5006
1.460,1.5730,0.5183
1.470,1.5851,0.5366
1.480,1.5968,0.5554
1.490,1.6079,0.5749
1.500,1.6186,0.5949
1.510,1.6287,0.6156
1.520,1.6383,0.6369
1.530,1.6473,0.6589
1.540,1.6558,0.6815
1.550,1.6638,0.7049
1.560,1.6712,0.7289
1.570,1.6781,0.7537
1.580,1.6844,0.7791
1.590,1.6903,0.8053
1.600,1.6955,0.8321
1.610,1.7003,0.8596
1.620,1.7046,0.8878
1.630,1.7083,0.9167
1.640,1.7116,0.9461
1.650,1.7143,0.9761
1.660,1.7166,1.0066
1.670,1.7183,1.0375
1.680,1.7196,1.0688
1.690,1.7203,1.1005
1.700,1.7206,1.1323
1.710,1.7204,1.1643
1.720,1.7197,1.1963
1.730,1.7185,1.2282
1.740,1.7168,1.2600
1.750,1.7146,1.2914
1.760,1.7120,1.3225
1.770,1.7088,1.3530
1.780,1.7052,1.3829
1.790,1.7011,1.4120
1.800,1.6966,1.4403
1.810,1.6917,1.4676
1.820,1.6863,1.4939
1.830,1.6806,1.5190
1.840,1.6745,1.5430
1.850,1.6680,1.5656
1.860,1.6613,1.5870
1.870,1.6544,1.6070
1.880,1.6472,1.6256
1.890,1.6399,1.6428
1.900,1.6326,1.6587
1.910,1.6252,1.6733
1.920,1.6178,1.6866
1.930,1.6106,1.6987
1.940,1.6037,1.7096
1.950,1.5970,1.7195
1.960,1.5909,1.7283
1.970,1.5852,1.7363
1.980,1.5803,1.7436
1.990,1.5763,1.7501
2.000,1.5732,1.7561
2.010,1.5713,1.7617
2.020,1.5707,1.7670
2.030,1.5717,1.7720
2.040,1.5745,1.7768
2.050,1.5792,1.7816
2.060,1.5861,1.7865
2.070,1.5956,1.7914
2.080,1.6077,1.7964
2.090,1.6228,1.8015
2.100,1.6411,1.8068
2.110,1.6630,1.8123
2.120,1.6886,1.8179
2.130,1.7183,1.8236
2.140,1.7523,1.8294
2.150,1.7907,1.8352
2.160,1.8340,1.8410
2.170,1.8822,1.8467
2.180,1.9354,1.8522
2.190,1.9939,1.8574
2.200,2.0577,1.8623
2.210,2.1269,1.8668
2.220,2.2013,1.8707
2.230,2.2811,1.8740
2.240,2.3659,1.8765
2.250,2.4557,1.8783
2.260,2.5501,1.8792
2.270,2.6489,1.8792
2.280,2.7517,1.8781
2.290,2.8579,1.8760
2.300,2.9671,1.8729
2.310,3.0787,1.8686
2.320,3.1920,1.8632
2.330,3.3065,1.8568
2.340,3.4213,1.8492
2.350,3.5358,1.8406
2.360,3.6491,1.8310
2.370,3.7606,1.8205
2.380,3.8694,1.8091
2.390,3.9748,1.7969
2.400,4.0761,1.7841
2.410,4.1725,1.7707
2.420,4.2635,1.7569
2.430,4.3485,1.7429
2.440,4.4269,1.7287
2.450,4.4983,1.7146
2.460,4.5624,1.7007
2.470,4.6188,1.6873
2.480,4.6675,1.6745
2.490,4.7084,1.6626
2.500,4.7414,1.6518
2.510,4.7667,1.6423
2.520,4.7845,1.6343
2.530,4.7952,1.6280
2.540,4.7990,1.6238
2.550,4.7965,1.6217
2.560,4.7882,1.6222
2.570,4.7746,1.6253
2.580,4.7566,1.6313
2.590,4.7346,1.6405
2.600,4.7096,1.6530
2.610,4.6821,1.6690
2.620,4.6531,1.6886
2.630,4.6232,1.7122
2.640,4.5932,1.7397
2.650,4.5639,1.7714
2.660,4.5359,1.8073
2.670,4.5100,1.8474
2.680,4.4869,1.8919
2.690,4.4670,1.9407
2.700,4.4510,1.9939
2.710,4.4393,2.0513
2.720,4.4325,2.1129
2.730,4.4308,2.1785
2.740,4.4346,2.2481
2.750,4.4442,2.3215
2.760,4.4596,2.3984
2.770,4.4810,2.4785
2.780,4.5084,2.5618
2.790,4.5418,2.6477
2.800,4.5810,2.7361
2.810,4.6259,2.8265
2.820,4.6763,2.9186
2.830,4.7318,3.0120
2.840,4.7921,3.1063
2.850,4.8568,3.2011
2.860,4.9255,3.2960
2.870,4.9976,3.3905
2.880,5.0726,3.4843
2.890,5.1500,3.5769
2.900,5.2291,3.6680
2.910,5.3095,3.7571
2.920,5.3904,3.8438
2.930,5.4713,3.9277
2.940,5.5516,4.0086
2.950,5.6308,4.0862
2.960,5.7082,4.1600
2.970,5.7833,4.2299
2.980,5.8557,4.2957
2.990,5.9249,4.3571
3.000,5.9904,4.4141
3.010,6.0520,4.4665
3.020,6.1093,4.5142
3.030,6.1619,4.5573
3.040,6.2098,4.5958
3.050,6.2526,4.6297
3.060,6.2902,4.6592
3.070,6.3226,4.6844
3.080,6.3497,4.7056
3.090,6.3713,4.7229
3.100,6.3876,4.7367
3.110,6.3985,4.7472
3.120,6.4040,4.7549
3.130,6.4043,4.7600
3.140,6.3993,4.7630
3.150,6.3891,4.7643
3.160,6.3738,4.7642
3.170,6.3534,4.7633
3.180,6.3280,4.7620
3.190,6.2977,4.7606
3.200,6.2626,4.7596
3.210,6.2226,4.7594
3.220,6.1780,4.7604
3.230,6.1286,4.7629
3.240,6.0747,4.7673
3.250,6.0163,4.7738
3.260,5.9535,4.7827
3.270,5.8863,4.7943
3.280,5.8151,4.8087
3.290,5.7398,4.8260
3.300,5.6607,4.8463
3.310,5.5779,4.8697
3.320,5.4919,4.8962
3.330,5.4027,4.9257
3.340,5.3107,4.9581
3.350,5.2163,4.9933
3.360,5.1198,5.0312
3.370,5.0217,5.0714
3.380,4.9223,5.1139
3.390,4.8222,5.1582
3.400,4.7217,5.2041
3.410,4.6215,5.2514
3.420,4.5221,5.2996
3.430,4.4240,5.3484
3.440,4.3276,5.3974
3.450,4.2337,5.4464
3.460,4.1427,5.4948
3.470,4.0552,5.5425
3.480,3.9716,5.5889
3.490,3.8926,5.6338
3.500,3.8185,5.6768
3.510,3.7498,5.7175
3.520,3.6870,5.7557
3.530,3.6304,5.7911
3.540,3.5803,5.8233
3.550,3.5372,5.8522
3.560,3.5011,5.8774
3.570,3.4723,5.8989
3.580,3.4510,5.9163
3.590,3.4373,5.9295
3.600,3.4312,5.9385
3.610,3.4326,5.9430
3.620,3.4415,5.9430
3.630,3.4579,5.9385
3.640,3.4814,5.9294
3.650,3.5119,5.9156
3.660,3.5490,5.8973
3.670,3.5925,5.8745
3.680,3.6420,5.8472
3.690,3.6970,5.8155
3.700,3.7572,5.7795
3.710,3.8220,5.7394
3.720,3.8909,5.6954
3.730,3.9634,5.6475
3.740,4.0389,5.5961
3.750,4.1169,5.5413
3.760,4.1968,5.4833
3.770,4.2780,5.4224
3.780,4.3600,5.3588
3.790,4.4421,5.2927
3.800,4.5239,5.2244
3.810,4.6048,5.1542
3.820,4.6843,5.0823
3.830,4.7619,5.0089
3.840,4.8371,4.9344
3.850,4.9095,4.8589
3.860,4.9787,4.7827
3.870,5.0443,4.7062
3.880,5.1059,4.6294
3.890,5.1633,4.5527
3.900,5.2162,4.4763
3.910,5.2644,4.4004
3.920,5.3075,4.3253
3.930,5.3456,4.2512
3.940,5.3783,4.1783
3.950,5.4057,4.1069
3.960,5.4276,4.0372
3.970,5.4441,3.9694
3.980,5.4552,3.9037
3.990,5.4608,3.8404
4.000,5.4610,3.7797
4.010,5.4560,3.7219
4.020,5.4459,3.6670
4.030,5.4308,3.6154
4.040,5.4110,3.5672
4.050,5.3866,3.5227
4.060,5.3581,3.4819
4.070,5.3257,3.4451
4.080,5.2897,3.4124
4.090,5.2506,3.3839
4.100,5.2089,3.3597
4.110,5.1650,3.3399
4.120,5.1194,3.3246
4.130,5.0728,3.3139
4.140,5.0257,3.3077
4.150,4.9788,3.3060
4.160,4.9327,3.3087
4.170,4.8882,3.3159
4.180,4.8460,3.3274
4.190,4.8067,3.3430
4.200,4.7713,3.3628
4.210,4.7403,3.3864
4.220,4.7146,3.4138
4.230,4.6949,3.4446
4.240,4.6818,3.4788
4.250,4.6760,3.5160
4.260,4.6781,3.5560
4.270,4.6887,3.5987
4.280,4.7081,3.6437
4.290,4.7367,3.6908
4.300,4.7748,3.7397
4.310,4.8227,3.7902
4.320,4.8803,3.8420
4.330,4.9476,3.8950
4.340,5.0245,3.9488
4.350,5.1107,4.0032
4.360,5.2059,4.0581
4.370,5.3096,4.1132
4.380,5.4211,4.1683
4.390,5.5398,4.2233
4.400,5.6649,4.2780
4.410,5.7956,4.3323
4.420,5.9309,4.3859
4.430,6.0699,4.4388
4.440,6.2116,4.4909
4.450,6.3549,4.5421
4.460,6.4987,4.5922
4.470,6.6422,4.6412
4.480,6.7841,4.6890
4.490,6.9237,4.7355
4.500,7.0600,4.7808
4.510,7.1922,4.8247
4.520,7.3195,4.8671
4.530,7.4413,4.9081
4.540,7.5570,4.9475
4.550,7.6661,4.9855
4.560,7.7683,5.0218
4.570,7.8634,5.0566
4.580,7.9512,5.0898
4.590,8.0317,5.1214
4.600,8.1049,5.1514
4.610,8.1710,5.1798
4.620,8.2303,5.2066
4.630,8.2829,5.2318
4.640,8.3295,5.2555
4.650,8.3702,5.2776
4.660,8.4057,5.2984
4.670,8.4364,5.3177
4.680,8.4629,5.3356
4.690,8.4856,5.3523
4.700,8.5051,5.3679
4.710,8.5219,5.3823
4.720,8.5365,5.3957
4.730,8.5493,5.4082
4.740,8.5608,5.4199
4.750,8.5715,5.4310
4.760,8.5816,5.4415
4.770,8.5915,5.4515
4.780,8.6015,5.4612
4.790,8.6118,5.4708
4.800,8.6226,5.4802
4.810,8.6341,5.4897
4.820,8.6465,5.4993
4.830,8.6598,5.5091
4.840,8.6742,5.5193
4.850,8.6896,5.5299
4.860,8.7062,5.5411
4.870,8.7239,5.5528
4.880,8.7427,5.5651
4.890,8.7626,5.5781
4.900,8.7834,5.5919
4.910,8.8052,5.6065
4.920,8.8279,5.6218
4.930,8.8514,5.6380
4.940,8.8756,5.6549
4.950,8.9004,5.6728
4.960,8.9257,5.6914
4.970,8.9514,5.7109
4.980,8.9773,5.7311
4.990,9.0033,5.7522
5.000,9.0293,5.7741
5.010,9.0553,5.7968
5.020,9.0810,5.8201
5.030,9.1064,5.8442
5.040,9.1314,5.8691
5.050,9.1559,5.8946
5.060,9.1797,5.9208
5.070,9.2029,5.9476
5.080,9.2254,5.9750
5.090,9.2471,6.0031
5.100,9.2681,6.0317
5.110,9.2883,6.0609
5.120,9.3078,6.0907
5.130,9.3266,6.1210
5.140,9.3448,6.1519
5.150,9.3624,6.1832
5.160,9.3795,6.2151
5.170,9.3962,6.2475
5.180,9.4126,6.2803
5.190,9.4288,6.3136
5.200,9.4448,6.3473
5.210,9.4608,6.3815
5.220,9.4769,6.4160
5.230,9.4930,6.4509
5.240,9.5094,6.4861
5.250,9.5259,6.5217
5.260,9.5425,6.5576
5.270,9.5593,6.5939
5.280,9.5762,6.6304
5.290,9.5931,6.6672
5.300,9.6099,6.7043
5.310,9.6263,6.7417
5.320,9.6422,6.7793
5.330,9.6575,6.8171
5.340,9.6717,6.8553
5.350,9.6846,6.8936
5.360,9.6960,6.9322
5.370,9.7054,6.9711
5.380,9.7126,7.0103
5.390,9.7171,7.0499
5.400,9.7187,7.0897
5.410,9.7169,7.1299
5.420,9.7114,7.1704
5.430,9.7020,7.2112
5.440,9.6883,7.2525
5.450,9.6700,7.2941
5.460,9.6471,7.3362
5.470,9.6192,7.3787
5.480,9.5864,7.4217
5.490,9.5485,7.4650
5.500,9.5057,7.5088
5.510,9.4580,7.5530
5.520,9.4056,7.5975
5.530,9.3487,7.6424
5.540,9.2876,7.6877
5.550,9.2227,7.7332
5.560,9.1544,7.7790
5.570,9.0832,7.8250
5.580,9.0097,7.8711
5.590,8.9342,7.9174
5.600,8.8575,7.9636
5.610,8.7802,8.0099
5.620,8.7028,8.0560
5.630,8.6260,8.1019
5.640,8.5502,8.1476
5.650,8.4762,8.1931
5.660,8.4043,8.2382
5.670,8.3352,8.2829
5.680,8.2691,8.3272
5.690,8.2066,8.3710
5.700,8.1478,8.4142
5.710,8.0931,8.4569
5.720,8.0427,8.4990
5.730,7.9967,8.5406
5.740,7.9552,8.5816
5.750,7.9182,8.6219
5.760,7.8857,8.6616
5.770,7.8576,8.7007
5.780,7.8338,8.7391
5.790,7.8143,8.7769
5.800,7.7988,8.8141
5.810,7.7871,8.8506
5.820,7.7791,8.8864
5.830,7.7746,8.9215
5.840,7.7735,8.9559
5.850,7.7754,8.9896
5.860,7.7804,9.0226
5.870,7.7881,9.0547
5.880,7.7985,9.0860
5.890,7.8114,9.1165
5.900,7.8268,9.1461
5.910,7.8444,9.1746
5.920,7.8642,9.2022
5.930,7.8861,9.2287
5.940,7.9101,9.2541
5.950,7.9359,9.2783
5.960,7.9635,9.3014
5.970,7.9927,9.3232
5.980,8.0235,9.3437
5.990,8.0557,9.3629
6.000,8.0891,9.3808
6.010,8.1234,9.3973
6.020,8.1585,9.4124
6.030,8.1940,9.4261
6.040,8.2297,9.4383
6.050,8.2651,9.4492
6.060,8.3000,9.4585
6.070,8.3338,9.4664
6.080,8.3660,9.4727
6.090,8.3963,9.4774
6.100,8.4240,9.4805
6.110,8.4485,9.4819
6.120,8.4692,9.4814
6.130,8.4856,9.4790
6.140,8.4968,9.4746
6.150,8.5022,9.4678
6.160,8.5013,9.4587
6.170,8.4931,9.4468
6.180,8.4771,9.4320
6.190,8.4525,9.4140
6.200,8.4188,9.3923
6.210,8.3753,9.3667
6.220,8.3213,9.3368
6.230,8.2565,9.3022
6.240,8.1803,9.2624
6.250,8.0923,9.2170
6.260,7.9923,9.1655
6.270,7.8800,9.1075
6.280,7.7554,9.0424
6.290,7.6184,8.9699
6.300,7.4692,8.8894
6.310,7.3080,8.8006
6.320,7.1352,8.7030
6.330,6.9513,8.5963
6.340,6.7568,8.4803
6.350,6.5525,8.3546
6.360,6.3392,8.2191
6.370,6.1178,8.0738
6.380,5.8893,7.9186
6.390,5.6548,7.7535
6.400,5.4155,7.5788
6.410,5.1724,7.3947
6.420,4.9269,7.2015
6.430,4.6801,6.9997
6.440,4.4333,6.7897
6.450,4.1876,6.5723
6.460,3.9443,6.3481
6.470,3.7043,6.1179
6.480,3.4689,5.8825
6.490,3.2389,5.6428
6.500,3.0153,5.3998
6.510,2.7987,5.1544
6.520,2.5901,4.9078
6.530,2.3898,4.6608
6.540,2.1985,4.4146
6.550,2.0164,4.1701
6.560,1.8439,3.9284
6.570,1.6812,3.6904
6.580,1.5282,3.4569
6.590,1.3851,3.2289
6.600,1.2517,3.0071
6.610,1.1277,2.7923
6.620,1.0131,2.5851
6.630,0.9075,2.3859
6.640,0.8106,2.1954
6.650,0.7219,2.0138
6.660,0.6411,1.8414
6.670,0.5678,1.6784
6.680,0.5014,1.5250
6.690,0.4416,1.3811
6.700,0.3878,1.2468
6.710,0.3397,1.1218
6.720,0.2968,1.0060
6.730,0.2586,0.8992
6.740,0.2247,0.8010
6.750,0.1947,0.7111
6.760,0.1683,0.6292
6.770,0.1451,0.5547
6.780,0.1248,0.4875
6.790,0.1071,0.4268
6.800,0.0916,0.3725
6.810,0.0782,0.3239
6.820,0.0665,0.2806
6.830,0.0565,0.2423
6.840,0.0478,0.2085
6.850,0.0403,0.1787
6.860,0.0340,0.1526
6.870,0.0285,0.1299
6.880,0.0239,0.1101
6.890,0.0199,0.0931
6.900,0.0166,0.0783
6.910,0.0138,0.0657
6.920,0.0114,0.0549
6.930,0.0094,0.0457
6.940,0.0077,0.0378
6.950,0.0062,0.0312
6.960,0.0051,0.0257
6.970,0.0041,0.0210
6.980,0.0033,0.0171
6.990,0.0026,0.0139
7.000,0.0021,0.0112
7.010,0.0017,0.0090
7.020,0.0013,0.0072
7.030,0.0011,0.0057
7.040,0.0009,0.0045
7.050,0.0007,0.0036
7.060,0.0005,0.0028
7.070,0.0004,0.0021
7.080,0.0003,0.0016
7.090,0.0003,0.0012
7.100,0.0002,0.0009
7.110,0.0002,0.0007
7.120,0.0001,0.0005
7.130,0.0001,0.0004
7.140,0.0001,0.0003
7.150,0.0001,0.0002
7.160,0.0000,0.0001
7.170,0.0000,0.0001
7.180,0.0000,0.0001
7.190,0.0000,0.0000
7.200,0.0000,0.0000
7.210,0.0000,0.0000
7.220,0.0000,0.0000
7.230,0.0000,0.0000
7.240,0.0000,0.0000
7.250,0.0000,0.0000
7.260,0.0000,0.0000
7.270,0.0000,0.0000
7.280,0.0000,0.0000
7.290,0.0000,0.0000
7.300,0.0000,0.0000
7.310,0.0000,0.0000
7.320,0.0000,0.0000
7.330,0.0000,0.0000
7.340,0.0000,0.0000
7.350,0.0000,0.0000
7.360,0.0000,0.0000
7.370,0.0000,0.0000
7.380,0.0000,0.0000
7.390,0.0000,0.0000
7.400,0.0000,0.0000
7.410,0.0000,0.0000
7.420,0.0000,0.0000
7.430,0.0000,0.0000
7.440,0.0000,0.0000
7.450,0.0000,0.0000
7.460,0.0000,0.0000
7.470,0.0000,0.0000
7.480,0.0000,0.0000
7.490,0.0000,0.0000
7.500,0.0000,0.0000
7.510,0.0000,0.0000
7.520,0.0000,0.0000
7.530,0.0000,0.0000
7.540,0.0000,0.0000
7.550,0.0000,0.0000
7.560,0.0000,0.0000
7.570,0.0000,0.0000
7.580,0.0000,0.0000
7.590,0.0000,0.0000
7.600,0.0000,0.0000
7.610,0.0000,0.0000
7.620,0.0000,0.0000
7.630,0.0000,0.0000
7.640,0.0000,0.0000
7.650,0.0000,0.0000
7.660,0.0000,0.0000
7.670,0.0000,0.0000
7.680,0.0000,0.0000
7.690,0.0000,0.0000
7.700,0.0000,0.0000
7.710,0.0000,0.0000
7.720,0.0000,0.0000
7.730,0.0000,0.0000
7.740,0.0000,0.0000
7.750,0.0000,0.0000
7.760,0.0000,0.0000
7.770,0.0000,0.0000
7.780,0.0000,0.0000
7.790,0.0000,0.0000
7.800,0.0000,0.0000
7.810,0.0000,0.0000
7.820,0.0000,0.0000
7.830,0.0000,0.0000
7.840,0.0000,0.0000
7.850,0.0000,0.0000
7.860,0.0000,0.0000
7.870,0.0000,0.0000
7.880,0.0000,0.0000
7.890,0.0000,0.0000
7.900,0.0000,0.0000
7.910,0.0000,0.0000
7.920,0.0000,0.0000
7.930,0.0000,0.0000
7.940,0.0000,0.0000
7.950,0.0000,0.0000
7.960,0.0000,0.0000
7.970,0.0000,0.0000
7.980,0.0000,0.0000
7.990,0.0000,0.0000
8.000,0.0000,0.0000
