cathode,electrolyte,voltage_V,x_atomic_frac,reaction_energy_eV_per_atom,is_minimum,forms_Nd_phosphate,reaction
LiMnO2,modelc,4.3,0.815789,-1.26613,0,0,0.4118 LiMnO2 + 0.5882 Li5.4P1S4.4Cl1.6 -> 3.588 Li + 0.9412 SCl + 0.1569 P2S7 + 0.2745 MnS2 + 0.1373 Mn(PO3)2
LiMnO2,modelc,4.3,0.941989,-1.272014,1,0,0.1603 LiMnO2 + 0.8397 Li5.4P1S4.4Cl1.6 -> 4.695 Li + 1.13 SCl + 0.3664 P2S7 + 0.1069 MnCl2 + 0.05344 Mn(PO3)2
LiMnO2,modelc,4.3,1.0,-1.270635,0,0,Li5.4P1S4.4Cl1.6 -> 5.4 Li + 1.188 SCl + 0.08235 PCl5 + 0.4588 P2S7
LiMnO2,modelc,4.5,0.0,-0.426003,0,0,LiMnO2 -> Li + MnO2
LiMnO2,modelc,4.5,0.116105,-0.873397,0,0,0.9593 LiMnO2 + 0.04065 Li5.4P1S4.4Cl1.6 -> 1.179 Li + 0.04065 Mn2PO5 + 0.3333 Mn2O3 + 0.1789 MnSO4 + 0.03252 MnCl2
LiMnO2,modelc,4.5,0.118321,-0.88158,0,0,0.9585 LiMnO2 + 0.04149 Li5.4P1S4.4Cl1.6 -> 1.183 Li + 0.3402 Mn2O3 + 0.02075 Mn3(PO4)2 + 0.1826 MnSO4 + 0.0332 MnCl2
LiMnO2,modelc,4.5,0.140271,-0.945507,0,0,0.95 LiMnO2 + 0.05 Li5.4P1S4.4Cl1.6 -> 1.22 Li + 0.205 Mn3O4 + 0.025 Mn3(PO4)2 + 0.22 MnSO4 + 0.04 MnCl2
LiMnO2,modelc,4.5,0.172222,-0.988327,0,0,0.9371 LiMnO2 + 0.06289 Li5.4P1S4.4Cl1.6 -> 1.277 Li + 0.03145 Mn3(PO4)2 + 0.5157 MnO + 0.2767 MnSO4 + 0.05031 MnCl2
LiMnO2,modelc,4.5,0.367589,-1.232844,0,0,0.8421 LiMnO2 + 0.1579 Li5.4P1S4.4Cl1.6 -> 1.695 Li + 0.07895 Mn3(PO4)2 + 0.2158 MnS2 + 0.2632 MnSO4 + 0.1263 MnCl2
LiMnO2,modelc,4.5,0.394904,-1.251477,0,0,0.8261 LiMnO2 + 0.1739 Li5.4P1S4.4Cl1.6 -> 1.765 Li + 0.08696 Mn2P2O7 + 0.2522 MnS2 + 0.2609 MnSO4 + 0.1391 MnCl2
LiMnO2,modelc,4.5,0.542274,-1.316971,0,0,0.7235 LiMnO2 + 0.2765 Li5.4P1S4.4Cl1.6 -> 2.217 Li + 0.1382 Mn2P2O7 + 0.4424 SCl + 0.3272 MnS2 + 0.1198 MnSO4
LiMnO2,modelc,4.5,0.603896,-1.345779,0,0,0.6703 LiMnO2 + 0.3297 Li5.4P1S4.4Cl1.6 -> 2.451 Li + 0.5275 SCl + 0.4176 MnS2 + 0.08791 MnSO4 + 0.1648 Mn(PO3)2
LiMnO2,modelc,4.5,0.673913,-1.378658,0,0,0.6 LiMnO2 + 0.4 Li5.4P1S4.4Cl1.6 -> 2.76 Li + 0.64 SCl + 0.4 MnS2 + 0.2 Mn(PO3)2 + 0.32 S
LiMnO2,modelc,4.5,0.815789,-1.400196,0,0,0.4118 LiMnO2 + 0.5882 Li5.4P1S4.4Cl1.6 -> 3.588 Li + 0.9412 SCl + 0.2745 MnS2 + 0.1569 P2S7 + 0.1373 Mn(PO3)2
LiMnO2,modelc,4.5,0.941989,-1.419673,0,0,0.1603 LiMnO2 + 0.8397 Li5.4P1S4.4Cl1.6 -> 4.695 Li + 1.13 SCl + 0.3664 P2S7 + 0.1069 MnCl2 + 0.05344 Mn(PO3)2
LiMnO2,modelc,4.5,1.0,-1.424921,1,0,Li5.4P1S4.4Cl1.6 -> 5.4 Li + 1.188 SCl + 0.4588 P2S7 + 0.08235 PCl5
LiMnO2,lpsocl,2.5,0.0,0.0,0,0,LiMnO2 -> LiMnO2
LiMnO2,lpsocl,2.5,0.091176,-0.172666,0,0,0.006431 Li27P5S21Cl8O + 0.9936 LiMnO2 -> 0.7492 Li + 0.3312 Mn3O4 + 0.03215 Li3PO4 + 0.135 Li2SO4 + 0.05145 LiCl
LiMnO2,lpsocl,2.5,0.130802,-0.205814,0,0,0.009615 Li27P5S21Cl8O + 0.9904 LiMnO2 -> 0.625 Li + 0.04808 Li3PO4 + 0.9904 MnO + 0.2019 Li2SO4 + 0.07692 LiCl
LiMnO2,lpsocl,2.5,0.136564,-0.209588,0,0,0.0101 Li27P5S21Cl8O + 0.9899 LiMnO2 -> 0.7071 Li + 0.05051 LiMnPO4 + 0.9394 MnO + 0.2121 Li2SO4 + 0.08081 LiCl
LiMnO2,lpsocl,2.5,0.520134,-0.405266,0,0,0.06536 Li27P5S21Cl8O + 0.9346 LiMnO2 -> 1.536 Li + 0.3268 LiMnPO4 + 0.1569 Li2SO4 + 0.6078 MnS2 + 0.5229 LiCl
LiMnO2,lpsocl,2.5,0.600775,-0.446071,1,0,0.0885 Li27P5S21Cl8O + 0.9115 LiMnO2 -> 1.195 Li + 0.4425 Li3PO4 + 0.0354 Li2SO4 + 0.9115 MnS2 + 0.708 LiCl
LiMnO2,lpsocl,2.5,0.62,-0.440681,0,0,0.09524 Li27P5S21Cl8O + 0.9048 LiMnO2 -> 1.238 Li + 0.4762 Li3PO4 + 0.9048 MnS2 + 0.7619 LiCl + 0.04762 LiS4
LiMnO2,lpsocl,2.5,1.0,-0.092247,0,0,Li27P5S21Cl8O -> 17.16 Li + 2.375 P2S7 + 0.25 Li3PO4 + 8 LiCl + 1.094 LiS4
LiMnO2,lpsocl,3.0,0.0,-0.032964,0,0,LiMnO2 -> 0.5 Li + 0.5 LiMn2O4
LiMnO2,lpsocl,3.0,0.069977,-0.232599,0,0,0.004831 Li27P5S21Cl8O + 0.9952 LiMnO2 -> 0.8116 Li + 0.4976 Mn2O3 + 0.02415 Li3PO4 + 0.1014 Li2SO4 + 0.03865 LiCl
LiMnO2,lpsocl,3.0,0.091176,-0.289516,0,0,0.006431 Li27P5S21Cl8O + 0.9936 LiMnO2 -> 0.7492 Li + 0.03215 Li3PO4 + 0.135 Li2SO4 + 0.3312 Mn3O4 + 0.05145 LiCl
LiMnO2,lpsocl,3.0,0.096875,-0.300951,0,0,0.006873 Li27P5S21Cl8O + 0.9931 LiMnO2 -> 0.8007 Li + 0.03436 LiMnPO4 + 0.1443 Li2SO4 + 0.3196 Mn3O4 + 0.05498 LiCl
LiMnO2,lpsocl,3.0,0.1,-0.306296,0,0,0.007117 Li27P5S21Cl8O + 0.9929 LiMnO2 -> 0.8292 Li + 0.01779 Mn3(PO4)2 + 0.1495 Li2SO4 + 0.3132 Mn3O4 + 0.05694 LiCl
LiMnO2,lpsocl,3.0,0.115672,-0.331217,0,0,0.008368 Li27P5S21Cl8O + 0.9916 LiMnO2 -> 0.9749 Li + 0.02092 Mn3(PO4)2 + 0.08787 Li2Mn(SO4)2 + 0.2803 Mn3O4 + 0.06695 LiCl
LiMnO2,lpsocl,3.0,0.137168,-0.360877,0,0,0.01015 Li27P5S21Cl8O + 0.9898 LiMnO2 -> 1.183 Li + 0.02538 Mn3(PO4)2 + 0.2132 MnSO4 + 0.2335 Mn3O4 + 0.08122 LiCl
LiMnO2,lpsocl,3.0,0.147619,-0.374435,0,0,0.01105 Li27P5S21Cl8O + 0.989 LiMnO2 -> 1.287 Li + 0.02762 Mn3(PO4)2 + 0.232 MnSO4 + 0.0442 MnCl2 + 0.2099 Mn3O4
LiMnO2,lpsocl,3.0,0.180233,-0.399619,0,0,0.01399 Li27P5S21Cl8O + 0.986 LiMnO2 -> 1.364 Li + 0.03497 Mn3(PO4)2 + 0.5315 MnO + 0.2937 MnSO4 + 0.05594 MnCl2
LiMnO2,lpsocl,3.0,0.372,-0.525291,0,0,0.03681 Li27P5S21Cl8O + 0.9632 LiMnO2 -> 1.957 Li + 0.09202 Mn3(PO4)2 + 0.3067 MnSO4 + 0.1472 MnCl2 + 0.2331 MnS2
LiMnO2,lpsocl,3.0,0.426606,-0.541477,0,0,0.0458 Li27P5S21Cl8O + 0.9542 LiMnO2 -> 1.824 Li + 0.1145 Mn3(PO4)2 + 0.2595 MnSO4 + 0.3511 MnS2 + 0.3664 LiCl
LiMnO2,lpsocl,3.0,0.462687,-0.550668,0,0,0.05263 Li27P5S21Cl8O + 0.9474 LiMnO2 -> 1.724 Li + 0.1316 Mn3(PO4)2 + 0.1118 Li2Mn(SO4)2 + 0.4408 MnS2 + 0.4211 LiCl
LiMnO2,lpsocl,3.0,0.487421,-0.554011,0,0,0.0578 Li27P5S21Cl8O + 0.9422 LiMnO2 -> 1.647 Li + 0.1445 Mn3(PO4)2 + 0.5087 MnS2 + 0.1965 Li2SO4 + 0.4624 LiCl
LiMnO2,lpsocl,3.0,0.524535,-0.557061,1,0,0.06645 Li27P5S21Cl8O + 0.9336 LiMnO2 -> 1.811 Li + 0.1661 Mn2P2O7 + 0.6013 MnS2 + 0.1927 Li2SO4 + 0.5316 LiCl
LiMnO2,lpsocl,3.0,0.562613,-0.555918,0,0,0.07663 Li27P5S21Cl8O + 0.9234 LiMnO2 -> 1.705 Li + 0.1916 Li2MnP2O7 + 0.7318 MnS2 + 0.1456 Li2SO4 + 0.613 LiCl
LiMnO2,lpsocl,3.0,0.606654,-0.552788,0,0,0.0905 Li27P5S21Cl8O + 0.9095 LiMnO2 -> 1.561 Li + 0.2262 Li4P2O7 + 0.9095 MnS2 + 0.08145 Li2SO4 + 0.724 LiCl
LiMnO2,lpsocl,3.0,0.652632,-0.54013,0,0,0.1081 Li27P5S21Cl8O + 0.8919 LiMnO2 -> 1.743 Li + 0.2703 Li4P2O7 + 0.8919 MnS2 + 0.8649 LiCl + 0.1216 LiS4
LiMnO2,lpsocl,3.0,0.688889,-0.525546,0,0,0.125 Li27P5S21Cl8O + 0.875 LiMnO2 -> 2.406 Li + 0.875 MnS2 + 0.625 LiPO3 + LiCl + 0.2188 LiS4
LiMnO2,lpsocl,3.0,1.0,-0.339079,0,0,Li27P5S21Cl8O -> 17.5 Li + 2.333 P2S7 + 0.3333 LiPO3 + 8 LiCl + 1.167 LiS4
LiMnO2,lpsocl,3.5,0.0,-0.120861,0,0,LiMnO2 -> 0.5455 Li + 0.09091 Li5Mn7O16 + 0.1818 Mn2O3
LiMnO2,lpsocl,3.5,0.069977,-0.361236,0,0,0.004831 Li27P5S21Cl8O + 0.9952 LiMnO2 -> 0.8116 Li + 0.4976 Mn2O3 + 0.02415 Li3PO4 + 0.1014 Li2SO4 + 0.03865 LiCl
LiMnO2,lpsocl,3.5,0.075061,-0.377178,0,0,0.005208 Li27P5S21Cl8O + 0.9948 LiMnO2 -> 0.849 Li + 0.02604 LiMnPO4 + 0.4844 Mn2O3 + 0.1094 Li2SO4 + 0.04167 LiCl
LiMnO2,lpsocl,3.5,0.077889,-0.385341,0,0,0.00542 Li27P5S21Cl8O + 0.9946 LiMnO2 -> 0.8699 Li + 0.01355 Mn3(PO4)2 + 0.477 Mn2O3 + 0.1138 Li2SO4 + 0.04336 LiCl
LiMnO2,lpsocl,3.5,0.092537,-0.426191,0,0,0.006536 Li27P5S21Cl8O + 0.9935 LiMnO2 -> 0.9804 Li + 0.01634 Mn3(PO4)2 + 0.06863 Li2Mn(SO4)2 + 0.4379 Mn2O3 + 0.05229 LiCl
LiMnO2,lpsocl,3.5,0.113971,-0.482509,0,0,0.00823 Li27P5S21Cl8O + 0.9918 LiMnO2 -> 1.148 Li + 0.02058 Mn3(PO4)2 + 0.3786 Mn2O3 + 0.1728 MnSO4 + 0.06584 LiCl
LiMnO2,lpsocl,3.5,0.125,-0.510905,0,0,0.009132 Li27P5S21Cl8O + 0.9909 LiMnO2 -> 1.237 Li + 0.02283 Mn3(PO4)2 + 0.347 Mn2O3 + 0.03653 MnCl2 + 0.1918 MnSO4
LiMnO2,lpsocl,3.5,0.147619,-0.566363,0,0,0.01105 Li27P5S21Cl8O + 0.989 LiMnO2 -> 1.287 Li + 0.02762 Mn3(PO4)2 + 0.0442 MnCl2 + 0.232 MnSO4 + 0.2099 Mn3O4
LiMnO2,lpsocl,3.5,0.180233,-0.597387,0,0,0.01399 Li27P5S21Cl8O + 0.986 LiMnO2 -> 1.364 Li + 0.03497 Mn3(PO4)2 + 0.5315 MnO + 0.05594 MnCl2 + 0.2937 MnSO4
LiMnO2,lpsocl,3.5,0.372,-0.759505,0,0,0.03681 Li27P5S21Cl8O + 0.9632 LiMnO2 -> 1.957 Li + 0.09202 Mn3(PO4)2 + 0.1472 MnCl2 + 0.2331 MnS2 + 0.3067 MnSO4
LiMnO2,lpsocl,3.5,0.4,-0.76671,0,0,0.04124 Li27P5S21Cl8O + 0.9588 LiMnO2 -> 2.072 Li + 0.1031 Mn2P2O7 + 0.1649 MnCl2 + 0.2784 MnS2 + 0.3093 MnSO4
LiMnO2,lpsocl,3.5,0.551929,-0.766945,1,0,0.07362 Li27P5S21Cl8O + 0.9264 LiMnO2 -> 2.914 Li + 0.184 Mn2P2O7 + 0.589 SCl + 0.3988 MnS2 + 0.1595 MnSO4
LiMnO2,lpsocl,3.5,0.615894,-0.766802,0,0,0.09375 Li27P5S21Cl8O + 0.9062 LiMnO2 -> 3.438 Li + 0.75 SCl + 0.5469 MnS2 + 0.125 MnSO4 + 0.2344 Mn(PO3)2
LiMnO2,lpsocl,3.5,0.688889,-0.76547,0,0,0.125 Li27P5S21Cl8O + 0.875 LiMnO2 -> 4.25 Li + SCl + 0.5625 MnS2 + 0.3125 Mn(PO3)2 + 0.5 S
LiMnO2,lpsocl,3.5,0.837838,-0.711419,0,0,0.25 Li27P5S21Cl8O + 0.75 LiMnO2 -> 7.5 Li + 0.3333 P2S7 + 2 SCl + 0.4583 MnS2 + 0.2917 Mn(PO3)2
LiMnO2,lpsocl,3.5,0.939394,-0.670544,0,0,0.5 Li27P5S21Cl8O + 0.5 LiMnO2 -> 14 Li + P2S7 + 3.5 SCl + 0.25 MnCl2 + 0.25 Mn(PO3)2
LiMnO2,lpsocl,3.5,0.984127,-0.648412,0,0,0.8 Li27P5S21Cl8O + 0.2 LiMnO2 -> 21.8 Li + 1.671 P2S7 + 0.2588 PCl5 + 5.106 SCl + 0.2 Mn(PO3)2
LiMnO2,lpsocl,3.5,0.992883,-0.642846,0,0,0.9 Li27P5S21Cl8O + 0.1 LiMnO2 -> 24.4 Li + 1.894 P2S7 + 0.1 MnP4O11 + 0.3118 PCl5 + 5.641 SCl
LiMnO2,lpsocl,3.5,1.0,-0.637464,0,0,Li27P5S21Cl8O -> 26.67 Li + 2.137 P2S7 + 0.3922 PCl5 + 6.039 SCl + 0.3333 LiPO3
LiMnO2,lpsocl,4.0,0.0,-0.259337,0,0,LiMnO2 -> Li + MnO2
LiMnO2,lpsocl,4.0,0.12253,-0.690516,0,0,0.008929 Li27P5S21Cl8O + 0.9911 LiMnO2 -> 1.232 Li + 0.04464 Mn2PO5 + 0.3393 Mn2O3 + 0.1875 MnSO4 + 0.03571 MnCl2
LiMnO2,lpsocl,4.0,0.125,-0.698838,0,0,0.009132 Li27P5S21Cl8O + 0.9909 LiMnO2 -> 1.237 Li + 0.02283 Mn3(PO4)2 + 0.347 Mn2O3 + 0.1918 MnSO4 + 0.03653 MnCl2
LiMnO2,lpsocl,4.0,0.147619,-0.75829,0,0,0.01105 Li27P5S21Cl8O + 0.989 LiMnO2 -> 1.287 Li + 0.02762 Mn3(PO4)2 + 0.232 MnSO4 + 0.2099 Mn3O4 + 0.0442 MnCl2
LiMnO2,lpsocl,4.0,0.180233,-0.795156,0,0,0.01399 Li27P5S21Cl8O + 0.986 LiMnO2 -> 1.364 Li + 0.03497 Mn3(PO4)2 + 0.5315 MnO + 0.2937 MnSO4 + 0.05594 MnCl2
LiMnO2,lpsocl,4.0,0.372,-0.99372,0,0,0.03681 Li27P5S21Cl8O + 0.9632 LiMnO2 -> 1.957 Li + 0.09202 Mn3(PO4)2 + 0.2331 MnS2 + 0.3067 MnSO4 + 0.1472 MnCl2
LiMnO2,lpsocl,4.0,0.4,-1.006567,0,0,0.04124 Li27P5S21Cl8O + 0.9588 LiMnO2 -> 2.072 Li + 0.2784 MnS2 + 0.1031 Mn2P2O7 + 0.3093 MnSO4 + 0.1649 MnCl2
LiMnO2,lpsocl,4.0,0.551929,-1.038995,0,0,0.07362 Li27P5S21Cl8O + 0.9264 LiMnO2 -> 2.914 Li + 0.3988 MnS2 + 0.589 SCl + 0.184 Mn2P2O7 + 0.1595 MnSO4
LiMnO2,lpsocl,4.0,0.615894,-1.053261,0,0,0.09375 Li27P5S21Cl8O + 0.9062 LiMnO2 -> 3.438 Li + 0.5469 MnS2 + 0.75 SCl + 0.125 MnSO4 + 0.2344 Mn(PO3)2
LiMnO2,lpsocl,4.0,0.688889,-1.069042,1,0,0.125 Li27P5S21Cl8O + 0.875 LiMnO2 -> 4.25 Li + 0.5625 MnS2 + SCl + 0.3125 Mn(PO3)2 + 0.5 S
LiMnO2,lpsocl,4.0,0.837838,-1.052328,0,0,0.25 Li27P5S21Cl8O + 0.75 LiMnO2 -> 7.5 Li + 0.4583 MnS2 + 0.3333 P2S7 + 2 SCl + 0.2917 Mn(PO3)2
LiMnO2,lpsocl,4.0,0.939394,-1.038965,0,0,0.5 Li27P5S21Cl8O + 0.5 LiMnO2 -> 14 Li + P2S7 + 3.5 SCl + 0.25 MnCl2 + 0.25 Mn(PO3)2
LiMnO2,lpsocl,4.0,0.984127,-1.029531,0,0,0.8 Li27P5S21Cl8O + 0.2 LiMnO2 -> 21.8 Li + 1.671 P2S7 + 5.106 SCl + 0.2588 PCl5 + 0.2 Mn(PO3)2
LiMnO2,lpsocl,4.0,0.992883,-1.026494,0,0,0.9 Li27P5S21Cl8O + 0.1 LiMnO2 -> 24.4 Li + 0.1 MnP4O11 + 1.894 P2S7 + 5.641 SCl + 0.3118 PCl5
LiMnO2,lpsocl,4.0,1.0,-1.021371,0,0,Li27P5S21Cl8O -> 27 Li + 2.118 P2S7 + 6.176 SCl + 0.3647 PCl5 + 0.2 P2O5
LiMnO2,lpsocl,4.3,0.0,-0.359337,0,0,LiMnO2 -> Li + MnO2
LiMnO2,lpsocl,4.3,0.12253,-0.803016,0,0,0.008929 Li27P5S21Cl8O + 0.9911 LiMnO2 -> 1.232 Li + 0.04464 Mn2PO5 + 0.3393 Mn2O3 + 0.1875 MnSO4 + 0.03571 MnCl2
LiMnO2,lpsocl,4.3,0.125,-0.811598,0,0,0.009132 Li27P5S21Cl8O + 0.9909 LiMnO2 -> 1.237 Li + 0.347 Mn2O3 + 0.02283 Mn3(PO4)2 + 0.1918 MnSO4 + 0.03653 MnCl2
LiMnO2,lpsocl,4.3,0.147619,-0.873447,0,0,0.01105 Li27P5S21Cl8O + 0.989 LiMnO2 -> 1.287 Li + 0.2099 Mn3O4 + 0.02762 Mn3(PO4)2 + 0.232 MnSO4 + 0.0442 MnCl2
LiMnO2,lpsocl,4.3,0.180233,-0.913817,0,0,0.01399 Li27P5S21Cl8O + 0.986 LiMnO2 -> 1.364 Li + 0.03497 Mn3(PO4)2 + 0.2937 MnSO4 + 0.5315 MnO + 0.05594 MnCl2
LiMnO2,lpsocl,4.3,0.372,-1.134248,0,0,0.03681 Li27P5S21Cl8O + 0.9632 LiMnO2 -> 1.957 Li + 0.09202 Mn3(PO4)2 + 0.3067 MnSO4 + 0.2331 MnS2 + 0.1472 MnCl2
LiMnO2,lpsocl,4.3,0.4,-1.150481,0,0,0.04124 Li27P5S21Cl8O + 0.9588 LiMnO2 -> 2.072 Li + 0.1031 Mn2P2O7 + 0.3093 MnSO4 + 0.2784 MnS2 + 0.1649 MnCl2
LiMnO2,lpsocl,4.3,0.551929,-1.202225,0,0,0.07362 Li27P5S21Cl8O + 0.9264 LiMnO2 -> 2.914 Li + 0.589 SCl + 0.184 Mn2P2O7 + 0.1595 MnSO4 + 0.3988 MnS2
LiMnO2,lpsocl,4.3,0.615894,-1.225136,0,0,0.09375 Li27P5S21Cl8O + 0.9062 LiMnO2 -> 3.438 Li + 0.75 SCl + 0.125 MnSO4 + 0.5469 MnS2 + 0.2344 Mn(PO3)2
LiMnO2,lpsocl,4.3,0.688889,-1.251185,0,0,0.125 Li27P5S21Cl8O + 0.875 LiMnO2 -> 4.25 Li + SCl + 0.5625 MnS2 + 0.3125 Mn(PO3)2 + 0.5 S
LiMnO2,lpsocl,4.3,0.837838,-1.256873,0,0,0.25 Li27P5S21Cl8O + 0.75 LiMnO2 -> 7.5 Li + 2 SCl + 0.3333 P2S7 + 0.4583 MnS2 + 0.2917 Mn(PO3)2
LiMnO2,lpsocl,4.3,0.939394,-1.260018,1,0,0.5 Li27P5S21Cl8O + 0.5 LiMnO2 -> 14 Li + 3.5 SCl + P2S7 + 0.25 MnCl2 + 0.25 Mn(PO3)2
LiMnO2,lpsocl,4.3,0.984127,-1.258202,0,0,0.8 Li27P5S21Cl8O + 0.2 LiMnO2 -> 21.8 Li + 5.106 SCl + 0.2588 PCl5 + 1.671 P2S7 + 0.2 Mn(PO3)2
LiMnO2,lpsocl,4.3,0.992883,-1.256683,0,0,0.9 Li27P5S21Cl8O + 0.1 LiMnO2 -> 24.4 Li + 0.1 MnP4O11 + 5.641 SCl + 0.3118 PCl5 + 1.894 P2S7
LiMnO2,lpsocl,4.3,1.0,-1.2528,0,0,Li27P5S21Cl8O -> 27 Li + 6.176 SCl + 0.3647 PCl5 + 2.118 P2S7 + 0.2 P2O5
LiMnO2,lpsocl,4.5,0.0,-0.426003,0,0,LiMnO2 -> Li + MnO2
LiMnO2,lpsocl,4.5,0.12253,-0.878016,0,0,0.008929 Li27P5S21Cl8O + 0.9911 LiMnO2 -> 1.232 Li + 0.04464 Mn2PO5 + 0.3393 Mn2O3 + 0.1875 MnSO4 + 0.03571 MnCl2
LiMnO2,lpsocl,4.5,0.125,-0.886772,0,0,0.009132 Li27P5S21Cl8O + 0.9909 LiMnO2 -> 1.237 Li + 0.347 Mn2O3 + 0.02283 Mn3(PO4)2 + 0.1918 MnSO4 + 0.03653 MnCl2
LiMnO2,lpsocl,4.5,0.147619,-0.950218,0,0,0.01105 Li27P5S21Cl8O + 0.989 LiMnO2 -> 1.287 Li + 0.2099 Mn3O4 + 0.02762 Mn3(PO4)2 + 0.232 MnSO4 + 0.0442 MnCl2
LiMnO2,lpsocl,4.5,0.180233,-0.992925,0,0,0.01399 Li27P5S21Cl8O + 0.986 LiMnO2 -> 1.364 Li + 0.03497 Mn3(PO4)2 + 0.5315 MnO + 0.2937 MnSO4 + 0.05594 MnCl2
LiMnO2,lpsocl,4.5,0.372,-1.227934,0,0,0.03681 Li27P5S21Cl8O + 0.9632 LiMnO2 -> 1.957 Li + 0.09202 Mn3(PO4)2 + 0.2331 MnS2 + 0.3067 MnSO4 + 0.1472 MnCl2
LiMnO2,lpsocl,4.5,0.4,-1.246424,0,0,0.04124 Li27P5S21Cl8O + 0.9588 LiMnO2 -> 2.072 Li + 0.1031 Mn2P2O7 + 0.2784 MnS2 + 0.3093 MnSO4 + 0.1649 MnCl2
LiMnO2,lpsocl,4.5,0.551929,-1.311046,0,0,0.07362 Li27P5S21Cl8O + 0.9264 LiMnO2 -> 2.914 Li + 0.184 Mn2P2O7 + 0.589 SCl + 0.3988 MnS2 + 0.1595 MnSO4
LiMnO2,lpsocl,4.5,0.615894,-1.339719,0,0,0.09375 Li27P5S21Cl8O + 0.9062 LiMnO2 -> 3.438 Li + 0.75 SCl + 0.5469 MnS2 + 0.125 MnSO4 + 0.2344 Mn(PO3)2
LiMnO2,lpsocl,4.5,0.688889,-1.372613,0,0,0.125 Li27P5S21Cl8O + 0.875 LiMnO2 -> 4.25 Li + SCl + 0.5625 MnS2 + 0.3125 Mn(PO3)2 + 0.5 S
LiMnO2,lpsocl,4.5,0.837838,-1.393237,0,0,0.25 Li27P5S21Cl8O + 0.75 LiMnO2 -> 7.5 Li + 2 SCl + 0.4583 MnS2 + 0.3333 P2S7 + 0.2917 Mn(PO3)2
LiMnO2,lpsocl,4.5,0.939394,-1.407386,0,0,0.5 Li27P5S21Cl8O + 0.5 LiMnO2 -> 14 Li + 3.5 SCl + P2S7 + 0.25 MnCl2 + 0.25 Mn(PO3)2
LiMnO2,lpsocl,4.5,0.984127,-1.41065,1,0,0.8 Li27P5S21Cl8O + 0.2 LiMnO2 -> 21.8 Li + 5.106 SCl + 1.671 P2S7 + 0.2588 PCl5 + 0.2 Mn(PO3)2
LiMnO2,lpsocl,4.5,0.992883,-1.410142,0,0,0.9 Li27P5S21Cl8O + 0.1 LiMnO2 -> 24.4 Li + 0.1 MnP4O11 + 5.641 SCl + 1.894 P2S7 + 0.3118 PCl5
LiMnO2,lpsocl,4.5,1.0,-1.407086,0,0,Li27P5S21Cl8O -> 27 Li + 6.176 SCl + 2.118 P2S7 + 0.3647 PCl5 + 0.2 P2O5
LiMnO2,o_only_03,2.5,0.0,0.0,0,0,LiMnO2 -> LiMnO2
LiMnO2,o_only_03,2.5,0.093233,-0.172386,0,0,0.0321 Li5.4P1S4.1Cl1.6O0.3 + 0.9679 LiMnO2 -> 0.7303 Li + 0.3226 Mn3O4 + 0.0321 Li3PO4 + 0.1316 Li2SO4 + 0.05136 LiCl
LiMnO2,o_only_03,2.5,0.133621,-0.205325,0,0,0.04739 Li5.4P1S4.1Cl1.6O0.3 + 0.9526 LiMnO2 -> 0.6019 Li + 0.04739 Li3PO4 + 0.9526 MnO + 0.1943 Li2SO4 + 0.07583 LiCl
LiMnO2,o_only_03,2.5,0.13964,-0.209164,0,0,0.04975 Li5.4P1S4.1Cl1.6O0.3 + 0.9502 LiMnO2 -> 0.6816 Li + 0.04975 LiMnPO4 + 0.9005 MnO + 0.204 Li2SO4 + 0.0796 LiCl
LiMnO2,o_only_03,2.5,0.524535,-0.40009,0,0,0.2625 Li5.4P1S4.1Cl1.6O0.3 + 0.7375 LiMnO2 -> 1.22 Li + 0.2625 LiMnPO4 + 0.126 Li2SO4 + 0.4751 MnS2 + 0.4199 LiCl
LiMnO2,o_only_03,2.5,0.606654,-0.440412,1,0,0.3322 Li5.4P1S4.1Cl1.6O0.3 + 0.6678 LiMnO2 -> 0.8804 Li + 0.3322 Li3PO4 + 0.02658 Li2SO4 + 0.6678 MnS2 + 0.5316 LiCl
LiMnO2,o_only_03,2.5,0.626263,-0.434741,0,0,0.3509 Li5.4P1S4.1Cl1.6O0.3 + 0.6491 LiMnO2 -> 0.8947 Li + 0.3509 Li3PO4 + 0.6491 MnS2 + 0.5614 LiCl + 0.03509 LiS4
LiMnO2,o_only_03,2.5,1.0,-0.090767,0,0,Li5.4P1S4.1Cl1.6O0.3 -> 3.359 Li + 0.4625 P2S7 + 0.075 Li3PO4 + 1.6 LiCl + 0.2156 LiS4
LiMnO2,o_only_03,3.0,0.0,-0.032964,0,0,LiMnO2 -> 0.5 Li + 0.5 LiMn2O4
LiMnO2,o_only_03,3.0,0.071594,-0.232366,0,0,0.02427 Li5.4P1S4.1Cl1.6O0.3 + 0.9757 LiMnO2 -> 0.7961 Li + 0.4879 Mn2O3 + 0.02427 Li3PO4 + 0.09951 Li2SO4 + 0.03883 LiCl
LiMnO2,o_only_03,3.0,0.093233,-0.289112,0,0,0.0321 Li5.4P1S4.1Cl1.6O0.3 + 0.9679 LiMnO2 -> 0.7303 Li + 0.0321 Li3PO4 + 0.1316 Li2SO4 + 0.3226 Mn3O4 + 0.05136 LiCl
LiMnO2,o_only_03,3.0,0.0992,-0.300801,0,0,0.03431 Li5.4P1S4.1Cl1.6O0.3 + 0.9657 LiMnO2 -> 0.7804 Li + 0.03431 LiMnPO4 + 0.1407 Li2SO4 + 0.3105 Mn3O4 + 0.05489 LiCl
