cathode,dopant,voltage_V,x_atomic_frac,reaction_energy_eV_per_atom,forms_M_phosphate,reaction
NMC811,Al,2.50,0.391667,-0.673384,0,0.8233 Li1Mn0.1Co0.1Ni0.8O2 + 0.1767 Li4.8Al0.2P1S4.4Cl1.6 -> 0.4564 Li + 0.01767 MnAl2O4 + 0.04117 Co2NiS4 + 0.2058 Ni3S2 + 0.1767 Li3PO4 + 0.2011 Li2SO4 + 0.06466 MnO + 0.2827 LiCl
NMC811,Al,2.50,0.395604,-0.675003,0,0.8209 Li1Mn0.1Co0.1Ni0.8O2 + 0.1791 Li4.8Al0.2P1S4.4Cl1.6 -> 0.5582 Li + 0.06418 LiMnPO4 + 0.01791 MnAl2O4 + 0.04104 Co2NiS4 + 0.2052 Ni3S2 + 0.1149 Li3PO4 + 0.2134 Li2SO4 + 0.2866 LiCl
NMC811,Al,2.50,0.414894,-0.68211,0,0.8088 Li1Mn0.1Co0.1Ni0.8O2 + 0.1912 Li4.8Al0.2P1S4.4Cl1.6 -> 0.5824 Li + 0.06176 LiMnPO4 + 0.01912 MnAl2O4 + 0.08088 Co(NiS2)2 + 0.1618 Ni3S2 + 0.1294 Li3PO4 + 0.1941 Li2SO4 + 0.3059 LiCl
NMC811,Al,2.50,0.438776,-0.690176,0,0.7933 Li1Mn0.1Co0.1Ni0.8O2 + 0.2067 Li4.8Al0.2P1S4.4Cl1.6 -> 0.6135 Li + 0.05288 Ni9S8 + 0.05865 LiMnPO4 + 0.02067 MnAl2O4 + 0.07933 Co(NiS2)2 + 0.1481 Li3PO4 + 0.1692 Li2SO4 + 0.3308 LiCl
NMC811,Al,2.50,0.481132,-0.702299,0,0.7639 Li1Mn0.1Co0.1Ni0.8O2 + 0.2361 Li4.8Al0.2P1S4.4Cl1.6 -> 0.6722 Li + 0.05278 LiMnPO4 + 0.02361 MnAl2O4 + 0.07639 Co(NiS2)2 + 0.1528 Ni3S4 + 0.1833 Li3PO4 + 0.1222 Li2SO4 + 0.3778 LiCl
NMC811,Al,2.50,0.5,-0.702061,0,0.75 Li1Mn0.1Co0.1Ni0.8O2 + 0.25 Li4.8Al0.2P1S4.4Cl1.6 -> 0.6 Li + 0.025 MnAl2O4 + 0.075 Co(NiS2)2 + 0.15 Ni3S4 + 0.25 Li3PO4 + 0.1 Li2SO4 + 0.05 MnS2 + 0.4 LiCl
NMC811,Al,2.50,0.509839,-0.701603,0,0.7425 Li1Mn0.1Co0.1Ni0.8O2 + 0.2575 Li4.8Al0.2P1S4.4Cl1.6 -> 0.5973 Li + 0.0103 LiAl5O8 + 0.07425 Co(NiS2)2 + 0.1485 Ni3S4 + 0.2575 Li3PO4 + 0.09322 Li2SO4 + 0.07425 MnS2 + 0.4119 LiCl
NMC811,Al,2.50,0.557351,-0.682876,0,0.7044 Li1Mn0.1Co0.1Ni0.8O2 + 0.2956 Li4.8Al0.2P1S4.4Cl1.6 -> 0.6859 Li + 0.01183 LiAl5O8 + 0.07044 Co(NiS2)2 + 0.4226 NiS2 + 0.2956 Li3PO4 + 0.0329 Li2SO4 + 0.07044 MnS2 + 0.473 LiCl
NMC811,Al,2.50,0.577812,-0.673265,0,0.6867 Li1Mn0.1Co0.1Ni0.8O2 + 0.3133 Li4.8Al0.2P1S4.4Cl1.6 -> 0.7268 Li + 0.01253 LiAl5O8 + 0.5494 NiS2 + 0.06867 CoS2 + 0.3133 Li3PO4 + 0.005013 Li2SO4 + 0.06867 MnS2 + 0.5013 LiCl
NMC811,Al,2.50,0.581395,-0.670567,0,0.6835 Li1Mn0.1Co0.1Ni0.8O2 + 0.3165 Li4.8Al0.2P1S4.4Cl1.6 -> 0.7278 Li + 0.01266 LiAl5O8 + 0.5468 NiS2 + 0.06835 CoS2 + 0.3165 Li3PO4 + 0.06835 MnS2 + 0.5063 LiCl + 0.006329 LiS4
NMC811,Al,2.50,0.6,-0.652401,1,0.6667 Li1Mn0.1Co0.1Ni0.8O2 + 0.3333 Li4.8Al0.2P1S4.4Cl1.6 -> 0.9 Li + 0.06667 AlPO4 + 0.5333 NiS2 + 0.06667 CoS2 + 0.2667 Li3PO4 + 0.06667 MnS2 + 0.5333 LiCl + 0.03333 LiS4
NMC811,Al,2.50,0.882353,-0.260772,1,0.2857 Li1Mn0.1Co0.1Ni0.8O2 + 0.7143 Li4.8Al0.2P1S4.4Cl1.6 -> 2.429 Li + 0.1429 AlPO4 + 0.2857 P2S7 + 0.2286 NiS2 + 0.02857 CoS2 + 0.02857 MnS2 + 1.143 LiCl + 0.1429 LiS4
NMC811,Al,2.50,0.952381,-0.144735,0,0.1304 Li1Mn0.1Co0.1Ni0.8O2 + 0.8696 Li4.8Al0.2P1S4.4Cl1.6 -> 2.783 Li + 0.4348 P2S7 + 0.1043 NiS2 + 0.01304 CoS2 + 0.01304 MnS2 + 0.08696 Al2O3 + 1.391 LiCl + 0.1304 LiS4
NMC811,Al,2.50,1.0,-0.05757,0,Li4.8Al0.2P1S4.4Cl1.6 -> 2.875 Li + 0.2 LiAlS2 + 0.5 P2S7 + 1.6 LiCl + 0.125 LiS4
NMC811,Al,3.50,0.0,-0.003246,0,Li1Mn0.1Co0.1Ni0.8O2 -> 0.4 Li + 0.02 Li4MnCo5O12 + 0.36 Li(NiO2)2 + 0.08 Li2MnO3 + 0.08 NiO
NMC811,Al,3.50,0.070681,-0.441325,0,0.9753 Li1Mn0.1Co0.1Ni0.8O2 + 0.02473 Li4.8Al0.2P1S4.4Cl1.6 -> 0.5236 Li + 0.01951 Li4MnCo5O12 + 0.004945 LiAlO2 + 0.03956 LiClO4 + 0.07802 Li2MnO3 + 0.02473 Li3PO4 + 0.7802 NiO + 0.1088 Li2SO4
NMC811,Al,3.50,0.075521,-0.469893,0,0.9735 Li1Mn0.1Co0.1Ni0.8O2 + 0.02651 Li4.8Al0.2P1S4.4Cl1.6 -> 0.6104 Li + 0.01947 Li4MnCo5O12 + 0.005302 LiAlO2 + 0.02596 Li2Mn3NiO8 + 0.04241 LiClO4 + 0.02651 Li3PO4 + 0.7528 NiO + 0.1166 Li2SO4
NMC811,Al,3.50,0.075718,-0.470928,0,0.9734 Li1Mn0.1Co0.1Ni0.8O2 + 0.02658 Li4.8Al0.2P1S4.4Cl1.6 -> 0.614 Li + 0.01947 Li4MnCo5O12 + 0.001063 LiAl5O8 + 0.02596 Li2Mn3NiO8 + 0.04253 LiClO4 + 0.02658 Li3PO4 + 0.7528 NiO + 0.117 Li2SO4
NMC811,Al,3.50,0.09571,-0.571524,0,0.9659 Li1Mn0.1Co0.1Ni0.8O2 + 0.03408 Li4.8Al0.2P1S4.4Cl1.6 -> 0.5427 Li + 0.01932 Li4MnCo5O12 + 0.001363 LiAl5O8 + 0.02576 Li2Mn3NiO8 + 0.03408 Li3PO4 + 0.747 NiO + 0.1499 Li2SO4 + 0.05452 LiCl
NMC811,Al,3.50,0.098684,-0.586431,0,0.9648 Li1Mn0.1Co0.1Ni0.8O2 + 0.03521 Li4.8Al0.2P1S4.4Cl1.6 -> 0.5834 Li + 0.0193 Li4MnCo5O12 + 0.001408 LiAl5O8 + 0.07718 Mn(Ni3O4)2 + 0.03521 Li3PO4 + 0.3087 NiO + 0.1549 Li2SO4 + 0.05634 LiCl
NMC811,Al,3.50,0.099174,-0.5886,0,0.9646 Li1Mn0.1Co0.1Ni0.8O2 + 0.0354 Li4.8Al0.2P1S4.4Cl1.6 -> 0.5858 Li + 0.01858 Li4MnCo5O12 + 0.00354 Al2CoO4 + 0.07788 Mn(Ni3O4)2 + 0.0354 Li3PO4 + 0.3044 NiO + 0.1558 Li2SO4 + 0.05664 LiCl
NMC811,Al,3.50,0.102564,-0.60175,0,0.9633 Li1Mn0.1Co0.1Ni0.8O2 + 0.0367 Li4.8Al0.2P1S4.4Cl1.6 -> 0.6323 Li + 0.01853 Li4MnCo5O12 + 0.00367 Al2CoO4 + 0.0778 Mn(Ni3O4)2 + 0.02936 NiCl2 + 0.0367 Li3PO4 + 0.2745 NiO + 0.1615 Li2SO4
NMC811,Al,3.50,0.107143,-0.61914,0,0.9615 Li1Mn0.1Co0.1Ni0.8O2 + 0.03846 Li4.8Al0.2P1S4.4Cl1.6 -> 0.6954 Li + 0.03846 LiNiPO4 + 0.01846 Li4MnCo5O12 + 0.003846 Al2CoO4 + 0.07769 Mn(Ni3O4)2 + 0.03077 NiCl2 + 0.2338 NiO + 0.1692 Li2SO4
NMC811,Al,3.50,0.11215,-0.637926,0,0.9596 Li1Mn0.1Co0.1Ni0.8O2 + 0.0404 Li4.8Al0.2P1S4.4Cl1.6 -> 0.7164 Li + 0.0404 LiCoPO4 + 0.0103 Li4MnCo5O12 + 0.00404 Al2CoO4 + 0.08566 Mn(Ni3O4)2 + 0.03232 NiCl2 + 0.2214 NiO + 0.1778 Li2SO4
NMC811,Al,3.50,0.116418,-0.65385,0,0.9579 Li1Mn0.1Co0.1Ni0.8O2 + 0.04207 Li4.8Al0.2P1S4.4Cl1.6 -> 0.7476 Li + 0.04207 LiCoPO4 + 0.004207 Al2CoO4 + 0.09579 Mn(Ni3O4)2 + 0.03366 NiCl2 + 0.1579 NiO + 0.0165 Co3O4 + 0.1851 Li2SO4
NMC811,Al,3.50,0.12,-0.664587,0,0.9565 Li1Mn0.1Co0.1Ni0.8O2 + 0.04348 Li4.8Al0.2P1S4.4Cl1.6 -> 0.7826 Li + 0.02174 Co3(PO4)2 + 0.004348 Al2CoO4 + 0.09565 Mn(Ni3O4)2 + 0.03478 NiCl2 + 0.1565 NiO + 0.008696 Co3O4 + 0.1913 Li2SO4
NMC811,Al,3.50,0.123967,-0.675682,0,0.955 Li1Mn0.1Co0.1Ni0.8O2 + 0.04505 Li4.8Al0.2P1S4.4Cl1.6 -> 0.8216 Li + 0.02252 Co3(PO4)2 + 0.02342 Li2Co(SO4)2 + 0.004505 Al2CoO4 + 0.0955 Mn(Ni3O4)2 + 0.03604 NiCl2 + 0.155 NiO + 0.1514 Li2SO4
NMC811,Al,3.50,0.145161,-0.734824,0,0.9464 Li1Mn0.1Co0.1Ni0.8O2 + 0.05357 Li4.8Al0.2P1S4.4Cl1.6 -> 0.9393 Li + 0.02679 Co3(PO4)2 + 0.09464 Li2Mn(SO4)2 + 0.008929 Li2Co(SO4)2 + 0.005357 Al2CoO4 + 0.04286 NiCl2 + 0.7143 NiO + 0.02857 Li2SO4
NMC811,Al,3.50,0.15,-0.748039,0,0.9444 Li1Mn0.1Co0.1Ni0.8O2 + 0.05556 Li4.8Al0.2P1S4.4Cl1.6 -> 1.011 Li + 0.02778 Co3(PO4)2 + 0.09444 Li2Mn(SO4)2 + 0.005556 Li2Co(SO4)2 + 0.005556 Al2CoO4 + 0.04444 NiSO4 + 0.04444 NiCl2 + 0.6667 NiO
NMC811,Al,3.50,0.150838,-0.750306,0,0.9441 Li1Mn0.1Co0.1Ni0.8O2 + 0.0559 Li4.8Al0.2P1S4.4Cl1.6 -> 1.024 Li + 0.02795 Co3(PO4)2 + 0.09441 Li2Mn(SO4)2 + 0.00559 Al2CoO4 + 0.05217 NiSO4 + 0.04472 NiCl2 + 0.004969 CoSO4 + 0.6584 NiO
NMC811,Al,3.50,0.157895,-0.768562,0,0.9412 Li1Mn0.1Co0.1Ni0.8O2 + 0.05882 Li4.8Al0.2P1S4.4Cl1.6 -> 1.129 Li + 0.02941 Co3(PO4)2 + 0.04706 Li2Mn(SO4)2 + 0.005882 Al2CoO4 + 0.1176 NiSO4 + 0.04706 NiCl2 + 0.04706 MnSO4 + 0.5882 NiO
NMC811,Al,3.50,0.164835,-0.78651,0,0.9383 Li1Mn0.1Co0.1Ni0.8O2 + 0.06173 Li4.8Al0.2P1S4.4Cl1.6 -> 1.235 Li + 0.02922 Co3(PO4)2 + 0.006173 Al2CoO4 + 0.1778 NiSO4 + 0.04938 NiCl2 + 0.001646 Ni3(PO4)2 + 0.09383 MnSO4 + 0.5185 NiO
NMC811,Al,3.50,0.281955,-0.8934,0,0.8843 Li1Mn0.1Co0.1Ni0.8O2 + 0.1157 Li4.8Al0.2P1S4.4Cl1.6 -> 1.44 Li + 0.02562 Co3(PO4)2 + 0.01157 Al2CoO4 + 0.2264 NiSO4 + 0.09722 Ni3S2 + 0.09259 NiCl2 + 0.03225 Ni3(PO4)2 + 0.08843 MnSO4
NMC811,Al,3.50,0.291829,-0.901763,1,0.8792 Li1Mn0.1Co0.1Ni0.8O2 + 0.1208 Li4.8Al0.2P1S4.4Cl1.6 -> 1.459 Li + 0.02931 Co3(PO4)2 + 0.2309 NiSO4 + 0.1063 Ni3S2 + 0.09662 NiCl2 + 0.019 Ni3(PO4)2 + 0.02415 AlPO4 + 0.08792 MnSO4
NMC811,Al,3.50,0.315789,-0.920898,1,0.8667 Li1Mn0.1Co0.1Ni0.8O2 + 0.1333 Li4.8Al0.2P1S4.4Cl1.6 -> 1.507 Li + 0.2133 NiSO4 + 0.05667 Ni3S2 + 0.1067 NiCl2 + 0.05333 Ni3(PO4)2 + 0.02667 AlPO4 + 0.08667 MnSO4 + 0.04333 Co2NiS4
NMC811,Al,3.50,0.338182,-0.937783,1,0.8545 Li1Mn0.1Co0.1Ni0.8O2 + 0.1455 Li4.8Al0.2P1S4.4Cl1.6 -> 1.553 Li + 0.08545 Co(NiS2)2 + 0.1962 NiSO4 + 0.008451 Ni3S2 + 0.1164 NiCl2 + 0.05822 Ni3(PO4)2 + 0.02911 AlPO4 + 0.08545 MnSO4
NMC811,Al,3.50,0.339557,-0.93878,1,0.8537 Li1Mn0.1Co0.1Ni0.8O2 + 0.1463 Li4.8Al0.2P1S4.4Cl1.6 -> 1.556 Li + 0.002715 Ni9S8 + 0.08537 Co(NiS2)2 + 0.1952 NiSO4 + 0.117 NiCl2 + 0.05852 Ni3(PO4)2 + 0.02926 AlPO4 + 0.08537 MnSO4
NMC811,Al,3.50,0.34202,-0.940437,1,0.8523 Li1Mn0.1Co0.1Ni0.8O2 + 0.1477 Li4.8Al0.2P1S4.4Cl1.6 -> 1.561 Li + 0.08523 Co(NiS2)2 + 0.1932 NiSO4 + 0.1181 NiCl2 + 0.05907 Ni3(PO4)2 + 0.02954 AlPO4 + 0.08523 MnSO4 + 0.007595 Ni3S4
NMC811,Al,3.50,0.359589,-0.946886,1,0.8423 Li1Mn0.1Co0.1Ni0.8O2 + 0.1577 Li4.8Al0.2P1S4.4Cl1.6 -> 1.599 Li + 0.06306 Ni2P2O7 + 0.08423 Co(NiS2)2 + 0.195 NiSO4 + 0.1261 NiCl2 + 0.03153 AlPO4 + 0.08423 MnSO4 + 0.01937 Ni3S4
NMC811,Al,3.50,0.379061,-0.952158,1,0.8309 Li1Mn0.1Co0.1Ni0.8O2 + 0.1691 Li4.8Al0.2P1S4.4Cl1.6 -> 1.643 Li + 0.08309 Co(NiS2)2 + 0.1971 NiSO4 + 0.1353 NiCl2 + 0.06763 Ni(PO3)2 + 0.03382 AlPO4 + 0.08309 MnSO4 + 0.03285 Ni3S4
NMC811,Al,3.50,0.38961,-0.953652,1,0.8246 Li1Mn0.1Co0.1Ni0.8O2 + 0.1754 Li4.8Al0.2P1S4.4Cl1.6 -> 1.667 Li + 0.08246 Co(NiS2)2 + 0.1982 NiSO4 + 0.1404 NiCl2 + 0.03509 Ni(PO3)2 + 0.03509 Al(PO3)3 + 0.08246 MnSO4 + 0.04035 Ni3S4
NMC811,Al,3.50,0.415631,-0.956965,1,0.8084 Li1Mn0.1Co0.1Ni0.8O2 + 0.1916 Li4.8Al0.2P1S4.4Cl1.6 -> 1.567 Li + 0.08084 Li2Mn(SO4)2 + 0.08084 Co(NiS2)2 + 0.09877 NiSO4 + 0.1533 NiCl2 + 0.03833 Ni(PO3)2 + 0.03833 Al(PO3)3 + 0.06486 Ni3S4
NMC811,Al,3.50,0.44335,-0.959423,1,0.7902 Li1Mn0.1Co0.1Ni0.8O2 + 0.2098 Li4.8Al0.2P1S4.4Cl1.6 -> 1.639 Li + 0.07902 Li2Mn(SO4)2 + 0.07902 Co(NiS2)2 + 0.07972 NiSO4 + 0.1846 NiS2 + 0.1678 NiCl2 + 0.04196 Ni(PO3)2 + 0.04196 Al(PO3)3
NMC811,Al,3.50,0.468401,-0.961221,1,0.773 Li1Mn0.1Co0.1Ni0.8O2 + 0.227 Li4.8Al0.2P1S4.4Cl1.6 -> 1.585 Li + 0.0773 Li2Mn(SO4)2 + 0.0773 Co(NiS2)2 + 0.2368 NiS2 + 0.1816 NiCl2 + 0.04541 Ni(PO3)2 + 0.04541 Al(PO3)3 + 0.06162 Li2SO4
NMC811,Al,3.50,0.491103,-0.961729,1,0.7566 Li1Mn0.1Co0.1Ni0.8O2 + 0.2434 Li4.8Al0.2P1S4.4Cl1.6 -> 1.685 Li + 0.07566 Li2Mn(SO4)2 + 0.3619 NiS2 + 0.1947 NiCl2 + 0.04868 Ni(PO3)2 + 0.07566 CoS2 + 0.04868 Al(PO3)3 + 0.04444 Li2SO4
NMC811,Al,3.50,0.505495,-0.961067,1,0.7459 Li1Mn0.1Co0.1Ni0.8O2 + 0.2541 Li4.8Al0.2P1S4.4Cl1.6 -> 1.649 Li + 0.02376 Li2Mn(SO4)2 + 0.3934 NiS2 + 0.2033 NiCl2 + 0.07459 CoS2 + 0.05083 Al(PO3)3 + 0.1348 Li2SO4 + 0.05083 Mn(PO3)2
NMC811,Al,3.50,0.6,-0.934918,1,0.6667 Li1Mn0.1Co0.1Ni0.8O2 + 0.3333 Li4.8Al0.2P1S4.4Cl1.6 -> 2.1 Li + 0.4458 NiS2 + 0.0875 NiCl2 + 0.06667 CoS2 + 0.3583 SCl + 0.06667 Al(PO3)3 + 0.08333 Li2SO4 + 0.06667 Mn(PO3)2
NMC811,Al,3.50,0.660287,-0.917005,1,0.6068 Li1Mn0.1Co0.1Ni0.8O2 + 0.3932 Li4.8Al0.2P1S4.4Cl1.6 -> 2.441 Li + 0.0359 LiMn(PO3)3 + 0.4855 NiS2 + 0.06068 CoS2 + 0.6291 SCl + 0.07863 Al(PO3)3 + 0.008547 Li2SO4 + 0.02479 Mn(PO3)2
NMC811,Al,3.50,0.666667,-0.913878,1,0.6 Li1Mn0.1Co0.1Ni0.8O2 + 0.4 Li4.8Al0.2P1S4.4Cl1.6 -> 2.48 Li + 0.04 LiMn(PO3)3 + 0.48 NiS2 + 0.06 CoS2 + 0.64 SCl + 0.08 Al(PO3)3 + 0.02 Mn(PO3)2 + 0.04 S
NMC811,Al,3.50,0.670588,-0.911023,1,0.5957 Li1Mn0.1Co0.1Ni0.8O2 + 0.4043 Li4.8Al0.2P1S4.4Cl1.6 -> 2.536 Li + 0.4766 NiS2 + 0.02128 MnP4O11 + 0.05957 CoS2 + 0.6468 SCl + 0.08085 Al(PO3)3 + 0.0383 Mn(PO3)2 + 0.05957 S
NMC811,Al,3.50,0.697297,-0.888939,1,0.5657 Li1Mn0.1Co0.1Ni0.8O2 + 0.4343 Li4.8Al0.2P1S4.4Cl1.6 -> 2.651 Li + 0.4525 NiS2 + 0.02828 P2S7 + 0.00202 MnP4O11 + 0.05657 CoS2 + 0.6949 SCl + 0.08687 Al(PO3)3 + 0.05455 Mn(PO3)2
NMC811,Al,3.50,0.7,-0.886609,1,0.5625 Li1Mn0.1Co0.1Ni0.8O2 + 0.4375 Li4.8Al0.2P1S4.4Cl1.6 -> 2.663 Li + 0.0007353 PCl5 + 0.45 NiS2 + 0.03088 P2S7 + 0.05625 CoS2 + 0.6963 SCl + 0.0875 Al(PO3)3 + 0.05625 Mn(PO3)2
NMC811,Al,3.50,0.769231,-0.821879,1,0.4737 Li1Mn0.1Co0.1Ni0.8O2 + 0.5263 Li4.8Al0.2P1S4.4Cl1.6 -> 3 Li + 0.002477 PCl5 + 0.3789 NiS2 + 0.104 P2S7 + 0.04737 CoS2 + 0.735 SCl + 0.1053 Al(PO3)3 + 0.04737 MnCl2
NMC811,Al,3.50,0.882353,-0.703946,1,0.2857 Li1Mn0.1Co0.1Ni0.8O2 + 0.7143 Li4.8Al0.2P1S4.4Cl1.6 -> 3.714 Li + 0.05378 PCl5 + 0.2286 NiS2 + 0.2588 P2S7 + 0.02857 CoS2 + 0.8168 SCl + 0.1429 AlPO4 + 0.02857 MnCl2
NMC811,Al,3.50,0.944751,-0.635111,1,0.1493 Li1Mn0.1Co0.1Ni0.8O2 + 0.8507 Li4.8Al0.2P1S4.4Cl1.6 -> 4.233 Li + 0.09552 AlSCl7 + 0.1194 NiS2 + 0.3881 P2S7 + 0.01493 CoS2 + 0.6627 SCl + 0.07463 AlPO4 + 0.01493 MnCl2
NMC811,Al,3.50,0.982301,-0.591638,1,0.05128 Li1Mn0.1Co0.1Ni0.8O2 + 0.9487 Li4.8Al0.2P1S4.4Cl1.6 -> 4.441 Li + 0.1641 LiAlCl4 + 0.04103 NiS2 + 0.4615 P2S7 + 0.005128 CoS2 + 0.8513 SCl + 0.02564 AlPO4 + 0.005128 MnCl2
NMC811,Al,3.50,0.985401,-0.587961,1,0.04255 Li1Mn0.1Co0.1Ni0.8O2 + 0.9574 Li4.8Al0.2P1S4.4Cl1.6 -> 4.468 Li + 0.1702 LiAlCl4 + 0.03404 NiS2 + 0.4681 P2S7 + 0.004255 CoS2 + 0.004255 MnS2 + 0.8511 SCl + 0.02128 AlPO4
NMC811,Al,3.50,1.0,-0.570299,0,Li4.8Al0.2P1S4.4Cl1.6 -> 4.6 Li + 0.2 LiAlCl4 + 0.5 P2S7 + 0.8 SCl + 0.1 S
NMC811,Al,4.30,0.0,-0.232711,0,Li1Mn0.1Co0.1Ni0.8O2 -> Li + 0.1 Co(NiO2)2 + 0.1 Mn(Ni3O4)2 + 0.4 O2
NMC811,Al,4.30,0.044776,-0.486057,1,0.9846 Li1Mn0.1Co0.1Ni0.8O2 + 0.01538 Li4.8Al0.2P1S4.4Cl1.6 -> 1.058 Li + 0.09846 CoNiO3 + 0.09846 Mn(Ni3O4)2 + 0.006154 Ni3(PO4)2 + 0.01231 Ni(ClO4)2 + 0.003077 AlPO4 + 0.06769 NiSO4 + 0.2277 O2
NMC811,Al,4.30,0.050847,-0.520741,1,0.9825 Li1Mn0.1Co0.1Ni0.8O2 + 0.01754 Li4.8Al0.2P1S4.4Cl1.6 -> 1.039 Li + 0.09825 CoNiO3 + 0.09825 Mn(Ni3O4)2 + 0.007018 Ni3(PO4)2 + 0.02807 LiClO4 + 0.003509 AlPO4 + 0.07719 NiSO4 + 0.1965 O2
NMC811,Al,4.30,0.096774,-0.785377,1,0.9655 Li1Mn0.1Co0.1Ni0.8O2 + 0.03448 Li4.8Al0.2P1S4.4Cl1.6 -> 1.076 Li + 0.09655 CoNiO3 + 0.07724 Mn(Ni3O4)2 + 0.01379 Ni3(PO4)2 + 0.01931 MnNiO3 + 0.05517 LiClO4 + 0.006897 AlPO4 + 0.1517 NiSO4
NMC811,Al,4.30,0.1,-0.803999,1,0.9643 Li1Mn0.1Co0.1Ni0.8O2 + 0.03571 Li4.8Al0.2P1S4.4Cl1.6 -> 1.136 Li + 0.09643 CoNiO3 + 0.07 Mn(Ni3O4)2 + 0.01429 Ni3(PO4)2 + 0.02857 Ni(ClO4)2 + 0.02643 MnNiO3 + 0.007143 AlPO4 + 0.1571 NiSO4
NMC811,Al,4.30,0.106796,-0.838319,1,0.9617 Li1Mn0.1Co0.1Ni0.8O2 + 0.03833 Li4.8Al0.2P1S4.4Cl1.6 -> 1.146 Li + 0.08557 Mn(Ni3O4)2 + 0.004181 Co23O32 + 0.01533 Ni3(PO4)2 + 0.03066 Ni(ClO4)2 + 0.01059 MnNiO3 + 0.007666 AlPO4 + 0.1686 NiSO4
NMC811,Al,4.30,0.145232,-1.027002,1,0.9464 Li1Mn0.1Co0.1Ni0.8O2 + 0.0536 Li4.8Al0.2P1S4.4Cl1.6 -> 1.204 Li + 0.06389 Mn(Ni3O4)2 + 0.004115 Co23O32 + 0.02144 Ni3(PO4)2 + 0.03075 MnNiO3 + 0.04288 NiCl2 + 0.01072 AlPO4 + 0.2358 NiSO4
NMC811,Al,4.30,0.146067,-1.030766,1,0.9461 Li1Mn0.1Co0.1Ni0.8O2 + 0.05394 Li4.8Al0.2P1S4.4Cl1.6 -> 1.205 Li + 0.0634 Mn(Ni3O4)2 + 0.02158 Ni3(PO4)2 + 0.0312 MnNiO3 + 0.04315 NiCl2 + 0.01079 AlPO4 + 0.03154 Co3O4 + 0.2373 NiSO4
NMC811,Al,4.30,0.146341,-1.031971,0,0.9459 Li1Mn0.1Co0.1Ni0.8O2 + 0.05405 Li4.8Al0.2P1S4.4Cl1.6 -> 1.205 Li + 0.06 Mn(Ni3O4)2 + 0.005405 Al2CoO4 + 0.02703 Ni3(PO4)2 + 0.03459 MnNiO3 + 0.04324 NiCl2 + 0.02973 Co3O4 + 0.2378 NiSO4
NMC811,Al,4.30,0.14941,-1.042793,0,0.9447 Li1Mn0.1Co0.1Ni0.8O2 + 0.05531 Li4.8Al0.2P1S4.4Cl1.6 -> 1.21 Li + 0.06419 Mn(Ni3O4)2 + 0.005531 Al2CoO4 + 0.01514 Mn2CoO4 + 0.02766 Ni3(PO4)2 + 0.04425 NiCl2 + 0.0246 Co3O4 + 0.2434 NiSO4
NMC811,Al,4.30,0.15222,-1.052705,0,0.9435 Li1Mn0.1Co0.1Ni0.8O2 + 0.05647 Li4.8Al0.2P1S4.4Cl1.6 -> 1.215 Li + 0.02651 Co3(PO4)2 + 0.076 Mn(Ni3O4)2 + 0.005647 Al2CoO4 + 0.009176 Mn2CoO4 + 0.001725 Ni3(PO4)2 + 0.04518 NiCl2 + 0.2485 NiSO4
NMC811,Al,4.30,0.152727,-1.054186,0,0.9433 Li1Mn0.1Co0.1Ni0.8O2 + 0.05668 Li4.8Al0.2P1S4.4Cl1.6 -> 1.215 Li + 0.02834 Co3(PO4)2 + 0.07814 Mn(Ni3O4)2 + 0.005668 Al2CoO4 + 0.003644 Mn2CoO4 + 0.008907 MnSO4 + 0.04534 NiCl2 + 0.2405 NiSO4
NMC811,Al,4.30,0.157895,-1.069254,0,0.9412 Li1Mn0.1Co0.1Ni0.8O2 + 0.05882 Li4.8Al0.2P1S4.4Cl1.6 -> 1.224 Li + 0.02941 Co3(PO4)2 + 0.04706 Mn(Ni3O4)2 + 0.005882 Al2CoO4 + 0.04706 MnSO4 + 0.04706 NiCl2 + 0.2118 NiO + 0.2118 NiSO4
NMC811,Al,4.30,0.164835,-1.08954,0,0.9383 Li1Mn0.1Co0.1Ni0.8O2 + 0.06173 Li4.8Al0.2P1S4.4Cl1.6 -> 1.235 Li + 0.02922 Co3(PO4)2 + 0.006173 Al2CoO4 + 0.001646 Ni3(PO4)2 + 0.09383 MnSO4 + 0.04938 NiCl2 + 0.5185 NiO + 0.1778 NiSO4
NMC811,Al,4.30,0.281955,-1.223811,0,0.8843 Li1Mn0.1Co0.1Ni0.8O2 + 0.1157 Li4.8Al0.2P1S4.4Cl1.6 -> 1.44 Li + 0.02562 Co3(PO4)2 + 0.01157 Al2CoO4 + 0.03225 Ni3(PO4)2 + 0.09722 Ni3S2 + 0.08843 MnSO4 + 0.09259 NiCl2 + 0.2264 NiSO4
NMC811,Al,4.30,0.291829,-1.234546,1,0.8792 Li1Mn0.1Co0.1Ni0.8O2 + 0.1208 Li4.8Al0.2P1S4.4Cl1.6 -> 1.459 Li + 0.02931 Co3(PO4)2 + 0.019 Ni3(PO4)2 + 0.1063 Ni3S2 + 0.08792 MnSO4 + 0.09662 NiCl2 + 0.02415 AlPO4 + 0.2309 NiSO4
