freq_Hz,ReZ_ohm,negImZ_ohm,absZ_ohm,phase_deg,Ewe_V,I_mA,cycle
0.51122236,43.364185,0.37230545,43.365784,-0.49190378,0.00010821384,0.003131798,1.0
0.4058443,43.39787,0.30074003,43.39891,-0.3970439,0.00010255699,0.003005446,1.0
0.32181963,43.386356,0.26097304,43.387142,-0.34463537,0.000102692546,0.0032220667,1.0
0.25531054,43.407475,0.20952407,43.40798,-0.27655953,0.00010272487,0.003240686,1.0
0.2025798,43.445374,0.17991401,43.445747,-0.23726933,0.00011361928,0.003377341,1.0
0.16068146,43.45419,0.14468232,43.45443,-0.1907677,0.00010445112,0.0030274375,1.0
0.12750551,43.466415,0.13453294,43.466625,-0.17733565,0.000104430495,0.0031181613,1.0
0.10123998,43.466034,0.0794408,43.466106,-0.10471665,0.00010739125,0.003359765,1.0
0.08030087,43.50669,0.064348705,43.506737,-0.08474345,0.000106297615,0.0030445566,1.0
0.063687116,43.482998,0.06782891,43.48305,-0.089375325,0.00010801693,0.00321471,1.0
0.050522164,43.500984,0.040138375,43.501003,-0.05286682,9.7002165e-05,0.0028503565,1.0
0.040071532,43.52862,0.042292487,43.52864,-0.055668667,0.00011545698,0.0031828778,1.0
0.03180936,43.56631,0.034191526,43.566326,-0.044966616,0.00011130665,0.003074405,1.0
0.02525203,43.595814,0.03049944,43.595825,-0.04008387,9.206617e-05,0.0027103324,1.0
0.020016208,43.583054,0.010506558,43.583054,-0.013812282,9.26784e-05,0.0027706758,1.0
0.01587741,43.623924,0.0189233,43.623928,-0.024853911,0.0001089602,0.0031683338,1.0
0.01260668,43.70251,0.022963474,43.70252,-0.030106049,0.000100373254,0.0028984563,1.0
0.009997264,43.719776,0.039454065,43.719795,-0.05170545,0.00010121739,0.0030025062,1.0
