freq_Hz,ReZ_ohm,negImZ_ohm,absZ_ohm,phase_deg,Ewe_V,I_mA,cycle
2677.5674,41.996677,3.166447,42.11588,-4.311804,0.00040151563,0.007127726,1.0
2124.317,42.41834,2.837275,42.513123,-3.8266964,0.00040703252,0.0073558534,1.0
1685.5374,42.814407,2.6858487,42.89857,-3.5895953,0.0004055042,0.007340384,1.0
1337.1407,43.014503,2.4329875,43.083256,-3.2373161,0.00040073282,0.007215883,1.0
1061.0223,43.39139,2.2510498,43.44974,-2.9697168,0.00040108693,0.0071651884,1.0
841.34937,43.6797,2.2295594,43.736565,-2.9220343,0.00039767614,0.007099024,1.0
667.64954,43.913326,2.1455276,43.96571,-2.7971463,0.00039709837,0.0072156964,1.0
529.83014,44.193996,2.0658238,44.242252,-2.6763113,0.0004101451,0.0073224916,1.0
420.40347,44.436287,1.9845953,44.480583,-2.5572214,0.00039590552,0.0074046846,1.0
333.39932,44.69539,1.7960268,44.73146,-2.3011193,0.00040252207,0.007292485,1.0
264.5768,44.89143,2.0180748,44.936768,-2.5739741,0.00040636153,0.0072481264,1.0
209.93277,45.045837,2.0246975,45.091316,-2.5735695,0.00040416225,0.0072486857,1.0
166.5458,45.413197,2.0341113,45.45873,-2.5646324,0.00040060235,0.007251481,1.0
132.1569,45.53989,2.276493,45.596756,-2.8617759,0.00039967045,0.0072703054,1.0
104.8319,45.749584,2.160931,45.80059,-2.704293,0.00039504818,0.0070390096,1.0
83.16338,46.088028,2.439545,46.15255,-3.029969,0.00039825393,0.007301803,1.0
65.992546,46.40071,2.6787252,46.47797,-3.304033,0.00039383667,0.0074482975,1.0
52.362606,46.82332,2.9538317,46.916397,-3.6096995,0.00039730337,0.007256514,1.0
41.52827,47.305542,3.1759448,47.412033,-3.8408942,0.00039879445,0.0071046147,1.0
32.964127,47.767437,3.3595738,47.885433,-4.0230956,0.00039683742,0.007197432,1.0
26.146248,48.474873,3.52072,48.60256,-4.1540866,0.00039322162,0.007365359,1.0
20.750315,49.19012,3.6390343,49.324543,-4.230975,0.0003908732,0.0074473657,1.0
16.45893,49.848682,3.7499828,49.989532,-4.302105,0.00039816074,0.0074514663,1.0
13.064369,50.59287,3.5920367,50.720222,-4.061121,0.0004080949,0.0074226707,1.0
10.361374,51.313286,3.4452105,51.428814,-3.8411143,0.00040720025,0.007549128,1.0
8.223653,51.819904,3.2148108,51.91953,-3.5499744,0.0004046748,0.007225202,1.0
6.5212846,52.414547,2.8917153,52.494255,-3.157812,0.0004001364,0.0073836236,1.0
5.1738396,52.89279,2.619829,52.957634,-2.8355956,0.0004021866,0.0072246427,1.0
4.103206,53.16516,2.2302837,53.21192,-2.4021552,0.00039011837,0.007257352,1.0
3.257923,53.464916,1.845451,53.496758,-1.9768963,0.00039338937,0.007333022,1.0
2.5834963,53.68341,1.544381,53.70562,-1.6478484,0.00039174312,0.007121454,1.0
2.049446,53.825256,1.3358505,53.84183,-1.4216911,0.00038811011,0.004618313,1.0
1.6259104,53.958767,1.1391705,53.97079,-1.2094414,0.00039285645,0.0046390835,1.0
1.2902544,54.045486,0.90905833,54.05313,-0.9636382,0.00038650664,0.004629279,1.0
1.0236502,54.145355,0.8150135,54.15149,-0.8623696,0.0004020252,0.0049639475,1.0
0.8126199,54.189713,0.6267597,54.193336,-0.66265506,0.00039354368,0.004719968,1.0
0.64438283,54.242283,0.5253344,54.244827,-0.55489004,0.00039172,0.0048018633,1.0
0.51122236,54.25352,0.44280553,54.25533,-0.46762538,0.00038273263,0.004889236,1.0
0.4058443,54.301113,0.3648831,54.302338,-0.38500035,0.0003813136,0.004828225,1.0
0.32181963,54.32439,0.29924452,54.325214,-0.31560916,0.00038452234,0.004740417,1.0
0.25531054,54.320538,0.24328816,54.321083,-0.2566118,0.0003820373,0.00478259,1.0
0.2025798,54.385105,0.1995164,54.38547,-0.21019351,0.00038437027,0.0048041185,1.0
0.16068146,54.39727,0.16313525,54.397514,-0.17182724,0.00039624932,0.004948117,1.0
0.12750551,54.426746,0.11256685,54.426865,-0.118500486,0.00038140078,0.0047468836,1.0
0.10123998,54.47004,0.08514109,54.470104,-0.08955788,0.00037191337,0.0045244363,1.0
0.08030087,54.495304,0.12037997,54.495438,-0.12656601,0.00036781785,0.0046969876,1.0
0.063687116,54.53173,0.026066046,54.53174,-0.027387252,0.00035864115,0.004363066,1.0
0.050522164,54.604023,0.050353535,54.604046,-0.052835744,0.00037680505,0.0045787627,1.0
0.040071532,54.642048,0.026583994,54.642056,-0.027875062,0.00037779994,0.004640427,1.0
0.03180936,54.724373,0.026959972,54.72438,-0.028226774,0.00036321115,0.0045502945,1.0
0.02525203,54.806248,0.045460287,54.806267,-0.047525275,0.00036042658,0.004432787,1.0
0.020016208,54.9156,0.03474825,54.91561,-0.03625432,0.0003721393,0.004590644,1.0
0.01587741,55.081444,0.027978553,55.08145,-0.02910332,0.00038000007,0.004614637,1.0
0.01260668,55.32092,0.009723085,55.32092,-0.010070181,0.00037006923,0.0045502586,1.0
0.009997264,55.474155,0.035118688,55.474167,-0.036271885,0.00036287052,0.0043823146,1.0
