freq_Hz,ReZ_ohm,negImZ_ohm,absZ_ohm,phase_deg,Ewe_V,I_mA,cycle
2.5834963,258.55252,9.380846,258.72266,-2.0779035,3.585078,0.0016065707,1.0
2.049446,260.66803,8.277474,260.7994,-1.8188078,3.5850885,0.0015801793,1.0
1.6259104,260.7242,8.346719,260.8578,-1.8336174,3.585077,0.0015675204,1.0
1.2902544,261.77878,7.5142803,261.8866,-1.6442065,3.5850863,0.0016369523,1.0
1.0236502,262.0828,7.463389,262.18903,-1.6311836,3.5850697,0.0014138449,1.0
0.8126199,262.90073,6.854174,262.99005,-1.4934394,3.5850782,0.0014254194,1.0
0.64438283,264.1752,6.8100147,264.26297,-1.4766666,3.5850828,0.0014615172,1.0
0.51122236,264.06778,7.176878,264.16528,-1.556811,3.5850785,0.0014475657,1.0
0.4058443,264.30634,6.969056,264.3982,-1.5103875,3.5850744,0.001475303,1.0
0.32181963,263.35773,7.1372776,263.45444,-1.5523973,3.5850883,0.0014980298,1.0
0.25531054,260.02103,7.338648,260.12457,-1.616646,3.5850759,0.0015105015,1.0
0.2025798,252.6775,7.399402,252.78583,-1.6773689,3.5850704,0.0014888713,1.0
0.16068146,248.68153,7.448587,248.79306,-1.7156281,3.5850718,0.0015111535,1.0
0.12750551,249.04077,7.965665,249.16814,-1.832003,3.585067,0.0015188099,1.0
0.10123998,250.76566,8.238944,250.90097,-1.8817846,3.585072,0.0014977026,1.0
0.08030087,252.16447,8.584423,252.31055,-1.9497646,3.585061,0.0014648527,1.0
0.063687116,254.83247,8.954361,254.98975,-2.012444,3.5850644,0.0014664367,1.0
0.050522164,257.61945,9.667962,257.80078,-2.1491919,3.5850687,0.0015281673,1.0
0.040071532,258.27307,10.332006,258.47964,-2.2908502,3.585088,0.0017051371,1.0
0.03180936,259.05698,10.7603655,259.28036,-2.3785088,3.58507,0.0016896131,1.0
0.02525203,263.14966,11.377831,263.3955,-2.4757621,3.585073,0.0017854553,1.0
0.020016208,269.77014,12.209552,270.0463,-2.5913866,3.5850692,0.0017995377,1.0
0.01587741,274.20154,13.407811,274.52914,-2.7993994,3.585071,0.0018530934,1.0
0.01260668,278.0513,14.490147,278.42862,-2.9831684,3.5850694,0.0019843865,1.0
0.009997264,277.191,16.161076,277.66174,-3.3367403,3.58505,0.0021132187,1.0
