time_s,V_V,delta_Eeq_V,delta_etaMid_V,delta_phiL_V,Li_total_mol_m2,identity_residual_V,Eeq_surface_residual_N_V,reaction_input_surface_residual_N_x,Eeq_surface_residual_P_V,reaction_input_surface_residual_P_x
3.3,2.328481805221377,2.2648988977844856,0.060499958061059232,0.0030829493758324,1.236902963915190829,-2.32E-16,0E-15,0E-11,0E-16,0E-10
3.35,2.3292439052801046,2.2656715336937645,0.060481866884800392,0.0030905047015398,1.236902963915189247,-9.2E-17,0E-16,0E-13,0E-16,0E-10
3.4,2.3300005715322674,2.2664386015032901,0.060463914486552194,0.0030980555424247,1.236902963915190515,4.06E-16,0E-16,0E-12,0E-15,0E-10
3.45,2.3307519241578905,2.2672002242933337,0.060446097913592123,0.0031056019509645,1.236902963915190958,1.77E-16,0E-15,0E-12,0E-16,0E-10
3.5,2.331498078966802,2.2679565206724605,0.060428414316534785,0.0031131439778063,1.23690296391519024,4.15E-16,0E-16,0E-12,0E-16,0E-10
3.55,2.3322391476180524,2.2687076050018797,0.060410860944351217,0.0031206816718214,1.236902963915190011,8.3E-17,0E-16,0E-12,0E-15,0E-10
3.6,2.332975237825358,2.2694535876055182,0.060393435139676433,0.0031282150801633,1.236902963915189234,6.7E-17,0E-16,0E-12,0E-16,0E-11
3.65,2.333706453549669,2.2701945749669112,0.060376134334413356,0.0031357442483446,1.236902963915190034,-1.56E-16,0E-16,0E-13,0E-15,0E-10
3.7,2.3344328951797677,2.2709306699139084,0.060358956045599932,0.0031432692202594,1.236902963915189982,-3.2E-17,0E-14,0E-13,0E-16,0E-11
3.75,2.3351546597018853,2.2716619717921039,0.060341897871512453,0.0031507900382688,1.236902963915191223,1.47E-16,0E-16,0E-12,0E-15,0E-10
3.8,2.3358718408590655,2.2723885766278260,0.060324957488014697,0.0031583067432248,1.236902963915191037,3E-18,0E-16,0E-12,0E-16,0E-11
3.85,2.3365845293010556,2.2731105772814346,0.060308132645089165,0.0031658193745316,1.236902963915189491,2.35E-16,0E-15,0E-13,0E-16,0E-10
3.9,2.337292812725431,2.273828063591639,0.060291421163602755,0.0031733279701896,1.236902963915191256,-3.55E-16,0E-15,0E-12,0E-15,0E-10
3.95,2.337996776010503,2.2745411225114547,0.060274820932204820,0.0031808325668436,1.236902963915190304,-1.20E-16,0E-16,0E-12,0E-16,0E-10
4.0,2.338696501340644,2.2752498382363874,0.060258329904455895,0.0031883331998011,1.236902963915190273,-3.95E-16,0E-16,0E-12,0E-15,0E-11
4.05,2.3393920683245657,2.275954292325397,0.060241946096045274,0.0031958299031236,1.236902963915189907,-1.74E-16,0E-15,0E-13,0E-15,0E-10
4.1,2.340083554106945,2.2766545638151010,0.060225667582240573,0.0032033227096035,1.23690296391519049,-7.3E-17,0E-16,0E-11,0E-16,0E-10
4.15,2.3407710334739553,2.2773507293277145,0.06020949249538643,0.0032108116508546,1.236902963915189694,-2.3E-16,0E-16,0E-13,0E-15,0E-10
4.2,2.34145457895302,2.2780428631730961,0.060193419022593231,0.0032182967573303,1.236902963915190340,3.69E-16,0E-16,0E-12,0E-15,0E-11
4.25,2.3421342609072147,2.2787310374453336,0.06017744540354086,0.0032257780583403,1.236902963915189463,-6E-17,0E-16,0E-13,0E-15,0E-10
4.3,2.342810147624673,2.2794153221141886,0.060161569928365078,0.0032332555821192,1.236902963915190278,1.22E-16,0E-16,0E-13,0E-15,0E-11
4.35,2.3434823054032576,2.280095785111747,0.060145790935672183,0.0032407293558381,1.236902963915191064,3.17E-16,0E-15,0E-12,0E-15,0E-9
4.4,2.3441507986308836,2.280772492414574,0.06013010681067210,0.0032481994056370,1.236902963915191568,5.0E-16,0E-15,0E-13,0E-15,0E-9
4.45,2.3448156898616856,2.2814455081216652,0.060114515983346717,0.0032556657566735,1.236902963915189305,1.83E-16,0E-16,0E-12,0E-15,0E-11
4.5,2.345477039888338,2.2821148945284288,0.060099016926783655,0.0032631284331257,1.236902963915191341,-1.55E-16,0E-16,0E-13,0E-15,0E-10
4.55,2.346134907810755,2.2827807121969801,0.060083608155518495,0.0032705874582566,1.236902963915190867,-1.95E-16,0E-16,0E-12,0E-16,0E-10
4.6,2.3467893511013496,2.283443020022937,0.060068288224010004,0.0032780428544028,1.23690296391519015,-2.04E-16,0E-14,0E-12,0E-15,0E-10
4.65,2.3474404256671466,2.2841018752989473,0.060053055725159065,0.0032854946430401,1.236902963915191855,1.35E-16,0E-15,0E-11,0E-16,0E-10
4.7,2.3480881859088183,2.2847573337751293,0.06003790928890740,0.0032929428447813,1.236902963915190130,3.0E-16,0E-16,0E-12,0E-15,0E-11
4.75,2.348732684776945,2.2854094497166227,0.060022847580901039,0.0033003874794209,1.236902963915192026,3.61E-16,0E-16,0E-13,0E-15,0E-11
4.8,2.349373973825556,2.2860582759583937,0.06000786930120250,0.0033078285659600,1.236902963915189967,-2.0E-16,0E-16,0E-12,0E-15,0E-10
4.85,2.3500121032631736,2.2867038639574744,0.059992973183093266,0.0033152661226059,1.236902963915191633,3.4E-17,0E-16,0E-12,0E-16,0E-11
4.9,2.3506471220014933,2.2873462638427746,0.05997815799188855,0.0033227001668299,1.236902963915189569,2.5E-16,0E-16,0E-13,0E-16,0E-11
4.95,2.3512790777018058,2.2879855244625945,0.05996342252383591,0.0033301307153753,1.236902963915190545,9E-17,0E-15,0E-12,0E-16,0E-11
5.0,2.351908016819312,2.2886216934299819,0.05994876560504703,0.0033375577842828,1.236902963915191144,2.7E-16,0E-16,0E-13,0E-16,0E-10
