time_s_exact,V_first_V,V_second_V,difference_V_second_minus_first_V,difference_delta_Eeq_V,difference_delta_etaMid_V,difference_delta_phiL_V,difference_decomposition_residual_V
0.67,2.273499776247705,2.273499776248221,5.16E-13,9.0709860E-9,-9.070286966E-9,-1.832E-13,1.66E-16
0.68,2.2738339099184968,2.2738339099190075,5.107E-13,9.1089708E-9,-9.108272803E-9,-1.873E-13,3E-18
0.69,2.274165556117627,2.274165556118135,5.08E-13,9.1464315E-9,-9.145734836E-9,-1.885E-13,-1.64E-16
0.7,2.274494771015268,2.2744947710157737,5.057E-13,9.1833826E-9,-9.182695936E-9,-1.810E-13,3.6E-17
0.71,2.27482160868856,2.274821608689065,5.05E-13,9.2198369E-9,-9.219151441E-9,-1.799E-13,-5.59E-16
0.72,2.2751461212299082,2.27514612123041,5.018E-13,9.2558075E-9,-9.255126668E-9,-1.787E-13,-3.32E-16
0.73,2.275468358848089,2.2754683588485887,4.997E-13,9.2913069E-9,-9.290629157E-9,-1.782E-13,1.57E-16
0.74,2.27578836996282,2.2757883699633177,4.977E-13,9.3263479E-9,-9.325673125E-9,-1.770E-13,-7.5E-17
0.75,2.2761062012932296,2.2761062012937225,4.929E-13,9.3609417E-9,-9.360271895E-9,-1.770E-13,9.5E-17
0.76,2.276421897940751,2.2764218979412423,4.913E-13,9.3950994E-9,-9.394432341E-9,-1.754E-13,-3.59E-16
0.77,2.276735503466871,2.2767355034673558,4.848E-13,9.4288330E-9,-9.428171356E-9,-1.770E-13,1.56E-16
0.78,2.277047059966075,2.277047059966563,4.88E-13,9.4621504E-9,-9.461490707E-9,-1.718E-13,1.07E-16
0.79,2.2773566081344274,2.2773566081349146,4.872E-13,9.4950651E-9,-9.494408148E-9,-1.696E-13,-1.52E-16
0.8,2.277664187334014,2.277664187334495,4.81E-13,9.5275830E-9,-9.526928577E-9,-1.736E-13,1.77E-16
0.81,2.2779698356536233,2.277969835654104,4.807E-13,9.5597164E-9,-9.559065987E-9,-1.699E-13,1.87E-16
0.82,2.278273589965902,2.2782735899663806,4.786E-13,9.5914733E-9,-9.590825471E-9,-1.692E-13,-2.9E-17
0.83,2.2785754859812237,2.2785754859817007,4.770E-13,9.6228620E-9,-9.622215471E-9,-1.696E-13,7.1E-17
0.84,2.27887555829853,2.278875558299006,4.76E-13,9.6538921E-9,-9.653249316E-9,-1.666E-13,-1.84E-16
0.85,2.2791738404533324,2.2791738404538044,4.720E-13,9.6845702E-9,-9.683929214E-9,-1.691E-13,1.14E-16
0.86,2.279470364963049,2.279470364963519,4.70E-13,9.7149046E-9,-9.714267837E-9,-1.673E-13,5.37E-16
0.87,2.279765163369905,2.2797651633703704,4.654E-13,9.7449030E-9,-9.744271392E-9,-1.663E-13,9.2E-17
0.88,2.280058266281505,2.2800582662819733,4.683E-13,9.7745734E-9,-9.773942321E-9,-1.635E-13,7.21E-16
0.89,2.280349703409279,2.2803497034097426,4.636E-13,9.8039216E-9,-9.803292842E-9,-1.650E-13,-1.58E-16
0.9,2.280639503604868,2.28063950360533,4.62E-13,9.8329556E-9,-9.832328282E-9,-1.647E-13,-6.18E-16
0.91,2.280927694894667,2.2809276948951314,4.644E-13,9.8616819E-9,-9.861058414E-9,-1.589E-13,-1.86E-16
0.92,2.2812143045125883,2.281214304513047,4.587E-13,9.8901075E-9,-9.889484785E-9,-1.638E-13,-2.15E-16
0.93,2.281499358931143,2.2814993589316046,4.616E-13,9.9182351E-9,-9.917614730E-9,-1.589E-13,1.30E-16
0.94,2.281782883891003,2.281782883891458,4.55E-13,9.9460755E-9,-9.945459123E-9,-1.611E-13,-2.77E-16
0.95,2.2820649044290615,2.2820649044295136,4.521E-13,9.9736319E-9,-9.973016412E-9,-1.636E-13,2.12E-16
0.96,2.2823454449051552,2.282345444905608,4.528E-13,1.00009109E-8,-1.0000300586E-8,-1.574E-13,-1.14E-16
0.97,2.282624529027484,2.2826245290279386,4.546E-13,1.00279186E-8,-1.0027307654E-8,-1.563E-13,-4.6E-17
0.98,2.282902179876785,2.282902179877237,4.52E-13,1.00546571E-8,-1.0054050927E-8,-1.548E-13,6.27E-16
0.99,2.2831784199294085,2.2831784199298575,4.490E-13,1.00811356E-8,-1.0080530633E-8,-1.562E-13,2.33E-16
1,2.2834532710792708,2.2834532710797197,4.489E-13,1.01073582E-8,-1.0106753653E-8,-1.560E-13,3.53E-16
