time_s_exact,V_first_V,V_second_V,difference_V_second_minus_first_V,difference_delta_Eeq_V,difference_delta_etaMid_V,difference_delta_phiL_V,difference_decomposition_residual_V,prior_radial_same_time_available,prior_radial_R320H0250_minus_R160H0250_V_V,prior_radial_R320H0250_minus_R160H0250_delta_Eeq_V,prior_radial_R320H0250_minus_R160H0250_delta_etaMid_V,prior_radial_R320H0250_minus_R160H0250_delta_phiL_V,time_cap_abs_difference_divided_by_prior_radial_same_time_abs_difference
0.026500000000000006,2.2391542119759236,2.2391541432595017,-6.87164219E-8,-6.97738185E-8,1.073874769E-9,-1.64779E-11,-2.69E-16,True,0.0001842239970756,0.0001880204455902,-0.000003821171735476,2.47232207E-8,0.0003730047278900416136965742525
0.026750000000000006,2.239195059050516,2.2391949912671936,-6.77833224E-8,-6.88264381E-8,1.059367037E-9,-1.62514E-11,6.3E-17,True,0.0001832393523093,0.0001870197227672,-0.000003804875340795,2.45048827E-8,0.0003699168412557184823465555227
0.027000000000000007,2.2392357139037986,2.2392356470326833,-6.68711153E-8,-6.79002713E-8,1.045188385E-9,-1.60324E-11,1.5E-17,True,0.0001822707355796,0.0001860352744385,-0.000003788829253454,2.42903942E-8,0.0003668779581503170843968792790
0.027250000000000007,2.2392761792372933,2.2392761132581374,-6.59791559E-8,-6.69946593E-8,1.031321027E-9,-1.58176E-11,-2.7E-17,True,0.0001813177068089,0.0001850666539638,-0.000003773026795883,2.40796412E-8,0.0003638869973661138633121163355
0.027500000000000007,2.239316457689809,2.2393163925829906,-6.51068184E-8,-6.61089698E-8,1.017757213E-9,-1.56052E-11,-6.13E-16,True,0.0001803798427386,0.0001841134317590,-0.000003757461537468,2.38725170E-8,0.0003609428715067152298821734815
0.027750000000000007,2.2393565518394585,2.2393564875859524,-6.42535061E-8,-6.52425968E-8,1.004492492E-9,-1.54019E-11,1.08E-16,True,0.0001794567361345,0.0001831751944955,-0.000003742127288042,2.36689266E-8,0.0003580445486974810920454320150
0.028000000000000008,2.2393964642055915,2.2393964007869487,-6.34186428E-8,-6.43949556E-8,9.91512202E-10,-1.51995E-11,9.8E-17,True,0.0001785479950170,0.0001822515443295,-0.000003727018083267,2.34687708E-8,0.0003551910106521316737211961498
0.028250000000000008,2.2394361972506642,2.2394361346489866,-6.26016776E-8,-6.35654861E-8,9.78808368E-10,-1.50000E-11,1.32E-16,True,0.0001776532419602,0.0001813420981756,-0.000003712128164411,2.32719493E-8,0.0003523812845139340329272154488
0.028500000000000008,2.2394757533820178,2.239475691579937,-6.18020808E-8,-6.27536472E-8,9.66377644E-10,-1.48115E-11,2.56E-16,True,0.0001767721134228,0.0001804464870314,-0.000003697451997461,2.30783888E-8,0.0003496144250546070074238019504
0.028750000000000008,2.239515134953576,2.2395150739342404,-6.10193356E-8,-6.19589205E-8,9.5420560E-10,-1.46204E-11,-3.0E-16,True,0.0001759042590768,0.0001795643553168,-0.000003682984221376,2.28879810E-8,0.0003468894722631979509386773709
0.02900000000000001,2.239554344267519,2.239554284014568,-6.0252951E-8,-6.11808045E-8,9.42287580E-10,-1.44338E-11,-2.80E-16,True,0.000175049341243,0.0001786953602703,-0.000003668719689595,2.27006624E-8,0.0003442055284078907591939037663
0.02925000000000001,2.23959338357584,2.2395933240733847,-5.95024553E-8,-6.04188205E-8,9.30622692E-10,-1.42572E-11,-2.92E-16,True,0.000174207034292,0.0001778391713613,-0.000003654653409899,2.25163405E-8,0.0003415617259189659128899580107
