source_id,path,top_level,extension,bytes,sha256,source_url,raw_url
fc-src-93a03d65-src-fairchem-applications-ocx-data-experimental-data-supporting-data-materials-postprocessing-id-241113-csv,src/fairchem/applications/ocx/data/experimental_data/supporting_data/materials_postprocessing_id-241113.csv,src,.csv,79,fc60dafc0585cf668859f4f8b2a529c9a2bdee149d06d57a712329b4d5e52894,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/experimental_data/supporting_data/materials_postprocessing_id-241113.csv,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/experimental_data/supporting_data/materials_postprocessing_id-241113.csv
fc-src-93a03d65-src-fairchem-applications-ocx-data-experimental-data-supporting-data-vsp-synthesis-params-csv,src/fairchem/applications/ocx/data/experimental_data/supporting_data/vsp_synthesis_params.csv,src,.csv,55694,02b0dc0f3039d4e5f518dc1735806587671005e74a41cd9b84bfec98a4d53b1b,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/experimental_data/supporting_data/vsp_synthesis_params.csv,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/experimental_data/supporting_data/vsp_synthesis_params.csv
fc-src-93a03d65-src-fairchem-applications-ocx-data-processed-data-co2r-40-70-all-csv,src/fairchem/applications/ocx/data/processed_data/CO2R_40_70_all.csv,src,.csv,136600,c3435f4f52e3dbee32aa74da0a4920089d793d321c6070d42ab1475647486e24,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/processed_data/CO2R_40_70_all.csv,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/processed_data/CO2R_40_70_all.csv
fc-src-93a03d65-src-fairchem-applications-ocx-data-processed-data-co2r-40-70-matched-csv,src/fairchem/applications/ocx/data/processed_data/CO2R_40_70_matched.csv,src,.csv,33312,36f048a59cb81d7d23496901c9f7d722277c72a39d4d8535609b8315a3501405,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/processed_data/CO2R_40_70_matched.csv,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/processed_data/CO2R_40_70_matched.csv
fc-src-93a03d65-src-fairchem-applications-ocx-data-processed-data-her-40-70-all-csv,src/fairchem/applications/ocx/data/processed_data/HER_40_70_all.csv,src,.csv,108710,a24cf2b1d421d542282dd84f22abba11eb31becf5fd9e12f73fe3389290a498a,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/processed_data/HER_40_70_all.csv,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/processed_data/HER_40_70_all.csv
fc-src-93a03d65-src-fairchem-applications-ocx-data-processed-data-her-40-70-matched-csv,src/fairchem/applications/ocx/data/processed_data/HER_40_70_matched.csv,src,.csv,26510,077686ebcbc6cefaa179d7a73c66d70d7843835db342be6adf5fe8f55a02fbf6,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/processed_data/HER_40_70_matched.csv,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/processed_data/HER_40_70_matched.csv
fc-src-93a03d65-src-fairchem-applications-ocx-data-processed-data-readme-md,src/fairchem/applications/ocx/data/processed_data/README.md,src,.md,979,c8aec527cecb37879fb04a328f0c495e988eb50e266c461b89c3341ecd266a62,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/processed_data/README.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/applications/ocx/data/processed_data/README.md
fc-src-93a03d65-src-fairchem-core-license-md,src/fairchem/core/LICENSE.md,src,.md,1109,63e8210e6bf3e8c032dc0c69b1d1d2e3ab72c14b02cabcc0dada2618bb188b97,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/LICENSE.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/LICENSE.md
fc-src-93a03d65-src-fairchem-core-readme-md,src/fairchem/core/README.md,src,.md,18,648796239e6678506879bb030cb15c62b8c9b66c50849be9b2560cfa81e1c525,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/README.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/README.md
fc-src-93a03d65-src-fairchem-core-init-py,src/fairchem/core/__init__.py,src,.py,1014,455851a1dca4f66ec1be7b112058be29ef864cde53e2aaab92715784d6785a47,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/__init__.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/__init__.py
fc-src-93a03d65-src-fairchem-core-cli-py,src/fairchem/core/_cli.py,src,.py,5737,e9facce7a5ba860f0109d504fb7628679c5038349a6a6e11fc7b3f796c346b63,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/_cli.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/_cli.py
fc-src-93a03d65-src-fairchem-core-config-py,src/fairchem/core/_config.py,src,.py,576,6b225f5c4bd29442b56dc5b70a7a014d137d2660536c1a4b0a7d15ac2a2e34e8,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/_config.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/_config.py
fc-src-93a03d65-src-fairchem-core-calculate-init-py,src/fairchem/core/calculate/__init__.py,src,.py,823,ee7c4ae20b958801858326ecf85637b48f301b10a0fe33b974600d804b2a4ce3,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/__init__.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/__init__.py
fc-src-93a03d65-src-fairchem-core-calculate-batch-py,src/fairchem/core/calculate/_batch.py,src,.py,8054,6863a6f7048d08d3be957bc189861f342304af9cd0614df2292652eab7ae295c,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/_batch.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/_batch.py
fc-src-93a03d65-src-fairchem-core-calculate-ray-inference-cluster-py,src/fairchem/core/calculate/_ray_inference_cluster.py,src,.py,31062,b06b170d79e09c42eb554d1714b607401a4d45e9c359ae0e87fcada4a42205fa,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/_ray_inference_cluster.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/_ray_inference_cluster.py
fc-src-93a03d65-src-fairchem-core-calculate-ase-calculator-py,src/fairchem/core/calculate/ase_calculator.py,src,.py,15883,45c9ce3605a4965f1161b4eb4520b028d03370623d09116ed10f2f083f3cfd75,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/ase_calculator.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/ase_calculator.py
fc-src-93a03d65-src-fairchem-core-calculate-pretrained-mlip-py,src/fairchem/core/calculate/pretrained_mlip.py,src,.py,5587,469bc533a425c5a80054b424295f368068eaec1887938cc4f333496e85bace96,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/pretrained_mlip.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/pretrained_mlip.py
fc-src-93a03d65-src-fairchem-core-calculate-pretrained-models-json,src/fairchem/core/calculate/pretrained_models.json,src,.json,4224,ff7e8d71f6114301b3bbb45bab94fb37503b6352d5c61db0022444d937def147,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/pretrained_models.json,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/pretrained_models.json
fc-src-93a03d65-src-fairchem-core-calculate-torchsim-interface-py,src/fairchem/core/calculate/torchsim_interface.py,src,.py,12167,a67e8f9123fa196e4d3e7e4b2cbc22ca02011065f41da7776d4e5b8e542593d9,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/torchsim_interface.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/calculate/torchsim_interface.py
fc-src-93a03d65-src-fairchem-core-common-init-py,src/fairchem/core/common/__init__.py,src,.py,186,a392787dff9d64bb7aafc2cd18e1ef57bbddff7c5e6b3d3471082a5022e40c59,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/__init__.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/__init__.py
fc-src-93a03d65-src-fairchem-core-common-data-parallel-py,src/fairchem/core/common/data_parallel.py,src,.py,10709,4bd1ccf06ecad53f7cd10ba4f7673bf84d82deb07fdc6a1f2af139319d149e70,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/data_parallel.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/data_parallel.py
fc-src-93a03d65-src-fairchem-core-common-distutils-py,src/fairchem/core/common/distutils.py,src,.py,11248,0c492e125d1d7a8126d0fd4cca8552c3587899d29e4f2c15ff49b299f1e4502c,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/distutils.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/distutils.py
fc-src-93a03d65-src-fairchem-core-common-gp-utils-py,src/fairchem/core/common/gp_utils.py,src,.py,15734,1cf3d0cef74471a78a2ea9ac92a90285c4cdd1ce3440272d6d8ed02265aff37e,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/gp_utils.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/gp_utils.py
fc-src-93a03d65-src-fairchem-core-common-logger-py,src/fairchem/core/common/logger.py,src,.py,9979,acd8ee2af4de7fa6e0e5854982ba0b906dd1a2d248dcc2b65ce720141657e494,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/logger.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/logger.py
fc-src-93a03d65-src-fairchem-core-common-parallelism-init-py,src/fairchem/core/common/parallelism/__init__.py,src,.py,755,b3c57009ed9454437901a9347fc26a0ad312ca7757500d98bd39a7e6cf11c1e0,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/parallelism/__init__.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/parallelism/__init__.py
fc-src-93a03d65-src-fairchem-core-common-parallelism-graph-parallel-a2a-py,src/fairchem/core/common/parallelism/graph_parallel_a2a.py,src,.py,14425,ae568490e158023d0bbe945db2cc288117ebeb50a45b548e4613a738d8902e35,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/parallelism/graph_parallel_a2a.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/parallelism/graph_parallel_a2a.py
fc-src-93a03d65-src-fairchem-core-common-parallelism-graph-parallel-verification-md,src/fairchem/core/common/parallelism/graph_parallel_verification.md,src,.md,9489,728e13aa984bd62c35dcf8dc01c4d435dd5e52fb2a6b1fa60319521d810b732e,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/parallelism/graph_parallel_verification.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/parallelism/graph_parallel_verification.md
fc-src-93a03d65-src-fairchem-core-common-parallelism-graph-partition-py,src/fairchem/core/common/parallelism/graph_partition.py,src,.py,4271,96c3b39b64a79736f063922b4c6a5a00c255480565ba0f14b920aefdc1091eb2,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/parallelism/graph_partition.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/parallelism/graph_partition.py
fc-src-93a03d65-src-fairchem-core-common-profiler-utils-py,src/fairchem/core/common/profiler_utils.py,src,.py,3944,c1a830d0239540c4ac9dca31e48caac835d551e7689d729ebc981c5df7651c88,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/profiler_utils.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/profiler_utils.py
fc-src-93a03d65-src-fairchem-core-common-registry-py,src/fairchem/core/common/registry.py,src,.py,11300,2fa6854b69a2224cc4112053483cdaa235a7e51d85312f8afb386e3a27f1f453,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/registry.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/registry.py
fc-src-93a03d65-src-fairchem-core-common-safe-pickle-py,src/fairchem/core/common/safe_pickle.py,src,.py,2970,b3e287aa7a48529b47c1061bf154c24a40f940eb33f166d87af704315903db2c,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/safe_pickle.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/safe_pickle.py
fc-src-93a03d65-src-fairchem-core-common-test-utils-py,src/fairchem/core/common/test_utils.py,src,.py,4852,4acb6a61a3c0f2c014927ac65f238a28cf14d5696ce15d2f299aa2bf1473b81e,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/test_utils.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/test_utils.py
fc-src-93a03d65-src-fairchem-core-common-typing-py,src/fairchem/core/common/typing.py,src,.py,675,720a21e3e8486608a615916469bbab9782137bb970952b56970df9db73f04938,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/typing.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/typing.py
fc-src-93a03d65-src-fairchem-core-common-utils-py,src/fairchem/core/common/utils.py,src,.py,19373,97cb820f0046e0c46a5a11ad5a71eef867a84f8c50046d22c63a61adffaf5b70,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/utils.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/common/utils.py
fc-src-93a03d65-src-fairchem-core-components-batch-server-py,src/fairchem/core/components/batch_server.py,src,.py,35648,2dc364e496148797f98de28c76a640d440a9ba3bc01bcb05f864d53bc65fda93,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/batch_server.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/batch_server.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-init-py,src/fairchem/core/components/benchmark/__init__.py,src,.py,984,df9583583245e3a2303ed2252cf6406524c699888619f53aa3b80543ffb35a27,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/__init__.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/__init__.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-benchmark-reducer-py,src/fairchem/core/components/benchmark/_benchmark_reducer.py,src,.py,12882,69e205493597c825cb386cc84fc491c0b54740d4d1fa2b1a4065fe88e14bfa4e,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_benchmark_reducer.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_benchmark_reducer.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-single-init-py,src/fairchem/core/components/benchmark/_single/__init__.py,src,.py,186,a392787dff9d64bb7aafc2cd18e1ef57bbddff7c5e6b3d3471082a5022e40c59,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/__init__.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/__init__.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-single-adsorbml-reducer-py,src/fairchem/core/components/benchmark/_single/adsorbml_reducer.py,src,.py,2117,afd0d560f7846d9ba453f1287d472a8c3d6ff7e4dad9fb0bb966b1b1c4192026,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/adsorbml_reducer.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/adsorbml_reducer.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-single-adsorption-reducer-py,src/fairchem/core/components/benchmark/_single/adsorption_reducer.py,src,.py,1795,3c34d45e51cf9cf910995245e5b3c510c859bab52ba4c4a1cbd79f4123721339,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/adsorption_reducer.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/adsorption_reducer.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-single-kappa-reducer-py,src/fairchem/core/components/benchmark/_single/kappa_reducer.py,src,.py,2927,e21c700f7910da094295a68b7fd50a3acfdf2bf62d18df437ad7c0dc1ef0d732,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/kappa_reducer.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/kappa_reducer.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-single-materials-discovery-reducer-py,src/fairchem/core/components/benchmark/_single/materials_discovery_reducer.py,src,.py,15827,5de65c9a7cbe33655ec10ce2bcebb8f78748c0a9954fe7befff0817450c47e8e,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/materials_discovery_reducer.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/materials_discovery_reducer.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-single-nvemd-reducer-py,src/fairchem/core/components/benchmark/_single/nvemd_reducer.py,src,.py,4482,8ccfe89f024cc72a26eb4b0955b9fd1b694ec22bb5ccdd8d0b18a0706d9f1e98,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/nvemd_reducer.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/nvemd_reducer.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-single-omc-polymorph-reducer-py,src/fairchem/core/components/benchmark/_single/omc_polymorph_reducer.py,src,.py,8298,ea0a19126c1121f85dffa7f2b8f1f37204db8e346097f375e43994f87bcf757c,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/omc_polymorph_reducer.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/omc_polymorph_reducer.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-single-omol-reducer-py,src/fairchem/core/components/benchmark/_single/omol_reducer.py,src,.py,2579,6891a9bb3c3b71f38bb501b6b16dfa8f3e2a2d71bddd277b187e16a9c09013ca,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/omol_reducer.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/omol_reducer.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-single-uma-speed-benchmark-py,src/fairchem/core/components/benchmark/_single/uma_speed_benchmark.py,src,.py,13901,584856e41e677605e36a2cea67e742fbea8589099e10d502f8ce0bad2dc398f1,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/uma_speed_benchmark.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/_single/uma_speed_benchmark.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-fake-dataset-py,src/fairchem/core/components/benchmark/fake_dataset.py,src,.py,7724,d5844e43945be8229e998ffa8a4f80add9a042d90849a11d663d091a3a35a7d1,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/fake_dataset.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/fake_dataset.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-perf-check-py,src/fairchem/core/components/benchmark/perf_check.py,src,.py,34149,1e66c7e82bd920d9513348e32dc4a4560249978a4f74b7cdda4ce582ce69baf9,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/perf_check.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/perf_check.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-systems-py,src/fairchem/core/components/benchmark/systems.py,src,.py,8862,ba0c6987f45ea1f4f643688d5b55e7400a0215df2fffadcb55a9692f4af65b39,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/systems.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/systems.py
fc-src-93a03d65-src-fairchem-core-components-benchmark-training-py,src/fairchem/core/components/benchmark/training.py,src,.py,13962,ad3c933bc8c776183b3293d089c7f5384d78628622ef1688fd78ea5f0d34d549,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/training.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/benchmark/training.py
fc-src-93a03d65-src-fairchem-core-components-calculate-init-py,src/fairchem/core/components/calculate/__init__.py,src,.py,1904,c812baab0d7d389cd74425a8f40d1fd4c60c4be887f0a99c7936591b598abe6a,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/calculate/__init__.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/calculate/__init__.py
fc-src-93a03d65-src-fairchem-core-components-calculate-calculate-runner-py,src/fairchem/core/components/calculate/_calculate_runner.py,src,.py,6209,7170ee4cc67a56e81f03f3fe441f24507fb70a542c67ed7bd7501a05167bb5ad,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/calculate/_calculate_runner.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/calculate/_calculate_runner.py
fc-src-93a03d65-src-fairchem-core-components-calculate-single-init-py,src/fairchem/core/components/calculate/_single/__init__.py,src,.py,1043,3f7dfbcf7bfebce144ca85cc2e96486f5a3e815066c9cabb8d1d613a06686b68,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/calculate/_single/__init__.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/calculate/_single/__init__.py
fc-src-93a03d65-src-fairchem-core-components-calculate-single-adsorbml-runner-py,src/fairchem/core/components/calculate/_single/adsorbml_runner.py,src,.py,6255,1fe40660d6a3c1deb34b692cd52647b612b53da3854a1706c4fc8666f73d679e,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/calculate/_single/adsorbml_runner.py,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/src/fairchem/core/components/calculate/_single/adsorbml_runner.py
