case_id,block,d_am_p_um,d_am_s_um,ps_frac,ps_label,d_se_um,am_pct,rve_um,loading_mAh_cm2,pressure_MPa,e_se_gpa,thickness_est_um,phi_am_est,phi_se_est,se_percolation,d_am_max_um,sv_inv_um,r_AM_P_um,r_AM_S_um,r_SE_um,size_ratio_P_over_S,size_ratio_AM_over_SE,n_am_p_est,n_am_s_est,n_se_est,n_total_est,rve_min_um,rve_recommended_um,rve_over_d_am_max,thick_over_d_am_max,finite_size_flag,phi_se,phi_se_status,phi_am,phi_am_status,coverage_AM_P_hertz_pct,coverage_AM_P_hertz_pct_status,coverage_AM_S_hertz_pct,coverage_AM_S_hertz_pct_status,coverage_AM_total_hertz_pct,coverage_AM_total_hertz_pct_status,porosity_sphere_pct_RECORD_ONLY,porosity_sphere_pct_RECORD_ONLY_status,n_AM_P_measured,n_AM_S_measured,n_SE_measured,cov_AM_P_n_valid,cov_AM_S_n_valid,cov_n_capped,cov_n_free_surf_invalid,closure_residual,tau_status,tau_n_sampled,tau_n_valid,tau_n_truncated,tau_convention,plate_z_sim,plate_z_source,V_box_sim,timestep,area_channel,atom_sha256
lhs00_027,bimodal,9.0000,1.0000,0.6000,6:4,2.0000,70.0000,50.0000,2.0000,300.0000,1.3500,51.7022,0.4027,0.4143,OK,9.0000,0.4667,4.5000,0.5000,1.0000,9.0000,4.5000,81.8288,39768.8052,12782.8302,52633.4643,30.2745,50.0000,5.5556,5.7447,,0.28042000056961325,OK,0.27483100716601755,OK,28.01727327591879,OK,27.546832339179126,OK,27.547812399864085,OK,44.474899226436925,OK,83,39758,12788,83,39758,0,0,0.0,OK,200,200,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0664086,mesh_stl,0.00019102150000000002,3310000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),89470a6275db8420bbc23c7abfac52dbab91f105e5f4c210cf2668a799948fb4
lhs00_028,bimodal,5.0000,2.0000,0.1000,1:9,1.5000,75.0000,50.0000,2.0000,300.0000,1.3500,45.8766,0.4539,0.3631,OK,5.0000,0.4700,2.5000,1.0000,0.7500,2.5000,3.3333,79.5376,11184.9765,23566.6994,34831.2135,30.7075,50.0000,10.0000,9.1753,,0.22775863039750474,OK,0.2848422904862308,OK,32.58546266732631,OK,31.34613533460654,OK,31.354932689230996,OK,48.73990791162646,OK,80,11190,23578,80,11190,0,0,2.220446049250313e-16,OK,200,200,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0631753,mesh_stl,0.00018293825000000003,3450000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),ddfedeaf39b81f3a12f233f8dc7a143ae69853349f3052d21fc90b09096ce55f
lhs00_029,bimodal,9.0000,1.0000,0.2000,2:8,1.5000,80.0000,50.0000,2.0000,300.0000,1.3500,40.7792,0.5106,0.3064,OK,9.0000,0.8222,4.5000,0.5000,0.7500,9.0000,6.0000,27.2763,79537.6104,17675.0245,97239.9112,52.4370,52.4370,5.5556,4.5310,n_am_p_low,0.18597577657721084,OK,0.3092869158880742,OK,14.358805460640676,OK,14.484590883202797,OK,14.484548214612946,OK,50.47373075347149,OK,27,79568,17683,27,79568,0,0,0.0,OK,200,200,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.05720970000000001,mesh_stl,0.00016802425000000005,2840000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),fba729ad68c4879c1942958e9928e0d8a22d420ef40b513a52b15f497be3b096
lhs00_030,bimodal,13.0000,1.0000,0.2000,2:8,2.0000,90.0000,50.0000,2.0000,300.0000,1.3500,32.2836,0.6450,0.1720,BELOW_phic,13.0000,0.8154,6.5000,0.5000,1.0000,13.0000,6.5000,9.0507,79537.6104,3314.0671,82860.7282,91.0310,91.0310,3.8462,2.4834,thin+n_am_p_CRIT+se_BELOW_phic,0.09518085344931343,OK,0.356522640991495,OK,4.227187518995399,OK,5.292767481252463,OK,5.29264696022573,OK,54.82965055591917,OK,9,79564,3315,9,79564,0,0,2.220446049250313e-16,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0483556,mesh_stl,0.00014588900000000004,2470000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),2ba957014d54cc21dbedddd7cbebdd0bf66a9895aa52479a76f411baa08b8236
lhs00_031,bimodal,13.0000,4.0000,0.3000,3:7,1.5000,70.0000,50.0000,2.0000,300.0000,1.3500,51.7022,0.4027,0.4143,OK,13.0000,0.1981,6.5000,2.0000,0.7500,3.2500,8.6667,13.5761,1087.4283,30300.0421,31401.0464,74.3265,74.3265,3.8462,3.9771,n_am_p_low,0.27345904607962446,OK,0.26832783420869966,OK,49.17314429223152,OK,48.537467776742716,OK,48.54554352194856,OK,45.82131197116759,OK,14,1088,30314,14,1088,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.06835800000000002,mesh_stl,0.00019589500000000008,3770000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),ba477953bad95283997f7ff8fb21d91d4f678121ca6e0f557a9743249548249c
lhs00_032,bimodal,14.0000,3.0000,0.7000,7:3,1.0000,85.0000,50.0000,2.0000,300.0000,1.3500,36.2815,0.5739,0.2431,OK,14.0000,0.1500,7.0000,1.5000,0.5000,4.6667,14.0000,25.3628,1104.6890,42108.1467,43238.1985,54.3791,54.3791,3.5714,2.5915,thin+n_am_p_low,0.14889651022861664,OK,0.35724912012620796,OK,25.31964167693334,OK,27.99650503525953,OK,27.93474953630968,OK,49.385436964517524,OK,26,1101,42125,26,1101,0,0,-1.1102230246251565e-16,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0492535,mesh_stl,0.00014813375000000004,2790000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),71f774a5ba39470eacc669f2d118f02eb782ac820e95426a46cfae924a66abfb
lhs00_033,bimodal,5.0000,5.0000,0.2000,2:8,1.5000,70.0000,50.0000,2.0000,300.0000,1.3500,51.7022,0.4027,0.4143,OK,5.0000,0.2000,2.5000,2.5000,0.7500,1.0000,3.3333,159.0752,636.3009,30300.0421,31095.4182,21.7135,50.0000,10.0000,10.3404,,0.2864569319036732,OK,0.278580726807196,OK,47.32023459984553,OK,47.252401439621565,OK,47.26595102815877,OK,43.49623412891308,OK,159,637,30315,159,637,0,0,0.0,OK,200,200,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.064805,mesh_stl,0.00018701250000000003,3400000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),2a5ea1a8436af41af9dcb4dbd44335ce3ff51582b71256813fa170c81df517c7
lhs00_034,bimodal,13.0000,1.0000,0.3000,3:7,2.0000,70.0000,50.0000,2.0000,300.0000,1.3500,51.7022,0.4027,0.4143,OK,13.0000,0.7231,6.5000,0.5000,1.0000,13.0000,6.5000,13.5761,69595.4091,12782.8302,82391.8154,74.3265,74.3265,3.8462,3.9771,n_am_p_low,0.37578258471357534,OK,0.36857266589864873,OK,18.52290947509027,OK,20.24860625559063,OK,20.248259157610214,OK,25.564474938777572,OK,14,69591,12789,14,69591,0,0,-2.220446049250313e-16,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0470228,mesh_stl,0.00014255700000000002,3560000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),ad8041675ad79ddfa4d2776a88f64802affea017ad7f38062f227484e4ad96a3
lhs00_035,bimodal,9.0000,3.0000,0.4000,4:6,1.5000,75.0000,50.0000,2.0000,300.0000,1.3500,45.8766,0.4539,0.3631,OK,9.0000,0.2444,4.5000,1.5000,0.7500,3.0000,6.0000,54.5525,2209.3781,23566.6994,25830.6300,37.0786,50.0000,5.5556,5.0974,,0.23758276248393675,OK,0.2979533919126709,OK,40.64736943376539,OK,40.806253003424075,OK,40.802396606102256,OK,46.44638456033924,OK,55,2211,23577,55,2211,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0601465,mesh_stl,0.00017536625000000005,3310000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),cdf6020a21cbc0535383eca68e4f529fb911d3ec2c685b7a4914ce4a4b3c6dbd
lhs00_036,bimodal,5.0000,3.0000,0.4000,4:6,1.5000,80.0000,50.0000,2.0000,300.0000,1.3500,40.7792,0.5106,0.3064,OK,5.0000,0.2800,2.5000,1.5000,0.7500,1.6667,3.3333,318.1504,2209.3781,17675.0245,20202.5530,15.3537,50.0000,10.0000,8.1558,,0.19735057291396144,OK,0.32917596571254315,OK,30.6339883555687,OK,30.766305663150472,OK,30.749615579671396,OK,47.34734613734955,OK,319,2210,17683,319,2210,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0533359,mesh_stl,0.00015833975000000003,2870000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),d4f99d8b0fc89a843b661d07d6034b05165fe657eb488132d28259325b0b8b33
lhs00_037,bimodal,12.0000,2.0000,0.5000,5:5,2.0000,95.0000,50.0000,2.0000,300.0000,1.3500,28.7064,0.7254,0.0916,BELOW_phic,12.0000,0.2917,6.0000,1.0000,1.0000,6.0000,6.0000,28.7679,6213.8758,1569.8213,7812.4650,51.0595,51.0595,4.1667,2.3922,thin+n_am_p_low+se_BELOW_phic,0.05033226086468583,OK,0.3999651506674015,OK,5.997924919035845,OK,6.05674572757365,OK,6.056472405438159,OK,54.970258846791275,OK,29,6212,1570,29,6212,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0422639,mesh_stl,0.00013065975000000002,2360000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),84de54a60f89ace338835b22fc43fb8965ebd144aef7f8881a71e2547e614cda
lhs00_038,bimodal,12.0000,5.0000,0.3000,3:7,2.0000,80.0000,50.0000,2.0000,300.0000,1.3500,40.7792,0.5106,0.3064,OK,12.0000,0.1650,6.0000,2.5000,1.0000,2.4000,6.0000,17.2608,556.7633,7456.6510,8030.6750,65.9175,65.9175,4.1667,3.3983,n_am_p_low,0.19307958143373088,OK,0.3207401560061672,OK,31.615505807637124,OK,34.02546837717029,OK,33.95421730989714,OK,48.6180262560102,OK,17,558,7459,17,558,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0547281,mesh_stl,0.00016182025000000002,3080000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),14da98c9d382609329fc118ba25bbfccb99c793b9c39f1f598a4f43832fa50b8
lhs00_039,bimodal,10.0000,5.0000,0.5000,5:5,1.0000,80.0000,50.0000,2.0000,300.0000,1.3500,40.7792,0.5106,0.3064,OK,10.0000,0.1500,5.0000,2.5000,0.5000,2.0000,10.0000,49.7110,397.6881,59653.2078,60100.6069,38.8422,50.0000,5.0000,4.0779,,0.20319843491009643,OK,0.33965151622565387,OK,30.789528703808195,OK,32.114659202918155,OK,31.966765173999637,OK,45.71500488642497,OK,50,398,59676,50,398,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0515089,mesh_stl,0.00015377225000000005,2700000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),d16fd7bc442d89cdb48827ccdb838c46f2748357da9281f94592d4c4880ffd6a
lhs00_040,bimodal,8.0000,5.0000,0.1000,1:9,1.0000,90.0000,50.0000,2.0000,300.0000,1.3500,32.2836,0.6450,0.1720,BELOW_phic,8.0000,0.1925,4.0000,2.5000,0.5000,1.6000,8.0000,19.4184,715.8385,26512.5368,27247.7937,62.1476,62.1476,6.2500,4.0354,n_am_p_low+se_BELOW_phic,0.10489139054361608,OK,0.39444509643781867,OK,7.555854778235359,OK,8.74468514447227,OK,8.712379971476702,OK,50.06635130185653,OK,20,716,26523,20,716,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0429592,mesh_stl,0.00013239800000000004,2210000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),d70a65e08b70b3a7256c522d3d14328a8b417edcb4726766f4ebf07d5068d8b2
lhs00_041,bimodal,13.0000,5.0000,0.6000,6:4,2.0000,95.0000,50.0000,2.0000,300.0000,1.3500,28.7064,0.7254,0.0916,BELOW_phic,13.0000,0.1262,6.5000,2.5000,1.0000,2.6000,6.5000,27.1521,318.1504,1569.8213,1915.1238,52.5568,52.5568,3.8462,2.2082,thin+n_am_p_low+se_BELOW_phic,0.049192705482712415,OK,0.39662010457104735,OK,4.217142300032031,OK,5.744284532692947,OK,5.620700768200156,OK,55.41871899462403,OK,28,318,1570,28,318,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0434746,mesh_stl,0.00013368650000000003,2400000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),41c43a90529462dea56f625276addb80d1ced13576116556b449b4afcdf54b21
lhs00_042,bimodal,11.0000,5.0000,0.7000,7:3,1.0000,75.0000,50.0000,2.0000,300.0000,1.3500,45.8766,0.4539,0.3631,OK,11.0000,0.1236,5.5000,2.5000,0.5000,2.2000,11.0000,52.2881,238.6128,79537.6104,79828.5113,37.8730,50.0000,4.5455,4.1706,,0.2535512915081325,OK,0.31613294542181714,OK,36.952458589365854,OK,38.318344319400566,OK,38.07510439487383,OK,43.03157630700505,OK,52,240,79572,52,240,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.055728400000000004,mesh_stl,0.00016432100000000004,2770000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),d988d7bea878aa5541a73f9609b3e5839d35d2906d6f127ad4a2bc3576fb5bff
lhs00_043,bimodal,7.0000,5.0000,0.5000,5:5,2.0000,70.0000,50.0000,2.0000,300.0000,1.3500,51.7022,0.4027,0.4143,OK,7.0000,0.1714,3.5000,2.5000,1.0000,1.4000,3.5000,144.9300,397.6881,12782.8302,13325.4483,22.7484,50.0000,7.1429,7.3860,,0.27906720286000214,OK,0.27135625025927856,OK,45.69763978204286,OK,46.46354602847769,OK,46.25902226101351,OK,44.957654688071926,OK,145,398,12789,145,398,0,0,-1.1102230246251565e-16,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.066785,mesh_stl,0.0001919625,3610000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),8686b2402e98ef370fb07dcf685fa1d0a7bba153d23772f11ec51c9433b447af
lhs00_044,bimodal,5.0000,1.0000,0.9000,9:1,1.0000,85.0000,50.0000,2.0000,300.0000,1.3500,36.2815,0.5739,0.2431,OK,5.0000,0.2800,2.5000,0.5000,0.5000,5.0000,5.0000,715.8385,9942.2013,42108.1467,52766.1865,10.2358,50.0000,10.0000,7.2563,,0.16248333758166375,OK,0.3839887629674531,OK,22.163006095460304,OK,21.18754477328134,OK,21.25321051058322,OK,45.35278994508831,OK,717,9934,42128,717,9934,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0443026,mesh_stl,0.00013575650000000001,2240000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),9f6384a143e8ab0a7c2f5b1156b4ff433e25aa7ac7731af4a541a2f902c7373a
lhs00_045,bimodal,11.0000,5.0000,0.5000,5:5,2.0000,85.0000,50.0000,2.0000,300.0000,1.3500,36.2815,0.5739,0.2431,OK,11.0000,0.1455,5.5000,2.5000,1.0000,2.2000,5.5000,37.3486,397.6881,5263.5183,5698.5550,44.8119,50.0000,4.5455,3.2983,,0.1455283221118607,OK,0.3466421059078528,OK,22.049033549767692,OK,23.881035049796875,OK,23.721365194289746,OK,50.78295719802865,OK,38,398,5265,38,398,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.050617699999999995,mesh_stl,0.00015154425000000002,2840000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),a94e61fcf7f3e5e995415624d8e97340efc019d3f1ea0c313ec5bf14d2c13b02
lhs00_046,bimodal,12.0000,2.0000,0.2000,2:8,1.0000,90.0000,50.0000,2.0000,300.0000,1.3500,32.2836,0.6450,0.1720,BELOW_phic,12.0000,0.4167,6.0000,1.0000,0.5000,6.0000,12.0000,11.5072,9942.2013,26512.5368,36466.2453,80.7321,80.7321,4.1667,2.6903,thin+n_am_p_low+se_BELOW_phic,0.09806518650691266,OK,0.37083243986387815,OK,12.596799551232793,OK,13.462471465833959,OK,13.461428278148157,OK,53.11023736292092,OK,12,9946,26525,12,9946,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0466499,mesh_stl,0.00014162475000000004,2580000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),9e793a4d8c67e07049a6758f88130523e5192ada736b46cacccb53a9d26e7c7e
lhs00_047,bimodal,14.0000,4.0000,0.3000,3:7,1.5000,90.0000,50.0000,2.0000,300.0000,1.3500,32.2836,0.6450,0.1720,BELOW_phic,14.0000,0.1964,7.0000,2.0000,0.7500,3.5000,9.3333,10.8698,1087.4283,7855.5665,8953.8645,83.0655,83.0655,3.5714,2.3060,thin+n_am_p_low+se_BELOW_phic,0.1014566820114272,OK,0.38131375554726715,OK,11.151234461351818,OK,13.80613032357366,OK,13.779508760689028,OK,51.72295624413057,OK,11,1086,7859,11,1086,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0447544,mesh_stl,0.00013688600000000004,2450000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),1bf41854ab70392fd1dd3e08bd112896f9f3098f621a14665b844b88a23a2648
lhs00_048,bimodal,15.0000,4.0000,0.1000,1:9,1.0000,80.0000,50.0000,2.0000,300.0000,1.3500,40.7792,0.5106,0.3064,OK,15.0000,0.2317,7.5000,2.0000,0.5000,3.7500,15.0000,2.9458,1398.1221,59653.2078,61054.2757,159.5608,159.5608,3.3333,2.7186,thin+n_am_p_CRIT,0.1929181668978598,OK,0.3221422755425767,OK,31.469240194456813,OK,31.6716124787151,OK,31.671179442443506,OK,48.49395575595635,OK,3,1399,59683,3,1399,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.05479420000000001,mesh_stl,0.00016198550000000005,3020000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),36a46701491d7ed85bd618420111c9c7095af72365515187b6e69eaa62e3b9c8
lhs00_049,bimodal,10.0000,5.0000,0.9000,9:1,1.5000,85.0000,50.0000,2.0000,300.0000,1.3500,36.2815,0.5739,0.2431,OK,10.0000,0.1100,5.0000,2.5000,0.7500,2.0000,6.6667,89.4798,79.5376,12476.4879,12645.5053,28.9513,50.0000,5.0000,3.6282,,0.153296061328486,OK,0.36397992794647255,OK,20.646465608125542,OK,25.889857086336463,OK,23.113943950813034,OK,48.272401072504145,OK,90,80,12479,90,80,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.04754150000000001,mesh_stl,0.00014385375000000006,2500000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),58ac292549e411494bafb8cf7c753d5be2877fc78f4b8bedb3975d560bb4159a
lhs00_050,bimodal,6.0000,1.0000,0.9000,9:1,1.5000,80.0000,50.0000,2.0000,300.0000,1.3500,40.7792,0.5106,0.3064,OK,6.0000,0.2500,3.0000,0.5000,0.7500,6.0000,4.0000,414.2584,9942.2013,17675.0245,28031.4842,13.4553,50.0000,8.3333,6.7965,,0.20662038388712622,OK,0.34470010377749616,OK,29.87719149199967,OK,27.3091629848071,OK,27.412251767016897,OK,44.86795123353776,OK,415,9923,17683,415,9923,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0504944,mesh_stl,0.00015123600000000004,2620000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),4ccb9c40c24c8fb145f07563b28b8c41006475335e9828e3a9a24663a3f8fdfe
lhs00_051,bimodal,10.0000,3.0000,0.7000,7:3,1.5000,75.0000,50.0000,2.0000,300.0000,1.3500,45.8766,0.4539,0.3631,OK,10.0000,0.1700,5.0000,1.5000,0.7500,3.3333,6.6667,69.5954,1104.6890,23566.6994,24740.9838,32.8277,50.0000,5.0000,4.5877,,0.244272627442374,OK,0.3064621792532199,OK,43.56264866211316,OK,44.13893277214716,OK,44.10460095282598,OK,44.926519330440605,OK,70,1105,23578,70,1105,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.058228300000000004,mesh_stl,0.00017057075000000005,3170000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),35ec41bfdd797386fe7c6b6a14d9fbe0013c80ac376d6d1c4d45a74710d12a6f
lhs00_052,bimodal,7.0000,5.0000,0.9000,9:1,1.0000,85.0000,50.0000,2.0000,300.0000,1.3500,36.2815,0.5739,0.2431,OK,7.0000,0.1486,3.5000,2.5000,0.5000,1.4000,7.0000,260.8741,79.5376,42108.1467,42448.5584,16.9557,50.0000,7.1429,5.1831,,0.15776800679578795,OK,0.3735534425120163,OK,17.203886113005627,OK,16.847325572392027,OK,17.12128117837667,OK,46.86785506921958,OK,262,79,42125,262,79,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0459216,mesh_stl,0.00013980400000000002,2320000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),d2a722b878b73e8eb8a982a521714fc18db342fabe9bb7a99836bb5b6258f9b6
lhs00_053,bimodal,11.0000,1.0000,0.4000,4:6,2.0000,90.0000,50.0000,2.0000,300.0000,1.3500,32.2836,0.6450,0.1720,BELOW_phic,11.0000,0.6364,5.5000,0.5000,1.0000,11.0000,5.5000,29.8789,59653.2078,3314.0671,62997.1538,50.1012,50.1012,4.5455,2.9349,thin+n_am_p_low+se_BELOW_phic,0.10141441756964753,OK,0.38587956440867227,OK,5.944895512580728,OK,6.7135448600016945,OK,6.7131455817120385,OK,51.270601802168024,OK,31,59647,3315,31,59647,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0447687,mesh_stl,0.00013692175000000004,2260000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),b4c271b7744e795fdd05600d6f1b282543a4e79ab4fb9e689fd643c43d42d8bd
lhs00_054,bimodal,9.0000,3.0000,0.6000,6:4,2.0000,70.0000,50.0000,2.0000,300.0000,1.3500,51.7022,0.4027,0.4143,OK,9.0000,0.2000,4.5000,1.5000,1.0000,3.0000,4.5000,81.8288,1472.9187,12782.8302,14337.5778,30.2745,50.0000,5.5556,5.7447,,0.2760428297727054,OK,0.2705761542456535,OK,47.03182706872655,OK,45.76120288613667,OK,45.82898039716171,OK,45.338101598164116,OK,83,1473,12788,83,1473,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0676202,mesh_stl,0.00019405050000000004,3710000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),7378fe0e01a3d4f22da4903d64f5a853aa12343c10447cc581d394053247f487
lhs00_055,bimodal,12.0000,5.0000,0.9000,9:1,2.0000,90.0000,50.0000,2.0000,300.0000,1.3500,32.2836,0.6450,0.1720,BELOW_phic,12.0000,0.0950,6.0000,2.5000,1.0000,2.4000,6.0000,51.7823,79.5376,3314.0671,3445.3870,38.0575,50.0000,4.1667,2.6903,thin+se_BELOW_phic,0.09966362365402437,OK,0.3750208591397336,OK,11.415175884899972,OK,14.596432067914376,OK,13.333643354046064,OK,52.5315517206242,OK,52,79,3313,52,79,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0456972,mesh_stl,0.00013924300000000002,2470000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),8474787170fe74319afb52c7def7a5c732913bbe19ec50478a85cfd4b0d0ad4c
