time_s_exact,V_first_V,V_second_V,difference_V_second_minus_first_V,difference_delta_Eeq_V,difference_delta_etaMid_V,difference_delta_phiL_V,difference_decomposition_residual_V,prior_radial_same_time_available,prior_radial_R160H0500_minus_R80H0500_V_V,prior_radial_R160H0500_minus_R80H0500_delta_Eeq_V,prior_radial_R160H0500_minus_R80H0500_delta_etaMid_V,prior_radial_R160H0500_minus_R80H0500_delta_phiL_V,time_cap_abs_difference_divided_by_prior_radial_same_time_abs_difference
1.5,2.296258191758776,2.296258191693965,-6.4811E-11,-6.62688E-11,1.475708E-12,-1.78E-14,-1.08E-16,True,0.000092934966323,0.0000953503262115,-0.000002414740453147,-6.194355E-10,6.973801418805728531990313357E-7
1.55,2.297362986480421,2.29736298642072,-5.9701E-11,-6.10557E-11,1.371350E-12,-1.65E-14,-1.50E-16,True,0.000091419213784,0.0000937914480688,-0.000002371628076152,-6.062089E-10,6.530465263140202636595451034E-7
1.6,2.298450654868339,2.298450654813194,-5.5145E-11,-5.64023E-11,1.277867E-12,-2.03E-14,-2.67E-16,True,0.0000899757487662,0.0000923068387842,-0.000002330497770764,-5.922469E-10,6.128873697210685852783046600E-7
1.65,2.2995219971384793,2.299521997087424,-5.10553E-11,-5.22322E-11,1.190601E-12,-1.35E-14,-2.01E-16,True,0.0000885989850477,0.0000908907657560,-0.000002291202976899,-5.777316E-10,5.762515222100208302677734558E-7
1.7,2.3005777528102738,2.3005777527628934,-4.73804E-11,-4.84831E-11,1.114438E-12,-1.15E-14,-2.38E-16,True,0.0000872839255408,0.0000895381003120,-0.000002253611961713,-5.628095E-10,5.428307641577429377000704230E-7
1.75,2.301618606995196,2.3016186069511284,-4.40676E-11,-4.51017E-11,1.047386E-12,-1.29E-14,-3.86E-16,True,0.000086026084282,0.0000882442377929,-0.000002217605913569,-5.475975E-10,5.122585825892421153313653505E-7
1.8,2.3026451958674667,2.3026451958263956,-4.10711E-11,-4.20423E-11,9.84104E-13,-1.29E-14,-4E-18,True,0.0000848214207263,0.0000870050302724,-0.000002183077347560,-5.321983E-10,4.842066974158258098825239460E-7
1.85,2.303658111443346,2.3036581114049928,-3.83532E-11,-3.92674E-11,9.26816E-13,-1.33E-14,6.84E-16,True,0.000083666284170,0.0000858167296183,-0.000002149928748586,-5.166995E-10,4.584068765629752480018618711E-7
1.9,2.304657905773392,2.304657905737514,-3.5878E-11,-3.67423E-11,8.70860E-13,-6.7E-15,1.40E-16,True,0.0000825573664738,0.0000846759390434,-0.000002118071396716,-5.011731E-10,4.345826609111382654856344352E-7
1.95,2.3056450946339866,2.30564509460036,-3.36266E-11,-3.44382E-11,8.24008E-13,-1.26E-14,1.92E-16,True,0.0000814916616496,0.0000835795716921,-0.000002087424380015,-4.856628E-10,4.126385364994585972416453167E-7
2,2.306620160789683,2.3066201607581194,-3.15636E-11,-3.23332E-11,7.78267E-13,-8.7E-15,3.3E-17,True,0.000080466431129,0.0000825248150739,-0.000002057913713437,-4.702313E-10,3.922579833247322743953877686E-7
2.05,2.307583556886288,2.3075835568566108,-2.96772E-11,-3.04047E-11,7.36749E-13,-9.1E-15,-1.49E-16,True,0.0000794791738677,0.0000815091003727,-0.000002029471598334,-4.549068E-10,3.733959294720436006185893221E-7
2.1,2.3085357080246114,2.308535707996668,-2.79434E-11,-2.86334E-11,6.98328E-13,-8.5E-15,1.72E-16,True,0.0000785276003824,0.0000805300758820,-0.000002002035768060,-4.397318E-10,3.558417660023496029510835914E-7
2.15,2.309477014057263,2.309477014030916,-2.6347E-11,-2.70031E-11,6.64355E-13,-8.2E-15,-5.5E-17,True,0.000077609610252,0.0000795855839017,-0.000001975548932665,-4.247167E-10,3.394811533578219160465936777E-7
2.2,2.310407851644144,2.310407851619271,-2.4873E-11,-2.55005E-11,6.31492E-13,-4.2E-15,2.08E-16,True,0.0000767232724373,0.0000786736405813,-0.000001949958246205,-4.098977E-10,3.241910727977196262635567398E-7
2.25,2.311328576097072,2.311328576073553,-2.3519E-11,-2.41126E-11,6.02851E-13,-9.3E-15,4.9E-17,True,0.000075866808098,0.0000777924182791,-0.000001925214899498,-3.952812E-10,3.100038157611643033064722886E-7
2.3,2.312239523039445,2.3122395230171824,-2.22626E-11,-2.28287E-11,5.72873E-13,-6.9E-15,1.27E-16,True,0.0000750385754515,0.0000769402300554,-0.000001901273715355,-3.808886E-10,2.966820714019162112558085041E-7
2.35,2.3131410099032386,2.313141009882141,-2.10976E-11,-2.16390E-11,5.47784E-13,-6.4E-15,1.6E-17,True,0.0000742370564759,0.0000761155160264,-0.000001878092822593,-3.667277E-10,2.841923023557518674891645254E-7
2.4,2.3140333372824324,2.314033337262416,-2.00164E-11,-2.05341E-11,5.25578E-13,-8.1E-15,2.22E-16,True,0.0000734608451524,0.0000753168312923,-0.000001855633332987,-3.528069E-10,2.724771265355644345770863399E-7
2.45,2.314916790159391,2.314916790140378,-1.9013E-11,-1.95068E-11,5.00488E-13,-6.9E-15,2.12E-16,True,0.0000727086370342,0.0000745428352521,-0.000001833859090807,-3.391267E-10,2.614957558763870810702662715E-7
2.5,2.3157916390185234,2.315791639000445,-1.80784E-11,-1.85500E-11,4.76956E-13,-5.1E-15,-2.56E-16,True,0.0000719792199920,0.0000737922820978,-0.000001812736412312,-3.256937E-10,2.511613768808454858922722959E-7
2.55,2.3166581408596634,2.316658140842459,-1.72044E-11,-1.76579E-11,4.58963E-13,-5.5E-15,3.7E-17,True,0.0000712714659628,0.0000730640123647,-0.000001792233887075,-3.125149E-10,2.413925372179071268788850944E-7
2.6,2.3175165401220137,2.317516540105623,-1.63907E-11,-1.6825E-11,4.42758E-13,-8.2E-15,-2.58E-16,True,0.0000705843236073,0.0000723569453698,-0.000001772322175248,-2.995876E-10,2.322144516279650868980751254E-7
2.65,2.3183670695281102,2.3183670695124787,-1.56315E-11,-1.60463E-11,4.24546E-13,-9.5E-15,-2.46E-16,True,0.0000699168117029,0.0000716700724554,-0.000001752973843196,-2.869091E-10,2.235728377664515095512756429E-7
2.7,2.319209950856166,2.31920995084125,-1.4916E-11,-1.53162E-11,4.05009E-13,-4.6E-15,-2.09E-16,True,0.000069268013249,0.0000710024509259,-0.000001734163191935,-2.744849E-10,2.153374884072532207123358374E-7
2.75,2.320045395648073,2.320045395633824,-1.4249E-11,-1.46328E-11,3.89466E-13,-5.6E-15,-6.6E-17,True,0.0000686370701467,0.0000703531985968,-0.000001715866140064,-2.623099E-10,2.075991875752446772962716188E-7
2.8,2.3208736058595,2.3208736058458785,-1.36215E-11,-1.39906E-11,3.74813E-13,-5.8E-15,8.7E-17,True,0.000068023178427,0.0000697214888882,-0.000001698060083653,-2.503781E-10,2.002479201206115084552339776E-7
2.85,2.3216947744578,2.3216947744447687,-1.30313E-11,-1.33896E-11,3.60159E-13,-2.2E-15,3.41E-16,True,0.0000674255839268,0.0000691065463946,-0.000001680723777488,-2.386904E-10,1.932693681102905648644180723E-7
2.9,2.322509085972757,2.322509085960279,-1.2478E-11,-1.28217E-11,3.49054E-13,-5.6E-15,2.46E-16,True,0.000066843578396,0.0000685076428723,-0.000001663837237986,-2.272381E-10,1.866746260362790287742152972E-7
2.95,2.323316717004635,2.32331671699268,-1.1955E-11,-1.22875E-11,3.37063E-13,-4.6E-15,3.7E-17,True,0.000066276495949,0.0000679240936215,-0.000001647381644212,-2.160284E-10,1.803806889428707144699744905E-7
3,2.3241178366935342,2.3241178366820696,-1.14646E-11,-1.17838E-11,3.24630E-13,-5.4E-15,-3.0E-17,True,0.0000657237098792,0.0000673552541894,-0.000001631339253236,-2.050566E-10,1.744362882294974464789539655E-7
3.05,2.3249126071535766,2.3249126071425747,-1.10019E-11,-1.13092E-11,3.11529E-13,-4.1E-15,-1.29E-16,True,0.0000651846297266,0.0000668005173719,-0.000001615693339342,-1.943057E-10,1.687805859470953842636811478E-7
3.1,2.325701183875117,2.3257011838645525,-1.05645E-11,-1.08608E-11,3.02203E-13,-5.3E-15,-6.03E-16,True,0.0000646586986278,0.0000662593104939,-0.000001600428084724,-1.837816E-10,1.633886889807861744735787854E-7
3.15,2.326483716097791,2.32648371608764,-1.0151E-11,-1.04381E-11,2.90880E-13,-3.6E-15,-1.80E-16,True,0.0000641453908977,0.0000657310929264,-0.000001585528549785,-1.734792E-10,1.582498735753120916630538113E-7
3.2,2.3272603471569595,2.327260347147202,-9.7575E-12,-1.00366E-11,2.80664E-13,-1.6E-15,3.6E-17,True,0.0000636442098155,0.0000652153538070,-0.000001570980600278,-1.633916E-10,1.533132397791769705250194961E-7
3.25,2.328031214805844,2.328031214796454,-9.390E-12,-9.6564E-12,2.73118E-13,-6.5E-15,-2.18E-16,True,0.000063154685621,0.0000647116099718,-0.000001556770839575,-1.535109E-10,1.486825547094112420235429676E-7
3.3,2.328796451515365,2.328796451506327,-9.038E-12,-9.2974E-12,2.65561E-13,-6.5E-15,3.39E-16,True,0.000062676373627,0.0000642194040530,-0.000001542886583605,-1.438423E-10,1.442010677546055595441413651E-7
3.35,2.3295561847536166,2.3295561847449107,-8.7059E-12,-8.9556E-12,2.52908E-13,-3.5E-15,2.92E-16,True,0.0000622088525599,0.0000637383027300,-0.000001529315794665,-1.343752E-10,1.399463202060705977442096556E-7
3.4,2.3303105372465565,2.3303105372381694,-8.3871E-12,-8.6319E-12,2.48468E-13,-3.8E-15,1.32E-16,True,0.0000617517229765,0.0000632678951291,-0.000001516047048343,-1.251044E-10,1.358196920787418800257676078E-7
3.45,2.3310596272215114,2.33105962721342,-8.0914E-12,-8.3237E-12,2.39141E-13,-6.8E-15,-4.1E-17,True,0.0000613046058344,0.0000628077913513,-0.000001503069493317,-1.160236E-10,1.319868204006892640065926224E-7
3.5,2.331803568634799,2.3318035686269964,-7.8026E-12,-8.0318E-12,2.33810E-13,-4.7E-15,9.0E-17,True,0.000060867141171,0.0000623576211160,-0.000001490372807608,-1.071372E-10,1.281906764452661630330145804E-7
3.55,2.3325424713847775,2.3325424713772485,-7.5290E-12,-7.7539E-12,2.26930E-13,-2.5E-15,4.70E-16,True,0.0000604389868912,0.0000619170325023,-0.000001477947178638,-9.84323E-11,1.245719094126018979122050224E-7
3.6,2.3332764415113876,2.333276441504115,-7.2726E-12,-7.4882E-12,2.19378E-13,-3.2E-15,-5.78E-16,True,0.0000600198176382,0.0000614856908007,-0.000001465783257655,-8.99057E-11,1.211699782868268301675614404E-7
3.65,2.334005581383258,2.3340055813762315,-7.0265E-12,-7.2363E-12,2.13163E-13,-2.8E-15,-5.63E-16,True,0.0000596093237505,0.0000610632774507,-0.000001453872144010,-8.15564E-11,1.178758549486322946672530210E-7
3.7,2.3347299898733094,2.3347299898665144,-6.7950E-12,-6.9946E-12,2.06281E-13,-6.4E-15,-2.81E-16,True,0.0000592072103134,0.0000606494890361,-0.000001442205352253,-7.33711E-11,1.147664273326204979757826105E-7
3.75,2.3354497625236683,2.3354497625171,-6.5683E-12,-6.766E-12,2.02285E-13,-4.9E-15,3.15E-16,True,0.0000588131962443,0.0000602440363911,-0.000001430774783095,-6.53635E-11,1.116807182645949138346343659E-7
3.8,2.336164991700766,2.3361649916944125,-6.3535E-12,-6.5466E-12,1.95400E-13,-2.6E-15,3.00E-16,True,0.000058427013514,0.0000598466437356,-0.000001419572710717,-5.75107E-11,1.087425082659342991110938746E-7
3.85,2.336875766741194,2.336875766735042,-6.152E-12,-6.3377E-12,1.88957E-13,-3.4E-15,1.43E-16,True,0.000058048406320,0.0000594570478958,-0.000001408591755459,-4.98204E-11,1.059805150564553862501284945E-7
3.9,2.337582174089118,2.3375821740831646,-5.9534E-12,-6.1375E-12,1.84967E-13,-1.6E-15,7.33E-16,True,0.000057677130424,0.0000590749975745,-0.000001397824867855,-4.22821E-11,1.032194208733160881915237219E-7
3.95,2.3382842974257367,2.3382842974199685,-5.7682E-12,-5.9460E-12,1.78302E-13,-6E-16,9.8E-17,True,0.0000573129524652,0.0000587002526626,-0.000001387265301523,-3.48961E-11,1.006439164602871976071725580E-7
4,2.338982217791415,2.3389822177858277,-5.5873E-12,-5.7632E-12,1.77412E-13,-1.2E-15,-3.12E-16,True,0.000056955649358,0.0000583325836186,-0.000001376906609173,-2.76516E-11,9.809913613451247415062436132E-8
4.05,2.339676013700934,2.339676013695517,-5.417E-12,-5.5878E-12,1.71197E-13,-7E-16,3.03E-16,True,0.0000566050077015,0.0000579717708656,-0.000001366742605536,-2.05582E-11,9.569824685063071954540258672E-8
4.1,2.3403657612523667,2.34036576124711,-5.2567E-12,-5.4191E-12,1.64978E-13,-2.3E-15,-2.78E-16,True,0.0000562608232655,0.0000576176042500,-0.000001356767383110,-1.36016E-11,9.343446638157335835084163909E-8
4.15,2.341051534229973,2.341051534224875,-5.098E-12,-5.2585E-12,1.61207E-13,-9E-16,1.93E-16,True,0.0000559229004705,0.0000572698825268,-0.000001346975277095,-6.7788E-12,9.116122298930571525317286788E-8
4.2,2.341733404201566,2.341733404196618,-4.948E-12,-5.1048E-12,1.57209E-13,-4E-16,-9E-18,True,0.0000555910519386,0.0000569284128753,-0.000001337360845622,-9.11E-14,8.900713023860454730466908963E-8
4.25,2.3424114406106176,2.3424114406058103,-4.8073E-12,-4.9566E-12,1.53876E-13,-4.7E-15,1.24E-16,True,0.0000552650980446,0.0000565930104564,-0.000001327918882633,6.4704E-12,8.698618423006173233130332526E-8
4.3,2.343085710863543,2.3430857108588787,-4.6643E-12,-4.8150E-12,1.51212E-13,-8E-16,2.88E-16,True,0.0000549448665046,0.0000562634979897,-0.000001318644384571,1.28996E-11,8.489055114201621483140240976E-8
4.35,2.34375628041242,2.3437562804078866,-4.5334E-12,-4.6781E-12,1.45883E-13,-9E-16,-2.83E-16,True,0.0000546301920293,0.0000559397053613,-0.000001309532546179,1.92140E-11,8.298341689094898083270867621E-8
4.4,2.344423212833404,2.344423212828999,-4.405E-12,-4.5473E-12,1.44997E-13,-3.1E-15,4.03E-16,True,0.0000543209159004,0.0000556214692584,-0.000001300578759801,2.54026E-11,8.109215257115285751232222609E-8
4.45,2.3450865699011927,2.345086569896908,-4.2847E-12,-4.4210E-12,1.40112E-13,-3.6E-15,-2.12E-16,True,0.0000540168857013,0.0000553086328158,-0.000001291778590988,3.14765E-11,7.932149261053904223149797851E-8
4.5,2.3457464116596904,2.345746411655526,-4.1644E-12,-4.3005E-12,1.38779E-13,-2.5E-15,-1.79E-16,True,0.0000537179549674,0.0000550010453027,-0.000001283127773810,3.74387E-11,7.752342773523794314524365171E-8
4.55,2.3464027964891754,2.346402796485122,-4.0534E-12,-4.1840E-12,1.33447E-13,-2.5E-15,-3.47E-16,True,0.0000534239828838,0.0000546985618106,-0.000001274622210225,4.32835E-11,7.587229145412763902252723565E-8
4.6,2.34705578117013,2.34705578116619,-3.94E-12,-4.0719E-12,1.30561E-13,1.6E-15,-2.61E-16,True,0.000053134834032,0.0000544010429678,-0.000001266257957598,4.90221E-11,7.415097970621623941463862179E-8
4.65,2.3477054209439725,2.3477054209401387,-3.8338E-12,-3.9646E-12,1.28120E-13,2.5E-15,1.80E-16,True,0.0000528503781108,0.0000541083546729,-0.000001258031221196,5.46590E-11,7.254063522426457606701478979E-8
4.7,2.3483517695708493,2.3483517695671154,-3.7339E-12,-3.8602E-12,1.25677E-13,4E-16,2.23E-16,True,0.0000525704896938,0.0000538203678396,-0.000001249938336831,6.01910E-11,7.102654020817242928004661637E-8
4.75,2.3489948793846627,2.348994879381025,-3.6377E-12,-3.7603E-12,1.23905E-13,-1.0E-15,-3.05E-16,True,0.0000522950480000,0.0000535369581614,-0.000001241975784882,6.56233E-11,6.956107966475143114889195627E-8
4.8,2.3496348013454975,2.3496348013419546,-3.5429E-12,-3.6637E-12,1.19683E-13,1.2E-15,-8.3E-17,True,0.0000520239366639,0.0000532580058787,-0.000001234140170730,7.09560E-11,6.810134386578358483883799229E-8
4.85,2.3502715850896103,2.3502715850861566,-3.4537E-12,-3.5709E-12,1.18126E-13,-5E-16,-4.26E-16,True,0.0000517570435533,0.0000529833955772,-0.000001226428221202,7.61970E-11,6.672908193535706754280638731E-8
4.9,2.350905278977073,2.3509052789737073,-3.3657E-12,-3.4811E-12,1.14577E-13,1E-16,7.23E-16,True,0.0000514942605414,0.0000527130159796,-0.000001218836778617,8.13409E-11,6.536068223164536474137504897E-8
4.95,2.3515359301372762,2.351535930133994,-3.2822E-12,-3.3939E-12,1.11465E-13,5E-16,-2.65E-16,True,0.0000512354833626,0.0000524467597580,-0.000001211362792739,8.63971E-11,6.406107222159797366306812702E-8
5,2.3521635845123168,2.3521635845091167,-3.2001E-12,-3.3111E-12,1.10136E-13,1.1E-15,-2.36E-16,True,0.0000509806113955,0.0000521845233624,-0.000001204003329481,9.13624E-11,6.277092236446715408831095724E-8
