time_s_exact,electrode,sample_index,coordinate_m,x_old2,x_control16,x_A16,x_control_minus_old,x_A_minus_control,x_A_minus_old,signed_identity_residual_x,x_old2_raw,x_control16_raw,x_A16_raw
0.044625000000000005,N,229,0.00004961666666666666,0.01190587338859956,0.011905873388599563,0.011905873388599561,3E-18,-2E-18,1E-18,0E-18,0.01190587338859956,0.011905873388599563,0.011905873388599561
0.044625000000000005,N,230,0.00004983333333333333,0.011905921172642166,0.011905921172642168,0.01190592117264217,2E-18,2E-18,4E-18,0E-18,0.011905921172642166,0.011905921172642168,0.01190592117264217
0.044625000000000005,N,231,0.00005005000000000001,0.011905969325001816,0.011905969325001816,0.01190596932500182,0E-18,4E-18,4E-18,0E-18,0.011905969325001816,0.011905969325001816,0.01190596932500182
0.044625000000000005,N,232,0.000050266666666666664,0.011906017585199628,0.011906017585199625,0.011906017585199628,-3E-18,3E-18,0E-18,0E-18,0.011906017585199628,0.011906017585199625,0.011906017585199628
0.044625000000000005,N,233,0.00005048333333333333,0.01190606627982262,0.011906066279822616,0.01190606627982262,-4E-18,4E-18,0E-17,0E-18,0.01190606627982262,0.011906066279822616,0.01190606627982262
0.044625000000000005,N,234,0.0000507,0.011906115086543382,0.011906115086543378,0.011906115086543384,-4E-18,6E-18,2E-18,0E-18,0.011906115086543382,0.011906115086543378,0.011906115086543384
0.044625000000000005,N,235,0.000050916666666666666,0.011906164488964295,0.011906164488964291,0.011906164488964295,-4E-18,4E-18,0E-18,0E-18,0.011906164488964295,0.011906164488964291,0.011906164488964295
0.044625000000000005,N,236,0.000051133333333333334,0.011906214014875238,0.011906214014875236,0.011906214014875236,-2E-18,0E-18,-2E-18,0E-18,0.011906214014875238,0.011906214014875236,0.011906214014875236
0.044625000000000005,N,237,0.00005135,0.011906264454042846,0.011906264454042843,0.011906264454042841,-3E-18,-2E-18,-5E-18,0E-18,0.011906264454042846,0.011906264454042843,0.011906264454042841
0.044625000000000005,N,238,0.00005156666666666667,0.0119063150252752,0.011906315025275192,0.01190631502527519,-8E-18,-2E-18,-1E-17,0E-18,0.0119063150252752,0.011906315025275192,0.01190631502527519
0.044625000000000005,N,239,0.00005178333333333333,0.011906367155876252,0.011906367155876247,0.011906367155876249,-5E-18,2E-18,-3E-18,0E-18,0.011906367155876252,0.011906367155876247,0.011906367155876249
0.044625000000000005,N,240,0.000052,0.011906419402190426,0.011906419402190423,0.011906419402190426,-3E-18,3E-18,0E-18,0E-18,0.011906419402190426,0.011906419402190423,0.011906419402190426
0.044625000000000005,P,0,0.000077,0.9240178151419591,0.9240178151419599,0.9240178151419595,8E-16,-4E-16,4E-16,0E-16,0.9240178151419591,0.9240178151419599,0.9240178151419595
0.044625000000000005,P,1,0.00007718333333333333,0.9240178640662142,0.9240178640662144,0.9240178640662142,2E-16,-2E-16,0E-16,0E-16,0.9240178640662142,0.9240178640662144,0.9240178640662142
0.044625000000000005,P,2,0.00007736666666666667,0.9240179129904693,0.9240179129904692,0.9240179129904691,-1E-16,-1E-16,-2E-16,0E-16,0.9240179129904693,0.9240179129904692,0.9240179129904691
0.044625000000000005,P,3,0.00007755,0.9240179587522694,0.9240179587522689,0.9240179587522691,-5E-16,2E-16,-3E-16,0E-16,0.9240179587522694,0.9240179587522689,0.9240179587522691
0.044625000000000005,P,4,0.00007773333333333333,0.9240180045140695,0.9240180045140685,0.924018004514069,-1.0E-15,5E-16,-5E-16,0E-16,0.9240180045140695,0.9240180045140685,0.924018004514069
0.044625000000000005,P,5,0.00007791666666666667,0.9240180474266844,0.9240180474266837,0.9240180474266844,-7E-16,7E-16,0E-16,0E-16,0.9240180474266844,0.9240180474266837,0.9240180474266844
0.044625000000000005,P,6,0.0000781,0.9240180903392993,0.9240180903392988,0.9240180903392997,-5E-16,9E-16,4E-16,0E-16,0.9240180903392993,0.9240180903392988,0.9240180903392997
0.044625000000000005,P,7,0.00007828333333333333,0.9240181306092707,0.9240181306092705,0.9240181306092707,-2E-16,2E-16,0E-16,0E-16,0.9240181306092707,0.9240181306092705,0.9240181306092707
0.044625000000000005,P,8,0.00007846666666666667,0.9240181708792422,0.9240181708792423,0.9240181708792419,1E-16,-4E-16,-3E-16,0E-16,0.9240181708792422,0.9240181708792423,0.9240181708792419
0.044625000000000005,P,9,0.00007865,0.9240182086539576,0.9240182086539576,0.9240182086539573,0E-16,-3E-16,-3E-16,0E-16,0.9240182086539576,0.9240182086539576,0.9240182086539573
0.044625000000000005,P,10,0.00007883333333333333,0.924018246428673,0.9240182464286728,0.9240182464286727,-2E-16,-1E-16,-3E-16,0E-16,0.924018246428673,0.9240182464286728,0.9240182464286727
0.044625000000000005,P,11,0.00007901666666666667,0.924018281802662,0.9240182818026624,0.9240182818026625,4E-16,1E-16,5E-16,0E-16,0.924018281802662,0.9240182818026624,0.9240182818026625
0.044625000000000005,P,12,0.0000792,0.9240183171766511,0.9240183171766522,0.9240183171766525,1.1E-15,3E-16,1.4E-15,0E-16,0.9240183171766511,0.9240183171766522,0.9240183171766525
0.044625000000000005,P,13,0.00007938333333333333,0.9240183502086039,0.9240183502086046,0.9240183502086046,7E-16,0E-16,7E-16,0E-16,0.9240183502086039,0.9240183502086046,0.9240183502086046
0.044625000000000005,P,14,0.00007956666666666667,0.9240183832405572,0.9240183832405572,0.9240183832405569,0E-16,-3E-16,-3E-16,0E-16,0.9240183832405572,0.9240183832405572,0.9240183832405569
0.044625000000000005,P,15,0.00007974999999999999,0.9240184139649326,0.924018413964933,0.9240184139649328,4E-16,-2E-16,2E-16,0E-16,0.9240184139649326,0.924018413964933,0.9240184139649328
0.044625000000000005,P,16,0.00007993333333333333,0.9240184446893079,0.9240184446893089,0.9240184446893087,1.0E-15,-2E-16,8E-16,0E-16,0.9240184446893079,0.9240184446893089,0.9240184446893087
0.044625000000000005,P,17,0.00008011666666666667,0.9240184731257458,0.9240184731257464,0.9240184731257467,6E-16,3E-16,9E-16,0E-16,0.9240184731257458,0.9240184731257464,0.9240184731257467
0.044625000000000005,P,18,0.0000803,0.9240185015621838,0.9240185015621841,0.9240185015621846,3E-16,5E-16,8E-16,0E-16,0.9240185015621838,0.9240185015621841,0.9240185015621846
0.044625000000000005,P,19,0.00008048333333333333,0.9240185277217688,0.9240185277217686,0.9240185277217692,-2E-16,6E-16,4E-16,0E-16,0.9240185277217688,0.9240185277217686,0.9240185277217692
0.044625000000000005,P,20,0.00008066666666666667,0.9240185538813539,0.9240185538813532,0.9240185538813539,-7E-16,7E-16,0E-16,0E-16,0.9240185538813539,0.9240185538813532,0.9240185538813539
0.044625000000000005,P,21,0.00008084999999999999,0.9240185777705602,0.9240185777705602,0.924018577770561,0E-16,8E-16,8E-16,0E-16,0.9240185777705602,0.9240185777705602,0.924018577770561
0.044625000000000005,P,22,0.00008103333333333333,0.9240186016597666,0.9240186016597673,0.924018601659768,7E-16,7E-16,1.4E-15,0E-16,0.9240186016597666,0.9240186016597673,0.924018601659768
0.044625000000000005,P,23,0.00008121666666666667,0.9240186232826914,0.924018623282691,0.9240186232826916,-4E-16,6E-16,2E-16,0E-16,0.9240186232826914,0.924018623282691,0.9240186232826916
0.044625000000000005,P,24,0.0000814,0.9240186449056159,0.9240186449056148,0.9240186449056152,-1.1E-15,4E-16,-7E-16,0E-16,0.9240186449056159,0.9240186449056148,0.9240186449056152
0.044625000000000005,P,25,0.00008158333333333333,0.9240186642651464,0.9240186642651457,0.924018664265146,-7E-16,3E-16,-4E-16,0E-16,0.9240186642651464,0.9240186642651457,0.924018664265146
0.044625000000000005,P,26,0.00008176666666666667,0.924018683624677,0.9240186836246768,0.924018683624677,-2E-16,2E-16,0E-15,0E-16,0.924018683624677,0.9240186836246768,0.924018683624677
0.044625000000000005,P,27,0.00008195,0.9240187007230638,0.9240187007230632,0.9240187007230632,-6E-16,0E-16,-6E-16,0E-16,0.9240187007230638,0.9240187007230632,0.9240187007230632
0.044625000000000005,P,28,0.00008213333333333333,0.9240187178214507,0.9240187178214497,0.9240187178214494,-1.0E-15,-3E-16,-1.3E-15,0E-16,0.9240187178214507,0.9240187178214497,0.9240187178214494
0.044625000000000005,P,29,0.00008231666666666667,0.9240187326605459,0.9240187326605453,0.9240187326605453,-6E-16,0E-16,-6E-16,0E-16,0.9240187326605459,0.9240187326605453,0.9240187326605453
0.044625000000000005,P,30,0.0000825,0.924018747499641,0.924018747499641,0.924018747499641,0E-15,0E-15,0E-15,0E-15,0.924018747499641,0.924018747499641,0.924018747499641
0.044625000000000005,P,31,0.00008268333333333333,0.9240187600810084,0.9240187600810083,0.9240187600810086,-1E-16,3E-16,2E-16,0E-16,0.9240187600810084,0.9240187600810083,0.9240187600810086
0.044625000000000005,P,32,0.00008286666666666667,0.9240187726623758,0.9240187726623756,0.9240187726623762,-2E-16,6E-16,4E-16,0E-16,0.9240187726623758,0.9240187726623756,0.9240187726623762
0.044625000000000005,P,33,0.00008304999999999999,0.9240187829873237,0.9240187829873241,0.9240187829873238,4E-16,-3E-16,1E-16,0E-16,0.9240187829873237,0.9240187829873241,0.9240187829873238
0.044625000000000005,P,34,0.00008323333333333331,0.9240187933122714,0.9240187933122723,0.9240187933122714,9E-16,-9E-16,0E-16,0E-16,0.9240187933122714,0.9240187933122723,0.9240187933122714
0.044625000000000005,P,35,0.00008341666666666667,0.9240188013818713,0.9240188013818713,0.9240188013818711,0E-16,-2E-16,-2E-16,0E-16,0.9240188013818713,0.9240188013818713,0.9240188013818711
0.044625000000000005,P,36,0.0000836,0.9240188094514711,0.9240188094514703,0.9240188094514703,-8E-16,0E-16,-8E-16,0E-16,0.9240188094514711,0.9240188094514703,0.9240188094514703
0.044625000000000005,P,37,0.00008378333333333333,0.9240188152665568,0.9240188152665563,0.9240188152665558,-5E-16,-5E-16,-1.0E-15,0E-16,0.9240188152665568,0.9240188152665563,0.9240188152665558
0.044625000000000005,P,38,0.00008396666666666667,0.9240188210816427,0.9240188210816422,0.9240188210816416,-5E-16,-6E-16,-1.1E-15,0E-16,0.9240188210816427,0.9240188210816422,0.9240188210816416
0.044625000000000005,P,39,0.00008415,0.9240188246428162,0.924018824642815,0.924018824642815,-1.2E-15,0E-15,-1.2E-15,0E-16,0.9240188246428162,0.924018824642815,0.924018824642815
0.044625000000000005,P,40,0.00008433333333333333,0.9240188282039894,0.9240188282039877,0.9240188282039886,-1.7E-15,9E-16,-8E-16,0E-16,0.9240188282039894,0.9240188282039877,0.9240188282039886
0.044625000000000005,P,41,0.00008451666666666667,0.9240188295116188,0.9240188295116175,0.9240188295116183,-1.3E-15,8E-16,-5E-16,0E-16,0.9240188295116188,0.9240188295116175,0.9240188295116183
0.044625000000000005,P,42,0.0000847,0.9240188308192481,0.9240188308192473,0.9240188308192481,-8E-16,8E-16,0E-16,0E-16,0.9240188308192481,0.9240188308192473,0.9240188308192481
0.044625000000000005,P,43,0.00008488333333333333,0.9240188298734683,0.9240188298734677,0.924018829873468,-6E-16,3E-16,-3E-16,0E-16,0.9240188298734683,0.9240188298734677,0.924018829873468
0.044625000000000005,P,44,0.00008506666666666667,0.9240188289276885,0.924018828927688,0.9240188289276879,-5E-16,-1E-16,-6E-16,0E-16,0.9240188289276885,0.924018828927688,0.9240188289276879
0.044625000000000005,P,45,0.00008524999999999999,0.9240188257284018,0.924018825728402,0.9240188257284018,2E-16,-2E-16,0E-16,0E-16,0.9240188257284018,0.924018825728402,0.9240188257284018
0.044625000000000005,P,46,0.00008543333333333334,0.9240188225291153,0.9240188225291159,0.9240188225291158,6E-16,-1E-16,5E-16,0E-16,0.9240188225291153,0.9240188225291159,0.9240188225291158
0.044625000000000005,P,47,0.00008561666666666667,0.9240188170759911,0.9240188170759915,0.924018817075991,4E-16,-5E-16,-1E-16,0E-16,0.9240188170759911,0.9240188170759915,0.924018817075991
0.044625000000000005,P,48,0.0000858,0.9240188116228669,0.9240188116228669,0.9240188116228663,0E-16,-6E-16,-6E-16,0E-16,0.9240188116228669,0.9240188116228669,0.9240188116228663
0.044625000000000005,P,49,0.00008598333333333333,0.9240188039153435,0.9240188039153433,0.9240188039153431,-2E-16,-2E-16,-4E-16,0E-16,0.9240188039153435,0.9240188039153433,0.9240188039153431
0.044625000000000005,P,50,0.00008616666666666667,0.9240187962078202,0.9240187962078197,0.92401879620782,-5E-16,3E-16,-2E-16,0E-16,0.9240187962078202,0.9240187962078197,0.92401879620782
0.044625000000000005,P,51,0.00008635,0.9240187862450961,0.9240187862450963,0.9240187862450964,2E-16,1E-16,3E-16,0E-16,0.9240187862450961,0.9240187862450963,0.9240187862450964
0.044625000000000005,P,52,0.00008653333333333334,0.9240187762823721,0.9240187762823728,0.9240187762823726,7E-16,-2E-16,5E-16,0E-16,0.9240187762823721,0.9240187762823728,0.9240187762823726
0.044625000000000005,P,53,0.00008671666666666667,0.9240187640634209,0.9240187640634218,0.9240187640634215,9E-16,-3E-16,6E-16,0E-16,0.9240187640634209,0.9240187640634218,0.9240187640634215
0.044625000000000005,P,54,0.0000869,0.9240187518444698,0.9240187518444709,0.9240187518444705,1.1E-15,-4E-16,7E-16,0E-16,0.9240187518444698,0.9240187518444709,0.9240187518444705
0.044625000000000005,P,55,0.00008708333333333333,0.9240187373680269,0.9240187373680276,0.9240187373680276,7E-16,0E-16,7E-16,0E-16,0.9240187373680269,0.9240187373680276,0.9240187373680276
0.044625000000000005,P,56,0.00008726666666666667,0.924018722891584,0.9240187228915842,0.9240187228915846,2E-16,4E-16,6E-16,0E-16,0.924018722891584,0.9240187228915842,0.9240187228915846
0.044625000000000005,P,57,0.00008745,0.9240187061561526,0.9240187061561529,0.9240187061561528,3E-16,-1E-16,2E-16,0E-16,0.9240187061561526,0.9240187061561529,0.9240187061561528
0.044625000000000005,P,58,0.00008763333333333334,0.9240186894207211,0.9240186894207217,0.9240186894207209,6E-16,-8E-16,-2E-16,0E-16,0.9240186894207211,0.9240186894207217,0.9240186894207209
0.044625000000000005,P,59,0.00008781666666666667,0.9240186704245703,0.9240186704245708,0.9240186704245703,5E-16,-5E-16,0E-16,0E-16,0.9240186704245703,0.9240186704245708,0.9240186704245703
0.044625000000000005,P,60,0.000088,0.9240186514284195,0.9240186514284197,0.9240186514284195,2E-16,-2E-16,0E-16,0E-16,0.9240186514284195,0.9240186514284197,0.9240186514284195
0.044625000000000005,P,61,0.00008818333333333333,0.9240186301695837,0.9240186301695841,0.9240186301695842,4E-16,1E-16,5E-16,0E-16,0.9240186301695837,0.9240186301695841,0.9240186301695842
0.044625000000000005,P,62,0.00008836666666666667,0.9240186089107482,0.9240186089107485,0.924018608910749,3E-16,5E-16,8E-16,0E-16,0.9240186089107482,0.9240186089107485,0.924018608910749
0.044625000000000005,P,63,0.00008854999999999998,0.9240185853870303,0.9240185853870303,0.9240185853870304,0E-16,1E-16,1E-16,0E-16,0.9240185853870303,0.9240185853870303,0.9240185853870304
0.044625000000000005,P,64,0.00008873333333333334,0.9240185618633123,0.9240185618633122,0.9240185618633119,-1E-16,-3E-16,-4E-16,0E-16,0.9240185618633123,0.9240185618633122,0.9240185618633119
0.044625000000000005,P,65,0.00008891666666666667,0.9240185360722774,0.9240185360722779,0.9240185360722774,5E-16,-5E-16,0E-16,0E-16,0.9240185360722774,0.9240185360722779,0.9240185360722774
0.044625000000000005,P,66,0.0000891,0.9240185102812424,0.9240185102812438,0.9240185102812427,1.4E-15,-1.1E-15,3E-16,0E-16,0.9240185102812424,0.9240185102812438,0.9240185102812427
0.044625000000000005,P,67,0.00008928333333333334,0.9240184822202226,0.9240184822202241,0.9240184822202238,1.5E-15,-3E-16,1.2E-15,0E-16,0.9240184822202226,0.9240184822202241,0.9240184822202238
0.044625000000000005,P,68,0.00008946666666666667,0.9240184541592028,0.9240184541592044,0.9240184541592047,1.6E-15,3E-16,1.9E-15,0E-16,0.9240184541592028,0.9240184541592044,0.9240184541592047
0.044625000000000005,P,69,0.00008965,0.9240184238252963,0.924018423825297,0.9240184238252972,7E-16,2E-16,9E-16,0E-16,0.9240184238252963,0.924018423825297,0.9240184238252972
0.044625000000000005,P,70,0.00008983333333333334,0.92401839349139,0.9240183934913896,0.9240183934913896,-4E-16,0E-16,-4E-16,0E-16,0.92401839349139,0.9240183934913896,0.9240183934913896
0.044625000000000005,P,71,0.00009001666666666667,0.9240183608814557,0.9240183608814555,0.9240183608814554,-2E-16,-1E-16,-3E-16,0E-16,0.9240183608814557,0.9240183608814555,0.9240183608814554
0.044625000000000005,P,72,0.0000902,0.9240183282715216,0.9240183282715215,0.9240183282715211,-1E-16,-4E-16,-5E-16,0E-16,0.9240183282715216,0.9240183282715215,0.9240183282715211
0.044625000000000005,P,73,0.00009038333333333334,0.9240182933821862,0.924018293382186,0.9240182933821857,-2E-16,-3E-16,-5E-16,0E-16,0.9240182933821862,0.924018293382186,0.9240182933821857
0.044625000000000005,P,74,0.00009056666666666665,0.9240182584928506,0.9240182584928505,0.92401825849285,-1E-16,-5E-16,-6E-16,0E-16,0.9240182584928506,0.9240182584928505,0.92401825849285
0.044625000000000005,P,75,0.00009075,0.9240182213205015,0.9240182213205016,0.924018221320501,1E-16,-6E-16,-5E-16,0E-16,0.9240182213205015,0.9240182213205016,0.924018221320501
0.044625000000000005,P,76,0.00009093333333333334,0.9240181841481522,0.9240181841481526,0.9240181841481518,4E-16,-8E-16,-4E-16,0E-16,0.9240181841481522,0.9240181841481526,0.9240181841481518
0.044625000000000005,P,77,0.00009111666666666667,0.9240181446889416,0.9240181446889422,0.924018144688942,6E-16,-2E-16,4E-16,0E-16,0.9240181446889416,0.9240181446889422,0.924018144688942
0.044625000000000005,P,78,0.0000913,0.924018105229731,0.9240181052297317,0.9240181052297319,7E-16,2E-16,9E-16,0E-16,0.924018105229731,0.9240181052297317,0.9240181052297319
0.044625000000000005,P,79,0.00009148333333333334,0.9240180634795745,0.9240180634795748,0.9240180634795749,3E-16,1E-16,4E-16,0E-16,0.9240180634795745,0.9240180634795748,0.9240180634795749
0.044625000000000005,P,80,0.00009166666666666667,0.9240180217294179,0.9240180217294178,0.9240180217294178,-1E-16,0E-16,-1E-16,0E-16,0.9240180217294179,0.9240180217294178,0.9240180217294178
0.044625000000000005,P,81,0.00009184999999999998,0.9240179776839899,0.9240179776839899,0.9240179776839896,0E-16,-3E-16,-3E-16,0E-16,0.9240179776839899,0.9240179776839899,0.9240179776839896
0.044625000000000005,P,82,0.00009203333333333334,0.9240179336385617,0.9240179336385621,0.9240179336385617,4E-16,-4E-16,0E-16,0E-16,0.9240179336385617,0.9240179336385621,0.9240179336385617
0.044625000000000005,P,83,0.00009221666666666667,0.9240178872933005,0.9240178872933009,0.9240178872933007,4E-16,-2E-16,2E-16,0E-16,0.9240178872933005,0.9240178872933009,0.9240178872933007
0.044625000000000005,P,84,0.0000924,0.9240178409480393,0.9240178409480397,0.9240178409480394,4E-16,-3E-16,1E-16,0E-16,0.9240178409480393,0.9240178409480397,0.9240178409480394
0.044625000000000005,P,85,0.00009258333333333334,0.9240177922981441,0.9240177922981444,0.924017792298144,3E-16,-4E-16,-1E-16,0E-16,0.9240177922981441,0.9240177922981444,0.924017792298144
0.044625000000000005,P,86,0.00009276666666666667,0.9240177436482488,0.924017743648249,0.9240177436482484,2E-16,-6E-16,-4E-16,0E-16,0.9240177436482488,0.924017743648249,0.9240177436482484
0.044625000000000005,P,87,0.00009295,0.9240176926886804,0.9240176926886807,0.9240176926886803,3E-16,-4E-16,-1E-16,0E-16,0.9240176926886804,0.9240176926886807,0.9240176926886803
0.044625000000000005,P,88,0.00009313333333333334,0.9240176417291122,0.9240176417291125,0.9240176417291122,3E-16,-3E-16,0E-16,0E-16,0.9240176417291122,0.9240176417291125,0.9240176417291122
0.044625000000000005,P,89,0.00009331666666666667,0.9240175884545853,0.9240175884545853,0.9240175884545853,0E-16,0E-16,0E-16,0E-16,0.9240175884545853,0.9240175884545853,0.9240175884545853
0.044625000000000005,P,90,0.0000935,0.9240175351800587,0.9240175351800581,0.9240175351800585,-6E-16,4E-16,-2E-16,0E-16,0.9240175351800587,0.9240175351800581,0.9240175351800585
0.044625000000000005,P,91,0.00009368333333333334,0.9240174795850525,0.9240174795850521,0.9240174795850522,-4E-16,1E-16,-3E-16,0E-16,0.9240174795850525,0.9240174795850521,0.9240174795850522
0.044625000000000005,P,92,0.00009386666666666667,0.9240174239900464,0.9240174239900463,0.924017423990046,-1E-16,-3E-16,-4E-16,0E-16,0.9240174239900464,0.9240174239900463,0.924017423990046
0.044625000000000005,P,93,0.00009405000000000001,0.9240173660687964,0.9240173660687966,0.9240173660687964,2E-16,-2E-16,0E-16,0E-16,0.9240173660687964,0.9240173660687966,0.9240173660687964
0.044625000000000005,P,94,0.00009423333333333334,0.9240173081475466,0.9240173081475469,0.9240173081475466,3E-16,-3E-16,0E-16,0E-16,0.9240173081475466,0.9240173081475469,0.9240173081475466
0.044625000000000005,P,95,0.00009441666666666667,0.9240172478940457,0.924017247894046,0.9240172478940457,3E-16,-3E-16,0E-16,0E-16,0.9240172478940457,0.924017247894046,0.9240172478940457
0.044625000000000005,P,96,0.0000946,0.9240171876405449,0.9240171876405451,0.9240171876405449,2E-16,-2E-16,0E-16,0E-16,0.9240171876405449,0.9240171876405451,0.9240171876405449
0.044625000000000005,P,97,0.00009478333333333334,0.9240171250485414,0.9240171250485416,0.9240171250485413,2E-16,-3E-16,-1E-16,0E-16,0.9240171250485414,0.9240171250485416,0.9240171250485413
0.044625000000000005,P,98,0.00009496666666666667,0.924017062456538,0.9240170624565384,0.9240170624565376,4E-16,-8E-16,-4E-16,0E-16,0.924017062456538,0.9240170624565384,0.9240170624565376
0.044625000000000005,P,99,0.00009514999999999998,0.9240169975195379,0.9240169975195379,0.9240169975195375,0E-16,-4E-16,-4E-16,0E-16,0.9240169975195379,0.9240169975195379,0.9240169975195375
0.044625000000000005,P,100,0.00009533333333333334,0.9240169325825379,0.9240169325825376,0.9240169325825375,-3E-16,-1E-16,-4E-16,0E-16,0.9240169325825379,0.9240169325825376,0.9240169325825375
0.044625000000000005,P,101,0.00009551666666666667,0.9240168652937997,0.9240168652937996,0.9240168652937993,-1E-16,-3E-16,-4E-16,0E-16,0.9240168652937997,0.9240168652937996,0.9240168652937993
0.044625000000000005,P,102,0.00009569999999999998,0.9240167980050614,0.9240167980050614,0.9240167980050614,0E-16,0E-16,0E-16,0E-16,0.9240167980050614,0.9240167980050614,0.9240167980050614
0.044625000000000005,P,103,0.00009588333333333332,0.9240167283575996,0.9240167283575993,0.9240167283575996,-3E-16,3E-16,0E-16,0E-16,0.9240167283575996,0.9240167283575993,0.9240167283575996
0.044625000000000005,P,104,0.00009606666666666665,0.9240166587101376,0.9240166587101372,0.9240166587101375,-4E-16,3E-16,-1E-16,0E-16,0.9240166587101376,0.9240166587101372,0.9240166587101375
0.044625000000000005,P,105,0.00009625000000000001,0.9240165866967176,0.9240165866967176,0.9240165866967176,0E-16,0E-16,0E-16,0E-16,0.9240165866967176,0.9240165866967176,0.9240165866967176
0.044625000000000005,P,106,0.00009643333333333334,0.9240165146832975,0.9240165146832979,0.9240165146832977,4E-16,-2E-16,2E-16,0E-16,0.9240165146832975,0.9240165146832979,0.9240165146832977
0.044625000000000005,P,107,0.00009661666666666667,0.9240164402964388,0.924016440296439,0.9240164402964387,2E-16,-3E-16,-1E-16,0E-16,0.9240164402964388,0.924016440296439,0.9240164402964387
0.044625000000000005,P,108,0.0000968,0.9240163659095803,0.9240163659095801,0.9240163659095799,-2E-16,-2E-16,-4E-16,0E-16,0.9240163659095803,0.9240163659095801,0.9240163659095799
0.044625000000000005,P,109,0.00009698333333333334,0.9240162891415505,0.9240162891415504,0.9240162891415505,-1E-16,1E-16,0E-16,0E-16,0.9240162891415505,0.9240162891415504,0.9240162891415505
0.044625000000000005,P,110,0.00009716666666666667,0.9240162123735207,0.9240162123735206,0.924016212373521,-1E-16,4E-16,3E-16,0E-16,0.9240162123735207,0.9240162123735206,0.924016212373521
0.044625000000000005,P,111,0.00009734999999999998,0.924016133216342,0.9240161332163417,0.9240161332163421,-3E-16,4E-16,1E-16,0E-16,0.924016133216342,0.9240161332163417,0.9240161332163421
0.044625000000000005,P,112,0.00009753333333333334,0.9240160540591633,0.9240160540591629,0.9240160540591633,-4E-16,4E-16,0E-16,0E-16,0.9240160540591633,0.9240160540591629,0.9240160540591633
0.044625000000000005,P,113,0.00009771666666666667,0.9240159725046003,0.9240159725046004,0.9240159725046007,1E-16,3E-16,4E-16,0E-16,0.9240159725046003,0.9240159725046004,0.9240159725046007
0.044625000000000005,P,114,0.0000979,0.9240158909500372,0.924015890950038,0.9240158909500381,8E-16,1E-16,9E-16,0E-16,0.9240158909500372,0.924015890950038,0.9240158909500381
0.044625000000000005,P,115,0.00009808333333333334,0.9240158069896075,0.9240158069896081,0.9240158069896081,6E-16,0E-16,6E-16,0E-16,0.9240158069896075,0.9240158069896081,0.9240158069896081
0.044625000000000005,P,116,0.00009826666666666667,0.9240157230291779,0.924015723029178,0.924015723029178,1E-16,0E-15,1E-16,0E-16,0.9240157230291779,0.924015723029178,0.924015723029178
0.044625000000000005,P,117,0.00009845000000000001,0.9240156366541435,0.9240156366541434,0.9240156366541438,-1E-16,4E-16,3E-16,0E-16,0.9240156366541435,0.9240156366541434,0.9240156366541438
0.044625000000000005,P,118,0.00009863333333333334,0.9240155502791093,0.924015550279109,0.9240155502791093,-3E-16,3E-16,0E-16,0E-16,0.9240155502791093,0.924015550279109,0.9240155502791093
0.044625000000000005,P,119,0.00009881666666666667,0.9240154614804768,0.9240154614804764,0.9240154614804764,-4E-16,0E-16,-4E-16,0E-16,0.9240154614804768,0.9240154614804764,0.9240154614804764
0.044625000000000005,P,120,0.000099,0.9240153726818442,0.9240153726818441,0.9240153726818436,-1E-16,-5E-16,-6E-16,0E-16,0.9240153726818442,0.9240153726818441,0.9240153726818436
0.044625000000000005,P,121,0.00009918333333333334,0.9240152814503654,0.9240152814503648,0.9240152814503648,-6E-16,0E-16,-6E-16,0E-16,0.9240152814503654,0.9240152814503648,0.9240152814503648
0.044625000000000005,P,122,0.00009936666666666667,0.9240151902188867,0.9240151902188858,0.9240151902188862,-9E-16,4E-16,-5E-16,0E-16,0.9240151902188867,0.9240151902188858,0.9240151902188862
0.044625000000000005,P,123,0.00009955000000000001,0.924015096545055,0.924015096545055,0.924015096545055,0E-15,0E-15,0E-15,0E-15,0.924015096545055,0.924015096545055,0.924015096545055
0.044625000000000005,P,124,0.00009973333333333334,0.9240150028712232,0.9240150028712242,0.924015002871224,1.0E-15,-2E-16,8E-16,0E-16,0.9240150028712232,0.9240150028712242,0.924015002871224
0.044625000000000005,P,125,0.00009991666666666666,0.9240149067452762,0.9240149067452763,0.9240149067452766,1E-16,3E-16,4E-16,0E-16,0.9240149067452762,0.9240149067452763,0.9240149067452766
0.044625000000000005,P,126,0.0001001,0.924014810619329,0.9240148106193284,0.9240148106193292,-6E-16,8E-16,2E-16,0E-16,0.924014810619329,0.9240148106193284,0.9240148106193292
0.044625000000000005,P,127,0.00010028333333333334,0.9240147120312402,0.9240147120312402,0.9240147120312404,0E-16,2E-16,2E-16,0E-16,0.9240147120312402,0.9240147120312402,0.9240147120312404
0.044625000000000005,P,128,0.00010046666666666665,0.9240146134431514,0.9240146134431516,0.9240146134431515,2E-16,-1E-16,1E-16,0E-16,0.9240146134431514,0.9240146134431516,0.9240146134431515
0.044625000000000005,P,129,0.00010065000000000001,0.9240145123826374,0.924014512382638,0.9240145123826377,6E-16,-3E-16,3E-16,0E-16,0.9240145123826374,0.924014512382638,0.9240145123826377
0.044625000000000005,P,130,0.00010083333333333334,0.9240144113221235,0.924014411322124,0.9240144113221236,5E-16,-4E-16,1E-16,0E-16,0.9240144113221235,0.924014411322124,0.9240144113221236
