time_s_exact,electrode,checked_coordinates,max_abs_signed_identity_residual_x
0.06075,P,241,0
0.060875,N,241,0
0.060875,P,241,0
0.061,N,241,0
0.061,P,241,0
0.061125,N,241,0
0.061125,P,241,0
0.06125,N,241,0
0.06125,P,241,0
0.061375,N,241,0
0.061375,P,241,0
0.0615,N,241,0
0.0615,P,241,0
0.061625,N,241,0
0.061625,P,241,0
0.06175,N,241,0
0.06175,P,241,0
0.061875,N,241,0
0.061875,P,241,0
0.062,N,241,0
0.062,P,241,0
0.062125,N,241,0
0.062125,P,241,0
0.06225,N,241,0
0.06225,P,241,0
0.062375,N,241,0
0.062375,P,241,0
0.0625,N,241,0
0.0625,P,241,0
0.062625,N,241,0
0.062625,P,241,0
0.06275,N,241,0
0.06275,P,241,0
0.062875,N,241,0
0.062875,P,241,0
0.063,N,241,0
0.063,P,241,0
0.063125,N,241,0
0.063125,P,241,0
0.06325,N,241,0
0.06325,P,241,0
0.063375,N,241,0
0.063375,P,241,0
0.0635,N,241,0
0.0635,P,241,0
0.063625,N,241,0
0.063625,P,241,0
0.06375,N,241,0
0.06375,P,241,0
0.063875,N,241,0
0.063875,P,241,0
0.064,N,241,0
0.064,P,241,0
0.064125,N,241,0
0.064125,P,241,0
0.06425,N,241,0
0.06425,P,241,0
0.064375,N,241,0
0.064375,P,241,0
0.0645,N,241,0
0.0645,P,241,0
0.064625,N,241,0
0.064625,P,241,0
0.06475,N,241,0
0.06475,P,241,0
0.064875,N,241,0
0.064875,P,241,0
0.065,N,241,0
0.065,P,241,0
0.065125,N,241,0
0.065125,P,241,0
0.06525,N,241,0
0.06525,P,241,0
0.065375,N,241,0
0.065375,P,241,0
0.0655,N,241,0
0.0655,P,241,0
0.065625,N,241,0
0.065625,P,241,0
0.06575,N,241,0
0.06575,P,241,0
0.065875,N,241,0
0.065875,P,241,0
0.066,N,241,0
0.066,P,241,0
0.066125,N,241,0
0.066125,P,241,0
0.06625,N,241,0
0.06625,P,241,0
0.066375,N,241,0
0.066375,P,241,0
0.0665,N,241,0
0.0665,P,241,0
0.066625,N,241,0
0.066625,P,241,0
0.06675,N,241,0
0.06675,P,241,0
0.066875,N,241,0
0.066875,P,241,0
0.067,N,241,0
0.067,P,241,0
0.067125,N,241,0
0.067125,P,241,0
0.06725,N,241,0
0.06725,P,241,0
0.067375,N,241,0
0.067375,P,241,0
0.0675,N,241,0
0.0675,P,241,0
0.067625,N,241,0
0.067625,P,241,0
0.06775,N,241,0
0.06775,P,241,0
0.067875,N,241,0
0.067875,P,241,0
0.068,N,241,0
0.068,P,241,0
0.068125,N,241,0
0.068125,P,241,0
0.06825,N,241,0
0.06825,P,241,0
0.068375,N,241,0
0.068375,P,241,0
0.0685,N,241,0
0.0685,P,241,0
0.068625,N,241,0
0.068625,P,241,0
0.06875,N,241,0
0.06875,P,241,0
0.068875,N,241,0
0.068875,P,241,0
0.069,N,241,0
0.069,P,241,0
0.069125,N,241,0
0.069125,P,241,0
0.06925,N,241,0
0.06925,P,241,0
0.069375,N,241,0
0.069375,P,241,0
0.0695,N,241,0
0.0695,P,241,0
0.069625,N,241,0
0.069625,P,241,0
0.06975,N,241,0
0.06975,P,241,0
0.069875,N,241,0
0.069875,P,241,0
0.07,N,241,0
0.07,P,241,0
0.070125,N,241,0
0.070125,P,241,0
0.07025,N,241,0
0.07025,P,241,0
0.07037500000000001,N,241,0
0.07037500000000001,P,241,0
0.07050000000000001,N,241,0
0.07050000000000001,P,241,0
0.07062500000000001,N,241,0
0.07062500000000001,P,241,0
0.07075000000000001,N,241,0
0.07075000000000001,P,241,0
0.07087500000000001,N,241,0
0.07087500000000001,P,241,0
0.07100000000000001,N,241,0
0.07100000000000001,P,241,0
0.07112500000000001,N,241,0
0.07112500000000001,P,241,0
0.07125000000000001,N,241,0
0.07125000000000001,P,241,0
0.07137500000000001,N,241,0
0.07137500000000001,P,241,0
0.07150000000000001,N,241,0
0.07150000000000001,P,241,0
0.07162500000000001,N,241,0
0.07162500000000001,P,241,0
0.07175000000000001,N,241,0
0.07175000000000001,P,241,0
0.07187500000000001,N,241,0
0.07187500000000001,P,241,0
0.07200000000000001,N,241,0
0.07200000000000001,P,241,0
0.07212500000000001,N,241,0
0.07212500000000001,P,241,0
0.07225000000000001,N,241,0
0.07225000000000001,P,241,0
0.07237500000000001,N,241,0
0.07237500000000001,P,241,0
0.07250000000000001,N,241,0
0.07250000000000001,P,241,0
0.07262500000000001,N,241,0
0.07262500000000001,P,241,0
0.07275000000000001,N,241,0
0.07275000000000001,P,241,0
0.07287500000000001,N,241,0
0.07287500000000001,P,241,0
0.07300000000000001,N,241,0
0.07300000000000001,P,241,0
0.07312500000000001,N,241,0
0.07312500000000001,P,241,0
0.07325000000000001,N,241,0
0.07325000000000001,P,241,0
0.07337500000000001,N,241,0
0.07337500000000001,P,241,0
0.07350000000000001,N,241,0
0.07350000000000001,P,241,0
0.07362500000000001,N,241,0
0.07362500000000001,P,241,0
0.07375000000000001,N,241,0
0.07375000000000001,P,241,0
0.07387500000000001,N,241,0
0.07387500000000001,P,241,0
0.07400000000000001,N,241,0
0.07400000000000001,P,241,0
0.07412500000000001,N,241,0
0.07412500000000001,P,241,0
0.07425000000000001,N,241,0
0.07425000000000001,P,241,0
0.07437500000000001,N,241,0
0.07437500000000001,P,241,0
0.07450000000000001,N,241,0
0.07450000000000001,P,241,0
0.07462500000000001,N,241,0
0.07462500000000001,P,241,0
0.07475000000000001,N,241,0
0.07475000000000001,P,241,0
0.07487500000000001,N,241,0
0.07487500000000001,P,241,0
0.07500000000000001,N,241,0
0.07500000000000001,P,241,0
0.07512500000000001,N,241,0
0.07512500000000001,P,241,0
0.07525000000000001,N,241,0
0.07525000000000001,P,241,0
0.07537500000000001,N,241,0
0.07537500000000001,P,241,0
0.07550000000000001,N,241,0
0.07550000000000001,P,241,0
0.07562500000000001,N,241,0
0.07562500000000001,P,241,0
0.07575000000000001,N,241,0
0.07575000000000001,P,241,0
0.07587500000000001,N,241,0
0.07587500000000001,P,241,0
0.07600000000000001,N,241,0
0.07600000000000001,P,241,0
0.07612500000000001,N,241,0
0.07612500000000001,P,241,0
0.07625000000000001,N,241,0
0.07625000000000001,P,241,0
0.07637500000000001,N,241,0
0.07637500000000001,P,241,0
0.07650000000000001,N,241,0
0.07650000000000001,P,241,0
0.07662500000000001,N,241,0
0.07662500000000001,P,241,0
0.07675000000000001,N,241,0
0.07675000000000001,P,241,0
0.07687500000000001,N,241,0
0.07687500000000001,P,241,0
0.07700000000000001,N,241,0
0.07700000000000001,P,241,0
0.07712500000000001,N,241,0
0.07712500000000001,P,241,0
0.07725000000000001,N,241,0
0.07725000000000001,P,241,0
0.07737500000000001,N,241,0
0.07737500000000001,P,241,0
0.07750000000000001,N,241,0
0.07750000000000001,P,241,0
0.07762500000000001,N,241,0
0.07762500000000001,P,241,0
0.07775000000000001,N,241,0
0.07775000000000001,P,241,0
0.07787500000000001,N,241,0
0.07787500000000001,P,241,0
0.07800000000000001,N,241,0
0.07800000000000001,P,241,0
0.07812500000000001,N,241,0
0.07812500000000001,P,241,0
0.07825000000000001,N,241,0
0.07825000000000001,P,241,0
0.07837500000000001,N,241,0
0.07837500000000001,P,241,0
0.07850000000000001,N,241,0
0.07850000000000001,P,241,0
0.07862500000000001,N,241,0
0.07862500000000001,P,241,0
0.07875000000000001,N,241,0
0.07875000000000001,P,241,0
0.07887500000000001,N,241,0
0.07887500000000001,P,241,0
0.07900000000000001,N,241,0
0.07900000000000001,P,241,0
0.07912500000000001,N,241,0
0.07912500000000001,P,241,0
0.07925000000000001,N,241,0
0.07925000000000001,P,241,0
0.07937500000000001,N,241,0
0.07937500000000001,P,241,0
0.07950000000000002,N,241,0
0.07950000000000002,P,241,0
0.07962500000000002,N,241,0
0.07962500000000002,P,241,0
0.07975000000000002,N,241,0
0.07975000000000002,P,241,0
0.079875,N,241,0
0.079875,P,241,0
0.08,N,241,0
0.08,P,241,0
0.080125,N,241,0
0.080125,P,241,0
0.08025,N,241,0
0.08025,P,241,0
0.080375,N,241,0
0.080375,P,241,0
0.0805,N,241,0
0.0805,P,241,0
0.080625,N,241,0
0.080625,P,241,0
0.08075,N,241,0
0.08075,P,241,0
0.080875,N,241,0
0.080875,P,241,0
0.081,N,241,0
0.081,P,241,0
0.081125,N,241,0
0.081125,P,241,0
0.08125,N,241,0
0.08125,P,241,0
0.081375,N,241,0
0.081375,P,241,0
0.0815,N,241,0
0.0815,P,241,0
0.081625,N,241,0
0.081625,P,241,0
0.08175,N,241,0
0.08175,P,241,0
0.081875,N,241,0
0.081875,P,241,0
0.082,N,241,0
0.082,P,241,0
0.082125,N,241,0
0.082125,P,241,0
0.08225,N,241,0
0.08225,P,241,0
0.082375,N,241,0
0.082375,P,241,0
0.0825,N,241,0
0.0825,P,241,0
0.082625,N,241,0
0.082625,P,241,0
0.08275,N,241,0
0.08275,P,241,0
0.082875,N,241,0
0.082875,P,241,0
0.083,N,241,0
0.083,P,241,0
0.083125,N,241,0
0.083125,P,241,0
0.08325,N,241,0
0.08325,P,241,0
0.083375,N,241,0
0.083375,P,241,0
0.0835,N,241,0
0.0835,P,241,0
0.083625,N,241,0
0.083625,P,241,0
0.08375,N,241,0
0.08375,P,241,0
0.083875,N,241,0
0.083875,P,241,0
0.084,N,241,0
0.084,P,241,0
0.084125,N,241,0
0.084125,P,241,0
0.08425,N,241,0
0.08425,P,241,0
0.084375,N,241,0
0.084375,P,241,0
0.0845,N,241,0
0.0845,P,241,0
0.084625,N,241,0
0.084625,P,241,0
0.08475,N,241,0
0.08475,P,241,0
0.084875,N,241,0
0.084875,P,241,0
0.085,N,241,0
0.085,P,241,0
0.085125,N,241,0
0.085125,P,241,0
0.08525,N,241,0
0.08525,P,241,0
0.085375,N,241,0
0.085375,P,241,0
0.0855,N,241,0
0.0855,P,241,0
0.085625,N,241,0
0.085625,P,241,0
0.08575,N,241,0
0.08575,P,241,0
0.085875,N,241,0
0.085875,P,241,0
0.08600000000000001,N,241,0
0.08600000000000001,P,241,0
0.08612500000000001,N,241,0
0.08612500000000001,P,241,0
0.08625000000000001,N,241,0
0.08625000000000001,P,241,0
0.08637500000000001,N,241,0
0.08637500000000001,P,241,0
0.08650000000000001,N,241,0
0.08650000000000001,P,241,0
0.08662500000000001,N,241,0
0.08662500000000001,P,241,0
0.08675000000000001,N,241,0
0.08675000000000001,P,241,0
0.08687500000000001,N,241,0
0.08687500000000001,P,241,0
0.08700000000000001,N,241,0
0.08700000000000001,P,241,0
0.08712500000000001,N,241,0
0.08712500000000001,P,241,0
0.08725000000000001,N,241,0
0.08725000000000001,P,241,0
0.08737500000000001,N,241,0
0.08737500000000001,P,241,0
0.08750000000000001,N,241,0
0.08750000000000001,P,241,0
0.08762500000000001,N,241,0
0.08762500000000001,P,241,0
0.08775000000000001,N,241,0
0.08775000000000001,P,241,0
0.08787500000000001,N,241,0
0.08787500000000001,P,241,0
0.08800000000000001,N,241,0
0.08800000000000001,P,241,0
0.08812500000000001,N,241,0
0.08812500000000001,P,241,0
0.08825000000000001,N,241,0
0.08825000000000001,P,241,0
0.08837500000000001,N,241,0
0.08837500000000001,P,241,0
0.08850000000000001,N,241,0
0.08850000000000001,P,241,0
0.08862500000000001,N,241,0
0.08862500000000001,P,241,0
0.08875000000000001,N,241,0
0.08875000000000001,P,241,0
0.08887500000000001,N,241,0
0.08887500000000001,P,241,0
0.08900000000000001,N,241,0
0.08900000000000001,P,241,0
0.08912500000000001,N,241,0
0.08912500000000001,P,241,0
0.08925000000000001,N,241,0
0.08925000000000001,P,241,0
0.08937500000000001,N,241,0
0.08937500000000001,P,241,0
0.08950000000000001,N,241,0
0.08950000000000001,P,241,0
0.08962500000000001,N,241,0
0.08962500000000001,P,241,0
0.08975000000000001,N,241,0
0.08975000000000001,P,241,0
0.08987500000000001,N,241,0
0.08987500000000001,P,241,0
0.09,N,241,0
0.09,P,241,0
0.090125,N,241,0
0.090125,P,241,0
0.09025,N,241,0
0.09025,P,241,0
0.090375,N,241,0
0.090375,P,241,0
0.0905,N,241,0
0.0905,P,241,0
0.090625,N,241,0
0.090625,P,241,0
0.09075,N,241,0
0.09075,P,241,0
0.090875,N,241,0
0.090875,P,241,0
0.091,N,241,0
0.091,P,241,0
0.091125,N,241,0
0.091125,P,241,0
0.09125,N,241,0
0.09125,P,241,0
0.091375,N,241,0
0.091375,P,241,0
0.0915,N,241,0
0.0915,P,241,0
0.091625,N,241,0
0.091625,P,241,0
0.09175,N,241,0
0.09175,P,241,0
0.091875,N,241,0
0.091875,P,241,0
0.092,N,241,0
0.092,P,241,0
0.092125,N,241,0
0.092125,P,241,0
0.09225,N,241,0
0.09225,P,241,0
0.092375,N,241,0
0.092375,P,241,0
0.0925,N,241,0
0.0925,P,241,0
0.092625,N,241,0
0.092625,P,241,0
0.09275,N,241,0
0.09275,P,241,0
0.092875,N,241,0
0.092875,P,241,0
0.093,N,241,0
0.093,P,241,0
0.093125,N,241,0
0.093125,P,241,0
0.09325,N,241,0
0.09325,P,241,0
0.093375,N,241,0
0.093375,P,241,0
0.0935,N,241,0
0.0935,P,241,0
0.093625,N,241,0
0.093625,P,241,0
0.09375,N,241,0
0.09375,P,241,0
0.093875,N,241,0
0.093875,P,241,0
0.094,N,241,0
0.094,P,241,0
0.094125,N,241,0
0.094125,P,241,0
0.09425,N,241,0
0.09425,P,241,0
0.094375,N,241,0
0.094375,P,241,0
0.0945,N,241,0
0.0945,P,241,0
0.094625,N,241,0
0.094625,P,241,0
0.09475,N,241,0
0.09475,P,241,0
0.094875,N,241,0
0.094875,P,241,0
0.095,N,241,0
0.095,P,241,0
0.095125,N,241,0
0.095125,P,241,0
0.09525,N,241,0
0.09525,P,241,0
0.095375,N,241,0
0.095375,P,241,0
0.0955,N,241,0
0.0955,P,241,0
0.095625,N,241,0
0.095625,P,241,0
0.09575,N,241,0
0.09575,P,241,0
0.095875,N,241,0
0.095875,P,241,0
0.096,N,241,0
0.096,P,241,0
0.096125,N,241,0
0.096125,P,241,0
0.09625,N,241,0
0.09625,P,241,0
0.096375,N,241,0
0.096375,P,241,0
0.0965,N,241,0
0.0965,P,241,0
0.096625,N,241,0
0.096625,P,241,0
0.09675,N,241,0
0.09675,P,241,0
0.096875,N,241,0
0.096875,P,241,0
0.097,N,241,0
0.097,P,241,0
0.097125,N,241,0
0.097125,P,241,0
0.09725,N,241,0
0.09725,P,241,0
0.097375,N,241,0
0.097375,P,241,0
0.0975,N,241,0
0.0975,P,241,0
0.097625,N,241,0
0.097625,P,241,0
0.09775,N,241,0
0.09775,P,241,0
0.097875,N,241,0
0.097875,P,241,0
0.098,N,241,0
0.098,P,241,0
0.098125,N,241,0
0.098125,P,241,0
0.09825,N,241,0
0.09825,P,241,0
0.098375,N,241,0
0.098375,P,241,0
0.0985,N,241,0
0.0985,P,241,0
0.098625,N,241,0
0.098625,P,241,0
0.09875,N,241,0
0.09875,P,241,0
0.098875,N,241,0
0.098875,P,241,0
0.099,N,241,0
0.099,P,241,0
0.099125,N,241,0
0.099125,P,241,0
0.09925,N,241,0
0.09925,P,241,0
0.099375,N,241,0
0.099375,P,241,0
0.0995,N,241,0
0.0995,P,241,0
0.099625,N,241,0
0.099625,P,241,0
0.09975,N,241,0
0.09975,P,241,0
0.099875,N,241,0
0.099875,P,241,0
0.1,N,241,0
0.1,P,241,0
0.100125,N,241,0
0.100125,P,241,0
0.100375,N,241,0
0.100375,P,241,0
0.100875,N,241,0
0.100875,P,241,0
0.10187500000000001,N,241,0
0.10187500000000001,P,241,0
0.10387500000000001,N,241,0
0.10387500000000001,P,241,0
0.1069375,N,241,0
0.1069375,P,241,0
0.11,N,241,0
0.11,P,241,0
0.11499999999999999,N,241,0
0.11499999999999999,P,241,0
0.12,N,241,0
0.12,P,241,0
0.13,N,241,0
0.13,P,241,0
0.135,N,241,0
0.135,P,241,0
0.14,N,241,0
0.14,P,241,0
0.15,N,241,0
0.15,P,241,0
0.16,N,241,0
0.16,P,241,0
0.17,N,241,0
0.17,P,241,0
0.18,N,241,0
0.18,P,241,0
0.19,N,241,0
0.19,P,241,0
0.2,N,241,0
0.2,P,241,0
0.21,N,241,0
0.21,P,241,0
0.22,N,241,0
0.22,P,241,0
0.23,N,241,0
0.23,P,241,0
0.24,N,241,0
0.24,P,241,0
0.25,N,241,0
0.25,P,241,0
0.26,N,241,0
0.26,P,241,0
0.27,N,241,0
0.27,P,241,0
0.28,N,241,0
0.28,P,241,0
0.29,N,241,0
0.29,P,241,0
0.3,N,241,0
0.3,P,241,0
0.31,N,241,0
0.31,P,241,0
0.32,N,241,0
0.32,P,241,0
0.33,N,241,0
0.33,P,241,0
0.34,N,241,0
0.34,P,241,0
0.35,N,241,0
0.35,P,241,0
0.36,N,241,0
0.36,P,241,0
0.37,N,241,0
0.37,P,241,0
0.38,N,241,0
0.38,P,241,0
0.39,N,241,0
0.39,P,241,0
0.4,N,241,0
0.4,P,241,0
0.41,N,241,0
0.41,P,241,0
0.42,N,241,0
0.42,P,241,0
0.43,N,241,0
0.43,P,241,0
0.44,N,241,0
0.44,P,241,0
0.45,N,241,0
0.45,P,241,0
0.46,N,241,0
0.46,P,241,0
0.47,N,241,0
0.47,P,241,0
0.48,N,241,0
0.48,P,241,0
0.49,N,241,0
0.49,P,241,0
0.5,N,241,0
0.5,P,241,0
0.51,N,241,0
0.51,P,241,0
0.52,N,241,0
0.52,P,241,0
0.53,N,241,0
0.53,P,241,0
0.54,N,241,0
0.54,P,241,0
0.55,N,241,0
0.55,P,241,0
0.56,N,241,0
0.56,P,241,0
0.57,N,241,0
0.57,P,241,0
0.58,N,241,0
0.58,P,241,0
0.59,N,241,0
0.59,P,241,0
0.6,N,241,0
0.6,P,241,0
0.61,N,241,0
0.61,P,241,0
0.62,N,241,0
0.62,P,241,0
0.63,N,241,0
0.63,P,241,0
0.64,N,241,0
0.64,P,241,0
0.65,N,241,0
0.65,P,241,0
0.66,N,241,0
0.66,P,241,0
0.67,N,241,0
0.67,P,241,0
0.68,N,241,0
0.68,P,241,0
0.69,N,241,0
0.69,P,241,0
0.7,N,241,0
0.7,P,241,0
0.71,N,241,0
0.71,P,241,0
0.72,N,241,0
0.72,P,241,0
0.73,N,241,0
0.73,P,241,0
0.74,N,241,0
0.74,P,241,0
0.75,N,241,0
0.75,P,241,0
0.76,N,241,0
0.76,P,241,0
0.77,N,241,0
0.77,P,241,0
0.78,N,241,0
0.78,P,241,0
0.79,N,241,0
0.79,P,241,0
0.8,N,241,0
0.8,P,241,0
0.81,N,241,0
0.81,P,241,0
0.82,N,241,0
0.82,P,241,0
0.83,N,241,0
0.83,P,241,0
0.84,N,241,0
0.84,P,241,0
0.85,N,241,0
0.85,P,241,0
0.86,N,241,0
0.86,P,241,0
0.87,N,241,0
0.87,P,241,0
0.88,N,241,0
0.88,P,241,0
0.89,N,241,0
0.89,P,241,0
0.9,N,241,0
0.9,P,241,0
0.91,N,241,0
0.91,P,241,0
0.92,N,241,0
0.92,P,241,0
0.93,N,241,0
0.93,P,241,0
0.94,N,241,0
0.94,P,241,0
0.95,N,241,0
0.95,P,241,0
0.96,N,241,0
0.96,P,241,0
0.97,N,241,0
0.97,P,241,0
0.98,N,241,0
0.98,P,241,0
0.99,N,241,0
0.99,P,241,0
1.0,N,241,0
1.0,P,241,0
1.05,N,241,0
1.05,P,241,0
1.1,N,241,0
1.1,P,241,0
1.15,N,241,0
1.15,P,241,0
1.2,N,241,0
1.2,P,241,0
1.25,N,241,0
1.25,P,241,0
1.3,N,241,0
1.3,P,241,0
1.35,N,241,0
1.35,P,241,0
1.4,N,241,0
1.4,P,241,0
1.45,N,241,0
1.45,P,241,0
1.5,N,241,0
1.5,P,241,0
1.55,N,241,0
1.55,P,241,0
1.6,N,241,0
1.6,P,241,0
1.65,N,241,0
1.65,P,241,0
1.7,N,241,0
1.7,P,241,0
1.75,N,241,0
1.75,P,241,0
1.8,N,241,0
1.8,P,241,0
1.85,N,241,0
1.85,P,241,0
1.9,N,241,0
1.9,P,241,0
1.95,N,241,0
1.95,P,241,0
2.0,N,241,0
2.0,P,241,0
2.05,N,241,0
2.05,P,241,0
2.1,N,241,0
2.1,P,241,0
2.15,N,241,0
2.15,P,241,0
2.2,N,241,0
2.2,P,241,0
2.25,N,241,0
2.25,P,241,0
2.3,N,241,0
2.3,P,241,0
2.35,N,241,0
2.35,P,241,0
2.4,N,241,0
2.4,P,241,0
2.45,N,241,0
2.45,P,241,0
2.5,N,241,0
2.5,P,241,0
2.55,N,241,0
2.55,P,241,0
2.6,N,241,0
2.6,P,241,0
2.65,N,241,0
2.65,P,241,0
2.7,N,241,0
2.7,P,241,0
2.75,N,241,0
2.75,P,241,0
2.8,N,241,0
2.8,P,241,0
2.85,N,241,0
2.85,P,241,0
2.9,N,241,0
2.9,P,241,0
2.95,N,241,0
2.95,P,241,0
3.0,N,241,0
3.0,P,241,0
3.05,N,241,0
3.05,P,241,0
3.1,N,241,0
3.1,P,241,0
3.15,N,241,0
3.15,P,241,0
3.2,N,241,0
3.2,P,241,0
3.25,N,241,0
3.25,P,241,0
3.3,N,241,0
3.3,P,241,0
3.35,N,241,0
3.35,P,241,0
3.4,N,241,0
3.4,P,241,0
3.45,N,241,0
3.45,P,241,0
3.5,N,241,0
3.5,P,241,0
3.55,N,241,0
3.55,P,241,0
3.6,N,241,0
3.6,P,241,0
3.65,N,241,0
3.65,P,241,0
3.7,N,241,0
3.7,P,241,0
3.75,N,241,0
3.75,P,241,0
3.8,N,241,0
3.8,P,241,0
3.85,N,241,0
3.85,P,241,0
3.9,N,241,0
3.9,P,241,0
3.95,N,241,0
3.95,P,241,0
4.0,N,241,0
4.0,P,241,0
4.05,N,241,0
4.05,P,241,0
4.1,N,241,0
4.1,P,241,0
4.15,N,241,0
4.15,P,241,0
4.2,N,241,0
4.2,P,241,0
4.25,N,241,0
4.25,P,241,0
4.3,N,241,0
4.3,P,241,0
4.35,N,241,0
4.35,P,241,0
4.4,N,241,0
4.4,P,241,0
4.45,N,241,0
4.45,P,241,0
4.5,N,241,0
4.5,P,241,0
4.55,N,241,0
4.55,P,241,0
4.6,N,241,0
4.6,P,241,0
4.65,N,241,0
4.65,P,241,0
4.7,N,241,0
4.7,P,241,0
4.75,N,241,0
4.75,P,241,0
4.8,N,241,0
4.8,P,241,0
4.85,N,241,0
4.85,P,241,0
4.9,N,241,0
4.9,P,241,0
4.95,N,241,0
4.95,P,241,0
5.0,N,241,0
5.0,P,241,0
