time_s_exact,V_V_old2,V_V_control16,V_V_lateA16,V_V_control_minus_old,V_V_A_minus_control,V_V_A_minus_old,V_V_identity_residual,delta_Eeq_V_old2,delta_Eeq_V_control16,delta_Eeq_V_lateA16,delta_Eeq_V_control_minus_old,delta_Eeq_V_A_minus_control,delta_Eeq_V_A_minus_old,delta_Eeq_V_identity_residual,delta_etaMid_V_old2,delta_etaMid_V_control16,delta_etaMid_V_lateA16,delta_etaMid_V_control_minus_old,delta_etaMid_V_A_minus_control,delta_etaMid_V_A_minus_old,delta_etaMid_V_identity_residual,delta_phiL_V_old2,delta_phiL_V_control16,delta_phiL_V_lateA16,delta_phiL_V_control_minus_old,delta_phiL_V_A_minus_control,delta_phiL_V_A_minus_old,delta_phiL_V_identity_residual
0.05825000000000001,2.243338335529545,2.2433383355295486,2.2433383355295473,3.6E-15,-1.3E-15,2.3E-15,0E-16,2.1782783020679773,2.1782783020679777,2.1782783020679777,4E-16,0E-16,4E-16,0E-16,0.062484340067164636,0.062484340067165743,0.062484340067165078,1.107E-15,-6.65E-16,4.42E-16,0E-18,0.0025756933944030,0.0025756933944051,0.0025756933944044,2.1E-15,-7E-16,1.4E-15,0E-16
0.05837500000000001,2.243352114338524,2.2433521143385247,2.243352114338526,7E-16,1.3E-15,2E-15,0E-16,2.1782923338119707,2.1782923338119712,2.1782923338119713,5E-16,1E-16,6E-16,0E-16,0.062484064664817708,0.062484064664815486,0.062484064664817706,-2.222E-15,2.220E-15,-2E-18,0E-18,0.002575715861736,0.0025757158617382,0.0025757158617370,2.2E-15,-1.2E-15,1.0E-15,0E-16
0.05850000000000001,2.2433658784103105,2.2433658784103088,2.2433658784103088,-1.7E-15,0E-16,-1.7E-15,0E-16,2.1783063505723333,2.1783063505723342,2.1783063505723343,9E-16,1E-16,1.0E-15,0E-16,0.062483789512420617,0.062483789512417731,0.062483789512420171,-2.886E-15,2.440E-15,-4.46E-16,0E-18,0.0025757383255567,0.0025757383255567,0.0025757383255542,0E-16,-2.5E-15,-2.5E-15,0E-16
0.05862500000000001,2.243379627792407,2.2433796277924105,2.2433796277924083,3.5E-15,-2.2E-15,1.3E-15,0E-16,2.1783203523973366,2.1783203523973375,2.1783203523973375,9E-16,0E-16,9E-16,0E-16,0.062483514609199319,0.062483514609200208,0.062483514609200208,8.89E-16,0E-18,8.89E-16,0E-18,0.0025757607858707,0.0025757607858728,0.0025757607858705,2.1E-15,-2.3E-15,-2E-16,0E-16
0.05875000000000001,2.243393362532076,2.2433933625320805,2.2433933625320788,4.5E-15,-1.7E-15,2.8E-15,0E-16,2.1783343393349954,2.178334339334996,2.1783343393349954,6E-16,-6E-16,0E-16,0E-16,0.062483239954386427,0.062483239954388646,0.062483239954389536,2.219E-15,8.90E-16,3.109E-15,0E-18,0.0025757832426945,0.0025757832426958,0.0025757832426940,1.3E-15,-1.8E-15,-5E-16,0E-16
0.05887500000000001,2.2434070826763173,2.2434070826763186,2.2434070826763186,1.3E-15,0E-16,1.3E-15,0E-16,2.1783483114330647,2.1783483114330659,2.1783483114330647,1.2E-15,-1.2E-15,0E-16,0E-16,0.062482965547214775,0.062482965547214109,0.062482965547215663,-6.66E-16,1.554E-15,8.88E-16,0E-18,0.0025758056960379,0.0025758056960385,0.0025758056960381,6E-16,-4E-16,2E-16,0E-16
0.05900000000000001,2.243420788271876,2.2434207882718797,2.243420788271879,3.7E-15,-7E-16,3E-15,0E-16,2.178362268739048,2.1783622687390487,2.1783622687390485,7E-16,-2E-16,5E-16,0E-16,0.06248269138692009,0.062482691386920308,0.062482691386922526,2.18E-16,2.218E-15,2.436E-15,0E-18,0.0025758281459081,0.0025758281459108,0.0025758281459081,2.7E-15,-2.7E-15,0E-16,0E-16
0.05912500000000001,2.243434479365261,2.24343447936526,2.24343447936526,-1E-15,0E-14,-1E-15,0E-15,2.1783762113001942,2.1783762113001947,2.1783762113001942,5E-16,-5E-16,0E-16,0E-16,0.062482417472743635,0.062482417472740749,0.062482417472743191,-2.886E-15,2.442E-15,-4.44E-16,0E-18,0.0025758505923228,0.0025758505923248,0.0025758505923223,2.0E-15,-2.5E-15,-5E-16,0E-16
0.05925000000000001,2.2434481560027155,2.243448156002717,2.243448156002716,1.5E-15,-1E-15,5E-16,0E-16,2.1783901391635013,2.1783901391635021,2.1783901391635013,8E-16,-8E-16,0E-16,0E-16,0.062482143803926693,0.062482143803927135,0.062482143803927581,4.42E-16,4.46E-16,8.88E-16,0E-18,0.0025758730352874,0.0025758730352873,0.0025758730352869,-1E-16,-4E-16,-5E-16,0E-16
0.05937500000000001,2.2434618182302613,2.2434618182302577,2.2434618182302586,-3.6E-15,9E-16,-2.7E-15,0E-16,2.1784040523757166,2.1784040523757173,2.1784040523757175,7E-16,2E-16,9E-16,0E-16,0.0624818703797263,0.062481870379724524,0.062481870379725857,-1.776E-15,1.333E-15,-4.43E-16,0E-18,0.0025758954748183,0.0025758954748158,0.002575895474815,-2.5E-15,-8E-16,-3.3E-15,0E-16
0.05950000000000001,2.243475466093651,2.2434754660936505,2.2434754660936513,-5E-16,8E-16,3E-16,0E-16,2.1784179509833428,2.178417950983343,2.1784179509833432,2E-16,2E-16,4E-16,0E-16,0.06248159719938795,0.062481597199387507,0.062481597199387726,-4.43E-16,2.19E-16,-2.24E-16,0E-18,0.0025759179109200,0.0025759179109197,0.0025759179109204,-3E-16,7E-16,4E-16,0E-16
0.05962500000000001,2.2434890996384143,2.243489099638416,2.243489099638414,1.7E-15,-2E-15,-3E-16,0E-16,2.1784318350326343,2.1784318350326348,2.1784318350326343,5E-16,-5E-16,0E-16,0E-16,0.062481324262173785,0.06248132426217401,0.062481324262173785,2.25E-16,-2.25E-16,0E-18,0E-18,0.0025759403436061,0.0025759403436069,0.0025759403436058,8E-16,-1.1E-15,-3E-16,0E-16
0.05975000000000001,2.2435027189098338,2.243502718909834,2.2435027189098333,2E-16,-7E-16,-5E-16,0E-16,2.1784457045696037,2.1784457045696048,2.1784457045696040,1.1E-15,-8E-16,3E-16,0E-16,0.062481051567341514,0.062481051567338632,0.062481051567340185,-2.882E-15,1.553E-15,-1.329E-15,0E-18,0.0025759627728888,0.002575962772891,0.0025759627728895,2.2E-15,-1.5E-15,7E-16,0E-16
0.059875000000000005,2.243516323952953,2.243516323952954,2.243516323952954,1E-15,0E-15,1E-15,0E-15,2.1784595596400203,2.1784595596400211,2.1784595596400208,8E-16,-3E-16,5E-16,0E-16,0.062480779114156613,0.06248077911415484,0.062480779114155283,-1.773E-15,4.43E-16,-1.330E-15,0E-18,0.0025759851987763,0.0025759851987779,0.0025759851987781,1.6E-15,2E-16,1.8E-15,0E-16
0.06,2.2435299148125853,2.243529914812583,2.2435299148125853,-2.3E-15,2.3E-15,0E-16,0E-16,2.1784734002894145,2.178473400289415,2.178473400289415,5E-16,0E-15,5E-16,0E-16,0.06248050690188589,0.062480506901884559,0.062480506901885444,-1.331E-15,8.85E-16,-4.46E-16,0E-18,0.0025760076212847,0.0025760076212835,0.0025760076212845,-1.2E-15,1.0E-15,-2E-16,0E-16
0.060125,2.2435434915332975,2.243543491533297,2.2435434915332966,-5E-16,-4E-16,-9E-16,0E-16,2.1784872265630766,2.1784872265630775,2.1784872265630768,9E-16,-7E-16,2E-16,0E-16,0.062480234929805922,0.062480234929804814,0.06248023492980437,-1.108E-15,-4.44E-16,-1.552E-15,0E-18,0.002576030040415,0.0025760300404146,0.0025760300404154,-4E-16,8E-16,4E-16,0E-16
0.06025,2.2435570541594347,2.2435570541594343,2.2435570541594347,-4E-16,4E-16,0E-16,0E-16,2.1785010385060621,2.1785010385060624,2.1785010385060625,3E-16,1E-16,4E-16,0E-16,0.062479963197185961,0.06247996319718596,0.06247996319718663,-1E-18,6.7E-16,6.69E-16,0E-18,0.0025760524561869,0.0025760524561860,0.0025760524561858,-9E-16,-2E-16,-1.1E-15,0E-16
0.060375,2.243570602735102,2.243570602735103,2.243570602735106,1E-15,3E-15,4E-15,0E-15,2.1785148361631891,2.1785148361631898,2.1785148361631895,7E-16,-3E-16,4E-16,0E-16,0.062479691703310136,0.062479691703310356,0.062479691703311024,2.20E-16,6.68E-16,8.88E-16,0E-18,0.0025760748686028,0.0025760748686026,0.0025760748686050,-2E-16,2.4E-15,2.2E-15,0E-16
0.0605,2.2435841373041887,2.2435841373041896,2.2435841373041883,9E-16,-1.3E-15,-4E-16,0E-16,2.1785286195790456,2.1785286195790466,2.1785286195790463,1.0E-15,-3E-16,7E-16,0E-16,0.062479420447462134,0.062479420447463016,0.062479420447459688,8.82E-16,-3.328E-15,-2.446E-15,0E-18,0.0025760972776807,0.0025760972776801,0.0025760972776823,-6E-16,2.2E-15,1.6E-15,0E-16
0.060625,2.243597657910338,2.2435976579103376,2.24359765791034,-4E-16,2.4E-15,2E-15,0E-16,2.1785423887979848,2.178542388797986,2.1785423887979856,1.2E-15,-4E-16,8E-16,0E-16,0.062479149428928513,0.062479149428924741,0.062479149428927627,-3.772E-15,2.886E-15,-8.86E-16,0E-18,0.0025761196834246,0.0025761196834266,0.0025761196834269,2.0E-15,3E-16,2.3E-15,0E-16
0.06075,2.2436111645969823,2.243611164596983,2.243611164596981,7E-16,-2E-15,-1.3E-15,0E-16,2.1785561438641326,2.1785561438641337,2.1785561438641336,1.1E-15,-1E-16,1.0E-15,0E-16,0.062478878646996307,0.062478878646997193,0.062478878646995859,8.86E-16,-1.334E-15,-4.48E-16,0E-18,0.0025761420858536,0.0025761420858523,0.0025761420858516,-1.3E-15,-7E-16,-2.0E-15,0E-16
0.060875,2.2436246574073184,2.2436246574073158,2.2436246574073166,-2.6E-15,8E-16,-1.8E-15,0E-16,2.1785698848213854,2.1785698848213865,2.1785698848213859,1.1E-15,-6E-16,5E-16,0E-16,0.062478608100964065,0.062478608100962506,0.062478608100963395,-1.559E-15,8.89E-16,-6.70E-16,0E-18,0.0025761644849686,0.0025761644849667,0.0025761644849674,-1.9E-15,7E-16,-1.2E-15,0E-16
0.061,2.2436381363843236,2.2436381363843236,2.2436381363843223,0E-16,-1.3E-15,-1.3E-15,0E-16,2.1785836117134125,2.1785836117134139,2.1785836117134132,1.4E-15,-7E-16,7E-16,0E-16,0.062478337790127458,0.062478337790129013,0.062478337790128791,1.555E-15,-2.22E-16,1.333E-15,0E-18,0.0025761868807836,0.0025761868807810,0.0025761868807803,-2.6E-15,-7E-16,-3.3E-15,0E-16
0.061125,2.243651601570757,2.2436516015707575,2.2436516015707566,5E-16,-9E-16,-4E-16,0E-16,2.1785973245836601,2.1785973245836614,2.1785973245836605,1.3E-15,-9E-16,4E-16,0E-16,0.062478067713790608,0.062478067713789275,0.062478067713790833,-1.333E-15,1.558E-15,2.25E-16,0E-18,0.0025762092733064,0.0025762092733070,0.0025762092733051,6E-16,-1.9E-15,-1.3E-15,0E-16
0.06125,2.243665053009156,2.243665053009154,2.2436650530091535,-2E-15,-5E-16,-2.5E-15,0E-16,2.1786110234753502,2.178611023475351,2.1786110234753504,8E-16,-6E-16,2E-16,0E-16,0.06247779787125629,0.062477797871253624,0.062477797871253626,-2.666E-15,2E-18,-2.664E-15,0E-18,0.00257623166255,0.0025762316625492,0.0025762316625497,-8E-16,5E-16,-3E-16,0E-16
0.061375,2.243678490741837,2.243678490741836,2.2436784907418375,-1E-15,1.5E-15,5E-16,0E-16,2.1786247084314808,2.178624708431482,2.1786247084314811,1.2E-15,-9E-16,3E-16,0E-16,0.062477528261830396,0.062477528261828394,0.062477528261830836,-2.002E-15,2.442E-15,4.40E-16,0E-18,0.0025762540485256,0.0025762540485256,0.0025762540485254,0E-16,-2E-16,-2E-16,0E-16
0.0615,2.243691914810904,2.2436919148109027,2.2436919148109054,-1.3E-15,2.7E-15,1.4E-15,0E-16,2.1786383794948345,2.1786383794948363,2.1786383794948350,1.8E-15,-1.3E-15,5E-16,0E-16,0.062477258884829246,0.062477258884827691,0.062477258884830578,-1.555E-15,2.887E-15,1.332E-15,0E-18,0.0025762764312397,0.0025762764312385,0.0025762764312399,-1.2E-15,1.4E-15,2E-16,0E-16
0.061625,2.2437053252582415,2.2437053252582393,2.243705325258243,-2.2E-15,3.7E-15,1.5E-15,0E-16,2.1786520367079723,2.1786520367079732,2.1786520367079721,9E-16,-1.1E-15,-2E-16,0E-16,0.062476989739565836,0.062476989739564503,0.062476989739567838,-1.333E-15,3.335E-15,2.002E-15,0E-18,0.0025762988107036,0.0025762988107017,0.0025762988107032,-1.9E-15,1.5E-15,-4E-16,0E-16
0.06175,2.243718722125523,2.243718722125526,2.243718722125527,3E-15,1E-15,4E-15,0E-15,2.1786656801132376,2.1786656801132384,2.1786656801132377,8E-16,-7E-16,1E-16,0E-16,0.062476720825360267,0.062476720825360709,0.062476720825362933,4.42E-16,2.224E-15,2.666E-15,0E-18,0.0025763211869249,0.0025763211869268,0.0025763211869263,1.9E-15,-5E-16,1.4E-15,0E-16
0.061875,2.243732105454216,2.243732105454215,2.243732105454216,-1E-15,1E-15,0E-15,0E-15,2.178679309752759,2.1786793097527599,2.1786793097527590,9E-16,-9E-16,0E-16,0E-16,0.062476452141538408,0.062476452141536634,0.062476452141537742,-1.774E-15,1.108E-15,-6.66E-16,0E-18,0.0025763435599189,0.0025763435599186,0.0025763435599191,-3E-16,5E-16,2E-16,0E-16
0.062,2.243745475285563,2.2437454752855626,2.243745475285564,-4E-16,1.4E-15,1E-15,0E-16,2.1786929256684536,2.1786929256684545,2.1786929256684536,9E-16,-9E-16,0E-16,0E-16,0.062476183687416364,0.062476183687416586,0.062476183687417474,2.22E-16,8.88E-16,1.110E-15,0E-18,0.0025763659296932,0.0025763659296916,0.0025763659296929,-1.6E-15,1.3E-15,-3E-16,0E-16
0.062125,2.2437588316606085,2.243758831660608,2.2437588316606076,-5E-16,-4E-16,-9E-16,0E-16,2.1787065279020226,2.1787065279020236,2.1787065279020228,1.0E-15,-8E-16,2E-16,0E-16,0.06247591546233133,0.062475915462331335,0.062475915462331555,5E-18,2.20E-16,2.25E-16,0E-18,0.0025763882962546,0.0025763882962533,0.0025763882962530,-1.3E-15,-3E-16,-1.6E-15,0E-16
0.06225,2.2437721746201844,2.2437721746201857,2.243772174620186,1.3E-15,3E-16,1.6E-15,0E-16,2.1787201164949586,2.1787201164949593,2.1787201164949590,7E-16,-3E-16,4E-16,0E-16,0.062475647465613845,0.062475647465613185,0.062475647465613181,-6.60E-16,-4E-18,-6.64E-16,0E-18,0.0025764106596117,0.0025764106596135,0.0025764106596143,1.8E-15,8E-16,2.6E-15,0E-16
0.062375,2.2437855042049257,2.2437855042049253,2.2437855042049257,-4E-16,4E-16,0E-16,0E-16,2.1787336914885438,2.1787336914885451,2.1787336914885442,1.3E-15,-9E-16,4E-16,0E-16,0.062475379696598884,0.06247537969659778,0.06247537969659822,-1.104E-15,4.4E-16,-6.64E-16,0E-18,0.0025764330197830,0.0025764330197824,0.0025764330197833,-6E-16,9E-16,3E-16,0E-16
0.0625,2.2437988204552464,2.243798820455247,2.2437988204552477,6E-16,7E-16,1.3E-15,0E-16,2.1787472529238531,2.1787472529238545,2.1787472529238532,1.4E-15,-1.3E-15,1E-16,0E-16,0.062475112154625644,0.062475112154623646,0.062475112154625201,-1.998E-15,1.555E-15,-4.43E-16,0E-18,0.0025764553767675,0.0025764553767688,0.0025764553767691,1.3E-15,3E-16,1.6E-15,0E-16
0.062625,2.2438121234113755,2.243812123411374,2.2438121234113746,-1.5E-15,6E-16,-9E-16,0E-16,2.1787608008417541,2.1787608008417550,2.1787608008417541,9E-16,-9E-16,0E-16,0E-16,0.062474844839037535,0.062474844839035313,0.062474844839034425,-2.222E-15,-8.88E-16,-3.110E-15,0E-18,0.0025764777305839,0.0025764777305839,0.0025764777305861,0E-16,2.2E-15,2.2E-15,0E-16
0.06275,2.2438254131133224,2.2438254131133193,2.243825413113321,-3.1E-15,1.7E-15,-1.4E-15,0E-16,2.1787743352829101,2.1787743352829118,2.1787743352829107,1.7E-15,-1.1E-15,6E-16,0E-16,0.06247457774917642,0.062474577749174422,0.062474577749176196,-1.998E-15,1.774E-15,-2.24E-16,0E-18,0.002576500081236,0.0025765000812332,0.0025765000812341,-2.8E-15,9E-16,-1.9E-15,0E-16
0.062875,2.2438386896009073,2.243838689600908,2.2438386896009073,7E-16,-7E-16,0E-16,0E-16,2.178787856287782,2.1787878562877827,2.1787878562877818,7E-16,-9E-16,-2E-16,0E-16,0.062474310884395481,0.062474310884393923,0.062474310884395035,-1.558E-15,1.112E-15,-4.46E-16,0E-18,0.002576522428730,0.0025765224287318,0.0025765224287305,1.8E-15,-1.3E-15,5E-16,0E-16
0.063,2.243851952913752,2.2438519529137526,2.2438519529137535,6E-16,9E-16,1.5E-15,0E-16,2.1788013638966243,2.1788013638966253,2.1788013638966246,1.0E-15,-7E-16,3E-16,0E-16,0.062474044244044347,0.062474044244042570,0.062474044244043014,-1.777E-15,4.44E-16,-1.333E-15,0E-18,0.0025765447730836,0.0025765447730848,0.002576544773086,1.2E-15,1.2E-15,2.4E-15,0E-16
0.063125,2.2438652030912785,2.2438652030912776,2.2438652030912776,-9E-16,0E-16,-9E-16,0E-16,2.1788148581494962,2.178814858149497,2.1788148581494958,8E-16,-1.2E-15,-4E-16,0E-16,0.062473777827477983,0.062473777827477095,0.062473777827479319,-8.88E-16,2.224E-15,1.336E-15,0E-18,0.0025765671143041,0.0025765671143035,0.0025765671143025,-6E-16,-1.0E-15,-1.6E-15,0E-16
0.06325,2.2438784401727054,2.24387844017271,2.2438784401727085,4.6E-15,-1.5E-15,3.1E-15,0E-16,2.1788283390862542,2.1788283390862548,2.1788283390862542,6E-16,-6E-16,0E-16,0E-16,0.062473511634058453,0.062473511634056675,0.062473511634059565,-1.778E-15,2.890E-15,1.112E-15,0E-18,0.0025765894523932,0.0025765894523988,0.002576589452395,5.6E-15,-3.8E-15,1.8E-15,0E-16
0.063375,2.243891664197069,2.2438916641970703,2.243891664197071,1.3E-15,7E-16,2E-15,0E-16,2.178841806746557,2.1788418067465583,2.1788418067465576,1.3E-15,-7E-16,6E-16,0E-16,0.062473245663141166,0.062473245663139832,0.062473245663141166,-1.334E-15,1.334E-15,0E-18,0E-18,0.0025766117873705,0.0025766117873724,0.0025766117873724,1.9E-15,0E-16,1.9E-15,0E-16
0.0635,2.243904875203208,2.2439048752032056,2.2439048752032047,-2.4E-15,-9E-16,-3.3E-15,0E-16,2.1788552611698687,2.1788552611698696,2.178855261169869,9E-16,-6E-16,3E-16,0E-16,0.06247297991409506,0.062472979914095725,0.062472979914096395,6.65E-16,6.70E-16,1.335E-15,0E-18,0.0025766341192444,0.00257663411924,0.0025766341192394,-4.4E-15,-6E-16,-5.0E-15,0E-16
0.063625,2.243918073229757,2.243918073229757,2.2439180732297563,0E-15,-7E-16,-7E-16,0E-16,2.1788687023954563,2.1788687023954572,2.1788687023954567,9E-16,-5E-16,4E-16,0E-16,0.062472714386288653,0.062472714386287765,0.062472714386286433,-8.88E-16,-1.332E-15,-2.220E-15,0E-18,0.0025766564480120,0.0025766564480116,0.0025766564480132,-4E-16,1.6E-15,1.2E-15,0E-16
0.06375,2.243931258315178,2.243931258315178,2.2439312583151767,0E-15,-1.3E-15,-1.3E-15,0E-16,2.1788821304623933,2.1788821304623947,2.1788821304623940,1.4E-15,-7E-16,7E-16,0E-16,0.062472449079091775,0.062472449079088219,0.062472449079086668,-3.556E-15,-1.551E-15,-5.107E-15,0E-18,0.0025766787736925,0.0025766787736952,0.0025766787736961,2.7E-15,9E-16,3.6E-15,0E-16
0.063875,2.2439444304977307,2.2439444304977303,2.2439444304977303,-4E-16,0E-16,-4E-16,0E-16,2.1788955454095616,2.1788955454095625,2.1788955454095619,9E-16,-6E-16,3E-16,0E-16,0.062472183991870714,0.062472183991872044,0.062472183991871378,1.330E-15,-6.66E-16,6.64E-16,0E-18,0.0025767010962985,0.0025767010962956,0.0025767010962969,-2.9E-15,1.3E-15,-1.6E-15,0E-16
0.064,2.2439575898154946,2.243957589815495,2.2439575898154955,4E-16,5E-16,9E-16,0E-16,2.1789089472756503,2.178908947275651,2.1789089472756509,7E-16,-1E-16,6E-16,0E-16,0.062471919124014172,0.062471919124013288,0.06247191912401617,-8.84E-16,2.882E-15,1.998E-15,0E-18,0.0025767234158300,0.0025767234158305,0.0025767234158283,5E-16,-2.2E-15,-1.7E-15,0E-16
0.064125,2.2439707363063564,2.2439707363063564,2.2439707363063555,0E-16,-9E-16,-9E-16,0E-16,2.1789223360991603,2.1789223360991617,2.1789223360991610,1.4E-15,-7E-16,7E-16,0E-16,0.062471654474895108,0.062471654474897108,0.062471654474895552,2.000E-15,-1.556E-15,4.44E-16,0E-18,0.0025767457323008,0.0025767457322973,0.0025767457322990,-3.5E-15,1.7E-15,-1.8E-15,0E-16
0.06425,2.243983870008021,2.2439838700080204,2.243983870008021,-6E-16,6E-16,0E-15,0E-16,2.1789357119184034,2.1789357119184045,2.1789357119184038,1.1E-15,-7E-16,4E-16,0E-16,0.062471390043900898,0.062471390043900677,0.062471390043898900,-2.21E-16,-1.777E-15,-1.998E-15,0E-18,0.0025767680457169,0.0025767680457154,0.0025767680457181,-1.5E-15,2.7E-15,1.2E-15,0E-16
0.064375,2.243996990958005,2.2439969909580055,2.243996990958005,5E-16,-5E-16,0E-15,0E-16,2.1789490747715033,2.1789490747715042,2.1789490747715039,9E-16,-3E-16,6E-16,0E-16,0.06247112583041381,0.062471125830411812,0.062471125830413142,-1.998E-15,1.330E-15,-6.68E-16,0E-18,0.0025767903560880,0.0025767903560895,0.0025767903560883,1.5E-15,-1.2E-15,3E-16,0E-16
0.0645,2.2440100991936447,2.244010099193646,2.244010099193647,1.3E-15,1E-15,2.3E-15,0E-16,2.1789624246963982,2.1789624246963990,2.1789624246963986,8E-16,-4E-16,4E-16,0E-16,0.062470861833821442,0.062470861833820336,0.062470861833821004,-1.106E-15,6.68E-16,-4.38E-16,0E-18,0.0025768126634251,0.0025768126634267,0.0025768126634272,1.6E-15,5E-16,2.1E-15,0E-16
0.064625,2.2440231947520988,2.2440231947521014,2.2440231947521,2.6E-15,-1.4E-15,1.2E-15,0E-16,2.1789757617308413,2.1789757617308428,2.1789757617308425,1.5E-15,-3E-16,1.2E-15,0E-16,0.062470598053520507,0.062470598053519621,0.062470598053519621,-8.86E-16,0E-18,-8.86E-16,0E-18,0.0025768349677368,0.0025768349677391,0.0025768349677380,2.3E-15,-1.1E-15,1.2E-15,0E-16
0.06475,2.244036277670339,2.244036277670338,2.244036277670336,-1E-15,-2E-15,-3E-15,0E-15,2.1789890859124034,2.1789890859124052,2.1789890859124046,1.8E-15,-6E-16,1.2E-15,0E-16,0.062470334488901268,0.062470334488898602,0.062470334488900824,-2.666E-15,2.222E-15,-4.44E-16,0E-18,0.0025768572690341,0.0025768572690346,0.0025768572690306,5E-16,-4.0E-15,-3.5E-15,0E-16
0.064875,2.2440493479851544,2.244049347985153,2.244049347985154,-1.4E-15,1E-15,-4E-16,0E-16,2.1790023972784728,2.1790023972784740,2.1790023972784734,1.2E-15,-6E-16,6E-16,0E-16,0.062470071139364424,0.062470071139363315,0.062470071139363316,-1.109E-15,1E-18,-1.108E-15,0E-18,0.0025768795673175,0.0025768795673160,0.0025768795673177,-1.5E-15,1.7E-15,2E-16,0E-16
0.065,2.2440624057331657,2.2440624057331657,2.244062405733165,0E-16,-7E-16,-7E-16,0E-16,2.1790156958662551,2.1790156958662563,2.1790156958662561,1.2E-15,-2E-16,1.0E-15,0E-16,0.062469808004309568,0.062469808004306462,0.062469808004306903,-3.106E-15,4.41E-16,-2.665E-15,0E-18,0.0025769018626009,0.0025769018626029,0.0025769018626018,2.0E-15,-1.1E-15,9E-16,0E-16
0.065125,2.2440754509508083,2.244075450950809,2.244075450950808,7E-16,-1E-15,-3E-16,0E-16,2.179028981712778,2.1790289817127792,2.179028981712779,1.2E-15,-2E-16,1E-15,0E-16,0.062469545083135181,0.062469545083134959,0.06246954508313385,-2.22E-16,-1.109E-15,-1.331E-15,0E-18,0.0025769241548952,0.002576924154895,0.0025769241548951,-2E-16,1E-16,-1E-16,0E-16
0.06525,2.2440884836743513,2.2440884836743487,2.2440884836743504,-2.6E-15,1.7E-15,-9E-16,0E-16,2.1790422548548895,2.1790422548548907,2.1790422548548904,1.2E-15,-3E-16,9E-16,0E-16,0.062469282375256174,0.062469282375253064,0.062469282375255732,-3.110E-15,2.668E-15,-4.42E-16,0E-18,0.0025769464442055,0.0025769464442049,0.0025769464442044,-6E-16,-5E-16,-1.1E-15,0E-16
0.065375,2.2441015039398753,2.244101503939875,2.2441015039398766,-3E-16,1.6E-15,1.3E-15,0E-16,2.1790555153292612,2.1790555153292627,2.1790555153292621,1.5E-15,-6E-16,9E-16,0E-16,0.062469019880073474,0.062469019880073698,0.062469019880071029,2.24E-16,-2.669E-15,-2.445E-15,0E-18,0.0025769687305406,0.0025769687305388,0.0025769687305433,-1.8E-15,4.5E-15,2.7E-15,0E-16
0.0655,2.2441145117833026,2.2441145117833017,2.2441145117833012,-9E-16,-5E-16,-1.4E-15,0E-16,2.1790687631723877,2.1790687631723889,2.1790687631723884,1.2E-15,-5E-16,7E-16,0E-16,0.062468757597003767,0.062468757597004435,0.062468757597003323,6.68E-16,-1.112E-15,-4.44E-16,0E-18,0.0025769910139109,0.0025769910139084,0.0025769910139095,-2.5E-15,1.1E-15,-1.4E-15,0E-16
0.065625,2.2441275072403757,2.244127507240373,2.244127507240375,-2.7E-15,2E-15,-7E-16,0E-16,2.1790819984205896,2.1790819984205905,2.1790819984205896,9E-16,-9E-16,0E-16,0E-16,0.062468495525460191,0.062468495525458853,0.062468495525461295,-1.338E-15,2.442E-15,1.104E-15,0E-18,0.0025770132943259,0.0025770132943236,0.0025770132943237,-2.3E-15,1E-16,-2.2E-15,0E-16
0.06575,2.24414049034666,2.2441404903466586,2.244140490346658,-1.4E-15,-6E-16,-2E-15,0E-16,2.1790952211100112,2.1790952211100123,2.1790952211100116,1.1E-15,-7E-16,4E-16,0E-16,0.062468233664860542,0.062468233664858762,0.062468233664860098,-1.780E-15,1.336E-15,-4.44E-16,0E-18,0.0025770355717883,0.0025770355717878,0.0025770355717865,-5E-16,-1.3E-15,-1.8E-15,0E-16
0.065875,2.2441534611375626,2.2441534611375626,2.244153461137561,0E-16,-1.6E-15,-1.6E-15,0E-16,2.179108431276628,2.1791084312766292,2.179108431276628,1.2E-15,-1.2E-15,0E-15,0E-16,0.062467972014624617,0.062467972014623509,0.062467972014623729,-1.108E-15,2.20E-16,-8.88E-16,0E-18,0.0025770578463102,0.0025770578463102,0.0025770578463093,0E-16,-9E-16,-9E-16,0E-16
0.066,2.2441664196483138,2.2441664196483164,2.244166419648315,2.6E-15,-1.4E-15,1.2E-15,0E-16,2.1791216289562407,2.1791216289562420,2.1791216289562414,1.3E-15,-6E-16,7E-16,0E-16,0.062467710574174218,0.062467710574173998,0.062467710574174218,-2.20E-16,2.20E-16,0E-18,0E-18,0.0025770801178991,0.0025770801179004,0.0025770801178997,1.3E-15,-7E-16,6E-16,0E-16
0.066125,2.2441793659139844,2.244179365913984,2.2441793659139857,-4E-16,1.7E-15,1.3E-15,0E-16,2.1791348141844823,2.1791348141844837,2.1791348141844833,1.4E-15,-4E-16,1.0E-15,0E-16,0.062467449342936242,0.062467449342932690,0.062467449342934243,-3.552E-15,1.553E-15,-1.999E-15,0E-18,0.0025771023865658,0.0025771023865673,0.0025771023865682,1.5E-15,9E-16,2.4E-15,0E-16
