start_time_s_exact,end_time_s_exact,actual_step_s_exact,interval_required_cap_s_exact,region,within_cap_with_1e-12s_roundoff,at_cap_with_1e-12s_roundoff,step_to_cap_ratio,step_index,time_log_s,step_log_s,raw_native_log_line
0.16,0.17,0.01,0.1,after_0.1,True,False,0.1,124,0.17,0.01,124        0.17        0.01 out  258  133  264     2     0      0  2.8e-11  2.1e-14
0.17,0.18,0.01,0.1,after_0.1,True,False,0.1,125,0.18,0.01,125        0.18        0.01 out  260  134  266     2     0      0  6.8e-11  1.7e-14
0.18,0.19,0.01,0.1,after_0.1,True,False,0.1,126,0.19,0.01,126        0.19        0.01 out  262  135  268     2     0      0  1.1e-10  1.6e-14
0.19,0.2,0.01,0.1,after_0.1,True,False,0.1,127,0.2,0.01,127         0.2        0.01 out  264  136  270     2     0      0  1.8e-10    1e-14
0.2,0.21,0.01,0.1,after_0.1,True,False,0.1,128,0.21,0.01,128        0.21        0.01 out  266  137  272     2     0      0  2.4e-10  8.8e-15
0.21,0.22,0.01,0.1,after_0.1,True,False,0.1,129,0.22,0.01,129        0.22        0.01 out  268  138  274     2     0      0  7.7e-11  4.6e-15
0.22,0.23,0.01,0.1,after_0.1,True,False,0.1,130,0.23,0.01,130        0.23        0.01 out  270  139  276     2     0      0  1.4e-10  4.5e-15
0.23,0.24,0.01,0.1,after_0.1,True,False,0.1,131,0.24,0.01,131        0.24        0.01 out  272  140  278     2     0      0  1.1e-10    4e-15
0.24,0.25,0.01,0.1,after_0.1,True,False,0.1,132,0.25,0.01,132        0.25        0.01 out  274  141  280     2     0      0  1.1e-10  2.3e-15
0.25,0.26,0.01,0.1,after_0.1,True,False,0.1,133,0.26,0.01,133        0.26        0.01 out  276  142  282     2     0      0  2.4e-10  2.4e-15
0.26,0.27,0.01,0.1,after_0.1,True,False,0.1,134,0.27,0.01,134        0.27        0.01 out  278  143  284     2     0      0  1.4e-10  2.1e-15
0.27,0.28,0.01,0.1,after_0.1,True,False,0.1,135,0.28,0.01,135        0.28        0.01 out  280  144  286     2     0      0  3.8e-11  1.8e-15
0.28,0.29,0.01,0.1,after_0.1,True,False,0.1,136,0.29,0.01,136        0.29        0.01 out  282  145  288     2     0      0  2.5e-10  1.1e-15
0.29,0.3,0.01,0.1,after_0.1,True,False,0.1,137,0.3,0.01,137         0.3        0.01 out  284  146  290     2     0      0    9e-11  9.9e-16
0.3,0.31,0.01,0.1,after_0.1,True,False,0.1,138,0.31,0.01,138        0.31        0.01 out  286  147  292     2     0      0  1.7e-10  9.6e-16
0.31,0.32,0.01,0.1,after_0.1,True,False,0.1,139,0.32,0.01,139        0.32        0.01 out  288  148  294     2     0      0  1.1e-10  8.9e-16
0.32,0.33,0.01,0.1,after_0.1,True,False,0.1,140,0.33,0.01,140        0.33        0.01 out  290  149  296     2     0      0    1e-10  7.5e-16
0.33,0.34,0.01,0.1,after_0.1,True,False,0.1,141,0.34,0.01,141        0.34        0.01 out  292  150  298     2     0      0  6.9e-12  9.1e-16
0.34,0.35,0.01,0.1,after_0.1,True,False,0.1,142,0.35,0.01,142        0.35        0.01 out  294  151  300     2     0      0  8.3e-11  7.3e-16
0.35,0.36,0.01,0.1,after_0.1,True,False,0.1,143,0.36,0.01,143        0.36        0.01 out  296  152  302     2     0      0  1.2e-10  7.2e-16
0.36,0.37,0.01,0.1,after_0.1,True,False,0.1,144,0.37,0.01,144        0.37        0.01 out  298  153  304     2     0      0    3e-12  3.4e-16
0.37,0.38,0.01,0.1,after_0.1,True,False,0.1,145,0.38,0.01,145        0.38        0.01 out  300  154  306     2     0      0  1.3e-10    3e-16
0.38,0.39,0.01,0.1,after_0.1,True,False,0.1,146,0.39,0.01,146        0.39        0.01 out  302  155  308     2     0      0  3.2e-11  2.8e-16
0.39,0.4,0.01,0.1,after_0.1,True,False,0.1,147,0.4,0.01,147         0.4        0.01 out  304  156  310     2     0      0  1.1e-11  3.5e-16
0.4,0.41,0.01,0.1,after_0.1,True,False,0.1,148,0.41,0.01,148        0.41        0.01 out  306  157  312     2     0      0  3.3e-11  4.4e-16
0.41,0.42,0.01,0.1,after_0.1,True,False,0.1,149,0.42,0.01,149        0.42        0.01 out  308  158  314     2     0      0  3.5e-11  5.2e-16
0.42,0.43,0.01,0.1,after_0.1,True,False,0.1,150,0.43,0.01,150        0.43        0.01 out  310  159  316     2     0      0  5.6e-11  2.7e-16
0.43,0.44,0.01,0.1,after_0.1,True,False,0.1,151,0.44,0.01,151        0.44        0.01 out  312  160  318     2     0      0  1.4e-12  2.8e-16
0.44,0.45,0.01,0.1,after_0.1,True,False,0.1,152,0.45,0.01,152        0.45        0.01 out  314  161  320     2     0      0  9.3e-11  2.6e-16
0.45,0.46,0.01,0.1,after_0.1,True,False,0.1,153,0.46,0.01,153        0.46        0.01 out  316  162  322     2     0      0  4.2e-11  3.3e-16
0.46,0.47,0.01,0.1,after_0.1,True,False,0.1,154,0.47,0.01,154        0.47        0.01 out  318  163  324     2     0      0    1e-10  2.8e-16
0.47,0.48,0.01,0.1,after_0.1,True,False,0.1,155,0.48,0.01,155        0.48        0.01 out  320  164  326     2     0      0    9e-11  4.6e-16
0.48,0.49,0.01,0.1,after_0.1,True,False,0.1,156,0.49,0.01,156        0.49        0.01 out  322  165  328     2     0      0  1.7e-10    3e-16
0.49,0.5,0.01,0.1,after_0.1,True,False,0.1,157,0.5,0.01,157         0.5        0.01 out  324  166  330     2     0      0  3.3e-11  3.1e-16
0.5,0.51,0.01,0.1,after_0.1,True,False,0.1,158,0.51,0.01,158        0.51        0.01 out  326  167  332     2     0      0  1.1e-10  3.2e-16
0.51,0.52,0.01,0.1,after_0.1,True,False,0.1,159,0.52,0.01,159        0.52        0.01 out  328  168  334     2     0      0  1.9e-10  3.7e-16
0.52,0.53,0.01,0.1,after_0.1,True,False,0.1,160,0.53,0.01,160        0.53        0.01 out  330  169  336     2     0      0    6e-11  2.5e-16
0.53,0.54,0.01,0.1,after_0.1,True,False,0.1,161,0.54,0.01,161        0.54        0.01 out  332  170  338     2     0      0  2.9e-11  2.4e-16
0.54,0.55,0.01,0.1,after_0.1,True,False,0.1,162,0.55,0.01,162        0.55        0.01 out  334  171  340     2     0      0  1.6e-11  2.5e-16
