# SEI decomposition phases — DOS / PDOS — total DOS as plotted (Gaussian 0.1 eV, E referenced to each phase's own VBM). Gaps are fixed-occ nscf eigenvalues, NOT read off these curves. QE/PBE — our calculation, do not mix with Materials Project values.
E_minus_VBM_eV,licl_DOS_states_per_eV,li3po4_DOS_states_per_eV,li3po4g_DOS_states_per_eV,li2o_DOS_states_per_eV,li2s_DOS_states_per_eV,li3p_DOS_states_per_eV
-1.550,5.8577,13.877,23.676,1.8928,2.6806,4.9229
-1.540,5.8667,13.975,23.729,1.9495,2.7495,4.8454
-1.530,5.8806,14.059,23.793,2.009,2.8155,4.776
-1.520,5.8996,14.127,23.866,2.071,2.8785,4.715
-1.510,5.9238,14.18,23.947,2.1353,2.9386,4.6628
-1.500,5.9527,14.216,24.035,2.2016,2.9956,4.6196
-1.490,5.9861,14.237,24.126,2.2696,3.0494,4.5854
-1.480,6.0232,14.242,24.219,2.339,3.1,4.5606
-1.470,6.0634,14.23,24.309,2.4093,3.1472,4.5453
-1.460,6.1057,14.202,24.392,2.4801,3.1906,4.5397
-1.450,6.1493,14.158,24.463,2.551,3.2301,4.5442
-1.440,6.1932,14.097,24.517,2.6213,3.2651,4.5589
-1.430,6.2365,14.019,24.55,2.6906,3.2955,4.5844
-1.420,6.2783,13.926,24.556,2.7583,3.3206,4.6209
-1.410,6.318,13.816,24.531,2.8238,3.3402,4.6689
-1.400,6.3549,13.69,24.469,2.8866,3.3539,4.7287
-1.390,6.3887,13.548,24.368,2.9462,3.3612,4.8006
-1.380,6.4191,13.39,24.223,3.0019,3.362,4.8847
-1.370,6.4461,13.217,24.033,3.0535,3.3561,4.9812
-1.360,6.4698,13.029,23.793,3.1003,3.3434,5.0899
-1.350,6.4907,12.827,23.504,3.1423,3.3239,5.2104
-1.340,6.5093,12.61,23.165,3.179,3.298,5.3423
-1.330,6.5263,12.38,22.775,3.2104,3.266,5.4846
-1.320,6.5427,12.136,22.336,3.2364,3.2283,5.6362
-1.310,6.5593,11.879,21.849,3.2571,3.1855,5.7957
-1.300,6.5774,11.61,21.317,3.2726,3.1385,5.9614
-1.290,6.598,11.329,20.742,3.2833,3.088,6.1313
-1.280,6.6225,11.037,20.128,3.2895,3.035,6.3033
-1.270,6.652,10.734,19.479,3.2917,2.9804,6.4749
-1.260,6.6878,10.422,18.798,3.2904,2.9254,6.6436
-1.250,6.731,10.1,18.09,3.2863,2.8708,6.8067
-1.240,6.7829,9.7702,17.36,3.28,2.8177,6.9616
-1.230,6.8443,9.4323,16.613,3.2722,2.7671,7.1056
-1.220,6.9162,9.0877,15.852,3.2636,2.7199,7.2361
-1.210,6.9995,8.737,15.083,3.255,2.6768,7.3507
-1.200,7.0946,8.3814,14.311,3.247,2.6388,7.4472
-1.190,7.202,8.0218,13.539,3.2403,2.6063,7.5239
-1.180,7.322,7.6593,12.772,3.2353,2.58,7.5789
-1.170,7.4545,7.295,12.015,3.2327,2.5602,7.6113
-1.160,7.5994,6.9303,11.27,3.2329,2.5471,7.6202
-1.150,7.7563,6.5662,10.542,3.236,2.541,7.6051
-1.140,7.9245,6.2042,9.833,3.2424,2.5418,7.5662
-1.130,8.1031,5.8455,9.1472,3.2522,2.5493,7.504
-1.120,8.2911,5.4915,8.4869,3.2652,2.5633,7.4192
-1.110,8.4871,5.1435,7.8546,3.2814,2.5833,7.3132
-1.100,8.6899,4.8028,7.2524,3.3006,2.6088,7.1876
-1.090,8.8977,4.4706,6.6823,3.3224,2.6392,7.0442
-1.080,9.109,4.1483,6.146,3.3463,2.6735,6.8853
-1.070,9.322,3.8368,5.6449,3.372,2.711,6.7131
-1.060,9.5349,3.5373,5.1804,3.3988,2.7508,6.5302
-1.050,9.7461,3.2506,4.7536,3.4263,2.7916,6.3391
-1.040,9.9538,2.9776,4.3655,3.4537,2.8326,6.1424
-1.030,10.157,2.7189,4.0172,3.4805,2.8727,5.9428
-1.020,10.353,2.4752,3.7095,3.5061,2.9109,5.7428
-1.010,10.542,2.2468,3.4433,3.5299,2.9461,5.5448
-1.000,10.722,2.0342,3.2195,3.5514,2.9776,5.3509
-0.990,10.892,1.8376,3.0392,3.5701,3.0047,5.1634
-0.980,11.052,1.657,2.9033,3.5856,3.0267,4.984
-0.970,11.202,1.4927,2.813,3.5977,3.0433,4.8144
-0.960,11.341,1.3445,2.7694,3.6059,3.0544,4.656
-0.950,11.469,1.2125,2.774,3.6103,3.06,4.5097
-0.940,11.586,1.0967,2.8281,3.6108,3.0603,4.3766
-0.930,11.693,0.99699,2.933,3.6074,3.0559,4.257
-0.920,11.79,0.91349,3.0903,3.6002,3.0473,4.1514
-0.910,11.878,0.84625,3.3012,3.5894,3.0355,4.0597
-0.900,11.957,0.79542,3.5671,3.5755,3.0213,3.9817
-0.890,12.028,0.76124,3.8892,3.5586,3.0059,3.9168
-0.880,12.092,0.74407,4.2683,3.5393,2.9904,3.8645
-0.870,12.149,0.74436,4.7049,3.5179,2.9759,3.8237
-0.860,12.199,0.7627,5.1995,3.4951,2.9634,3.7934
-0.850,12.244,0.7998,5.7516,3.4712,2.9539,3.7723
-0.840,12.283,0.85646,6.3605,3.4469,2.9482,3.7591
-0.830,12.318,0.93364,7.0248,3.4225,2.9471,3.7523
-0.820,12.348,1.0324,7.7426,3.3986,2.9508,3.7504
-0.810,12.374,1.1538,8.511,3.3755,2.9596,3.7518
-0.800,12.396,1.299,9.3267,3.3537,2.9734,3.755
-0.790,12.415,1.4694,10.186,3.3334,2.9919,3.7584
-0.780,12.431,1.666,11.083,3.3149,3.0147,3.7606
-0.770,12.444,1.8902,12.012,3.2983,3.0408,3.7603
-0.760,12.454,2.143,12.968,3.2837,3.0695,3.7562
-0.750,12.462,2.4254,13.944,3.2712,3.0996,3.7472
-0.740,12.468,2.7385,14.933,3.2606,3.13,3.7323
-0.730,12.474,3.0828,15.926,3.2519,3.1594,3.7108
-0.720,12.478,3.459,16.917,3.2448,3.1866,3.682
-0.710,12.481,3.8672,17.897,3.2392,3.2104,3.6456
-0.700,12.485,4.3074,18.859,3.2347,3.2297,3.6011
-0.690,12.489,4.7792,19.795,3.231,3.2436,3.5486
-0.680,12.494,5.2818,20.698,3.2279,3.2513,3.4881
-0.670,12.5,5.8143,21.561,3.2248,3.252,3.4198
-0.660,12.507,6.375,22.38,3.2216,3.2455,3.3441
-0.650,12.516,6.9623,23.148,3.2178,3.2315,3.2615
-0.640,12.526,7.5737,23.861,3.2132,3.21,3.1726
-0.630,12.538,8.2069,24.517,3.2074,3.1812,3.0781
-0.620,12.551,8.8588,25.113,3.2002,3.1456,2.9789
-0.610,12.565,9.5263,25.649,3.1913,3.1036,2.8758
-0.600,12.58,10.206,26.124,3.1807,3.056,2.7698
-0.590,12.595,10.894,26.54,3.1681,3.0035,2.6618
-0.580,12.61,11.587,26.899,3.1535,2.947,2.5528
-0.570,12.625,12.282,27.205,3.1369,2.8873,2.4438
-0.560,12.639,12.973,27.461,3.1182,2.8253,2.3357
-0.550,12.652,13.658,27.672,3.0976,2.7618,2.2295
-0.540,12.663,14.334,27.844,3.075,2.6976,2.126
-0.530,12.672,14.997,27.983,3.0505,2.6333,2.026
-0.520,12.679,15.643,28.096,3.0244,2.5695,1.9303
-0.510,12.684,16.272,28.187,2.9967,2.5067,1.8394
-0.500,12.686,16.879,28.265,2.9675,2.4451,1.7539
-0.490,12.685,17.464,28.336,2.937,2.385,1.6742
-0.480,12.681,18.025,28.405,2.9052,2.3264,1.6005
-0.470,12.674,18.56,28.478,2.8722,2.2693,1.533
-0.460,12.663,19.07,28.562,2.8381,2.2136,1.4717
-0.450,12.649,19.553,28.66,2.8029,2.1592,1.4166
-0.440,12.631,20.01,28.776,2.7665,2.1057,1.3673
-0.430,12.608,20.441,28.914,2.729,2.053,1.3237
-0.420,12.581,20.844,29.077,2.6902,2.0008,1.2853
-0.410,12.549,21.222,29.266,2.65,1.9487,1.2516
-0.400,12.511,21.573,29.483,2.6085,1.8966,1.2222
-0.390,12.466,21.897,29.728,2.5653,1.8442,1.1964
-0.380,12.415,22.195,29.999,2.5205,1.7915,1.1736
-0.370,12.355,22.465,30.297,2.4739,1.7384,1.1534
-0.360,12.286,22.707,30.619,2.4255,1.6849,1.1351
-0.350,12.209,22.919,30.963,2.3752,1.631,1.1181
-0.340,12.12,23.099,31.324,2.323,1.5769,1.1021
-0.330,12.022,23.247,31.7,2.2689,1.5228,1.0866
-0.320,11.911,23.358,32.085,2.2129,1.469,1.0712
-0.310,11.789,23.432,32.475,2.1552,1.4157,1.0556
-0.300,11.654,23.465,32.863,2.0959,1.3633,1.0396
-0.290,11.507,23.454,33.244,2.0351,1.312,1.0231
-0.280,11.347,23.397,33.611,1.973,1.2623,1.0059
-0.270,11.175,23.29,33.957,1.9099,1.2143,0.98806
-0.260,10.99,23.133,34.275,1.846,1.1684,0.96953
-0.250,10.792,22.921,34.558,1.7815,1.1247,0.95036
-0.240,10.583,22.654,34.797,1.7166,1.0834,0.93061
-0.230,10.361,22.33,34.986,1.6517,1.0445,0.91036
-0.220,10.129,21.948,35.117,1.5869,1.008,0.88967
-0.210,9.8854,21.51,35.183,1.5224,0.97382,0.86862
-0.200,9.632,21.014,35.177,1.4585,0.94187,0.84726
-0.190,9.369,20.464,35.093,1.3952,0.91191,0.82563
-0.180,9.0972,19.861,34.926,1.3329,0.88368,0.80376
-0.170,8.8171,19.209,34.671,1.2715,0.8569,0.78166
-0.160,8.5294,18.511,34.324,1.2113,0.83123,0.7593
-0.150,8.2348,17.771,33.882,1.1522,0.80636,0.73667
-0.140,7.9341,16.996,33.346,1.0945,0.78194,0.71372
-0.130,7.628,16.191,32.713,1.038,0.75766,0.69042
-0.120,7.3174,15.361,31.986,0.98296,0.73325,0.66673
-0.110,7.0029,14.514,31.168,0.92928,0.70845,0.64262
-0.100,6.6855,13.655,30.261,0.87703,0.68307,0.61807
-0.090,6.3661,12.791,29.273,0.82621,0.65697,0.59308
-0.080,6.0456,11.93,28.208,0.77684,0.63005,0.56765
-0.070,5.7251,11.077,27.075,0.72893,0.60231,0.54182
-0.060,5.4057,10.238,25.882,0.68249,0.57375,0.51565
-0.050,5.0883,9.4192,24.64,0.63754,0.54446,0.48921
-0.040,4.7742,8.6253,23.357,0.59409,0.51457,0.4626
-0.030,4.4646,7.861,22.044,0.55216,0.48424,0.43593
-0.020,4.1605,7.1301,20.713,0.51177,0.45366,0.40931
-0.010,3.863,6.436,19.374,0.47295,0.42305,0.38288
-0.000,3.5735,5.781,18.038,0.43572,0.39263,0.35678
0.010,3.2928,5.1671,16.715,0.40011,0.36262,0.33114
0.020,3.022,4.5955,15.415,0.36615,0.33324,0.30609
0.030,2.762,4.0666,14.147,0.33387,0.30471,0.28176
0.040,2.5137,3.5804,12.92,0.30328,0.2772,0.25827
0.050,2.2776,3.1364,11.74,0.27442,0.25089,0.23573
0.060,2.0545,2.7334,10.613,0.24729,0.22591,0.21421
0.070,1.8448,2.3699,9.5455,0.22189,0.20236,0.1938
0.080,1.6486,2.0441,8.5406,0.19822,0.18034,0.17454
0.090,1.4663,1.754,7.6012,0.17628,0.15988,0.15649
0.100,1.2977,1.4972,6.7292,0.15603,0.14101,0.13967
0.110,1.1428,1.2713,5.9251,0.13744,0.12372,0.12407
0.120,1.0013,1.0739,5.1888,0.12047,0.108,0.10971
0.130,0.87276,0.90226,4.5189,0.10505,0.093792,0.096542
0.140,0.75674,0.75407,3.9138,0.09114,0.081036,0.084552
0.150,0.65266,0.62687,3.3706,0.078651,0.069657,0.073693
0.160,0.55986,0.51834,2.8865,0.067508,0.05957,0.063914
0.170,0.47763,0.42631,2.4578,0.057626,0.050685,0.055157
0.180,0.40523,0.34873,2.0808,0.048917,0.042905,0.047362
0.190,0.34189,0.28372,1.7514,0.04129,0.036134,0.040461
0.200,0.28682,0.22958,1.4655,0.034652,0.030276,0.034388
0.210,0.23924,0.18476,1.2191,0.028913,0.025237,0.029073
0.220,0.19841,0.14787,1.0081,0.023983,0.020929,0.02445
0.230,0.16359,0.11769,0.82866,0.019775,0.017266,0.020451
0.240,0.13409,0.093148,0.67704,0.016209,0.01417,0.017014
0.250,0.10926,0.073308,0.54981,0.013205,0.011568,0.014076
0.260,0.088497,0.057365,0.44375,0.010693,0.0093937,0.01158
0.270,0.071247,0.044632,0.35595,0.008605,0.0075869,0.0094721
0.280,0.057009,0.034522,0.28373,0.0068821,0.0060942,0.0077036
0.290,0.045336,0.026544,0.22474,0.0054697,0.0048682,0.0062288
0.300,0.035829,0.020288,0.17689,0.0043197,0.003867,0.0050065
0.310,0.028137,0.015411,0.13832,0.0033897,0.0030543,0.0040001
0.320,0.021956,0.011634,0.10746,0.0026427,0.0023985,0.0031768
0.330,0.017021,0.0087276,0.082925,0.0020467,0.0018725,0.0025077
0.340,0.013108,0.0065048,0.06356,0.0015746,0.0014532,0.0019676
0.350,0.010027,0.0048163,0.04838,0.001203,0.001121,0.0015348
0.360,0.0076177,0.0035421,0.036565,0.00091267,0.00085944,0.0011907
0.370,0.0057463,0.0025872,0.027435,0.00068742,0.00065482,0.00091947
0.380,0.0043032,0.0018765,0.02043,0.00051391,0.00049576,0.00070796
0.390,0.0031985,0.0013513,0.015096,0.00038125,0.00037291,0.00054536
0.400,0.0023591,0.00096593,0.011066,0.00028058,0.00027865,0.00042297
0.410,0.0017261,0.0006853,0.008044,0.0002048,0.0002068,0.00033402
0.420,0.0012525,0.00048248,0.0057969,0.0001482,0.0001524,0.00027348
0.430,0.00090107,0.00033701,0.0041399,0.0001063,0.00011149,0.00023793
0.440,0.00064244,0.00023349,0.0029287,7.5539e-05,8.095e-05,0.00022551
0.450,0.00045378,0.00016043,0.0020516,5.3167e-05,5.8306e-05,0.00023586
0.460,0.00031742,0.00010928,0.0014224,3.7051e-05,4.1646e-05,0.0002701
0.470,0.0002198,7.3783e-05,0.00097563,2.5555e-05,2.9484e-05,0.00033097
0.480,0.0001506,4.9357e-05,0.00066171,1.7439e-05,2.068e-05,0.00042285
0.490,0.00010206,3.2701e-05,0.00044358,1.177e-05,1.4361e-05,0.00055203
0.500,6.8374e-05,2.1451e-05,0.00029375,7.8539e-06,9.869e-06,0.00072683
0.510,4.5268e-05,1.3925e-05,0.00019209,5.1797e-06,6.7071e-06,0.00095792
0.520,2.9603e-05,8.9416e-06,0.00012397,3.375e-06,4.5052e-06,0.0012586
0.530,1.9113e-05,5.6766e-06,7.8926e-05,2.1719e-06,2.989e-06,0.0016451
0.540,1.2178e-05,3.5611e-06,4.9548e-05,1.3799e-06,1.9576e-06,0.002137
0.550,7.6546e-06,2.2064e-06,3.0658e-05,8.6529e-07,1.2648e-06,0.0027574
0.560,4.7441e-06,1.3495e-06,1.8689e-05,5.3532e-07,8.0567e-07,0.0035335
0.570,2.898e-06,8.1428e-07,1.122e-05,3.2662e-07,5.0574e-07,0.0044967
0.580,1.7441e-06,4.8447e-07,6.6316e-06,1.9648e-07,3.1266e-07,0.0056825
0.590,1.0338e-06,2.8406e-07,3.8572e-06,1.1648e-07,1.9028e-07,0.0071312
0.600,6.0323e-07,1.6406e-07,2.2071e-06,6.8032e-08,1.1394e-07,0.0088873
0.610,3.4641e-07,9.3287e-08,1.242e-06,3.9132e-08,6.71e-08,0.010999
0.620,1.957e-07,5.2194e-08,6.872e-07,2.2159e-08,3.8847e-08,0.01352
0.630,1.0873e-07,2.8726e-08,3.737e-07,1.2349e-08,2.2101e-08,0.016503
0.640,5.9393e-08,1.5544e-08,1.997e-07,6.7704e-09,1.2353e-08,0.020007
0.650,3.1885e-08,8.2664e-09,1.0485e-07,3.6507e-09,6.7799e-09,0.024088
0.660,1.6821e-08,4.3189e-09,5.4067e-08,1.9352e-09,3.6534e-09,0.028803
0.670,8.7166e-09,2.2161e-09,2.7378e-08,1.0083e-09,1.9324e-09,0.034205
0.680,4.436e-09,1.1164e-09,1.3612e-08,5.1612e-10,1.0029e-09,0.040342
0.690,2.2166e-09,5.5209e-10,6.6438e-09,2.595e-10,5.1064e-10,0.047255
0.700,1.0872e-09,2.6786e-10,3.1825e-09,1.2813e-10,2.5502e-10,0.054972
0.710,5.2339e-10,1.275e-10,1.4962e-09,6.211e-11,1.249e-10,0.063513
0.720,2.4725e-10,5.9525e-11,6.9017e-10,2.9547e-11,5.9982e-11,0.072878
0.730,1.1458e-10,2.7249e-11,3.1232e-10,1.3793e-11,2.824e-11,0.083052
0.740,5.2079e-11,1.2231e-11,1.3863e-10,6.3166e-12,1.3032e-11,0.093998
0.750,2.3218e-11,5.3817e-12,6.036e-11,2.8373e-12,5.8941e-12,0.10566
0.760,1.0149e-11,2.3205e-12,2.5774e-11,1.2499e-12,2.6124e-12,0.11795
0.770,4.35e-12,9.8066e-13,1.0793e-11,5.3987e-13,1.1345e-12,0.13078
0.780,1.8279e-12,4.061e-13,4.432e-12,2.2859e-13,4.8274e-13,0.144
0.790,7.5278e-13,1.6474e-13,1.7843e-12,9.4867e-14,2.0121e-13,0.15748
0.800,3.0386e-13,6.5469e-14,7.0427e-13,3.8588e-14,8.2156e-14,0.17104
0.810,1.2017e-13,2.5486e-14,2.7248e-13,1.5382e-14,3.2859e-14,0.18449
0.820,4.6575e-14,9.7178e-15,1.0333e-13,6.0072e-15,1.2871e-14,0.19765
0.830,1.7686e-14,3.6289e-15,3.8411e-14,2.2986e-15,4.9373e-15,0.21029
0.840,6.5792e-15,1.3269e-15,1.3995e-14,8.6165e-16,1.8549e-15,0.2222
0.850,2.3977e-15,4.7517e-16,4.9969e-15,3.1637e-16,6.8233e-16,0.23319
0.860,8.561e-16,1.6659e-16,1.7485e-15,1.1377e-16,2.4579e-16,0.24305
0.870,2.9936e-16,5.7191e-17,5.995e-16,4.007e-17,8.6707e-17,0.25158
0.880,1.025e-16,1.922e-17,2.0141e-16,1.3821e-17,2.9943e-17,0.25864
0.890,3.4377e-17,6.3241e-18,6.6318e-17,4.6685e-18,1.0123e-17,0.26407
0.900,1.129e-17,2.0372e-18,2.1389e-17,1.5442e-18,3.3504e-18,0.26778
0.910,3.631e-18,6.424e-19,6.7567e-18,5.0009e-19,1.0854e-18,0.26968
0.920,1.1434e-18,1.983e-19,2.0913e-18,1.5856e-19,3.4427e-19,0.26974
0.930,3.5254e-19,5.9921e-20,6.3422e-19,4.9219e-20,1.069e-19,0.26795
0.940,1.0641e-19,1.772e-20,1.8838e-19,1.4957e-20,3.2485e-20,0.26436
0.950,3.1447e-20,5.1296e-21,5.4823e-20,4.4495e-21,9.6651e-21,0.25904
0.960,9.0986e-21,1.4535e-21,1.5626e-20,1.2959e-21,2.8145e-21,0.25211
0.970,2.5773e-21,4.0305e-22,4.3618e-21,3.6944e-22,8.0217e-22,0.24369
0.980,7.1455e-22,1.0937e-22,1.1925e-21,1.031e-22,2.2378e-22,0.23397
0.990,1.9393e-22,2.9044e-23,3.193e-22,2.8166e-23,6.1082e-23,0.22312
1.000,5.1526e-23,7.5518e-24,8.3723e-23,7.5305e-24,1.632e-23,0.21136
1.010,1.3401e-23,1.921e-24,2.1499e-23,1.9709e-24,4.2675e-24,0.19891
1.020,3.4109e-24,4.7827e-25,5.4052e-24,5.0488e-25,1.0923e-24,0.18598
1.030,8.498e-25,1.1652e-25,1.3311e-24,1.2657e-25,2.7359e-25,0.17279
1.040,2.0723e-25,2.778e-26,3.2095e-25,3.1056e-26,6.7056e-26,0.15957
1.050,4.9454e-26,6.48e-27,7.5768e-26,7.4583e-27,1.6086e-26,0.14651
1.060,1.1552e-26,1.4793e-27,1.7515e-26,1.7529e-27,3.7747e-27,0.1338
1.070,2.6411e-27,3.3045e-28,3.9634e-27,4.0314e-28,8.6706e-28,0.12163
1.080,5.9076e-28,7.2235e-29,8.7828e-28,9.0742e-29,1.9488e-28,0.11015
1.090,1.2935e-28,1.5452e-29,1.9053e-28,1.999e-29,4.2861e-29,0.099493
1.100,2.7717e-29,3.234e-30,4.0465e-29,4.3095e-30,9.2248e-30,0.089787
1.110,5.811e-30,6.6241e-31,8.4139e-30,9.0911e-31,1.9428e-30,0.081129
1.120,1.1925e-30,1.3275e-31,1.7128e-30,1.8768e-31,4.004e-31,0.073604
1.130,2.3946e-31,2.6035e-32,3.4127e-31,3.7919e-32,8.0747e-32,0.067277
1.140,4.7054e-32,4.9949e-33,6.6568e-32,7.4971e-33,1.5933e-32,0.062203
1.150,9.0473e-33,9.3756e-34,1.2711e-32,1.4503e-33,3.0763e-33,0.058419
1.160,1.7022e-33,1.7222e-34,2.3758e-33,2.7452e-34,5.8115e-34,0.055954
1.170,3.1345e-34,3.0953e-35,4.3462e-34,5.0851e-35,1.0742e-34,0.054825
1.180,5.6473e-35,5.443e-36,7.7833e-35,9.2173e-36,1.943e-35,0.05504
1.190,9.9559e-36,9.3636e-37,1.3641e-35,1.6352e-36,3.438e-36,0.056597
1.200,1.7176e-36,1.5763e-37,2.3402e-36,2.8384e-37,5.9525e-37,0.059485
1.210,2.8987e-37,2.5958e-38,3.9302e-37,4.82e-38,1.0084e-37,0.063685
1.220,4.7871e-38,4.1843e-39,6.4583e-38,8.01e-39,1.6711e-38,0.069164
1.230,7.7361e-39,6.5973e-40,1.0388e-38,1.3026e-39,2.7105e-39,0.075881
1.240,1.2231e-39,1.0177e-40,1.6351e-39,2.0724e-40,4.3017e-40,0.083777
1.250,1.8927e-40,1.5361e-41,2.5189e-40,3.2266e-41,6.6782e-41,0.092781
1.260,2.8649e-41,2.2682e-42,3.7987e-41,4.9154e-42,1.0144e-41,0.10281
1.270,4.2435e-42,3.2765e-43,5.6052e-42,7.3269e-43,1.5072e-42,0.11374
1.280,6.1493e-43,4.6316e-44,8.0939e-43,1.0683e-43,2.1918e-43,0.12547
1.290,8.7196e-44,6.406e-45,1.1439e-43,1.5244e-44,3.1184e-44,0.13785
1.300,1.2098e-44,8.6673e-46,1.582e-44,2.1285e-45,4.3403e-45,0.1507
1.310,1.6418e-45,1.1474e-46,2.1405e-45,2.9078e-46,5.9105e-46,0.16387
1.320,2.1807e-46,1.486e-47,2.8347e-46,3.8865e-47,7.8739e-47,0.17715
1.330,2.8336e-47,1.8831e-48,3.6739e-47,5.0832e-48,1.0262e-47,0.19034
1.340,3.6023e-48,2.3334e-49,4.6591e-48,6.5043e-49,1.3083e-48,0.20323
1.350,4.4808e-49,2.8308e-50,5.7813e-49,8.1403e-50,1.6327e-49,0.21562
1.360,5.4525e-50,3.359e-51,7.0199e-50,9.9729e-51,1.9931e-50,0.22728
1.370,6.4914e-51,3.8988e-52,8.3409e-51,1.1953e-51,2.38e-51,0.23802
1.380,7.5615e-52,4.4275e-53,9.6974e-52,1.4016e-52,2.7799e-52,0.24767
1.390,8.6171e-53,4.9195e-54,1.1032e-52,1.608e-53,3.1776e-53,0.25607
1.400,9.6083e-54,5.3469e-55,1.2281e-53,1.8048e-54,3.5533e-54,0.26308
1.410,1.048e-54,5.6867e-56,1.3378e-54,1.9821e-55,3.8868e-55,0.26863
1.420,1.1183e-55,5.9167e-57,1.4257e-55,2.1295e-56,4.1596e-56,0.27265
1.430,1.168e-56,6.022e-58,1.4868e-56,2.2384e-57,4.3547e-57,0.27516
1.440,1.193e-57,5.9975e-59,1.5165e-57,2.3024e-58,4.4607e-58,0.27621
1.450,1.1923e-58,5.8419e-60,1.5141e-58,2.317e-59,4.4698e-59,0.2759
1.460,1.1656e-59,5.568e-61,1.479e-59,2.2809e-60,4.3826e-60,0.2744
1.470,1.1151e-60,5.1921e-62,1.413e-60,2.197e-61,4.2031e-61,0.27194
1.480,1.0434e-61,4.7365e-63,1.3214e-61,2.0703e-62,3.9434e-62,0.26878
1.490,9.5549e-63,4.2267e-64,1.2093e-62,1.9087e-63,3.6199e-63,0.26527
1.500,8.5586e-64,3.691e-65,1.0823e-63,1.7215e-64,3.25e-64,0.26179
1.510,7.4998e-65,3.1522e-66,9.476e-65,1.5193e-65,2.8556e-65,0.25879
1.520,6.4297e-66,2.6343e-67,8.1189e-66,1.3117e-66,2.4534e-66,0.25673
1.530,5.3925e-67,2.1533e-68,6.8063e-67,1.108e-67,2.0629e-67,0.25614
1.540,4.4241e-68,1.7219e-69,5.5821e-68,9.157e-69,1.6966e-68,0.25756
1.550,3.5514e-69,1.3476e-70,4.4792e-69,7.4021e-70,1.3655e-69,0.26156
1.560,2.7887e-70,1.0315e-71,3.5166e-70,5.8561e-71,1.0752e-70,0.26873
1.570,2.1424e-71,7.7245e-73,2.7005e-71,4.5303e-72,8.2762e-72,0.27964
1.580,1.6101e-72,5.6595e-74,2.0295e-72,3.4298e-73,6.2345e-73,0.29488
1.590,1.1843e-73,4.0559e-75,1.4917e-73,2.5403e-74,4.595e-74,0.315
1.600,8.5174e-75,2.8437e-76,1.0729e-74,1.8406e-75,3.3126e-75,0.34051
1.610,5.9937e-76,1.9513e-77,7.5509e-76,1.3048e-76,2.3358e-76,0.37188
1.620,4.1269e-77,1.3092e-78,5.1986e-77,9.0489e-78,1.612e-77,0.40952
1.630,2.7795e-78,8.5949e-80,3.5012e-78,6.1387e-79,1.0876e-78,0.45375
1.640,1.8314e-79,5.5207e-81,2.3065e-79,4.0752e-80,7.1836e-80,0.5048
1.650,1.1802e-80,3.4775e-82,1.4873e-80,2.6467e-81,4.6402e-81,0.56277
1.660,7.4477e-82,2.2279e-83,9.3947e-82,1.6838e-82,2.9348e-82,0.62764
1.670,4.6479e-83,2.2493e-84,5.9658e-83,1.0712e-83,1.8384e-83,0.69928
1.680,3.3443e-84,1.0428e-84,5.2957e-84,8.9764e-85,1.358e-84,0.77735
1.690,7.3746e-85,9.7174e-85,2.0102e-84,3.0009e-85,3.2713e-85,0.86138
1.700,5.8335e-85,9.6764e-85,1.8159e-84,2.645e-85,2.6605e-85,0.95075
1.710,5.7443e-85,9.6741e-85,1.8047e-84,2.6243e-85,2.6251e-85,1.0446
1.720,5.7393e-85,9.674e-85,1.804e-84,2.6231e-85,2.6231e-85,1.1421
1.730,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.623e-85,1.2419
1.740,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.623e-85,1.3429
1.750,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.623e-85,1.4438
1.760,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.623e-85,1.5429
1.770,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.623e-85,1.6389
1.780,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.623e-85,1.7302
1.790,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.623e-85,1.8153
1.800,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.623e-85,1.8927
1.810,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.623e-85,1.9611
1.820,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.6232e-85,2.0194
1.830,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.626e-85,2.0664
1.840,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.6756e-85,2.1014
1.850,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.532e-85,2.1238
1.860,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.7989e-84,2.1333
1.870,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.5667e-83,2.1299
1.880,5.739e-85,9.674e-85,1.804e-84,2.623e-85,4.1123e-82,2.1139
1.890,5.739e-85,9.674e-85,1.804e-84,2.623e-85,6.503e-81,2.0857
1.900,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.0069e-79,2.0461
1.910,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.5249e-78,1.996
1.920,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.2587e-77,1.9368
1.930,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.2741e-76,1.8697
