name,dopant,cation_site,anion_site,concentration,charge_compensation,n_fu_actual,screen_de_per_atom,screen_dV_over_V0,screen_converged,tier2_li_li_disorder_std,tier2_li_li_disorder_mean,tier2_dopant_blocking_fraction,tier2_lattice_angle_dev_deg,tier2_lattice_aspect_ratio,bvs_li_mean,bvs_li_std,bvs_li_proxy_score,migration_volume_fraction,li_mobility_score,anneal_delta_E_meV,anneal_E_post_per_atom,anneal_dV_pct,anneal_converged,eos_B0_GPa,eos_V0_per_atom,eos_Bp,eos_r2,eos_fit_quality_ok,eos_fit_quality_reason,elastic_B_hill_GPa,elastic_G_hill_GPa,elastic_E_young_GPa,elastic_pugh_GoverB,elastic_poisson_nu,sigma_300K_S_cm_NE,sigma_md_Ea_eV,sigma_md_D_300K_cm2s,sigma_md_fit_R2,sigma_md_n_T_points,wad_J_m2_mean,wad_J_m2_std,wad_n_seeds,wad_n_lbfgs_ok,wad_ncm_nx,wad_area_mismatch_pct,sigma_md_sanity_warnings_count,wad_lbfgs_ok_fraction,wad_area_mismatch_severity,rerank_de_pre_anneal,rerank_de_post_anneal,rerank_delta_E_anneal_meV,combined_score,rank_combined,rank_stability_all,axis_set,scored_on,cascade,family,n_scored_in_cascade,combined_score_is_informative,composition_Ag,composition_Al,composition_B,composition_Ba,composition_Br,composition_Ca,composition_Cl,composition_Co,composition_Cr,composition_Cu,composition_F,composition_Fe,composition_Ga,composition_Gd,composition_Ge,composition_Hf,composition_I,composition_In,composition_La,composition_Li,composition_Mg,composition_Mn,composition_Mo,composition_N,composition_Na,composition_Nb,composition_Nd,composition_Ni,composition_O,composition_P,composition_S,composition_Sb,composition_Sc,composition_Si,composition_Sm,composition_Sn,composition_Sr,composition_Ta,composition_Ti,composition_V,composition_W,composition_Y,composition_Zn,composition_Zr
ZrCl4_x050_cP4baS4a_s00,ZrCl4,P_4b,S_4a,0.25,compound_set,4,-0.3764867577098139,-0.18396591267284032,True,0.2675501975108707,2.9509194850975713,0.28,0.4636896153141414,1.054685781784321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,20,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x005,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,1
ZrCl4_x050_cP4baS4a_s01,ZrCl4,P_4b,S_4a,0.25,compound_set,4,-0.42636857151978624,-0.2066700745426089,True,0.23034760673864224,2.932766378426588,0.12,3.340135781873984,1.0518829708665676,0.982943166923286,0.1094496426984031,0.8753603885106955,0.136448,1.2847043885106957,-875.6714602835116,-4.1488941099844885,-1.197969686049197,True,15.892517348240213,19.818726152709093,3.000861709285688,0.9821755387469319,True,OK,28.745233013827004,21.423461962473283,51.48100359488977,0.7452874691316014,0.20150990734054108,,,,,,,,,,,,0,,,-0.42636857151978624,-0.4591127740992249,-875.6714602835114,0.6,1,16,stability+modulus+mobility,measured_subset_stability+modulus+mobility,ZrCl4_x005,multi_category_2026_05_26_v23,4,True,,,,,,,8,,,,,,,,,,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,1
ZrCl4_x050_cP4baS4a_s02,ZrCl4,P_4b,S_4a,0.25,compound_set,4,-0.39737360554618295,-0.16416373476011387,True,0.24226648675185183,2.978926013696919,0.24,0.3437773531558062,1.1155871781116369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,18,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x005,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,1
ZrCl4_x050_cP4baS4a_s03,ZrCl4,P_4b,S_4a,0.25,compound_set,4,-0.4186272759204357,-0.22167154328602123,True,0.23025221172691088,2.926221816610899,0.2,1.1667885535927973,1.0543641576978906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,17,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x005,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,1
ZrCl4_x050_cP4baS4a_s04,ZrCl4,P_4b,S_4a,0.25,compound_set,4,-0.3840383290695266,-0.14812449325221938,True,0.231755566476929,3.0057668226983822,0.2,0.7427472876252351,1.3239518764630562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,19,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x005,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,1
ZrCl4_x100_cLi24gaCl4d_s00,ZrCl4,Li_24g,Cl_4d,0.25,compound_set,4,-0.6039626055493845,-0.08677147462569765,True,0.2505192933376792,3.0738351732935354,0.25,2.2686899641945417,1.0650841969469718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,3,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrCl4_x100_cLi24gaCl4d_s01,ZrCl4,Li_24g,Cl_4d,0.25,compound_set,4,-0.5924944919822104,0.007386211335361958,True,0.2456281799705481,3.190303225444487,0.25,1.0289204704038868,1.030860669334254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrCl4_x100_cLi24gaCl4d_s02,ZrCl4,Li_24g,Cl_4d,0.25,compound_set,4,-0.5122949924467695,0.05855008766359809,True,0.34043351707853764,3.1206716090147983,0.4,2.210994912875491,1.0527539578662397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,11,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrCl4_x100_cLi24gaCl4d_s03,ZrCl4,Li_24g,Cl_4d,0.25,compound_set,4,-0.6179319004785957,-0.0821692439297407,True,0.35177348500627986,3.0794407220718067,0.25,0.6186493849791592,1.0711954105022374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrCl4_x100_cLi24gaCl4d_s04,ZrCl4,Li_24g,Cl_4d,0.25,compound_set,4,-0.6332644341820548,-0.15418923784780986,True,0.2437306145616827,3.1365855398803593,0.3,5.530542634232137,1.0749065187553162,0.9719035771861873,0.10080955210194864,0.873926412883766,0.135488,1.280390412883766,-795.8060137214422,-4.2981135426882515,-4.45806083436521,True,17.916747342934997,20.89895653468031,5.064564577887946,0.9999323125609919,True,OK,24.206907803888644,20.753892643696105,48.42309701706284,0.8573541408854443,0.16660276335608593,,,,,,,,,,,,0,,,-0.6332644341820548,-0.6083323116014205,-795.806013721442,0.7744797175607832,1,2,stability+modulus+mobility,measured_subset_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,True,,,,,,,4,,,,,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrCl4_x100_cLi24gaS4a_s00,ZrCl4,Li_24g,S_4a,0.25,compound_set,4,-0.5226332512289775,-0.09951510351217575,True,0.2338196180901341,3.1800932251983918,0.2,0.970816740293178,1.095502739520443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,9,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,,,,,20,,,,,,,,,,4,16,,,,,,,,,,,,,1
ZrCl4_x100_cLi24gaS4a_s01,ZrCl4,Li_24g,S_4a,0.25,compound_set,4,-0.5331541452938233,-0.13458890751718008,True,0.2837376985243734,3.194340902065363,0.25,1.0288694910635265,1.0035920210453717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,7,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,,,,,20,,,,,,,,,,4,16,,,,,,,,,,,,,1
ZrCl4_x100_cLi24gaS4a_s02,ZrCl4,Li_24g,S_4a,0.25,compound_set,4,-0.5573031997539206,-0.148214129950637,True,0.3001166664497099,3.3312780890541953,0.3,6.53754952279322,1.121546532381343,0.9573294299493368,0.10969690089932878,0.8523133583441734,0.14848,1.2977533583441734,-707.8922341630524,-4.227041216233053,-2.241750856510375,True,14.84563271487839,20.952508270597292,6.430828437124828,0.9818355570679658,True,OK,18.11675358411327,15.534075819493635,36.2433606478442,0.8574425736582074,0.1665760187150169,,,,,,,,,,,,0,,,-0.5573031997539206,-0.5372599851462216,-707.8922341630526,0.506274439504749,2,6,stability+modulus+mobility,measured_subset_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,True,,,,,,,8,,,,,,,,,,,,,20,,,,,,,,,,4,16,,,,,,,,,,,,,1
ZrCl4_x100_cLi24gaS4a_s03,ZrCl4,Li_24g,S_4a,0.25,compound_set,4,-0.5232075589875325,-0.16824294224615466,True,0.22583439651464587,3.207671536957119,0.3,0.9074223889703107,1.0387189273916269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,8,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,,,,,20,,,,,,,,,,4,16,,,,,,,,,,,,,1
ZrCl4_x100_cLi24gaS4a_s04,ZrCl4,Li_24g,S_4a,0.25,compound_set,4,-0.5177946972092236,-0.0637602466891551,True,0.1945684984242218,3.085093911906014,0.1,1.70963206158035,1.0847293993466267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,10,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,,,,,20,,,,,,,,,,4,16,,,,,,,,,,,,,1
ZrCl4_x100_cP4baCl4d_s00,ZrCl4,P_4b,Cl_4d,0.25,compound_set,4,-0.49820229347166345,-0.1025588536871421,True,0.2144776595347966,3.0057728615510473,0.24,2.0850151908649703,1.1160027503771295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,15,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
ZrCl4_x100_cP4baCl4d_s01,ZrCl4,P_4b,Cl_4d,0.25,compound_set,4,-0.5112484904166714,-0.1435790721189498,True,0.1730620329277731,2.9593121803367457,0.28,1.6702555957158676,1.0818069559966434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,12,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
ZrCl4_x100_cP4baCl4d_s02,ZrCl4,P_4b,Cl_4d,0.25,compound_set,4,-0.510892481048121,-0.14282324710517755,True,0.17450263667294622,2.958272060350929,0.28,1.6250493777047625,1.0819878830550038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,13,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
ZrCl4_x100_cP4baCl4d_s03,ZrCl4,P_4b,Cl_4d,0.25,compound_set,4,-0.5242844708148025,-0.12271942689380659,True,0.14408779913979042,2.880123272880427,0.24,1.7452362696287267,1.0889254546081615,1.0132656782231166,0.11157973718465575,0.8766347654819392,0.125696,1.2537227654819392,-872.2450082270535,-4.236620285479655,-2.5031748020819053,True,18.73479129525145,19.86546713566324,6.126401911495333,0.9992776441337474,True,OK,27.05040980264203,22.03707037200897,51.992387423324494,0.8146667844513245,0.1796574260016918,,,,,,,,,,,,0,,,-0.5242844708148025,-0.5468390543928243,-872.2450082270541,0.4816606134112846,3,5,stability+modulus+mobility,measured_subset_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,True,,,,,,,4,,,,,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
ZrCl4_x100_cP4baCl4d_s04,ZrCl4,P_4b,Cl_4d,0.25,compound_set,4,-0.5106894055682312,-0.14181106980441918,True,0.17414582056852915,2.9585969011532187,0.28,1.6097131465260002,1.0819537685118192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
ZrCl4_x100_cP4baS4a_s00,ZrCl4,P_4b,S_4a,0.25,compound_set,4,-0.37648505458718295,-0.18395937600727247,True,0.2675607351762743,2.9509246587678137,0.28,0.4639136258267852,1.0546736166050135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,20,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,1
ZrCl4_x100_cP4baS4a_s01,ZrCl4,P_4b,S_4a,0.25,compound_set,4,-0.4263829740527343,-0.2068374575934995,True,0.23038843173813914,2.9330117257729644,0.12,3.3443541828627072,1.0518951224807351,0.9849212991103421,0.11661831539865408,0.8700614364078401,0.128256,1.25482943640784,-878.142425132585,-4.151365067632083,-3.217710376634169,True,19.753721561771716,19.47655667694539,5.108027041131736,0.999707914405215,True,OK,33.184542150770895,22.570377209571713,55.19708249568591,0.6801473139820732,0.22277713799744933,,,,,,,,,,,,0,,,-0.4263829740527343,-0.46158383654525226,-878.1424251325851,0.30754024091406296,4,16,stability+modulus+mobility,measured_subset_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,True,,,,,,,8,,,,,,,,,,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,1
ZrCl4_x100_cP4baS4a_s02,ZrCl4,P_4b,S_4a,0.25,compound_set,4,-0.39725006051631295,-0.16423463472995628,True,0.24240327773843315,2.9790630036111003,0.24,0.3343646581436184,1.1142958808672518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,18,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,1
ZrCl4_x100_cP4baS4a_s03,ZrCl4,P_4b,S_4a,0.25,compound_set,4,-0.4185691204613389,-0.22165122182090466,True,0.23098517247654343,2.928059867152226,0.2,1.1698615462167006,1.05451309841084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,17,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,1
ZrCl4_x100_cP4baS4a_s04,ZrCl4,P_4b,S_4a,0.25,compound_set,4,-0.3840401957795794,-0.14811493691541774,True,0.2317862350471746,3.005771402992061,0.2,0.7429782829455415,1.3239685207748197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,19,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,1
ZrF4_x020_cLi24gaCl4d_s00,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7676711184549019,-0.1981921531152665,True,0.2732717234344529,2.9716761118869917,0.85,0.4295123437155545,1.0652084659611603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,5,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x002,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrF4_x020_cLi24gaCl4d_s01,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7765410946257676,-0.15001080981918338,True,0.3093143844243311,2.9589535600801447,0.9,1.0109712757447715,1.0408102123620726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x002,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrF4_x020_cLi24gaCl4d_s02,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7793855774226248,-0.19534975149881761,True,0.35983359600456116,2.9456024924504076,1.0,1.2725109508807588,1.0543487446551054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,3,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x002,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrF4_x020_cLi24gaCl4d_s03,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7991635992063655,-0.14414168349538675,True,0.18593343636758075,2.8444063731379976,0.85,1.3178546836890694,1.0257801601704764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x002,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrF4_x020_cLi24gaCl4d_s04,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.8050443904577564,-0.21862752017845422,True,0.17341100797143325,2.888508701083767,0.85,1.6082678078586186,1.034329623175265,0.9518241660362436,0.08379129764947275,0.8720695840299395,0.1456,1.3088695840299396,-695.4523216253074,-4.5162611894506055,-5.168572145794021,True,17.86410805426563,20.462740126777323,6.524737233823087,0.9994358814358547,True,OK,18.51625109550197,18.18835124714738,41.10577337580378,0.9822912399133406,0.13000273684099645,,,,,,,,,,,,0,,,-0.8050443904577564,-0.8264799526549105,-695.4523216253077,0.4,2,1,stability+modulus+mobility,measured_subset_stability+modulus+mobility,ZrF4_x002,multi_category_2026_05_26_v23,2,True,,,,,,,,,,,4,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrF4_x020_cP4baCl4d_s00,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6757271844566191,-0.18058456700080283,True,0.2863539677893869,2.857163165472628,0.8,1.394044514563432,1.0599254557240472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,10,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x002,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
ZrF4_x020_cP4baCl4d_s01,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6760733729094923,-0.20252330925154693,True,0.2285234755206354,2.8221830111627724,0.8,1.7002889725206334,1.0864020285636047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,9,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x002,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
ZrF4_x020_cP4baCl4d_s02,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6760749928419729,-0.2025277564405998,True,0.22853277718956147,2.8221714484159226,0.8,1.7001442230125225,1.0863967330649835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,8,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x002,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
ZrF4_x020_cP4baCl4d_s03,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6801352880405123,-0.2598935696783929,True,0.10137915961058028,2.8206512621266433,0.88,0.5709153809001036,1.0475359997465699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,7,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x002,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
ZrF4_x020_cP4baCl4d_s04,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6762947017357606,-0.20328493941390896,True,0.2299345653425005,2.820447462229839,0.8,1.6799484447364226,1.0853161986691635,0.9680125959395903,0.09770906205368805,0.8734289931341773,0.1488,1.3198289931341773,-725.166793703356,-4.403617368359828,-8.773982227038147,True,24.927755841571418,18.139603003753187,10.631749240982883,0.9961923822406091,True,OK,23.92865168844297,17.71712739743758,42.630070705159824,0.7404147809128158,0.20307513032065766,,,,,,,,,,,,0,,,-0.6762947017357606,-0.7138361315641326,-725.1667937033561,0.6,1,6,stability+modulus+mobility,measured_subset_stability+modulus+mobility,ZrF4_x002,multi_category_2026_05_26_v23,2,True,,,,,,,,,,,4,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
ZrF4_x050_cLi24gaCl4d_s00,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7676703382837107,-0.19818948457698,True,0.2732649495310661,2.9716750936061573,0.85,0.42953373792096095,1.0652077819968064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,5,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x005,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrF4_x050_cLi24gaCl4d_s01,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7765405624156716,-0.15001321043837423,True,0.3093069132224074,2.9589580425590762,0.9,1.011005284297627,1.0408108863074723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x005,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrF4_x050_cLi24gaCl4d_s02,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7856151582037563,-0.20239642032191915,True,0.3763446214269515,2.949263580746171,0.95,0.20384491320245893,1.0580842061367093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,3,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x005,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrF4_x050_cLi24gaCl4d_s03,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7991631270392054,-0.1441403050350859,True,0.1859324297405653,2.844407828189135,0.85,1.31775859858643,1.0257791160096796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x005,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrF4_x050_cLi24gaCl4d_s04,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.8050086270544479,-0.21864416014924629,True,0.17361022715674526,2.8886931611608118,0.85,1.6114062037972539,1.0344114455853617,0.9694520220383579,0.07951951494133491,0.8923616674869713,0.14656,1.3320416674869713,-701.8813488025502,-4.522690239671353,-4.972421793510793,True,11.969203490009514,20.74212139526236,14.407134531676414,0.9624736551848824,True,OK,21.40155772618271,13.618150218774886,33.70536479878825,0.6363158417255962,0.23751626532654177,,,,,,,,,,,,0,,,-0.8050086270544479,-0.8329089806518657,-701.8813488025502,0.7,1,1,stability+modulus+mobility,measured_subset_stability+modulus+mobility,ZrF4_x005,multi_category_2026_05_26_v23,2,True,,,,,,,,,,,4,,,,,,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,1
ZrF4_x050_cP4baCl4d_s00,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6757265962166561,-0.18058155015612934,True,0.28636414876607746,2.8571644396194893,0.8,1.394010711666314,1.059928652965055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,10,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x005,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
ZrF4_x050_cP4baCl4d_s01,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6760756652607527,-0.20253089172310434,True,0.22853735950250667,2.822165023474621,0.8,1.700121402679172,1.0863915873848662,0.9976655307622024,0.12541730135070814,0.8725410122433851,0.139712,1.2916770122433852,-696.2026060968088,-4.374653199007026,-8.983959183332487,True,17.863511519353644,18.458635495109306,6.708946591505075,0.9933014573120585,True,OK,31.86715249948849,23.27705570337437,56.15784698797321,0.7304404026606393,0.2062918889658423,,,,,,,,,,,,0,,,-0.6760756652607527,-0.6848719399875391,-696.2026060968083,0.3,2,6,stability+modulus+mobility,measured_subset_stability+modulus+mobility,ZrF4_x005,multi_category_2026_05_26_v23,2,True,,,,,,,,,,,4,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
ZrF4_x050_cP4baCl4d_s02,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6760746287480157,-0.20252680666276912,True,0.22853191885739627,2.822173442800754,0.8,1.7001873496309887,1.086396952900965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,8,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x005,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
ZrF4_x050_cP4baCl4d_s03,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6803966749191974,-0.2613622138289967,True,0.10108892054401246,2.8199063291957738,0.84,0.56877278489584,1.0489537112808647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,7,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,ZrF4_x005,multi_category_2026_05_26_v23,2,False,,,,,,,,,,,4,,,,,,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,1
