_dir,dopant,concentration,rerank_de_post_anneal,anneal_dV_pct,eos_B0_GPa,eos_fit_quality_ok,elastic_E_young_GPa,elastic_B_hill_GPa,elastic_G_hill_GPa,elastic_poisson_nu,elastic_pugh_GoverB,sigma_300K_S_cm_NE,sigma_md_Ea_eV,wad_J_m2_mean,anneal_converged,combined_score,rank_combined
Cr2O3_x050_cLi24gaS4a_s02,Cr2O3,0.25,-0.8667319602584334,-3.466255759360476,15.840509384414505,True,41.234314671979725,23.987655111326625,16.9897836902666,0.2135032271070862,0.708271967869184,,,,True,0.701137211356909,1
Cr2O3_x100_cLi24gaS16e_s04,Cr2O3,0.25,-0.9237952735499344,-2.4915526030243678,18.046540880489975,True,37.41215153522677,21.06103719270544,15.537399175675471,0.2039386744274826,0.7377319090940545,,,,True,0.85,1
CrCl3_x020_cLi24gaS4a_s04,CrCl3,0.25,-0.5357205110947549,-3.9188801393320967,20.847241120630635,True,46.02807900713328,25.06106826076238,19.27645328556176,0.1938938746996768,0.7691792339013146,,,,True,0.7041272135811885,1
CrCl3_x050_cLi24gaS4a_s04,CrCl3,0.25,-0.5255142289093317,-4.067974286167927,20.71431934312498,True,52.524109711380206,31.17953109055454,21.53972274839009,0.2192382957971437,0.6908289507572257,,,,True,0.703097604630203,1
CrCl3_x100_cLi24gaCl4d_s00,CrCl3,0.25,-0.6124911927005767,-5.372606262473633,18.57731031464588,True,46.99279495378412,23.39266688708976,20.165317691070456,0.1651885597268155,0.8620358588613745,,,,True,0.85,1
CrO3_x020_cLi24gaS16e_s01,CrO3,0.25,-0.8031496108110794,-4.040736027435443,16.59330263417255,True,41.34371388181761,23.015556853474397,17.217789721669476,0.2006103730545743,0.7480935539072262,,,,True,0.85,1
CrO3_x050_cLi24gaS4a_s03,CrO3,0.25,-0.7303820973496427,-7.796908355917441,14.070598753784328,True,46.51688741896118,24.905898829578888,19.56602672042157,0.1887157286361646,0.7855980968325644,,,,True,0.5804989799964841,1
CrO3_x100_cLi24gaS4a_s03,CrO3,0.25,-0.7500852278409065,-6.021276382032807,12.411552044518114,True,42.21080028388729,24.506630678632785,17.40035346612483,0.2129293915225245,0.7100263473304029,,,,True,0.6434567860956082,1
Cu2O_x020_cLi48haS4a_s03,Cu2O,0.25,-0.5122396133151481,-3.7062637127928295,,False,48.54537382378,23.33463537122267,21.04689866841135,0.1532666781125397,0.9019596121209308,,,,True,0.7767123321128342,1
Cu2O_x050_cLi24gaS16e_s03,Cu2O,0.25,-0.5590238017216054,-8.551149680903492,26.090653509577283,True,54.70931263906442,29.49802571980684,22.96998191553189,0.1908871508965138,0.7786955687718581,,,,True,0.85,1
Cu2O_x100_cLi48haS16e_s03,Cu2O,0.25,-0.5403323726908944,-5.254870234590328,,False,49.7643386153264,22.280140975667088,22.063791270327982,0.1277377039514265,0.9902895719746392,,,,True,0.85,1
Fe2O3_x020_cLi24gaS4a_s01,Fe2O3,0.25,-0.767364485344384,-5.929837240690165,16.992209556492103,True,46.049224193711375,26.374115925854007,19.04434593672152,0.208999887597052,0.7220847132947018,,,,True,0.6633623399439729,1
Fe2O3_x050_cLi24gaS4a_s01,Fe2O3,0.25,-0.7978561815848981,-5.815276064787461,14.841304422851843,True,44.18025953589024,20.612049253521025,19.330447645709185,0.1427634875723381,0.9378226981680188,,,,True,0.7642965993354031,1
Fe2O3_x100_cLi24gaS16e_s04,Fe2O3,0.25,-0.8371073512869671,-7.457934400752636,19.20633180152627,True,47.58096595579551,28.492066320627156,19.473719164198656,0.2216712574162634,0.6834786549019239,,,,True,0.85,1
FeCl3_x020_cLi24gaCl4d_s02,FeCl3,0.25,-0.5277227507612268,-2.004230410080414,18.627005623848763,True,46.75089532944164,26.24445616743952,19.42924684846819,0.2031062164699271,0.7403181351714693,,,,True,0.85,1
FeCl3_x050_cLi24gaCl4d_s02,FeCl3,0.25,-0.5386449716329129,-0.9763359463396558,18.871142954033555,True,48.53922884727338,25.77952309984808,20.460140358920174,0.1861900259670343,0.793658605695493,,,,True,0.85,1
FeCl3_x100_cLi24gaS4a_s04,FeCl3,0.25,-0.4891311152821975,-4.176800041478048,19.428567466333064,True,48.298046670459016,28.62345216684285,19.81420185793969,0.2187734589749738,0.6922366226982323,,,,True,0.6242756876860168,1
Ga2O3_x020_cLi24gaS4a_s04,Ga2O3,0.25,-0.589924309074584,-2.4205528070060307,14.149128211432544,True,41.00397440399824,21.825346195303,17.273878992463253,0.1868780145411649,0.7914595643931064,,,,True,0.5513264436042036,1
Ga2O3_x050_cLi24gaS4a_s04,Ga2O3,0.25,-0.5922996657398971,-2.3606835416925294,16.40493460281543,True,35.785035137038946,13.77851929120332,16.766797991266202,0.0671398067680932,1.2168795236198349,,,,True,0.5585751788629207,1
Ga2O3_x100_cLi24gaS4a_s04,Ga2O3,0.25,-0.597162880523118,-3.0519170835930787,13.424753457341684,True,47.463278383021205,25.92287581265165,19.861721346342524,0.194843023808745,0.7661851057685898,,,,True,0.5644377013019972,1
Ga2S3_x020_cLi24gaS16e_s02,Ga2S3,0.25,-0.5248098894469733,-8.376662194813,21.69027131359593,True,60.23178658594266,33.166733335822855,25.152577568472157,0.1973283140062954,0.7583676485047522,,,,True,0.85,1
Ga2S3_x050_cLi24gaS16e_s02,Ga2S3,0.25,-0.4800318499405764,-3.562934146535924,20.760144907440395,True,52.89983010725921,30.896820299726983,21.775884110246206,0.2146425339021771,0.7047936939465135,,,,True,0.7379644588832405,1
Ga2S3_x100_cLi24gaS16e_s02,Ga2S3,0.25,-0.4779662268852851,-4.051139588008435,22.10623310707631,True,47.73613138819088,24.27851805651397,20.35999748174873,0.172301996377526,0.8386013279046127,,,,True,0.6714948714921113,1
GaCl3_x020_cLi24gaS4a_s04,GaCl3,0.25,-0.4086965018952133,-3.474250873172372,13.359675319474428,True,43.41107243377938,20.42538616013248,18.943974872657684,0.1457751798550914,0.9274720548311444,,,,True,0.6583266747055607,1
GaCl3_x050_cLi24gaS4a_s04,GaCl3,0.25,-0.415516832175721,-3.1541757478482646,23.663896306658835,True,46.31529268227063,26.8492697608826,19.099119329006776,0.2124981231969506,0.7113459508992972,,,,True,0.717456625903376,1
GaCl3_x100_cLi24gaS4a_s04,GaCl3,0.25,-0.4147405580593224,-2.8157730101831224,20.03334880163191,True,46.441984667140105,26.03847493271248,19.306825650482715,0.2027348645472164,0.7414729818230366,,,,True,0.6427737994769902,1
