"# lpscl16 element PDOS normalized. _perTOT = /total atoms (62); _perEL = /count of that element {'Li': 27, 'P': 5, 'S': 22, 'Cl': 8}"
E_minus_VBM,Li_perTOT,P_perTOT,S_perTOT,Cl_perTOT,Li_perEL,P_perEL,S_perEL,Cl_perEL
-1.3400,0.06711,0.00249,0.49714,0.02629,0.15411,0.03082,1.40102,0.20375
-1.3300,0.06814,0.00251,0.50534,0.02563,0.15647,0.03108,1.42413,0.19866
-1.3200,0.06921,0.00253,0.51395,0.02502,0.15892,0.03134,1.44839,0.19392
-1.3100,0.07030,0.00255,0.52294,0.02446,0.16144,0.03162,1.47375,0.18954
-1.3000,0.07143,0.00257,0.53229,0.02393,0.16401,0.03192,1.50009,0.18548
-1.2900,0.07257,0.00260,0.54196,0.02345,0.16664,0.03224,1.52733,0.18174
-1.2800,0.07372,0.00263,0.55190,0.02301,0.16929,0.03256,1.55537,0.17830
-1.2700,0.07489,0.00265,0.56210,0.02260,0.17196,0.03292,1.58410,0.17516
-1.2600,0.07605,0.00268,0.57250,0.02223,0.17463,0.03326,1.61342,0.17230
-1.2500,0.07721,0.00271,0.58307,0.02190,0.17730,0.03362,1.64321,0.16969
-1.2400,0.07836,0.00274,0.59377,0.02159,0.17994,0.03400,1.67336,0.16733
-1.2300,0.07949,0.00277,0.60456,0.02131,0.18254,0.03436,1.70377,0.16517
-1.2200,0.08060,0.00280,0.61540,0.02106,0.18509,0.03472,1.73432,0.16323
-1.2100,0.08169,0.00283,0.62625,0.02083,0.18757,0.03508,1.76490,0.16145
-1.2000,0.08274,0.00286,0.63708,0.02063,0.18999,0.03544,1.79540,0.15985
-1.1900,0.08375,0.00289,0.64784,0.02044,0.19231,0.03580,1.82573,0.15837
-1.1800,0.08471,0.00291,0.65850,0.02026,0.19453,0.03614,1.85576,0.15704
-1.1700,0.08564,0.00294,0.66902,0.02010,0.19665,0.03646,1.88542,0.15580
-1.1600,0.08651,0.00297,0.67937,0.01995,0.19864,0.03678,1.91460,0.15465
-1.1500,0.08732,0.00299,0.68952,0.01982,0.20051,0.03706,1.94320,0.15359
-1.1400,0.08808,0.00301,0.69943,0.01969,0.20225,0.03734,1.97113,0.15256
-1.1300,0.08877,0.00303,0.70908,0.01956,0.20384,0.03760,1.99830,0.15160
-1.1200,0.08940,0.00305,0.71842,0.01944,0.20528,0.03782,2.02464,0.15066
-1.1100,0.08995,0.00307,0.72744,0.01932,0.20656,0.03804,2.05005,0.14975
-1.1000,0.09044,0.00308,0.73610,0.01921,0.20769,0.03822,2.07446,0.14885
-1.0900,0.09086,0.00309,0.74438,0.01909,0.20864,0.03836,2.09779,0.14795
-1.0800,0.09120,0.00310,0.75224,0.01897,0.20942,0.03848,2.11995,0.14705
-1.0700,0.09146,0.00311,0.75966,0.01885,0.21003,0.03858,2.14087,0.14613
-1.0600,0.09165,0.00312,0.76662,0.01873,0.21045,0.03864,2.16047,0.14517
-1.0500,0.09175,0.00312,0.77308,0.01861,0.21069,0.03866,2.17869,0.14420
-1.0400,0.09177,0.00312,0.77903,0.01848,0.21074,0.03866,2.19545,0.14320
-1.0300,0.09171,0.00311,0.78443,0.01834,0.21060,0.03862,2.21067,0.14216
-1.0200,0.09157,0.00311,0.78926,0.01820,0.21027,0.03856,2.22429,0.14108
-1.0100,0.09134,0.00310,0.79350,0.01806,0.20974,0.03844,2.23623,0.13994
-1.0000,0.09102,0.00309,0.79712,0.01790,0.20901,0.03830,2.24642,0.13875
-0.9900,0.09062,0.00307,0.80009,0.01775,0.20808,0.03812,2.25480,0.13753
-0.9800,0.09013,0.00306,0.80240,0.01758,0.20696,0.03790,2.26130,0.13623
-0.9700,0.08955,0.00304,0.80402,0.01740,0.20563,0.03766,2.26586,0.13487
-0.9600,0.08888,0.00301,0.80492,0.01722,0.20410,0.03738,2.26842,0.13348
-0.9500,0.08813,0.00299,0.80510,0.01703,0.20237,0.03704,2.26891,0.13200
-0.9400,0.08729,0.00296,0.80452,0.01683,0.20044,0.03668,2.26730,0.13045
-0.9300,0.08636,0.00293,0.80318,0.01663,0.19832,0.03630,2.26352,0.12885
-0.9200,0.08535,0.00289,0.80106,0.01641,0.19600,0.03586,2.25754,0.12716
-0.9100,0.08426,0.00285,0.79815,0.01618,0.19349,0.03540,2.24932,0.12541
-0.9000,0.08308,0.00281,0.79443,0.01595,0.19078,0.03490,2.23885,0.12360
-0.8900,0.08182,0.00277,0.78990,0.01570,0.18789,0.03436,2.22608,0.12170
-0.8800,0.08049,0.00273,0.78455,0.01545,0.18483,0.03380,2.21102,0.11972
-0.8700,0.07908,0.00268,0.77840,0.01518,0.18159,0.03320,2.19366,0.11768
-0.8600,0.07760,0.00263,0.77142,0.01491,0.17818,0.03258,2.17400,0.11555
-0.8500,0.07604,0.00257,0.76364,0.01462,0.17462,0.03192,2.15207,0.11334
-0.8400,0.07443,0.00252,0.75506,0.01433,0.17090,0.03124,2.12789,0.11106
-0.8300,0.07275,0.00246,0.74569,0.01403,0.16705,0.03054,2.10148,0.10870
-0.8200,0.07101,0.00240,0.73555,0.01371,0.16306,0.02982,2.07291,0.10626
-0.8100,0.06922,0.00234,0.72466,0.01339,0.15896,0.02906,2.04222,0.10375
-0.8000,0.06739,0.00228,0.71304,0.01305,0.15474,0.02830,2.00948,0.10118
-0.7900,0.06551,0.00222,0.70072,0.01271,0.15043,0.02750,1.97476,0.09853
-0.7800,0.06360,0.00215,0.68773,0.01236,0.14603,0.02670,1.93815,0.09581
-0.7700,0.06165,0.00209,0.67410,0.01200,0.14156,0.02588,1.89974,0.09304
-0.7600,0.05968,0.00202,0.65987,0.01164,0.13704,0.02506,1.85963,0.09021
-0.7500,0.05769,0.00195,0.64507,0.01127,0.13246,0.02422,1.81793,0.08732
-0.7400,0.05568,0.00188,0.62975,0.01089,0.12785,0.02336,1.77475,0.08440
-0.7300,0.05366,0.00182,0.61395,0.01051,0.12322,0.02252,1.73022,0.08144
-0.7200,0.05164,0.00175,0.59771,0.01012,0.11859,0.02168,1.68445,0.07845
-0.7100,0.04962,0.00168,0.58107,0.00973,0.11395,0.02082,1.63757,0.07543
-0.7000,0.04761,0.00161,0.56410,0.00934,0.10934,0.01998,1.58972,0.07240
-0.6900,0.04562,0.00154,0.54682,0.00895,0.10475,0.01912,1.54104,0.06936
-0.6800,0.04364,0.00148,0.52930,0.00856,0.10020,0.01830,1.49165,0.06631
-0.6700,0.04168,0.00141,0.51157,0.00817,0.09571,0.01746,1.44169,0.06329
-0.6600,0.03975,0.00134,0.49369,0.00778,0.09127,0.01664,1.39130,0.06028
-0.6500,0.03785,0.00128,0.47570,0.00739,0.08691,0.01584,1.34062,0.05729
-0.6400,0.03598,0.00121,0.45766,0.00701,0.08263,0.01504,1.28978,0.05434
-0.6300,0.03415,0.00115,0.43961,0.00664,0.07843,0.01426,1.23890,0.05144
-0.6200,0.03237,0.00109,0.42160,0.00627,0.07433,0.01350,1.18814,0.04859
-0.6100,0.03063,0.00103,0.40366,0.00591,0.07033,0.01276,1.13759,0.04579
-0.6000,0.02893,0.00097,0.38585,0.00556,0.06644,0.01204,1.08740,0.04306
-0.5900,0.02729,0.00091,0.36820,0.00521,0.06266,0.01134,1.03766,0.04041
-0.5800,0.02569,0.00086,0.35076,0.00488,0.05900,0.01066,0.98851,0.03782
-0.5700,0.02415,0.00081,0.33356,0.00456,0.05546,0.01000,0.94004,0.03534
-0.5600,0.02266,0.00075,0.31665,0.00425,0.05204,0.00936,0.89236,0.03294
-0.5500,0.02123,0.00071,0.30004,0.00395,0.04876,0.00876,0.84557,0.03062
-0.5400,0.01986,0.00066,0.28378,0.00367,0.04560,0.00816,0.79975,0.02841
-0.5300,0.01854,0.00061,0.26790,0.00339,0.04257,0.00760,0.75499,0.02630
-0.5200,0.01727,0.00057,0.25242,0.00313,0.03967,0.00706,0.71135,0.02428
-0.5100,0.01607,0.00053,0.23736,0.00289,0.03690,0.00656,0.66893,0.02236
-0.5000,0.01492,0.00049,0.22276,0.00265,0.03426,0.00606,0.62778,0.02055
-0.4900,0.01382,0.00045,0.20863,0.00243,0.03174,0.00560,0.58795,0.01884
-0.4800,0.01279,0.00042,0.19499,0.00222,0.02936,0.00516,0.54950,0.01723
-0.4700,0.01180,0.00038,0.18185,0.00203,0.02710,0.00474,0.51248,0.01572
-0.4600,0.01087,0.00035,0.16922,0.00185,0.02497,0.00436,0.47690,0.01431
-0.4500,0.01000,0.00032,0.15713,0.00168,0.02295,0.00398,0.44281,0.01299
-0.4400,0.00917,0.00029,0.14557,0.00152,0.02106,0.00364,0.41023,0.01176
-0.4300,0.00839,0.00027,0.13454,0.00137,0.01927,0.00332,0.37917,0.01063
-0.4200,0.00767,0.00024,0.12406,0.00124,0.01761,0.00302,0.34964,0.00958
-0.4100,0.00699,0.00022,0.11413,0.00111,0.01605,0.00274,0.32163,0.00861
-0.4000,0.00635,0.00020,0.10473,0.00100,0.01459,0.00248,0.29514,0.00771
-0.3900,0.00576,0.00018,0.09586,0.00089,0.01324,0.00224,0.27015,0.00690
-0.3800,0.00522,0.00016,0.08752,0.00080,0.01198,0.00202,0.24665,0.00616
-0.3700,0.00471,0.00015,0.07970,0.00071,0.01081,0.00180,0.22462,0.00547
-0.3600,0.00424,0.00013,0.07239,0.00063,0.00974,0.00162,0.20401,0.00486
-0.3500,0.00381,0.00012,0.06558,0.00055,0.00875,0.00144,0.18481,0.00430
-0.3400,0.00341,0.00010,0.05924,0.00049,0.00784,0.00128,0.16696,0.00380
-0.3300,0.00305,0.00009,0.05337,0.00043,0.00701,0.00114,0.15042,0.00335
-0.3200,0.00272,0.00008,0.04795,0.00038,0.00625,0.00102,0.13514,0.00294
-0.3100,0.00242,0.00007,0.04296,0.00033,0.00555,0.00090,0.12106,0.00258
-0.3000,0.00214,0.00006,0.03837,0.00029,0.00492,0.00078,0.10814,0.00225
-0.2900,0.00190,0.00006,0.03418,0.00025,0.00435,0.00070,0.09631,0.00196
-0.2800,0.00167,0.00005,0.03035,0.00022,0.00383,0.00060,0.08553,0.00170
-0.2700,0.00147,0.00004,0.02687,0.00019,0.00337,0.00054,0.07573,0.00147
-0.2600,0.00129,0.00004,0.02372,0.00016,0.00295,0.00046,0.06685,0.00128
-0.2500,0.00112,0.00003,0.02087,0.00014,0.00258,0.00040,0.05882,0.00110
-0.2400,0.00098,0.00003,0.01831,0.00012,0.00225,0.00034,0.05160,0.00094
-0.2300,0.00085,0.00002,0.01601,0.00010,0.00195,0.00030,0.04513,0.00080
-0.2200,0.00074,0.00002,0.01396,0.00009,0.00169,0.00026,0.03935,0.00069
-0.2100,0.00064,0.00002,0.01213,0.00008,0.00146,0.00022,0.03419,0.00059
-0.2000,0.00055,0.00001,0.01051,0.00006,0.00126,0.00018,0.02962,0.00050
-0.1900,0.00047,0.00001,0.00907,0.00005,0.00107,0.00016,0.02557,0.00042
-0.1800,0.00040,0.00001,0.00781,0.00005,0.00092,0.00014,0.02201,0.00035
-0.1700,0.00034,0.00001,0.00670,0.00004,0.00079,0.00012,0.01888,0.00030
-0.1600,0.00029,0.00001,0.00573,0.00003,0.00067,0.00010,0.01614,0.00025
-0.1500,0.00025,0.00001,0.00488,0.00003,0.00056,0.00008,0.01375,0.00021
-0.1400,0.00021,0.00000,0.00414,0.00002,0.00047,0.00006,0.01168,0.00017
-0.1300,0.00017,0.00000,0.00350,0.00002,0.00040,0.00006,0.00988,0.00014
-0.1200,0.00015,0.00000,0.00295,0.00001,0.00033,0.00004,0.00832,0.00011
-0.1100,0.00012,0.00000,0.00248,0.00001,0.00028,0.00004,0.00699,0.00010
-0.1000,0.00010,0.00000,0.00207,0.00001,0.00023,0.00004,0.00585,0.00007
-0.0900,0.00008,0.00000,0.00173,0.00001,0.00019,0.00002,0.00487,0.00006
-0.0800,0.00007,0.00000,0.00144,0.00001,0.00016,0.00002,0.00405,0.00005
-0.0700,0.00006,0.00000,0.00119,0.00000,0.00013,0.00002,0.00335,0.00004
-0.0600,0.00005,0.00000,0.00098,0.00000,0.00011,0.00002,0.00277,0.00004
-0.0500,0.00004,0.00000,0.00081,0.00000,0.00009,0.00002,0.00227,0.00003
-0.0400,0.00003,0.00000,0.00066,0.00000,0.00007,0.00000,0.00186,0.00003
-0.0300,0.00002,0.00000,0.00054,0.00000,0.00006,0.00000,0.00152,0.00001
-0.0200,0.00002,0.00000,0.00044,0.00000,0.00004,0.00000,0.00124,0.00001
-0.0100,0.00002,0.00000,0.00035,0.00000,0.00004,0.00000,0.00100,0.00001
0.0000,0.00001,0.00000,0.00029,0.00000,0.00003,0.00000,0.00080,0.00001
0.0100,0.00001,0.00000,0.00023,0.00000,0.00002,0.00000,0.00065,0.00001
0.0200,0.00001,0.00000,0.00018,0.00000,0.00002,0.00000,0.00051,0.00000
0.0300,0.00001,0.00000,0.00014,0.00000,0.00001,0.00000,0.00040,0.00000
0.0400,0.00000,0.00000,0.00011,0.00000,0.00001,0.00000,0.00032,0.00000
0.0500,0.00000,0.00000,0.00009,0.00000,0.00001,0.00000,0.00025,0.00000
0.0600,0.00000,0.00000,0.00007,0.00000,0.00001,0.00000,0.00019,0.00000
0.0700,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.00015,0.00000
0.0800,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00011,0.00000
0.0900,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00008,0.00000
0.1000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00006,0.00000
0.1100,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00005,0.00000
0.1200,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00003,0.00000
0.1300,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00002,0.00000
0.1400,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00002,0.00000
0.1500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000
0.1600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000
0.1700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.1800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.1900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.2000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.2100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.2200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.2300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.2400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.2500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.2600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.2700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.2800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.2900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.3000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.3100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.3200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.3300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.3400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.3500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.3600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.3700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.3800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.3900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.4000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.4100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.4200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.4300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.4400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.4500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.4600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.4700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.4800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.4900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.5000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.5100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.5200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.5300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.5400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.5500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.5600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.5700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.5800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.5900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.6000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.6100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.6200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.6300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.6400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.6500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.6600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.6700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.6800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.6900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.7000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.7100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.7200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.7300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.7400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.7500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.7600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.7700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.7800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.7900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.8000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.8100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.8200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.8300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.8400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.8500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.8600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.8700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.8800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.8900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.9000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.9100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.9200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.9300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.9400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.9500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.9600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.9700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.9800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.9900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.0100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.0200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.0300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.0400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.0500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.0600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.0700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.0800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.0900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.1000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.1100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.1200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.1300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.1400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.1500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.1600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.1700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.1800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.1900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.2000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.2100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.2200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000
1.2300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000
1.2400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00001,0.00000
1.2500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00001,0.00000
1.2600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00001,0.00000
1.2700,0.00000,0.00000,0.00001,0.00000,0.00000,0.00004,0.00002,0.00000
1.2800,0.00000,0.00000,0.00001,0.00000,0.00000,0.00006,0.00002,0.00000
1.2900,0.00000,0.00000,0.00001,0.00000,0.00000,0.00006,0.00003,0.00000
1.3000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00008,0.00003,0.00000
1.3100,0.00000,0.00001,0.00001,0.00000,0.00001,0.00010,0.00004,0.00000
1.3200,0.00000,0.00001,0.00002,0.00000,0.00001,0.00012,0.00005,0.00000
1.3300,0.00000,0.00001,0.00002,0.00000,0.00001,0.00016,0.00006,0.00000
1.3400,0.00001,0.00001,0.00003,0.00000,0.00001,0.00018,0.00007,0.00000
1.3500,0.00001,0.00002,0.00003,0.00000,0.00002,0.00022,0.00009,0.00000
1.3600,0.00001,0.00002,0.00004,0.00000,0.00002,0.00028,0.00011,0.00000
1.3700,0.00001,0.00003,0.00005,0.00000,0.00003,0.00034,0.00013,0.00001
1.3800,0.00001,0.00003,0.00006,0.00000,0.00003,0.00040,0.00016,0.00001
1.3900,0.00002,0.00004,0.00007,0.00000,0.00004,0.00048,0.00019,0.00001
1.4000,0.00002,0.00005,0.00008,0.00000,0.00004,0.00058,0.00023,0.00001
1.4100,0.00002,0.00005,0.00010,0.00000,0.00006,0.00068,0.00027,0.00001
1.4200,0.00003,0.00006,0.00011,0.00000,0.00007,0.00080,0.00032,0.00001
1.4300,0.00003,0.00008,0.00014,0.00000,0.00008,0.00096,0.00038,0.00003
1.4400,0.00004,0.00009,0.00016,0.00000,0.00009,0.00112,0.00045,0.00003
1.4500,0.00005,0.00011,0.00019,0.00000,0.00011,0.00132,0.00052,0.00003
1.4600,0.00005,0.00012,0.00022,0.00000,0.00012,0.00154,0.00061,0.00004
1.4700,0.00006,0.00014,0.00025,0.00000,0.00014,0.00178,0.00071,0.00004
1.4800,0.00007,0.00017,0.00029,0.00001,0.00017,0.00206,0.00082,0.00005
1.4900,0.00008,0.00019,0.00034,0.00001,0.00019,0.00238,0.00095,0.00005
1.5000,0.00010,0.00022,0.00039,0.00001,0.00022,0.00274,0.00109,0.00006
1.5100,0.00011,0.00025,0.00044,0.00001,0.00025,0.00314,0.00125,0.00006
1.5200,0.00012,0.00029,0.00050,0.00001,0.00029,0.00358,0.00142,0.00007
1.5300,0.00014,0.00033,0.00057,0.00001,0.00033,0.00406,0.00162,0.00009
1.5400,0.00016,0.00037,0.00065,0.00001,0.00037,0.00460,0.00183,0.00010
1.5500,0.00018,0.00042,0.00073,0.00001,0.00042,0.00520,0.00207,0.00011
1.5600,0.00020,0.00047,0.00083,0.00002,0.00047,0.00586,0.00233,0.00013
1.5700,0.00023,0.00053,0.00093,0.00002,0.00053,0.00656,0.00261,0.00014
1.5800,0.00026,0.00059,0.00103,0.00002,0.00059,0.00732,0.00291,0.00016
1.5900,0.00029,0.00066,0.00115,0.00002,0.00066,0.00816,0.00324,0.00017
1.6000,0.00032,0.00073,0.00128,0.00003,0.00073,0.00906,0.00360,0.00020
1.6100,0.00035,0.00081,0.00141,0.00003,0.00080,0.01002,0.00398,0.00021
1.6200,0.00039,0.00089,0.00156,0.00003,0.00089,0.01106,0.00439,0.00024
1.6300,0.00042,0.00098,0.00171,0.00003,0.00097,0.01216,0.00482,0.00026
1.6400,0.00046,0.00107,0.00187,0.00004,0.00107,0.01332,0.00528,0.00029
1.6500,0.00051,0.00117,0.00205,0.00004,0.00117,0.01456,0.00577,0.00031
1.6600,0.00055,0.00128,0.00223,0.00005,0.00127,0.01586,0.00628,0.00035
1.6700,0.00060,0.00139,0.00242,0.00005,0.00138,0.01724,0.00682,0.00038
1.6800,0.00065,0.00151,0.00262,0.00005,0.00150,0.01868,0.00739,0.00040
1.6900,0.00070,0.00163,0.00283,0.00006,0.00161,0.02020,0.00798,0.00044
1.7000,0.00076,0.00175,0.00305,0.00006,0.00174,0.02176,0.00860,0.00047
