"# Slide: Step 3 - volume change vs relative energy, one row per structure.",,,
# dV_pct = |screen_dV_over_V0| x 100.  dE_per_atom = screen_de_per_atom.,,,
# ** dE compares structures INSIDE this screen only ** - not a formation energy or hull distance.,,,
"# group: 'carried_forward' if dV_pct <= 25, else 'dropped'.",,,
# In Origin: plot dE vs dV as two scatter series split by the group column.,,,
dV_pct,dE_per_atom,group,dopant
13.383,-0.4739,carried_forward,ZrBr4
13.384,-1.2589,carried_forward,Gd2O3
13.384,-1.2589,carried_forward,Gd2O3
13.387,-0.4323,carried_forward,Ag2O
13.388,-0.4323,carried_forward,Ag2O
13.388,-0.4323,carried_forward,Ag2O
13.388,-0.4323,carried_forward,Ag2O
13.392,-0.3424,carried_forward,SnS2
13.395,-0.3424,carried_forward,SnS2
13.399,-0.7329,carried_forward,MoO3+Clrich
13.402,-0.3424,carried_forward,SnS2
13.404,-0.4420,carried_forward,SmCl3
13.408,-0.3501,carried_forward,SrCl2
13.408,-0.3501,carried_forward,SrCl2
13.409,-0.3501,carried_forward,SrCl2
13.412,-0.4420,carried_forward,SmCl3
13.418,-0.4517,carried_forward,ZnO+Clrich
13.422,-0.3685,carried_forward,NaI
13.425,-0.5551,carried_forward,ZrBr4
13.427,-0.4969,carried_forward,MgO+Clrich
13.427,-0.4969,carried_forward,MgO+Clrich
13.428,-0.4969,carried_forward,MgO+Clrich
13.437,-0.4573,carried_forward,SnO2
13.437,-0.4573,carried_forward,SnO2
13.437,-0.4573,carried_forward,SnO2
13.440,-0.5331,carried_forward,ZrCl4
13.441,-0.7093,carried_forward,CrO3
13.446,-0.7093,carried_forward,CrO3
13.452,-0.9850,carried_forward,Y2O3+Clrich
13.453,-0.5331,carried_forward,ZrCl4
13.459,-0.5332,carried_forward,ZrCl4
13.460,-0.4986,carried_forward,BaO
13.460,-0.4986,carried_forward,BaO
13.473,-0.4988,carried_forward,BaO
13.488,-0.7331,carried_forward,MoO3+Clrich
13.489,-0.3953,carried_forward,NaI
13.495,-0.4092,carried_forward,MgBr2
13.501,-0.5491,carried_forward,HfCl4
13.501,-0.5491,carried_forward,HfCl4
13.501,-0.5491,carried_forward,HfCl4
13.507,-0.7331,carried_forward,MoO3+Clrich
13.518,-0.7537,carried_forward,Fe2O3
13.523,-0.4330,carried_forward,SrCl2
13.523,-0.4330,carried_forward,SrCl2
13.523,-0.4330,carried_forward,SrCl2
13.535,-0.4808,carried_forward,ZrBr4
13.556,-0.8872,carried_forward,Sc2O3+Clrich
13.556,-0.8872,carried_forward,Sc2O3+Clrich
13.557,-0.8872,carried_forward,Sc2O3+Clrich
13.565,-0.8319,carried_forward,Nd2O3
13.565,-0.8319,carried_forward,Nd2O3
13.565,-0.8319,carried_forward,Nd2O3
13.567,-0.4876,carried_forward,NiO
13.567,-0.4876,carried_forward,NiO
13.567,-0.4876,carried_forward,NiO
13.583,-0.7284,carried_forward,Fe2O3
13.585,-0.4407,carried_forward,Cu2O
13.586,-0.4407,carried_forward,Cu2O
13.586,-0.4407,carried_forward,Cu2O
13.586,-0.4407,carried_forward,Cu2O
13.587,-0.4407,carried_forward,Cu2O
13.587,-0.4407,carried_forward,Cu2O
13.588,-0.4423,carried_forward,SmCl3
13.591,-0.7538,carried_forward,Fe2O3
13.593,-0.7284,carried_forward,Fe2O3
13.594,-0.7285,carried_forward,Fe2O3
13.595,-0.4630,carried_forward,MgO+Clrich
13.596,-0.7539,carried_forward,Fe2O3
13.608,-0.4630,carried_forward,MgO+Clrich
13.608,-0.4630,carried_forward,MgO+Clrich
13.627,-0.4106,carried_forward,MgBr2
13.636,-0.8506,carried_forward,Sm2O3
13.637,-0.8506,carried_forward,Sm2O3
13.638,-0.8506,carried_forward,Sm2O3
13.641,-0.8521,carried_forward,Sm2O3+Clrich
13.642,-0.8521,carried_forward,Sm2O3+Clrich
13.652,-0.8522,carried_forward,Sm2O3+Clrich
13.654,-0.5414,carried_forward,Mg3N2
13.654,-0.5414,carried_forward,Mg3N2
13.665,-0.5381,carried_forward,NdCl3
13.667,-0.4485,carried_forward,MgO+Clrich
13.668,-0.5381,carried_forward,NdCl3
13.670,-0.4485,carried_forward,MgO+Clrich
13.671,-0.4485,carried_forward,MgO+Clrich
13.673,-0.4485,carried_forward,MgO+Clrich
13.674,-0.4485,carried_forward,MgO+Clrich
13.680,-0.3921,carried_forward,LiI
13.682,-0.4485,carried_forward,MgO+Clrich
13.683,-0.4891,carried_forward,MgO
13.703,-0.8695,carried_forward,La2O3+Clrich
13.703,-0.8695,carried_forward,La2O3+Clrich
13.703,-0.8695,carried_forward,La2O3+Clrich
13.705,-0.4812,carried_forward,ZrBr4
13.709,-0.4891,carried_forward,MgO
13.709,-0.4891,carried_forward,MgO
13.718,-0.9065,carried_forward,Nd2O3+Clrich
13.730,-0.5416,carried_forward,Mg3N2
13.733,-0.7461,carried_forward,ZrO2
13.733,-0.7461,carried_forward,ZrO2
13.733,-0.7461,carried_forward,ZrO2
13.735,-0.9065,carried_forward,Nd2O3+Clrich
13.736,-0.4674,carried_forward,ScCl3
13.739,-0.5596,carried_forward,LaCl3
13.745,-0.4674,carried_forward,ScCl3
13.751,-0.5597,carried_forward,LaCl3
13.753,-0.5597,carried_forward,LaCl3
13.762,-0.4528,carried_forward,CaS
13.773,-0.5779,carried_forward,MnO
13.778,-0.5779,carried_forward,MnO
13.788,-0.9056,carried_forward,Nd2O3
13.788,-0.9056,carried_forward,Nd2O3
13.789,-0.9056,carried_forward,Nd2O3
13.795,-0.9171,carried_forward,Y2O3+Clrich
13.797,-0.9174,carried_forward,La2O3+Clrich
13.797,-0.9174,carried_forward,La2O3+Clrich
13.815,-0.3358,carried_forward,MgCl2
13.820,-0.3359,carried_forward,MgCl2
13.825,-0.3359,carried_forward,MgCl2
13.829,-0.9174,carried_forward,La2O3+Clrich
13.831,-0.9238,carried_forward,Y2O3+Clrich
13.831,-0.9238,carried_forward,Y2O3+Clrich
13.831,-0.9238,carried_forward,Y2O3+Clrich
13.838,-0.9067,carried_forward,Nd2O3+Clrich
13.852,-0.5055,carried_forward,MgF2
13.853,-0.5056,carried_forward,MgF2
13.856,-0.5056,carried_forward,MgF2
13.864,-0.9173,carried_forward,Y2O3+Clrich
13.871,-0.4388,carried_forward,ZnO+Clrich
13.872,-0.4388,carried_forward,ZnO+Clrich
13.875,-0.4388,carried_forward,ZnO+Clrich
13.895,-0.4457,carried_forward,FeCl3
13.895,-0.4457,carried_forward,FeCl3
13.895,-0.4457,carried_forward,FeCl3
13.911,-0.3717,carried_forward,NaI
13.939,-0.5007,carried_forward,CrCl3
13.984,-0.4785,carried_forward,MgO+Clrich
13.994,-0.4786,carried_forward,MgO+Clrich
13.996,-0.5785,carried_forward,MnO
13.997,-0.5672,carried_forward,Mg3N2
14.004,-0.4787,carried_forward,MgO+Clrich
14.023,-0.5672,carried_forward,Mg3N2
14.043,-0.5672,carried_forward,Mg3N2
14.047,-0.6571,carried_forward,NdF3
14.047,-0.6571,carried_forward,NdF3
14.062,-0.6572,carried_forward,NdF3
14.088,-0.8867,carried_forward,La2O3
14.088,-0.8867,carried_forward,La2O3
14.088,-0.8867,carried_forward,La2O3
14.103,-0.3717,carried_forward,NaI
14.120,-0.4237,carried_forward,Ga2S3
14.120,-0.4237,carried_forward,Ga2S3
14.121,-0.4237,carried_forward,Ga2S3
14.153,-0.5125,carried_forward,NiO
14.173,-0.3719,carried_forward,NaI
14.174,-0.4921,carried_forward,MgO+Clrich
14.180,-0.5714,carried_forward,ScCl3
14.181,-0.5107,carried_forward,ZrCl4
14.181,-0.5714,carried_forward,ScCl3
14.182,-0.5714,carried_forward,ScCl3
14.186,-0.5366,carried_forward,SmCl3
14.187,-0.4921,carried_forward,MgO+Clrich
14.201,-0.6637,carried_forward,MoO3
14.202,-0.3299,carried_forward,ZrBr4
14.203,-0.3299,carried_forward,ZrBr4
14.203,-0.3299,carried_forward,ZrBr4
14.207,-0.5127,carried_forward,NiO
14.209,-0.6637,carried_forward,MoO3
14.219,-0.6637,carried_forward,MoO3
14.223,-0.5058,carried_forward,NiO
14.228,-0.9039,carried_forward,La2O3+Clrich
14.229,-0.9039,carried_forward,La2O3+Clrich
14.230,-0.9039,carried_forward,La2O3+Clrich
14.231,-0.5128,carried_forward,NiO
14.232,-0.7613,carried_forward,HfO2
14.234,-0.7614,carried_forward,HfO2
14.235,-0.7614,carried_forward,HfO2
14.242,-0.4157,carried_forward,GaCl3
14.244,-0.4157,carried_forward,GaCl3
14.244,-0.4157,carried_forward,GaCl3
14.247,-0.5108,carried_forward,ZrCl4
14.257,-0.5059,carried_forward,NiO
14.258,-0.5059,carried_forward,NiO
14.260,-0.8446,carried_forward,Sm2O3+Clrich
14.260,-0.8446,carried_forward,Sm2O3+Clrich
14.260,-0.8446,carried_forward,Sm2O3+Clrich
14.262,-0.5109,carried_forward,ZrCl4
14.263,-0.4963,carried_forward,MgO+Clrich
14.266,-0.4848,carried_forward,MgO+Clrich
14.266,-0.4848,carried_forward,MgO+Clrich
14.279,-0.5108,carried_forward,ZrCl4
14.282,-0.5109,carried_forward,ZrCl4
14.283,-0.4848,carried_forward,MgO+Clrich
14.284,-0.5654,carried_forward,LaCl3
14.307,-0.3259,carried_forward,ZrBr4
14.308,-0.5110,carried_forward,ZrCl4
14.311,-0.7126,carried_forward,MoO3+Clrich
14.320,-0.9313,carried_forward,La2O3+Clrich
14.320,-0.9313,carried_forward,La2O3+Clrich
14.320,-0.9313,carried_forward,La2O3+Clrich
14.326,-0.4849,carried_forward,MgO+Clrich
14.334,-0.5111,carried_forward,ZrCl4
14.341,-0.5111,carried_forward,ZrCl4
14.358,-0.5112,carried_forward,ZrCl4
14.362,-0.9204,carried_forward,V2O5
14.372,-0.5493,carried_forward,In2O3
14.372,-0.5493,carried_forward,In2O3
14.372,-0.5493,carried_forward,In2O3
14.373,-0.4849,carried_forward,MgO+Clrich
14.390,-0.4629,carried_forward,NdCl3
14.390,-0.4521,carried_forward,CaS
14.395,-0.3798,carried_forward,ZnO+Clrich
14.396,-0.3798,carried_forward,ZnO+Clrich
14.396,-0.3798,carried_forward,ZnO+Clrich
14.396,-0.3798,carried_forward,ZnO+Clrich
14.396,-0.3798,carried_forward,ZnO+Clrich
14.396,-0.3798,carried_forward,ZnO+Clrich
14.399,-0.9203,carried_forward,V2O5
14.405,-0.9202,carried_forward,V2O5
14.414,-0.7992,carried_forward,ZrF4
14.414,-0.7992,carried_forward,ZrF4
14.414,-0.7992,carried_forward,ZrF4
14.415,-0.4629,carried_forward,NdCl3
14.420,-0.6762,carried_forward,ScF3
14.420,-0.6762,carried_forward,ScF3
14.421,-0.6762,carried_forward,ScF3
14.433,-0.3921,carried_forward,LiBr
14.437,-0.4630,carried_forward,NdCl3
14.445,-0.4851,carried_forward,MgO+Clrich
14.471,-0.5010,carried_forward,MgO
14.472,-0.5010,carried_forward,MgO
14.476,-0.4067,carried_forward,LiBr
14.483,-0.9164,carried_forward,La2O3
14.483,-0.9164,carried_forward,La2O3
14.487,-0.4317,carried_forward,ZnO+Clrich
14.493,-0.9165,carried_forward,La2O3
14.497,-0.4318,carried_forward,ZnO+Clrich
14.499,-0.5010,carried_forward,MgO
14.503,-0.5670,carried_forward,ScCl3
14.514,-0.5670,carried_forward,ScCl3
14.523,-0.4319,carried_forward,ZnO+Clrich
14.526,-0.5385,carried_forward,SmCl3
14.529,-0.5957,carried_forward,MnO
14.533,-0.5385,carried_forward,SmCl3
14.552,-0.5282,carried_forward,NdCl3
14.555,-0.4714,carried_forward,AlCl3
14.559,-0.4714,carried_forward,AlCl3
14.563,-0.4454,carried_forward,ZrBr4
14.563,-0.4454,carried_forward,ZrBr4
14.563,-0.4454,carried_forward,ZrBr4
14.570,-0.6802,carried_forward,ScF3
14.570,-0.5023,carried_forward,TiCl4
14.572,-0.5023,carried_forward,TiCl4
14.572,-0.6802,carried_forward,ScF3
14.572,-0.6802,carried_forward,ScF3
14.575,-0.5672,carried_forward,ScCl3
14.583,-0.5022,carried_forward,TiCl4
14.596,-0.5958,carried_forward,MnO
14.600,-0.9472,carried_forward,Sc2O3
14.600,-0.9472,carried_forward,Sc2O3
14.601,-0.9472,carried_forward,Sc2O3
14.626,-0.3664,carried_forward,SnS2
14.628,-0.5390,carried_forward,NdCl3
14.637,-0.4716,carried_forward,AlCl3
14.638,-0.4259,carried_forward,AlBr3
14.652,-0.4260,carried_forward,AlBr3
14.655,-0.4260,carried_forward,AlBr3
14.662,-0.3662,carried_forward,SnS2
14.668,-0.3733,carried_forward,BaCl2
14.669,-0.3736,carried_forward,BaCl2
14.670,-0.3663,carried_forward,SnS2
14.675,-0.8966,carried_forward,Sc2O3
14.679,-0.3682,carried_forward,SnS2
14.679,-0.3682,carried_forward,SnS2
14.679,-0.3682,carried_forward,SnS2
14.679,-0.3735,carried_forward,BaCl2
14.679,-0.3682,carried_forward,SnS2
14.680,-0.3682,carried_forward,SnS2
14.680,-0.3682,carried_forward,SnS2
14.680,-0.4266,carried_forward,LiBr
14.681,-0.4335,carried_forward,MgCl2
14.683,-0.5960,carried_forward,MnO
14.687,-0.8968,carried_forward,Sc2O3
14.688,-0.9306,carried_forward,Sc2O3
14.688,-0.9306,carried_forward,Sc2O3
14.688,-0.9306,carried_forward,Sc2O3
14.700,-0.6083,carried_forward,MnO
14.709,-0.6083,carried_forward,MnO
14.746,-0.4763,carried_forward,MgO+Clrich
14.746,-0.4763,carried_forward,MgO+Clrich
14.747,-0.4763,carried_forward,MgO+Clrich
14.751,-0.5743,carried_forward,MoO3
14.754,-0.4332,carried_forward,CaCl2
14.755,-0.4331,carried_forward,CaCl2
14.755,-0.4331,carried_forward,CaCl2
14.755,-0.5741,carried_forward,MoO3
14.773,-0.5744,carried_forward,MoO3
14.783,-0.4558,carried_forward,GeO2
14.783,-0.4558,carried_forward,GeO2
14.783,-0.4558,carried_forward,GeO2
14.788,-0.6085,carried_forward,MnO
14.791,-0.4339,carried_forward,MgS
14.793,-0.8964,carried_forward,Sc2O3
14.808,-0.3840,carried_forward,ZrCl4
14.811,-0.3840,carried_forward,ZrCl4
14.812,-0.3840,carried_forward,ZrCl4
14.821,-0.3634,carried_forward,SnS2
14.821,-0.5573,carried_forward,ZrCl4
14.839,-0.3635,carried_forward,SnS2
14.860,-0.4499,carried_forward,Na2O
14.860,-0.4499,carried_forward,Na2O
14.860,-0.4499,carried_forward,Na2O
14.860,-0.4499,carried_forward,Na2O
14.860,-0.4499,carried_forward,Na2O
14.860,-0.4499,carried_forward,Na2O
14.865,-0.4606,carried_forward,Na2O
14.865,-0.4606,carried_forward,Na2O
14.865,-0.4606,carried_forward,Na2O
14.865,-0.4606,carried_forward,Na2O
14.865,-0.4606,carried_forward,Na2O
14.865,-0.4606,carried_forward,Na2O
14.868,-0.5190,carried_forward,BaO
14.868,-0.5190,carried_forward,BaO
14.869,-0.5190,carried_forward,BaO
14.870,-0.4509,carried_forward,Na2O
14.870,-0.4509,carried_forward,Na2O
14.871,-0.4509,carried_forward,Na2O
14.876,-0.9209,carried_forward,Sc2O3+Clrich
14.890,-0.8011,carried_forward,MoO3+Clrich
14.896,-0.8012,carried_forward,MoO3+Clrich
14.897,-0.3464,carried_forward,SrCl2
14.897,-0.3464,carried_forward,SrCl2
14.897,-0.3464,carried_forward,SrCl2
14.899,-0.4829,carried_forward,Ga2S3
14.905,-0.8012,carried_forward,MoO3+Clrich
14.908,-0.4511,carried_forward,Na2O
14.908,-0.4511,carried_forward,Na2O
14.910,-0.4511,carried_forward,Na2O
14.910,-0.5275,carried_forward,NdCl3
14.911,-0.4829,carried_forward,Ga2S3
14.912,-0.4829,carried_forward,Ga2S3
14.912,-0.7188,carried_forward,MoO3+Clrich
14.913,-0.7189,carried_forward,MoO3+Clrich
14.916,-0.4728,carried_forward,MgO+Clrich
14.917,-0.4728,carried_forward,MgO+Clrich
14.920,-0.4728,carried_forward,MgO+Clrich
14.922,-0.4728,carried_forward,MgO+Clrich
14.927,-0.4728,carried_forward,MgO+Clrich
14.929,-0.4728,carried_forward,MgO+Clrich
14.933,-0.4706,carried_forward,Li2O
14.934,-0.4706,carried_forward,Li2O
14.935,-0.4999,carried_forward,TiCl4
14.935,-0.4487,carried_forward,HfCl4
14.937,-0.4487,carried_forward,HfCl4
14.941,-0.4707,carried_forward,Li2O
14.941,-0.4707,carried_forward,Li2O
14.941,-0.4707,carried_forward,Li2O
14.942,-0.4487,carried_forward,HfCl4
14.951,-0.4707,carried_forward,Li2O
14.951,-0.4707,carried_forward,Li2O
14.951,-0.4707,carried_forward,Li2O
14.951,-0.4707,carried_forward,Li2O
14.951,-0.4707,carried_forward,Li2O
14.954,-0.9294,carried_forward,Y2O3
14.955,-0.9294,carried_forward,Y2O3
14.955,-0.9294,carried_forward,Y2O3
14.963,-0.6820,carried_forward,B2O3+Clrich
14.963,-0.6820,carried_forward,B2O3+Clrich
14.963,-0.6820,carried_forward,B2O3+Clrich
14.977,-0.4707,carried_forward,Li2O
14.978,-0.4707,carried_forward,Li2O
14.984,-0.4707,carried_forward,Li2O
14.985,-0.3870,carried_forward,YCl3
14.986,-0.3870,carried_forward,YCl3
14.995,-0.4707,carried_forward,Li2O
14.996,-0.4707,carried_forward,Li2O
14.996,-0.4707,carried_forward,Li2O
15.001,-0.7765,carried_forward,ZrF4
15.001,-0.7765,carried_forward,ZrF4
15.002,-0.7765,carried_forward,ZrF4
15.004,-0.4707,carried_forward,Li2O
15.006,-0.9212,carried_forward,Sc2O3+Clrich
15.008,-0.6794,carried_forward,Ca3N2
15.010,-0.6795,carried_forward,Ca3N2
15.010,-0.6795,carried_forward,Ca3N2
15.012,-0.3640,carried_forward,SnS2
15.016,-0.4742,carried_forward,MgO+Clrich
15.016,-0.4742,carried_forward,MgO+Clrich
15.017,-0.4742,carried_forward,MgO+Clrich
15.018,-0.4707,carried_forward,Li2O
15.019,-0.4707,carried_forward,Li2O
15.023,-0.4619,carried_forward,NiO
15.024,-0.4619,carried_forward,NiO
15.026,-0.4619,carried_forward,NiO
15.033,-0.4708,carried_forward,Li2O
15.047,-0.4708,carried_forward,Li2O
15.048,-0.3639,carried_forward,SnS2
15.054,-0.4708,carried_forward,Li2O
15.060,-0.4708,carried_forward,Li2O
15.060,-0.4708,carried_forward,Li2O
15.060,-0.4708,carried_forward,Li2O
15.061,-0.4708,carried_forward,Li2O
15.061,-0.4708,carried_forward,Li2O
15.062,-0.4708,carried_forward,Li2O
15.071,-0.3351,carried_forward,ZrBr4
15.079,-0.3627,carried_forward,SnS2
15.084,-0.4505,carried_forward,SrCl2
15.085,-0.7676,carried_forward,CrO3
15.087,-0.3872,carried_forward,YCl3
15.093,-0.7676,carried_forward,CrO3
15.094,-0.7676,carried_forward,CrO3
15.116,-0.6013,carried_forward,MnO
15.119,-0.5345,carried_forward,Mg3N2
15.119,-0.5345,carried_forward,Mg3N2
15.119,-0.5345,carried_forward,Mg3N2
15.119,-0.6013,carried_forward,MnO
15.121,-0.5080,carried_forward,GeO2
15.128,-0.8708,carried_forward,La2O3
15.128,-0.8708,carried_forward,La2O3
15.130,-0.6014,carried_forward,MnO
15.136,-0.5279,carried_forward,NdCl3
15.159,-0.6758,carried_forward,LaF3
15.160,-0.6673,carried_forward,HfO2
15.160,-0.6673,carried_forward,HfO2
15.161,-0.6673,carried_forward,HfO2
15.173,-0.8709,carried_forward,La2O3
15.176,-0.4562,carried_forward,SrCl2
15.176,-0.4562,carried_forward,SrCl2
15.177,-0.4562,carried_forward,SrCl2
15.178,-0.5425,carried_forward,HfCl4
15.179,-0.3383,carried_forward,ZrBr4
15.179,-0.3383,carried_forward,ZrBr4
15.179,-0.7332,carried_forward,CrO3
15.179,-0.3383,carried_forward,ZrBr4
15.185,-0.3356,carried_forward,ZrBr4
15.185,-0.5004,carried_forward,TiCl4
15.193,-0.4709,carried_forward,Li2O
15.193,-0.4709,carried_forward,Li2O
15.195,-0.4678,carried_forward,NiO
15.195,-0.7399,carried_forward,MoO3
15.195,-0.8461,carried_forward,Nd2O3
15.195,-0.8461,carried_forward,Nd2O3
15.198,-0.4678,carried_forward,NiO
15.202,-0.3703,carried_forward,NaI
15.204,-0.5082,carried_forward,GeO2
15.205,-0.8461,carried_forward,Nd2O3
15.207,-0.4688,carried_forward,Cu2O
15.207,-0.4688,carried_forward,Cu2O
15.207,-0.4688,carried_forward,Cu2O
15.207,-0.4688,carried_forward,Cu2O
15.208,-0.4688,carried_forward,Cu2O
15.208,-0.4688,carried_forward,Cu2O
15.209,-0.7399,carried_forward,MoO3
15.216,-0.4678,carried_forward,NiO
15.237,-0.5303,carried_forward,CoO
15.237,-0.5303,carried_forward,CoO
15.237,-0.5303,carried_forward,CoO
15.237,-0.5083,carried_forward,GeO2
15.248,-0.6762,carried_forward,LaF3
15.253,-0.9217,carried_forward,Sc2O3+Clrich
15.261,-0.3731,carried_forward,AlCl3
15.261,-0.7334,carried_forward,CrO3
15.261,-0.3731,carried_forward,AlCl3
15.261,-0.7334,carried_forward,CrO3
15.262,-0.3730,carried_forward,AlCl3
15.273,-0.4364,carried_forward,MgS
15.275,-0.4324,carried_forward,Na2O
15.284,-0.6822,carried_forward,ScF3
15.293,-0.4368,carried_forward,MgS
15.302,-0.4243,carried_forward,LiBr
15.308,-0.5431,carried_forward,HfCl4
15.310,-0.6643,carried_forward,Ca3N2
15.312,-0.4445,carried_forward,TaCl5
15.314,-0.6824,carried_forward,ScF3
15.322,-0.3705,carried_forward,NaI
15.325,-0.4326,carried_forward,Na2O
15.329,-0.4311,carried_forward,MgS
15.331,-0.4326,carried_forward,Na2O
15.353,-0.5248,carried_forward,SmCl3
15.353,-0.6645,carried_forward,Ca3N2
15.356,-0.6645,carried_forward,Ca3N2
15.361,-0.6827,carried_forward,ScF3
15.374,-0.4327,carried_forward,Na2O
15.375,-0.4327,carried_forward,Na2O
15.377,-0.4327,carried_forward,Na2O
15.383,-0.6764,carried_forward,LaF3
15.412,-0.5648,carried_forward,In2O3
15.413,-0.5648,carried_forward,In2O3
15.415,-0.6332,carried_forward,ZrCl4
15.415,-0.6332,carried_forward,ZrCl4
15.419,-0.6333,carried_forward,ZrCl4
15.422,-0.5650,carried_forward,In2O3
15.430,-0.5376,carried_forward,CoO
15.430,-0.5376,carried_forward,CoO
15.431,-0.5376,carried_forward,CoO
15.453,-0.5010,carried_forward,TiCl4
15.455,-0.5326,carried_forward,Mg3N2
15.455,-0.5326,carried_forward,Mg3N2
15.472,-0.5327,carried_forward,Mg3N2
15.480,-0.5956,carried_forward,AlF3
15.480,-0.5956,carried_forward,AlF3
15.481,-0.5956,carried_forward,AlF3
15.525,-0.9380,carried_forward,Nb2O5
15.525,-0.9380,carried_forward,Nb2O5
15.525,-0.9380,carried_forward,Nb2O5
15.536,-0.4606,carried_forward,SrCl2
15.537,-0.5244,carried_forward,BaO
15.537,-0.5244,carried_forward,BaO
15.537,-0.5244,carried_forward,BaO
15.542,-0.9017,carried_forward,La2O3+Clrich
15.547,-0.5025,carried_forward,NiO
15.547,-0.5025,carried_forward,NiO
15.547,-0.5025,carried_forward,NiO
15.563,-0.7427,carried_forward,MoO3
15.571,-0.8377,carried_forward,Sm2O3
15.572,-0.8377,carried_forward,Sm2O3
15.573,-0.7839,carried_forward,HfO2
15.573,-0.4921,carried_forward,SnO2
15.574,-0.4921,carried_forward,SnO2
15.574,-0.4921,carried_forward,SnO2
15.575,-0.7839,carried_forward,HfO2
15.575,-0.7839,carried_forward,HfO2
15.577,-0.8377,carried_forward,Sm2O3
15.586,-0.4423,carried_forward,ZnO+Clrich
15.589,-0.9018,carried_forward,La2O3+Clrich
15.590,-0.9018,carried_forward,La2O3+Clrich
15.598,-0.3977,carried_forward,LiBr
15.608,-0.6654,carried_forward,Ca3N2
15.608,-0.6654,carried_forward,Ca3N2
15.608,-0.6654,carried_forward,Ca3N2
15.613,-0.7218,carried_forward,CrO3
15.614,-0.7218,carried_forward,CrO3
15.614,-0.7218,carried_forward,CrO3
15.634,-0.6351,carried_forward,ZrO2
15.635,-0.6351,carried_forward,ZrO2
15.644,-0.4638,carried_forward,CaS
15.645,-0.4638,carried_forward,CaS
15.653,-0.6352,carried_forward,ZrO2
15.655,-0.4638,carried_forward,CaS
15.658,-0.4676,carried_forward,CaS
15.673,-0.5024,carried_forward,MgF2
15.673,-0.5024,carried_forward,MgF2
15.674,-0.5024,carried_forward,MgF2
15.677,-0.4638,carried_forward,CaCl2
15.677,-0.4638,carried_forward,CaS
15.678,-0.4638,carried_forward,CaS
15.679,-0.4638,carried_forward,CaCl2
15.681,-0.4638,carried_forward,CaS
15.681,-0.4007,carried_forward,LiI
15.689,-0.6310,carried_forward,TiO2
15.689,-0.6310,carried_forward,TiO2
15.689,-0.6310,carried_forward,TiO2
15.690,-0.4639,carried_forward,CaCl2
15.718,-0.3979,carried_forward,ZnO
15.723,-0.4872,carried_forward,MgF2
15.723,-0.4872,carried_forward,MgF2
15.723,-0.4872,carried_forward,MgF2
15.738,-0.3981,carried_forward,ZnO
15.751,-0.3739,carried_forward,TiCl4
15.752,-0.3739,carried_forward,TiCl4
15.752,-0.3739,carried_forward,TiCl4
15.784,-1.2364,carried_forward,Gd2O3
15.794,-0.8291,carried_forward,Nd2O3+Clrich
15.794,-0.8291,carried_forward,Nd2O3+Clrich
15.794,-0.8291,carried_forward,Nd2O3+Clrich
15.800,-0.5441,carried_forward,LaCl3
15.803,-0.3913,carried_forward,MgBr2
15.805,-0.5441,carried_forward,LaCl3
15.805,-0.5441,carried_forward,LaCl3
15.805,-1.2365,carried_forward,Gd2O3
15.806,-1.2365,carried_forward,Gd2O3
15.812,-0.5209,carried_forward,CrCl3
15.814,-0.5209,carried_forward,CrCl3
15.818,-0.4400,carried_forward,MgS
15.826,-0.4127,carried_forward,Na2O
15.827,-0.4127,carried_forward,Na2O
15.827,-0.4127,carried_forward,Na2O
15.827,-0.4127,carried_forward,Na2O
15.827,-0.4127,carried_forward,Na2O
15.828,-0.4127,carried_forward,Na2O
15.828,-0.4127,carried_forward,Na2O
15.828,-0.4127,carried_forward,Na2O
15.829,-0.4127,carried_forward,Na2O
15.829,-0.4127,carried_forward,Na2O
15.829,-0.4127,carried_forward,Na2O
15.829,-0.4127,carried_forward,Na2O
15.843,-0.5316,carried_forward,BaO
15.844,-0.5316,carried_forward,BaO
15.853,-0.5991,carried_forward,MnO
15.857,-0.5991,carried_forward,MnO
15.858,-0.7369,carried_forward,Fe2O3
15.858,-0.7369,carried_forward,Fe2O3
15.858,-0.7369,carried_forward,Fe2O3
15.859,-0.5991,carried_forward,MnO
15.867,-0.5317,carried_forward,BaO
15.870,-0.8095,carried_forward,Cr2O3
15.886,-0.8095,carried_forward,Cr2O3
15.894,-0.4732,carried_forward,MgO+Clrich
15.894,-0.5090,carried_forward,AlN
15.894,-0.4732,carried_forward,MgO+Clrich
15.895,-0.4732,carried_forward,MgO+Clrich
15.895,-0.5090,carried_forward,AlN
15.897,-0.5090,carried_forward,AlN
15.911,-0.4803,carried_forward,GaN
15.917,-0.4307,carried_forward,MgS
15.926,-0.3326,carried_forward,ZrBr4
15.926,-0.3326,carried_forward,ZrBr4
15.926,-0.3326,carried_forward,ZrBr4
15.929,-0.4804,carried_forward,GaN
15.931,-0.4804,carried_forward,GaN
15.937,-0.4308,carried_forward,MgS
15.938,-0.4308,carried_forward,MgS
15.953,-0.4400,carried_forward,MgS
15.956,-0.6541,carried_forward,Sb2O5
15.960,-0.6541,carried_forward,Sb2O5
15.960,-0.6541,carried_forward,Sb2O5
15.960,-0.6541,carried_forward,Sb2O5
15.961,-0.6541,carried_forward,Sb2O5
15.961,-0.6541,carried_forward,Sb2O5
15.976,-0.9426,carried_forward,Sc2O3+Clrich
