,model,force_softening,energy_softening,model,dataset
wbm-5-9851,grace,0.9080178996,-0.028095070641071702,grace,OAM
wbm-1-10040,eSEN,0.9915672012000001,0.0013806858739999583,eSEN,OAM
wbm-1-10104,eSEN,0.9888325501,0.006244638389666762,eSEN,OAM
wbm-1-10131,eSEN,1.0041963226,0.0044087640776666135,eSEN,OAM
wbm-1-10631,eSEN,0.9985155584000001,0.006083082645555551,eSEN,OAM
wbm-1-10690,eSEN,0.980129427,0.011773123657777794,eSEN,OAM
wbm-1-10748,eSEN,0.9937387729,0.004478669108889003,eSEN,OAM
wbm-1-10973,eSEN,0.9982943147000001,0.0018870582866664877,eSEN,OAM
wbm-1-10992,eSEN,0.9961997605,-0.011365810765740983,eSEN,OAM
wbm-1-11087,eSEN,0.992683932,-0.004310346175000134,eSEN,OAM
wbm-1-11317,eSEN,1.0271042506,-0.04309365194861117,eSEN,OAM
wbm-1-11393,eSEN,0.9970525977,-0.017767385596666685,eSEN,OAM
wbm-1-11757,eSEN,0.9984141718,0.0010949374249999977,eSEN,OAM
wbm-1-11840,eSEN,0.9905975441,-0.007165898899999945,eSEN,OAM
wbm-1-12258,eSEN,0.9967444979000001,-0.004305143462500105,eSEN,OAM
wbm-1-12348,eSEN,0.9881171274,-0.008715327462963161,eSEN,OAM
wbm-1-12519,eSEN,0.9779178265,0.0032459947046294298,eSEN,OAM
wbm-1-12679,eSEN,1.0152628201,0.0024981178362500243,eSEN,OAM
wbm-1-12695,eSEN,1.0109656711,-0.000283231222499758,eSEN,OAM
wbm-1-12778,eSEN,1.0023788834,0.002825317592499843,eSEN,OAM
wbm-1-12786,eSEN,0.9760491785000001,0.01323094270749996,eSEN,OAM
wbm-1-13108,eSEN,0.9994995560000001,-0.00779932756583328,eSEN,OAM
wbm-1-13152,eSEN,1.0014254618,-0.006218690293749951,eSEN,OAM
wbm-1-13168,eSEN,1.0015461609,-0.006474539821999983,eSEN,OAM
wbm-1-13402,eSEN,0.9935650517000001,-0.0078034831012499415,eSEN,OAM
wbm-1-13560,eSEN,1.004697186,-0.007204453343333306,eSEN,OAM
wbm-1-13566,eSEN,0.9996940446,-0.005493315756666561,eSEN,OAM
wbm-1-13665,eSEN,0.9945410678000001,-0.0009898476349999897,eSEN,OAM
wbm-1-13928,eSEN,1.0192617424,-0.0011329715149999587,eSEN,OAM
wbm-1-14142,eSEN,1.0020092369,-0.009625884151666616,eSEN,OAM
wbm-1-14347,eSEN,1.0106154057,-0.004550875260000175,eSEN,OAM
wbm-1-14351,eSEN,1.0074055802,-0.003640418757500008,eSEN,OAM
wbm-1-14495,eSEN,0.9907720385000001,-0.008461237483333436,eSEN,OAM
wbm-1-14703,eSEN,1.0056754138,0.0006915375333332346,eSEN,OAM
wbm-1-14724,eSEN,1.0011722378,0.002523028858333317,eSEN,OAM
wbm-1-1523,eSEN,1.0107608232,-0.002032803105714314,eSEN,OAM
wbm-1-15999,eSEN,0.998434566,0.0005150737083333073,eSEN,OAM
wbm-1-16058,eSEN,1.0051599931,0.002210807507000041,eSEN,OAM
wbm-1-16080,eSEN,0.9965384827,0.006143805492999945,eSEN,OAM
wbm-1-1660,eSEN,0.9926361947000001,0.001013634039166611,eSEN,OAM
wbm-1-16938,eSEN,1.0050648022,0.009369351477777756,eSEN,OAM
wbm-1-16983,eSEN,1.016181907,-0.00414449012500017,eSEN,OAM
wbm-1-17062,eSEN,0.9899732787000001,0.004093594426666572,eSEN,OAM
wbm-1-17125,eSEN,0.9922435803,-0.005234953159183718,eSEN,OAM
wbm-1-17377,eSEN,0.9943404330000001,0.0032044627159999806,eSEN,OAM
wbm-1-1791,eSEN,1.0040396937,-0.005580462073750003,eSEN,OAM
wbm-1-1842,eSEN,0.9931009123000001,0.0014556451139999638,eSEN,OAM
wbm-1-19025,eSEN,1.0188247299,5.241956749992838e-05,eSEN,OAM
wbm-1-19090,eSEN,1.0208802397,-0.010814508902499843,eSEN,OAM
wbm-1-19173,eSEN,1.015106054,-0.011376577109999887,eSEN,OAM
wbm-1-19684,eSEN,0.9922689848,-0.0005669719000000721,eSEN,OAM
wbm-1-19969,eSEN,0.9982348995,0.0017642197699999861,eSEN,OAM
wbm-1-20187,eSEN,0.9861937629,-0.0035006005183331485,eSEN,OAM
wbm-1-20692,eSEN,0.9971066501,0.004277334389166694,eSEN,OAM
wbm-1-2075,eSEN,0.9771978212,0.01161006593142864,eSEN,OAM
wbm-1-21546,eSEN,0.9486437054,0.00020390909499994335,eSEN,OAM
wbm-1-21647,eSEN,0.9746988864,-0.0011635410233333586,eSEN,OAM
wbm-1-21918,eSEN,0.9932692648,0.00021157242250007257,eSEN,OAM
wbm-1-21974,eSEN,0.9977437165,-0.009923477243333423,eSEN,OAM
wbm-1-22347,eSEN,1.0166770255,-0.003957674179999913,eSEN,OAM
wbm-1-22912,eSEN,1.001671539,-0.004099104930000053,eSEN,OAM
wbm-1-23029,eSEN,1.0032913866,-0.004190048741666767,eSEN,OAM
wbm-1-23533,eSEN,0.9932384883,0.013511052517500252,eSEN,OAM
wbm-1-23543,eSEN,1.0172380673,0.0007175786149999919,eSEN,OAM
wbm-1-23636,eSEN,1.0124695741,0.0018233464500000186,eSEN,OAM
wbm-1-24053,eSEN,0.9915234123000001,0.0012520804675001163,eSEN,OAM
wbm-1-24503,eSEN,1.0265510586,-0.005085044622499968,eSEN,OAM
wbm-1-24761,eSEN,0.9988826074,-0.0001816987240000145,eSEN,OAM
wbm-1-25075,eSEN,1.0021511657,0.004501125605999974,eSEN,OAM
wbm-1-25396,eSEN,1.0090743508,-0.0007900982899998965,eSEN,OAM
wbm-1-2557,eSEN,0.986949182,-0.0025453797349999975,eSEN,OAM
wbm-1-25665,eSEN,0.9972154820000001,0.0031725636887498963,eSEN,OAM
wbm-1-25849,eSEN,0.9975366121,0.0014287286689999234,eSEN,OAM
wbm-1-26263,eSEN,1.0029126623,0.0025422154574999745,eSEN,OAM
wbm-1-26543,eSEN,0.9919596074,0.009884423210000114,eSEN,OAM
wbm-1-26634,eSEN,0.9951465325000001,-0.004022167759999995,eSEN,OAM
wbm-1-2722,eSEN,0.9953073681000001,-0.0033968898179999483,eSEN,OAM
wbm-1-27220,eSEN,1.0151511438,1.0425999999785772e-06,eSEN,OAM
wbm-1-27502,eSEN,1.0179175473,-0.012195251732500089,eSEN,OAM
wbm-1-27566,eSEN,0.9861174292,-0.004782819184000075,eSEN,OAM
wbm-1-28132,eSEN,0.9518677253000001,-0.0178905667025,eSEN,OAM
wbm-1-28162,eSEN,1.0418423339,-0.00714692392000007,eSEN,OAM
wbm-1-28291,eSEN,1.0019622929,0.008054939504285789,eSEN,OAM
wbm-1-28599,eSEN,0.9961869679,-0.0018428309857142723,eSEN,OAM
wbm-1-29365,eSEN,0.9540162288,-0.018406052772499848,eSEN,OAM
wbm-1-29807,eSEN,1.0100415221,-0.004998580049999824,eSEN,OAM
wbm-1-30045,eSEN,0.9901189756000001,-0.009302853785833539,eSEN,OAM
wbm-1-30099,eSEN,0.9923077153000001,0.001973250975555314,eSEN,OAM
wbm-1-30230,eSEN,0.9879517242,-0.00029213455374996753,eSEN,OAM
wbm-1-3078,eSEN,0.9924927884,0.00725830413500006,eSEN,OAM
wbm-1-30964,eSEN,1.002743279,-0.004112065711000099,eSEN,OAM
wbm-1-31348,eSEN,1.0212339038,-0.005228827573333521,eSEN,OAM
wbm-1-31767,eSEN,1.0009017695,-0.0029889032183331686,eSEN,OAM
wbm-1-31797,eSEN,0.9844020438000001,-0.0056360740159998104,eSEN,OAM
wbm-1-31867,eSEN,0.9746936558,-0.0052696653749999866,eSEN,OAM
wbm-1-32076,eSEN,1.0120768879,-0.006962231179166611,eSEN,OAM
wbm-1-32536,eSEN,0.9962127887000001,0.0006438429512500843,eSEN,OAM
wbm-1-32556,eSEN,0.9811127065,-0.0019997656270000874,eSEN,OAM
wbm-1-32966,eSEN,-0.5197855852000001,0.007495531670000588,eSEN,OAM
wbm-1-33026,eSEN,1.0258185756,-0.010516218725000304,eSEN,OAM
wbm-1-33224,eSEN,0.9967275983,0.008964606210000003,eSEN,OAM
wbm-1-34381,eSEN,0.9986632653,-0.0016800676075001241,eSEN,OAM
wbm-1-34429,eSEN,0.9954957654000001,-0.009161771598333245,eSEN,OAM
wbm-1-34519,eSEN,1.013973895,-0.007883744125000014,eSEN,OAM
wbm-1-34758,eSEN,0.9984975721,-0.0014649138549999682,eSEN,OAM
wbm-1-34857,eSEN,0.9835574555000001,0.0022389028412498567,eSEN,OAM
wbm-1-35134,eSEN,1.0019139157,-0.0020241233949998736,eSEN,OAM
wbm-1-3516,eSEN,0.9978226177,-0.009662526997500009,eSEN,OAM
wbm-1-3535,eSEN,0.9937652616,0.0011981249383334594,eSEN,OAM
wbm-1-35404,eSEN,1.0010836034,-0.0001768757371429278,eSEN,OAM
wbm-1-35738,eSEN,1.0095996046,-0.0016454817624996566,eSEN,OAM
wbm-1-36060,eSEN,1.0012085156,-0.0013788382199999116,eSEN,OAM
wbm-1-36191,eSEN,1.0286428478,-0.00037545740499993484,eSEN,OAM
wbm-1-36764,eSEN,0.9972531573000001,0.0006061209124998967,eSEN,OAM
wbm-1-36839,eSEN,0.9951144841,-0.001238257044999891,eSEN,OAM
wbm-1-36941,eSEN,0.9889394241,0.025830987727777907,eSEN,OAM
wbm-1-37204,eSEN,0.9792237792,0.009276462146666612,eSEN,OAM
wbm-1-37361,eSEN,0.9983527002,-0.001053089083749903,eSEN,OAM
wbm-1-37528,eSEN,0.9884252595,-0.006320088110833369,eSEN,OAM
wbm-1-37838,eSEN,1.0018947059,0.0006361099825001067,eSEN,OAM
wbm-1-38418,eSEN,0.9366187783000001,-0.001036410667500102,eSEN,OAM
wbm-1-38520,eSEN,0.971230421,-0.005974323565833591,eSEN,OAM
wbm-1-38808,eSEN,0.9967411655,-0.001616597082499934,eSEN,OAM
wbm-1-39089,eSEN,0.9880757012,0.006202814503749998,eSEN,OAM
wbm-1-40024,eSEN,0.9973846493,-0.00038662236999996934,eSEN,OAM
wbm-1-40484,eSEN,0.9955274656,0.003363907919166742,eSEN,OAM
wbm-1-40953,eSEN,1.0047088871,-0.008180763551249814,eSEN,OAM
wbm-1-41091,eSEN,0.9968413993,0.0024162689341666282,eSEN,OAM
wbm-1-41383,eSEN,0.9943369211,0.0028322806066668703,eSEN,OAM
wbm-1-41389,eSEN,0.9971281811,-0.006595600350000036,eSEN,OAM
wbm-1-41515,eSEN,0.9932395057000001,-0.00699752290333322,eSEN,OAM
wbm-1-41644,eSEN,0.9712645634,0.005537387526984395,eSEN,OAM
wbm-1-42383,eSEN,0.9964951794,-0.0005155549779999547,eSEN,OAM
wbm-1-42731,eSEN,0.9927602213000001,0.005470630857777792,eSEN,OAM
wbm-1-43066,eSEN,0.9939477907000001,0.0017598867149998178,eSEN,OAM
wbm-1-43649,eSEN,0.9938797131,0.015350574461666612,eSEN,OAM
wbm-1-43796,eSEN,0.9919272197000001,-0.0074175281583332975,eSEN,OAM
wbm-1-44126,eSEN,0.9967674750000001,0.006614620140000085,eSEN,OAM
wbm-1-44340,eSEN,0.9924728412,-0.001238457809166782,eSEN,OAM
wbm-1-44478,eSEN,1.0072097703,0.037481485082222224,eSEN,OAM
wbm-1-44580,eSEN,0.9930131027,-0.005033036649999989,eSEN,OAM
wbm-1-44656,eSEN,0.9805055330000001,-0.003107307006666697,eSEN,OAM
wbm-1-45122,eSEN,1.0097096725,-0.00336788691600006,eSEN,OAM
wbm-1-45422,eSEN,0.9948695478,-0.01875381879666678,eSEN,OAM
wbm-1-45595,eSEN,1.0112384912,0.0018680290000002485,eSEN,OAM
wbm-1-45824,eSEN,0.9974131554000001,0.000539850333333547,eSEN,OAM
wbm-1-45844,eSEN,0.9778322959,0.008174603380952323,eSEN,OAM
wbm-1-45939,eSEN,0.9789680011,0.00872228710583336,eSEN,OAM
wbm-1-45958,eSEN,0.9925015049,0.003867736306666695,eSEN,OAM
wbm-1-46061,eSEN,0.9919241649,-0.000580870959999776,eSEN,OAM
wbm-1-46063,eSEN,0.9880935411,-0.005421984079166602,eSEN,OAM
wbm-1-462,eSEN,0.9863445858000001,-0.013582305630000135,eSEN,OAM
wbm-1-46216,eSEN,0.9841803991,0.003247272970000085,eSEN,OAM
wbm-1-4644,eSEN,0.9832594935000001,0.004443012066363653,eSEN,OAM
wbm-1-46479,eSEN,0.9942787117,-0.01729914428416658,eSEN,OAM
wbm-1-46897,eSEN,1.0057750825,-0.011978443576666505,eSEN,OAM
wbm-1-47256,eSEN,1.0000163354,0.005922968632500014,eSEN,OAM
wbm-1-47271,eSEN,0.99417904,0.006000884929999994,eSEN,OAM
wbm-1-47332,eSEN,0.9905200706,-0.0039902869999999925,eSEN,OAM
wbm-1-47390,eSEN,1.0238833464,-0.0040678127650000005,eSEN,OAM
wbm-1-4748,eSEN,0.9832519357,0.008786786049999763,eSEN,OAM
wbm-1-47680,eSEN,0.9988315729,-0.0075508343000000614,eSEN,OAM
wbm-1-48045,eSEN,1.0004623924,0.007853508437500078,eSEN,OAM
wbm-1-48387,eSEN,0.9912684126,-0.007480843610000054,eSEN,OAM
wbm-1-48516,eSEN,0.9743739512,0.0030758743399999845,eSEN,OAM
wbm-1-48844,eSEN,0.9946713896,-0.0007123408500000928,eSEN,OAM
wbm-1-48894,eSEN,0.9470147473,0.010021631399999916,eSEN,OAM
wbm-1-48917,eSEN,1.002410826,0.001578902537499971,eSEN,OAM
wbm-1-48956,eSEN,0.9982194682000001,-0.00011905840125017164,eSEN,OAM
wbm-1-4923,eSEN,0.9642890597,-0.023653342585000025,eSEN,OAM
wbm-1-4926,eSEN,0.9806120383,0.0018573393674998328,eSEN,OAM
wbm-1-49882,eSEN,0.9946410566,-0.0019431889783333308,eSEN,OAM
wbm-1-50042,eSEN,0.9959046272000001,-0.0030747895755554723,eSEN,OAM
wbm-1-5045,eSEN,1.1489446393,-0.2927886482000005,eSEN,OAM
wbm-1-50475,eSEN,1.0043444824,0.0016355718680000208,eSEN,OAM
wbm-1-5112,eSEN,1.005588496,-0.008084133624999764,eSEN,OAM
wbm-1-51210,eSEN,0.9871330804,0.0029872261049999514,eSEN,OAM
wbm-1-51562,eSEN,0.899311838,-0.00253334185500016,eSEN,OAM
wbm-1-51828,eSEN,1.0385179099,-0.006728805837500041,eSEN,OAM
wbm-1-51920,eSEN,1.0028552797,-0.0059369572033332344,eSEN,OAM
wbm-1-52323,eSEN,0.9997302174,-0.0008374303520000482,eSEN,OAM
wbm-1-5320,eSEN,0.9958453052,-0.0005529509791668848,eSEN,OAM
wbm-1-54021,eSEN,0.9832224613,0.0008305140339997764,eSEN,OAM
wbm-1-54211,eSEN,0.9971872897,0.005062863004000064,eSEN,OAM
wbm-1-54223,eSEN,0.9968667789000001,0.004078343428000224,eSEN,OAM
wbm-1-54845,eSEN,0.9873615061000001,0.013590535661428454,eSEN,OAM
wbm-1-55055,eSEN,0.9498988558,-0.009441673669642674,eSEN,OAM
wbm-1-55621,eSEN,0.9884412015,-1.7763025000168872e-05,eSEN,OAM
wbm-1-55626,eSEN,0.9832600197,0.001277815235000072,eSEN,OAM
wbm-1-55839,eSEN,0.9465815049,0.013827808157407267,eSEN,OAM
wbm-1-56095,eSEN,0.9883941432000001,-0.0034302519349996177,eSEN,OAM
wbm-1-56442,eSEN,1.0009303818,-0.004620481397499976,eSEN,OAM
wbm-1-56596,eSEN,0.9956217924,-0.0039191901466667485,eSEN,OAM
wbm-1-56597,eSEN,0.9890304365,-0.004789080480999993,eSEN,OAM
wbm-1-5673,eSEN,1.0101915985,0.004166971090000171,eSEN,OAM
wbm-1-5686,eSEN,1.014429989,-0.00771647654599981,eSEN,OAM
wbm-1-57622,eSEN,0.9955125109,-0.00618295330750005,eSEN,OAM
wbm-1-58300,eSEN,0.9905228561,0.005456518302083158,eSEN,OAM
wbm-1-58411,eSEN,0.9930697452,-0.015479397595000026,eSEN,OAM
wbm-1-58431,eSEN,0.9982416631000001,-0.0022741454083333797,eSEN,OAM
wbm-1-5891,eSEN,0.9978819702,0.00395483640416705,eSEN,OAM
wbm-1-59108,eSEN,0.9976471192,-0.034188334339999925,eSEN,OAM
wbm-1-59510,eSEN,0.9896465503,-0.010786629275000337,eSEN,OAM
wbm-1-59715,eSEN,1.004012577,0.010790312615000098,eSEN,OAM
wbm-1-59754,eSEN,0.9968214376000001,-4.965025600007777e-05,eSEN,OAM
wbm-1-59925,eSEN,0.9748885122000001,0.0004066058300001174,eSEN,OAM
wbm-1-60339,eSEN,1.0012171914,-0.0026433877575000597,eSEN,OAM
wbm-1-60437,eSEN,0.9916067391000001,-0.0025617025074998966,eSEN,OAM
wbm-1-60536,eSEN,0.9927377128,0.001953955302380966,eSEN,OAM
wbm-1-61353,eSEN,1.0394924748,-0.0025356735775000196,eSEN,OAM
wbm-1-61447,eSEN,0.9733845482000001,0.005952280200000122,eSEN,OAM
wbm-1-61492,eSEN,0.9749522363,-0.007168808244999969,eSEN,OAM
wbm-1-61567,eSEN,0.9869748713000001,-0.0018831233474998932,eSEN,OAM
wbm-1-6677,eSEN,0.9922417130000001,0.002452025141666425,eSEN,OAM
wbm-1-6831,eSEN,0.9948056153,0.023819163431818165,eSEN,OAM
wbm-1-6877,eSEN,0.9904018907000001,-0.010019640181250011,eSEN,OAM
wbm-1-7173,eSEN,0.9923436154,-0.0027757149159999984,eSEN,OAM
wbm-1-7275,eSEN,0.9743822637,-0.0028470069187499724,eSEN,OAM
wbm-1-7410,eSEN,0.9920272438000001,-0.0028326540149996287,eSEN,OAM
wbm-1-8359,eSEN,1.0195851247,-0.005487922179999982,eSEN,OAM
wbm-1-8367,eSEN,1.0136266891,-0.010298045146666605,eSEN,OAM
wbm-1-9075,eSEN,0.9936313240000001,-0.00022022445166675433,eSEN,OAM
wbm-1-9196,eSEN,1.0029563874,-0.0045940167600000414,eSEN,OAM
wbm-1-9201,eSEN,0.9869155159,-0.005269360700000103,eSEN,OAM
wbm-1-987,eSEN,0.9899619403000001,-0.006209429501428535,eSEN,OAM
wbm-1-9927,eSEN,1.0003050015,0.003638519369999997,eSEN,OAM
wbm-2-10245,eSEN,0.9995755826,0.002788802842999978,eSEN,OAM
wbm-2-10499,eSEN,1.0015196297,0.0030050118811110514,eSEN,OAM
wbm-2-10810,eSEN,1.0148969428,-0.010684408526666703,eSEN,OAM
wbm-2-10923,eSEN,0.9864853866000001,-0.003974210131249952,eSEN,OAM
wbm-2-11068,eSEN,0.9921939223,-0.0033321427710000504,eSEN,OAM
wbm-2-11084,eSEN,0.9855419098,-0.005109708199000025,eSEN,OAM
wbm-2-11128,eSEN,0.9753448567,-0.003194325381999761,eSEN,OAM
wbm-2-11212,eSEN,0.9889334409,-0.0050005596218180804,eSEN,OAM
wbm-2-11382,eSEN,0.9930929376000001,0.002989438186904722,eSEN,OAM
wbm-2-1151,eSEN,0.999502501,-0.005904856651666593,eSEN,OAM
wbm-2-11618,eSEN,1.0050082651,-0.02066086380666662,eSEN,OAM
wbm-2-11694,eSEN,0.9984934896000001,0.001417073344999764,eSEN,OAM
wbm-2-11991,eSEN,0.9739406893,-0.005052302547500087,eSEN,OAM
wbm-2-12110,eSEN,0.9968769464,-0.008891418513333468,eSEN,OAM
wbm-2-1217,eSEN,1.0005692498,0.008924211991666672,eSEN,OAM
wbm-2-12245,eSEN,0.9740878901000001,-0.0023979038522223086,eSEN,OAM
wbm-2-12407,eSEN,0.8935950972000001,-0.011239356737500117,eSEN,OAM
wbm-2-12899,eSEN,0.9965990213,0.00039793086500002534,eSEN,OAM
wbm-2-13207,eSEN,0.9963310864,-0.007134967555000198,eSEN,OAM
wbm-2-13474,eSEN,1.0148139768,-0.008593477146249829,eSEN,OAM
wbm-2-13628,eSEN,0.9937010524000001,-0.0019676864616666734,eSEN,OAM
wbm-2-13632,eSEN,1.0374312202,-0.013842221278333374,eSEN,OAM
wbm-2-13798,eSEN,0.9921213815000001,0.004938687863333276,eSEN,OAM
wbm-2-13799,eSEN,0.9890232027,-0.007106319868749544,eSEN,OAM
wbm-2-13911,eSEN,0.9889055590000001,-0.001952471947500012,eSEN,OAM
wbm-2-14116,eSEN,0.9860485013,-0.0014409618275000944,eSEN,OAM
wbm-2-14733,eSEN,1.0003065346,-0.0040740147025000615,eSEN,OAM
wbm-2-14949,eSEN,0.9903796853000001,-0.0052370858516667335,eSEN,OAM
wbm-2-14980,eSEN,0.9941270892,0.0026491827012499413,eSEN,OAM
wbm-2-15047,eSEN,0.99251691,-0.0068216765250001645,eSEN,OAM
wbm-2-15398,eSEN,0.9975808864000001,0.017725987733749893,eSEN,OAM
wbm-2-15816,eSEN,0.9944375520000001,0.0027540184189999905,eSEN,OAM
wbm-2-15882,eSEN,0.9741655868,-0.003202565115624889,eSEN,OAM
wbm-2-16299,eSEN,1.0062973162,0.005488991434999946,eSEN,OAM
wbm-2-16983,eSEN,1.0036069213,0.00224826043600018,eSEN,OAM
wbm-2-17344,eSEN,0.9789324994,0.010642783432500025,eSEN,OAM
wbm-2-1787,eSEN,0.9862658273,0.003478069177142982,eSEN,OAM
wbm-2-19108,eSEN,0.9978602104000001,0.0009194483283331796,eSEN,OAM
wbm-2-19313,eSEN,1.0273308757,0.003900591201111089,eSEN,OAM
wbm-2-20028,eSEN,0.9895938506,-0.35077403498000026,eSEN,OAM
wbm-2-20166,eSEN,0.9975167202,0.002322776606363742,eSEN,OAM
wbm-2-20256,eSEN,0.9958549259,-0.0029588267145455077,eSEN,OAM
wbm-2-20265,eSEN,1.020964483,0.011561297731481459,eSEN,OAM
wbm-2-20392,eSEN,0.9782822665,0.0025734717275000206,eSEN,OAM
wbm-2-20448,eSEN,0.9997368368,0.0006482563162499844,eSEN,OAM
wbm-2-20797,eSEN,1.051444825,0.019036072651666795,eSEN,OAM
wbm-2-21074,eSEN,0.9994067028,-0.0023119894360000615,eSEN,OAM
wbm-2-21198,eSEN,0.9938132309000001,0.007447594049999988,eSEN,OAM
wbm-2-21508,eSEN,1.00253862,-0.0037040999512500507,eSEN,OAM
wbm-2-21597,eSEN,0.9830601515,0.010484075446,eSEN,OAM
wbm-2-21693,eSEN,0.9964604933000001,0.0006568783025000377,eSEN,OAM
wbm-2-21990,eSEN,0.9860843339,-0.0009093850887499144,eSEN,OAM
wbm-2-22192,eSEN,0.99837029,0.003909922322499959,eSEN,OAM
wbm-2-2223,eSEN,0.9969266350000001,0.0005139644699998651,eSEN,OAM
wbm-2-22928,eSEN,0.9807422877,0.0027112350107143207,eSEN,OAM
wbm-2-22992,eSEN,0.9941637316,0.014677642464285748,eSEN,OAM
wbm-2-2316,eSEN,1.0063401633,-0.0030391647766666806,eSEN,OAM
wbm-2-23452,eSEN,0.994295829,-0.0011007568400000166,eSEN,OAM
wbm-2-23794,eSEN,1.010126945,-0.008660082675714368,eSEN,OAM
wbm-2-23880,eSEN,0.9868038537,-0.00044418515249979864,eSEN,OAM
wbm-2-23973,eSEN,1.0000617802,0.0045833246666664,eSEN,OAM
wbm-2-24003,eSEN,1.0034940056,-0.0010204531557142563,eSEN,OAM
wbm-2-24061,eSEN,1.0058675596,0.0025731788333333227,eSEN,OAM
wbm-2-24501,eSEN,1.0055137704,0.0026118726450000194,eSEN,OAM
wbm-2-24549,eSEN,1.0402929909,0.0066933194849999825,eSEN,OAM
wbm-2-24887,eSEN,1.0013536404,0.0024721804200000365,eSEN,OAM
wbm-2-25039,eSEN,0.9947597617,-0.004063157143333355,eSEN,OAM
wbm-2-25087,eSEN,1.041627882,-0.014887043619999929,eSEN,OAM
wbm-2-25091,eSEN,0.9892639751000001,0.0005346263299999284,eSEN,OAM
wbm-2-25182,eSEN,0.9998573939000001,-0.00377817731624992,eSEN,OAM
wbm-2-25748,eSEN,0.9976340960000001,0.0012683163260003027,eSEN,OAM
wbm-2-25883,eSEN,1.0095649543,-0.0033134252700000475,eSEN,OAM
wbm-2-26027,eSEN,0.9787611652,0.0017503451499999657,eSEN,OAM
wbm-2-26175,eSEN,0.9875905238,-0.009749999467500015,eSEN,OAM
wbm-2-26205,eSEN,0.9950993022000001,0.019082706020000194,eSEN,OAM
wbm-2-26262,eSEN,0.9907434723,0.0033181313629629334,eSEN,OAM
wbm-2-26500,eSEN,1.0388086088,-0.02254794305833367,eSEN,OAM
wbm-2-26676,eSEN,0.9965964913,0.0002848543850000595,eSEN,OAM
wbm-2-2669,eSEN,0.9964708631,0.0007131534638888937,eSEN,OAM
wbm-2-27233,eSEN,1.0024543649,-0.023426858423333266,eSEN,OAM
wbm-2-27460,eSEN,0.9954739858,-0.0020697805863637017,eSEN,OAM
wbm-2-27581,eSEN,0.9947344897,-0.0012874743199999964,eSEN,OAM
wbm-2-27803,eSEN,0.9808362523,-0.0029433078666666604,eSEN,OAM
wbm-2-27955,eSEN,1.0348835425,-0.006056242240277775,eSEN,OAM
wbm-2-28151,eSEN,1.0035755411,-0.0044874807724998075,eSEN,OAM
wbm-2-28311,eSEN,1.0062486092,-0.00293336367685172,eSEN,OAM
wbm-2-28628,eSEN,1.0005458157,-0.0006591952670001432,eSEN,OAM
wbm-2-28666,eSEN,1.001580276,-0.0018201305629999352,eSEN,OAM
wbm-2-29064,eSEN,0.9915409109000001,-0.0005248442439999224,eSEN,OAM
wbm-2-29551,eSEN,0.9942537697,0.005327951468333344,eSEN,OAM
wbm-2-29590,eSEN,0.9743163608000001,0.01778204014999991,eSEN,OAM
wbm-2-2973,eSEN,0.9954700037,0.001113880318750038,eSEN,OAM
wbm-2-30232,eSEN,0.9989060275,0.0017320650612499878,eSEN,OAM
wbm-2-30753,eSEN,1.0041750692,0.002280497113333328,eSEN,OAM
wbm-2-31075,eSEN,0.9926126081000001,0.005523628467499897,eSEN,OAM
wbm-2-31128,eSEN,0.9815512655,0.00504491092222218,eSEN,OAM
wbm-2-31420,eSEN,0.9918197345,-0.007093318920000039,eSEN,OAM
wbm-2-31514,eSEN,0.9943033345000001,0.0002646363062499546,eSEN,OAM
wbm-2-31515,eSEN,0.9953208912,-0.0034623491355555793,eSEN,OAM
wbm-2-31561,eSEN,1.0143513665,-0.0064964870628569675,eSEN,OAM
wbm-2-31795,eSEN,0.9935067263,-0.0028582443183334284,eSEN,OAM
wbm-2-32099,eSEN,0.9979523855,-0.0004425614733334508,eSEN,OAM
wbm-2-32354,eSEN,1.0050981678,-0.007805626304999968,eSEN,OAM
wbm-2-32386,eSEN,1.0009270967,-0.003916050431249918,eSEN,OAM
wbm-2-32777,eSEN,0.9994597031,-0.0061970876899999664,eSEN,OAM
wbm-2-32910,eSEN,1.0120735935,-0.008607279698333414,eSEN,OAM
wbm-2-33373,eSEN,0.9909496345000001,0.005416473480000208,eSEN,OAM
wbm-2-33421,eSEN,0.9978096511000001,0.0034608509969999797,eSEN,OAM
wbm-2-34088,eSEN,0.9985406538,0.016123235254000008,eSEN,OAM
wbm-2-3424,eSEN,1.006281237,-0.007637631425000062,eSEN,OAM
wbm-2-34474,eSEN,1.0010445445,-0.00021762908124980384,eSEN,OAM
wbm-2-34818,eSEN,1.0067882471,0.001709858625833386,eSEN,OAM
wbm-2-34985,eSEN,1.0101797168,0.008579350784166806,eSEN,OAM
wbm-2-35177,eSEN,1.0050273805,-0.002346584545454727,eSEN,OAM
wbm-2-35202,eSEN,0.9973111717,-0.00019763384848443601,eSEN,OAM
wbm-2-35598,eSEN,0.9972806824,-0.0024721414210002023,eSEN,OAM
wbm-2-35958,eSEN,0.9916561039,0.0011534741110000367,eSEN,OAM
wbm-2-36105,eSEN,1.004087633,-0.003203773628999969,eSEN,OAM
wbm-2-36320,eSEN,0.9937813636,-0.0005313798009090285,eSEN,OAM
wbm-2-36499,eSEN,0.9987907919000001,-0.0014301596009089353,eSEN,OAM
