time_s_exact,R40_Eeq_surface_residual_N_V,R80_Eeq_surface_residual_N_V,R160_Eeq_surface_residual_N_V,difference_R80_minus_R40_Eeq_surface_residual_N_V,difference_R160_minus_R80_Eeq_surface_residual_N_V,R40_Eeq_surface_residual_P_V,R80_Eeq_surface_residual_P_V,R160_Eeq_surface_residual_P_V,difference_R80_minus_R40_Eeq_surface_residual_P_V,difference_R160_minus_R80_Eeq_surface_residual_P_V,R40_Li_total_mol_m2,R80_Li_total_mol_m2,R160_Li_total_mol_m2,difference_R80_minus_R40_Li_total_mol_m2,difference_R160_minus_R80_Li_total_mol_m2,R40_V_V,R80_V_V,R160_V_V,difference_R80_minus_R40_V_V,difference_R160_minus_R80_V_V,R40_boundary_N_Eeq_V,R80_boundary_N_Eeq_V,R160_boundary_N_Eeq_V,difference_R80_minus_R40_boundary_N_Eeq_V,difference_R160_minus_R80_boundary_N_Eeq_V,R40_boundary_N_etamid_V,R80_boundary_N_etamid_V,R160_boundary_N_etamid_V,difference_R80_minus_R40_boundary_N_etamid_V,difference_R160_minus_R80_boundary_N_etamid_V,R40_boundary_N_phil_V,R80_boundary_N_phil_V,R160_boundary_N_phil_V,difference_R80_minus_R40_boundary_N_phil_V,difference_R160_minus_R80_boundary_N_phil_V,R40_boundary_N_phis_V,R80_boundary_N_phis_V,R160_boundary_N_phis_V,difference_R80_minus_R40_boundary_N_phis_V,difference_R160_minus_R80_boundary_N_phis_V,R40_boundary_N_x_particle_average,R80_boundary_N_x_particle_average,R160_boundary_N_x_particle_average,difference_R80_minus_R40_boundary_N_x_particle_average,difference_R160_minus_R80_boundary_N_x_particle_average,R40_boundary_N_x_surface,R80_boundary_N_x_surface,R160_boundary_N_x_surface,difference_R80_minus_R40_boundary_N_x_surface,difference_R160_minus_R80_boundary_N_x_surface,R40_boundary_P_Eeq_V,R80_boundary_P_Eeq_V,R160_boundary_P_Eeq_V,difference_R80_minus_R40_boundary_P_Eeq_V,difference_R160_minus_R80_boundary_P_Eeq_V,R40_boundary_P_etamid_V,R80_boundary_P_etamid_V,R160_boundary_P_etamid_V,difference_R80_minus_R40_boundary_P_etamid_V,difference_R160_minus_R80_boundary_P_etamid_V,R40_boundary_P_phil_V,R80_boundary_P_phil_V,R160_boundary_P_phil_V,difference_R80_minus_R40_boundary_P_phil_V,difference_R160_minus_R80_boundary_P_phil_V,R40_boundary_P_phis_V,R80_boundary_P_phis_V,R160_boundary_P_phis_V,difference_R80_minus_R40_boundary_P_phis_V,difference_R160_minus_R80_boundary_P_phis_V,R40_boundary_P_x_particle_average,R80_boundary_P_x_particle_average,R160_boundary_P_x_particle_average,difference_R80_minus_R40_boundary_P_x_particle_average,difference_R160_minus_R80_boundary_P_x_particle_average,R40_boundary_P_x_surface,R80_boundary_P_x_surface,R160_boundary_P_x_surface,difference_R80_minus_R40_boundary_P_x_surface,difference_R160_minus_R80_boundary_P_x_surface,R40_delta_Eeq_V,R80_delta_Eeq_V,R160_delta_Eeq_V,difference_R80_minus_R40_delta_Eeq_V,difference_R160_minus_R80_delta_Eeq_V,R40_delta_etaMid_V,R80_delta_etaMid_V,R160_delta_etaMid_V,difference_R80_minus_R40_delta_etaMid_V,difference_R160_minus_R80_delta_etaMid_V,R40_delta_phiL_V,R80_delta_phiL_V,R160_delta_phiL_V,difference_R80_minus_R40_delta_phiL_V,difference_R160_minus_R80_delta_phiL_V,R40_eta_minus_etaMid_N_V,R80_eta_minus_etaMid_N_V,R160_eta_minus_etaMid_N_V,difference_R80_minus_R40_eta_minus_etaMid_N_V,difference_R160_minus_R80_eta_minus_etaMid_N_V,R40_eta_minus_etaMid_P_V,R80_eta_minus_etaMid_P_V,R160_eta_minus_etaMid_P_V,difference_R80_minus_R40_eta_minus_etaMid_P_V,difference_R160_minus_R80_eta_minus_etaMid_P_V,R40_identity_residual_V,R80_identity_residual_V,R160_identity_residual_V,difference_R80_minus_R40_identity_residual_V,difference_R160_minus_R80_identity_residual_V,R40_reaction_input_surface_residual_N_x,R80_reaction_input_surface_residual_N_x,R160_reaction_input_surface_residual_N_x,difference_R80_minus_R40_reaction_input_surface_residual_N_x,difference_R160_minus_R80_reaction_input_surface_residual_N_x,R40_reaction_input_surface_residual_P_x,R80_reaction_input_surface_residual_P_x,R160_reaction_input_surface_residual_P_x,difference_R80_minus_R40_reaction_input_surface_residual_P_x,difference_R160_minus_R80_reaction_input_surface_residual_P_x
0.31,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,1.236902963915189188,1.236902963915191897,1.23690296391519030,2.709E-15,-1.597E-15,2.2590316352307327,2.2599193469290895,2.2601263630008326,0.0008877116983568,0.0002070160717431,1.3842234719226076,1.3833131299346872,1.3831008289191935,-0.0009103419879204,-0.0002123010154937,-0.053984631782661774,-0.05396173980044483,-0.053956390285575084,0.000022891982216944,0.000005349514869746,-1.3302388401399459,-1.3293513901342424,-1.3291444386336184,0.0008874500057035,0.0002069515006240,0.0,0.0,0.0,0.0,0.0,0.011728593923608957,0.011728595472554329,0.01172859585633666,1.548945372E-9,3.83782331E-10,0.01218050932720063,0.012195028957304583,0.012198415082800899,0.000014519630103953,0.000003386125496316,3.5784848341609163,3.5784851750806657,3.5784852599116213,3.409197494E-7,8.48309556E-8,0.008167368429513377,0.008167271830255007,0.008167247794989674,-9.6599258370E-8,-2.4035265333E-8,-1.3276205673596972,-1.3267330999818314,-1.3265261447057781,0.0008874673778658,0.0002069552760533,2.2590316352307327,2.2599193469290895,2.2601263630008326,0.0008877116983568,0.0002070160717431,0.9240554233898416,0.9240554235273797,0.9240554235619046,1.375381E-10,3.45249E-11,0.9238811382447673,0.9238805028916993,0.9238803447969931,-6.353530680E-7,-1.580947062E-7,2.1942613622383087,2.1951720451459785,2.1953844309924278,0.0009106829076698,0.0002123858464493,0.062152000212175151,0.062129011630699837,0.062123638080564758,-0.000022988581475314,-0.000005373550135079,0.0026182727802487,0.0026182901524110,0.0026182939278403,1.73721623E-8,3.7754293E-9,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,1.49E-16,1.63E-16,-2.58E-16,1.4E-17,-4.21E-16,0E-13,0E-12,0E-12,0E-13,0E-12,0E-10,0E-10,0E-11,0E-10,0E-11
0.32,0E-15,0E-16,0E-16,0E-16,0E-16,0E-16,0E-15,0E-16,0E-16,0E-16,1.236902963915190868,1.236902963915190915,1.23690296391519041,4.7E-17,-5.05E-16,2.259530213550579,2.260400790296378,2.260604430030249,0.000870576745799,0.000203639733871,1.383716832119235,1.3828240170014436,1.3826151703404428,-0.0008928151177914,-0.0002088466610008,-0.05397400780017869,-0.05395151312954982,-0.05394624288048977,0.00002249467062887,0.00000527024906005,-1.3297428243190563,-1.3288725038718938,-1.328668927459953,0.0008703204471625,0.0002035764119408,0.0,0.0,0.0,0.0,0.0,0.011728849613148245,0.011728851166612823,0.011728851551358041,1.553464578E-9,3.84745218E-10,0.012188590051410347,0.012202830134185355,0.012206161163959237,0.000014240082775008,0.000003331029773882,3.5784864382492256,3.578486773644039,3.5784868571077975,3.353948134E-7,8.34637585E-8,0.008166681291462918,0.008166586305090373,0.008166562669026156,-9.4986372545E-8,-2.3636064217E-8,-1.3271229059901095,-1.3262525696527512,-1.3260489897465746,0.0008703363373583,0.0002035799061766,2.259530213550579,2.260400790296378,2.260604430030249,0.000870576745799,0.000203639733871,0.9240551507060061,0.9240551508457352,0.9240551508808053,1.397291E-10,3.50701E-11,0.9238781487951067,0.9238775237385533,0.9238773681918147,-6.250565534E-7,-1.555467386E-7,2.1947696061299906,2.1956627566425954,2.1958716867673547,0.0008931505126048,0.0002089301247593,0.062140689091641608,0.062118099434640193,0.062112805549515926,-0.000022589657001415,-0.000005293885124267,0.0026199183289468,0.0026199342191426,0.0026199377133784,1.58901958E-8,3.4942358E-9,0E-17,0E-17,0E-17,0E-17,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,-8E-18,-1.93E-16,-2.6E-17,-1.85E-16,1.67E-16,0E-12,0E-11,0E-13,0E-12,0E-13,0E-10,0E-11,0E-10,0E-11,0E-11
0.33,0E-16,0E-15,0E-15,0E-16,0E-15,0E-14,0E-16,0E-15,0E-16,0E-16,1.236902963915191377,1.236902963915190631,1.236902963915190302,-7.46E-16,-3.29E-16,2.2600203111201727,2.2608747422276316,2.2610751662385287,0.0008544311074589,0.0002004240108971,1.3832188148607911,1.382342517464799,1.382136961233007,-0.0008762973959921,-0.000205556231792,-0.053963544674374475,-0.05394142715876704,-0.05393623279869808,0.000022117515607435,0.00000519436006896,-1.3292552701864166,-1.328401090306032,-1.328200728434309,0.0008541798803846,0.000200361871723,0.0,0.0,0.0,0.0,0.0,0.011729105317422599,0.011729106874947473,0.011729107260567364,1.557524874E-9,3.85619891E-10,0.012196533249103018,0.012210509880105101,0.01221378842870638,0.000013976631002083,0.000003278548601279,3.57848801786115,3.5784883479903855,3.578488430151069,3.301292355E-7,8.21606835E-8,0.008166001715863125,0.008165908266867472,0.008165885011331753,-9.3448995653E-8,-2.3255535719E-8,-1.3266337084568403,-1.3257795140296216,-1.3255791489238722,0.0008541944272187,0.0002003651057494,2.2600203111201727,2.2608747422276316,2.2610751662385287,0.0008544311074589,0.0002004240108971,0.9240548780386681,0.9240548781805513,0.924054878216157,1.418832E-10,3.56057E-11,0.9238752049607164,0.9238745897173255,0.9238744365990542,-6.152433909E-7,-1.531182713E-7,2.1952692030003589,2.1961458305255865,2.196351468918062,0.0008766275252276,0.0002056383924755,0.062129546390237600,0.062107335425634512,0.062102117810029833,-0.000022210964603088,-0.000005217615604679,0.0026215617295763,0.0026215762764104,0.0026215795104368,1.45468341E-8,3.2340264E-9,0E-18,0E-17,0E-17,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,-1.00E-16,1.88E-16,6.7E-17,2.88E-16,-1.21E-16,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-11,0E-10,0E-11,0E-11
0.34,0E-15,0E-15,0E-16,0E-15,0E-16,0E-15,0E-16,0E-16,0E-16,0E-16,1.236902963915190592,1.236902963915191325,1.236902963915189835,7.33E-16,-1.490E-15,2.260502363835804,2.261341547668073,2.26153890419041,0.000839183832269,0.000197356522337,1.382728977523097,1.381868281250639,1.3816658641401185,-0.000860696272458,-0.0002024171105205,-0.053953234797903926,-0.05393147591087266,-0.053926354305274815,0.000021758887031266,0.000005121605597845,-1.3287757427251932,-1.3279368053397664,-1.3277395098348437,0.0008389373854268,0.0001972955049227,0.0,0.0,0.0,0.0,0.0,0.011729361035982648,0.01172936259715085,0.011729362983563701,1.561168202E-9,3.86412851E-10,0.01220434597997647,0.012218073778621122,0.01222130225935745,0.000013727798644652,0.000003228480736328,3.578489574112408,3.5784898992156555,3.5784899801324848,3.251032475E-7,8.09168293E-8,0.008165329369404173,0.008165237388029656,0.008165214495773565,-9.1981374517E-8,-2.2892256091E-8,-1.3261525396460083,-1.325313588935612,-1.3251162904378484,0.0008389507103963,0.0001972984977636,2.260502363835804,2.261341547668073,2.26153890419041,0.000839183832269,0.000197356522337,0.9240546053876545,0.9240546055316574,0.9240546055677902,1.440029E-10,3.61328E-11,0.9238723046622921,0.9238716987855529,0.9238715479853842,-6.058767392E-7,-1.508001687E-7,2.195760596589311,2.1966216179650165,2.1968241159923663,0.0008610213757055,0.0002024980273498,0.062118564167308099,0.062096713298902316,0.062091568801048380,-0.000021850868405783,-0.000005144497853936,0.0026232030791849,0.0026232164041544,0.0026232193969953,1.33249695E-8,2.9928409E-9,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,1E-18,-2.16E-16,2.0E-17,-2.17E-16,2.36E-16,0E-13,0E-12,0E-13,0E-13,0E-13,0E-9,0E-11,0E-11,0E-11,0E-11
0.35,0E-16,0E-15,0E-16,0E-16,0E-16,0E-16,0E-14,0E-16,0E-16,0E-16,1.236902963915190974,1.236902963915192024,1.236902963915189742,1.050E-15,-2.282E-15,2.2609767711712294,2.2618015258094704,2.2619959519982396,0.0008247546382410,0.0001944261887692,1.3822469144294953,1.381400984404524,1.3812015663999198,-0.0008459300249713,-0.0001994180046042,-0.05394307115501329,-0.05392165383741676,-0.05391660206978588,0.00002141731759653,0.00000505176763088,-1.328303843274482,-1.3274793305671073,-1.3272849643301339,0.0008245127073747,0.0001943662369734,0.0,0.0,0.0,0.0,0.0,0.011729616768405584,0.01172961833283704,0.01172961871996699,1.564431456E-9,3.8712995E-10,0.012212034714428733,0.012225526996691218,0.01222870764275758,0.000013492282262485,0.000003180646066362,3.5784911080362383,3.57849142833538,3.5784915080631854,3.202991417E-7,7.97278054E-8,0.008164663943138528,0.008164573364776828,0.008164550819832694,-9.0578361700E-8,-2.2544944134E-8,-1.3256790008081474,-1.3248544758906866,-1.3246601068847783,0.0008245249174608,0.0001943690059083,2.2609767711712294,2.2618015258094704,2.2619959519982396,0.0008247546382410,0.0001944261887692,0.9240543327527985,0.9240543328988885,0.9240543329355402,1.460900E-10,3.66517E-11,0.923869445974246,0.9238688490506505,0.9238687004663994,-5.969235955E-7,-1.485842511E-7,2.1962441936067430,2.197090443930856,2.1972899416632656,0.0008462503241130,0.0001994977324096,0.062107735098151818,0.062086227202193588,0.062081152889618574,-0.000021507895958230,-0.000005074312575014,0.0026248424663346,0.0026248546764207,0.0026248574453556,1.22100861E-8,2.7689349E-9,0E-17,0E-17,0E-17,0E-17,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,-1.8E-17,1.12E-16,-1.74E-16,1.30E-16,-2.86E-16,0E-12,0E-12,0E-13,0E-12,0E-13,0E-10,0E-11,0E-10,0E-11,0E-11
0.36,0E-16,0E-16,0E-15,0E-16,0E-16,0E-16,0E-15,0E-15,0E-16,0E-15,1.236902963915189816,1.23690296391519038,1.236902963915190922,5.64E-16,5.42E-16,2.261443900217059,2.262254972713127,2.2624465957735027,0.000811072496068,0.0001916230603757,1.3817722527586325,1.3809403264323181,1.380743777660573,-0.0008319263263144,-0.0001965487717451,-0.053933047261761624,-0.05391195577604635,-0.05390697112669662,0.000021091485715274,0.00000498464934973,-1.3278392054968708,-1.3270283706562718,-1.3268368065338765,0.0008108348405990,0.0001915641223953,0.0,0.0,0.0,0.0,0.0,0.011729872514292724,0.011729874081639884,0.011729874469416432,1.567347160E-9,3.87776548E-10,0.01221960539882746,0.012232874327089707,0.012236009209915057,0.000013268928262247,0.000003134882825350,3.5784926205917156,3.578492936292714,3.578493014882384,3.157009984E-7,7.8589670E-8,0.008164005150043785,0.00816391591471799,0.008163893702261227,-8.9235325795E-8,-2.2212456763E-8,-1.3252127255247006,-1.3244018794943049,-1.3242103128111424,0.0008108460303957,0.0001915666831625,2.261443900217059,2.262254972713127,2.2624465957735027,0.000811072496068,0.0001916230603757,0.9240540601339415,0.9240540602820858,0.9240540603192503,1.481443E-10,3.71645E-11,0.9238666271092039,0.923866038754912,0.9238658922917399,-5.883542919E-7,-1.464631721E-7,2.1967203678330831,2.1975526098603959,2.197749237221811,0.0008322420273128,0.0001966273614151,0.062097052411805409,0.06207587169076434,0.062070864828957847,-0.000021180721041069,-0.000005006861806493,0.0026264799721702,0.0026264911619669,0.0026264937227341,1.11897967E-8,2.5607672E-9,0E-18,0E-17,0E-17,0E-18,0E-17,0E-18,0E-17,0E-18,0E-18,0E-18,2.91E-16,-1.4E-16,-2.47E-16,-4.31E-16,-1.07E-16,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-10,0E-11,0E-10,0E-11
0.37,0E-15,0E-16,0E-16,0E-16,0E-16,0E-15,0E-16,0E-16,0E-16,0E-16,1.236902963915191013,1.236902963915191004,1.236902963915191213,-9E-18,2.09E-16,2.2619040891877162,2.2627021635976066,2.2628911017700806,0.0007980744098904,0.0001889381724740,1.381304648990635,1.3804860279806175,1.3802922277077236,-0.0008186210100175,-0.0001938002728939,-0.05392315711318285,-0.05390237691319033,-0.053897456840685365,0.00002078019999252,0.000004920072504965,-1.3273814918774522,-1.3265836510674271,-1.3263947708670383,0.0007978408100251,0.0001888802003888,0.0,0.0,0.0,0.0,0.0,0.011730128273267349,0.011730129843211526,0.011730130231569068,1.569944177E-9,3.88357542E-10,0.01222706351219214,0.01224012022540377,0.01224321127065248,0.00001305671321163,0.00000309104524871,3.578494112671019,3.5784944239654775,3.5784945014643474,3.112944585E-7,7.74988699E-8,0.008163352722879491,0.008163264774789791,0.008163242881032762,-8.7948089700E-8,-2.1893757029E-8,-1.3247533762061818,-1.3239555251426605,-1.3237666425752996,0.0007978510635213,0.0001888825673609,2.2619040891877162,2.2627021635976066,2.2628911017700806,0.0007980744098904,0.0001889381724740,0.9240537875309318,0.9240537876811004,0.9240537877187687,1.501686E-10,3.76683E-11,0.9238638464044634,0.9238632662623923,0.9238631218320834,-5.801420711E-7,-1.444303089E-7,2.197189463680384,2.1980083959848600,2.1982022737566238,0.0008189323044760,0.0001938777717638,0.062086509836062341,0.062065641687980121,0.062060699721718127,-0.000020868148082220,-0.000004941966261994,0.0026281156712704,0.0026281259247666,0.0026281282917387,1.02534962E-8,2.3669721E-9,0E-17,0E-17,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,-5.41E-16,-1.21E-16,-2.7E-17,4.20E-16,9.4E-17,0E-13,0E-12,0E-12,0E-13,0E-12,0E-11,0E-10,0E-10,0E-11,0E-10
0.38,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-15,0E-16,0E-16,1.236902963915190894,1.236902963915190407,1.236902963915191096,-4.87E-16,6.89E-16,2.2623576504741467,2.263143354842488,2.2633297182655694,0.0007857043683413,0.0001863634230814,1.3808437858129032,1.3800378288051043,1.3798466645574436,-0.0008059570077989,-0.0001911642476607,-0.05391339513652005,-0.05389291275131147,-0.05388805487613313,0.00002048238520858,0.00000485787517834,-1.3269303906763832,-1.3261449160537928,-1.3259586096813105,0.0007854746225904,0.0001863063724823,0.0,0.0,0.0,0.0,0.0,0.011730384044972836,0.01173038561722106,0.011730386006098428,1.572248224E-9,3.88877368E-10,0.012234414115545598,0.012247268842437481,0.01225031784402366,0.000012854726891883,0.000003049001586179,3.5784955851058005,3.5784958921723367,3.578495968624529,3.070665362E-7,7.64521923E-8,0.00816270641231176,0.008162619699436657,0.008162598111530084,-8.6712875103E-8,-2.1587906573E-8,-1.3243006410439655,-1.3235151570292851,-1.3233288484704893,0.0007854840146804,0.0001863085587958,2.2623576504741467,2.263143354842488,2.2633297182655694,0.0007857043683413,0.0001863634230814,0.9240535149436212,0.9240535150957853,0.9240535151339507,1.521641E-10,3.81654E-11,0.9238611023101184,0.9238605300473905,0.9238603875677166,-5.722627279E-7,-1.424796739E-7,2.1976517992928973,2.1984580633672324,2.1986493040670854,0.0008062640743351,0.0001912406998530,0.06207610154883181,0.062055532450748127,0.062050652987663214,-0.000020569098083683,-0.000004879463084913,0.0026297496324177,0.0026297590245077,0.0026297612108212,9.3920900E-9,2.1863135E-9,0E-17,0E-17,0E-17,0E-17,0E-17,0E-17,0E-18,0E-18,0E-18,0E-18,-1.1E-16,-2.27E-16,-4.14E-16,-1.17E-16,-1.87E-16,0E-12,0E-12,0E-13,0E-12,0E-13,0E-10,0E-11,0E-9,0E-11,0E-11
0.39,0E-16,0E-15,0E-16,0E-16,0E-16,0E-13,0E-16,0E-15,0E-16,0E-16,1.236902963915192275,1.236902963915191235,1.23690296391519102,-1.040E-15,-2.15E-16,2.2628048733080446,2.2635787857501564,2.2637626772188497,0.0007739124421118,0.0001838914686933,1.3803893694190568,1.379595485984115,1.3794068527758985,-0.0007938834349418,-0.0001886332082165,-0.05390375614978726,-0.05388355908006126,-0.05387876117016943,0.00002019706972600,0.00000479790989183,-1.3264856132692695,-1.3257119269040538,-1.325528091605729,0.0007736863652157,0.0001838352983248,0.0,0.0,0.0,0.0,0.0,0.011730639829070997,0.011730641403353255,0.011730641792693397,1.574282258E-9,3.89340142E-10,0.01224166189499483,0.012254324052704752,0.012257332685114298,0.000012662157709922,0.000003008632409546,3.5784970386728,3.5784973416782466,3.578497417124969,3.030054466E-7,7.54467224E-8,0.008162065985271028,0.008161980459017837,0.008161959164951327,-8.5526253191E-8,-2.1294066510E-8,-1.3238542313500266,-1.3230805363871083,-1.3228966990710702,0.0007736949629183,0.0001838373160381,2.2628048733080446,2.2635787857501564,2.2637626772188497,0.0007739124421118,0.0001838914686933,0.92405324237187,0.9240532425260022,0.9240532425646572,1.541322E-10,3.86550E-11,0.9238583933786041,0.9238578286843011,0.923857688078465,-5.646943030E-7,-1.406058361E-7,2.1981076692537432,2.1989018556941316,2.1990905643490705,0.0007941864403884,0.0001887086549389,0.062065822135058288,0.062045539539079097,0.062040720335120757,-0.000020282595979191,-0.000004819203958340,0.0026313819192429,0.0026313905169455,0.0026313925346588,8.5977026E-9,2.0177133E-9,0E-17,0E-17,0E-17,0E-17,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,2.12E-16,2.03E-16,-3.57E-16,-9E-18,-5.60E-16,0E-12,0E-13,0E-12,0E-13,0E-13,0E-10,0E-10,0E-11,0E-10,0E-11
0.4,0E-16,0E-16,0E-16,0E-16,0E-16,0E-15,0E-14,0E-16,0E-15,0E-16,1.236902963915191981,1.236902963915190903,1.236902963915191004,-1.078E-15,1.01E-16,2.263246026093159,2.2640086801006634,2.2641901957357438,0.0007626540075044,0.0001815156350804,1.3799411271448994,1.3791587723420413,1.3789725719935397,-0.0007823548028581,-0.0001862003485016,-0.053894235325011364,-0.05387431195075654,-0.05386957190880581,0.000019923374254824,0.00000474004195073,-1.326046891819888,-1.3252844603912848,-1.325103000084734,0.0007624314286032,0.0001814603065508,0.0,0.0,0.0,0.0,0.0,0.01173089562524062,0.011730897201307504,0.0117308975910571,1.576066884E-9,3.89749596E-10,0.012248811199436549,0.012261289479575535,0.012264259308740116,0.000012478280138986,0.000002969829164581,3.578498474098798,3.57849877319927,3.5784988476790813,2.99100472E-7,7.44798113E-8,0.008161431223482118,0.008161346838374772,0.008161325826913313,-8.4385107346E-8,-2.1011461459E-8,-1.3234138792291212,-1.3226514399369818,-1.322469977770251,0.0007624392921394,0.0001814621667308,2.263246026093159,2.2640086801006634,2.2641901957357438,0.0007626540075044,0.0001815156350804,0.9240529698155426,0.9240529699716149,0.9240529700107525,1.560723E-10,3.91376E-11,0.9238557182554584,0.9238551608386387,0.9238550220347804,-5.574168197E-7,-1.388038583E-7,2.1985573469538986,2.1993400008572287,2.1995262756855416,0.0007826539033301,0.0001862748283129,0.062055666548493482,0.062035658789131312,0.062030897735719123,-0.000020007759362170,-0.000004761053412189,0.0026330125907668,0.0026330204543030,0.002633022314483,7.8635362E-9,1.8601800E-9,0E-18,0E-17,0E-17,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,1.18E-16,3.88E-16,7.7E-17,2.70E-16,-3.11E-16,0E-13,0E-12,0E-12,0E-13,0E-12,0E-10,0E-11,0E-10,0E-11,0E-11
0.41,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,1.236902963915191012,1.236902963915190465,1.236902963915189432,-5.47E-16,-1.033E-15,2.26368135845076,2.26443324752864,2.264612477369282,0.00075188907788,0.000179229840642,1.3794988053938855,1.3787274750530951,1.3785436155869015,-0.0007713303407904,-0.0001838594661936,-0.05388482815556617,-0.05386516765374716,-0.05386048350570638,0.00001966050181901,0.00000468414804078,-1.3256139772383193,-1.324862307399348,-1.3246831320811951,0.0007516698389713,0.0001791753181529,0.0,0.0,0.0,0.0,0.0,0.01173115143317612,0.011731153010796778,0.011731153400905974,1.577620658E-9,3.90109196E-10,0.012255866073645224,0.012268168517545258,0.012271101010471725,0.000012302443900034,0.000002932492926467,3.5784998920650133,3.5785001874068496,3.5785002609558925,2.953418363E-7,7.35490429E-8,0.008160801922167948,0.008160718635577435,0.008160697896193447,-8.3286590513E-8,-2.0739383988E-8,-1.3229793355364214,-1.3222276585137869,-1.3220484814828042,0.0007516770226345,0.0001791770309827,2.26368135845076,2.26443324752864,2.264612477369282,0.00075188907788,0.000179229840642,0.9240526972745076,0.9240526974324946,0.9240526974721085,1.579870E-10,3.96139E-11,0.9238530756711346,0.923852525259074,0.923852388189836,-5.504120606E-7,-1.37069238E-7,2.1990010866711278,2.1997727123537545,2.1999566453689910,0.0007716256826267,0.0001839330152365,0.062045630077734118,0.062025886289324595,0.062021181401899827,-0.000019743788409523,-0.000004704887424768,0.0026346417018979,0.0026346488855611,0.0026346505983909,7.1836632E-9,1.7128298E-9,0E-17,0E-17,0E-17,0E-17,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,1.82E-16,-1.95E-16,2.73E-16,-3.77E-16,4.68E-16,0E-12,0E-13,0E-13,0E-13,0E-13,0E-10,0E-11,0E-10,0E-11,0E-11
0.42,0E-16,0E-15,0E-16,0E-16,0E-16,0E-15,0E-16,0E-15,0E-16,0E-16,1.2369029639151914,1.236902963915190905,1.236902963915191449,-4.95E-16,5.44E-16,2.2641111030190366,2.2648526847466606,2.2650297132769093,0.0007415817276240,0.0001770285302487,1.3790621678118313,1.378301394400755,1.3781197895053945,-0.0007607734110763,-0.0001816048953605,-0.05387553042710125,-0.053856122698255904,-0.05385149258325783,0.000019407728845346,0.000004630114998074,-1.32518663738473,-1.324445271702499,-1.3242682969221367,0.000741365682231,0.0001769747803623,0.0,0.0,0.0,0.0,0.0,0.0117314072525864,0.011731408831546735,0.011731409221968858,1.578960335E-9,3.90422123E-10,0.012262830287385814,0.012274964352021227,0.012277860885346823,0.000012134064635413,0.000002896533325596,3.578501293211008,3.5785015849316095,3.578501657583821,2.917206015E-7,7.26522115E-8,0.008160177888910436,0.008160095660806999,0.00816007518361106,-8.2228103437E-8,-2.0477195939E-8,-1.3225503680808817,-1.3218089958457562,-1.3216320194905227,0.0007413722351255,0.0001769763552335,2.2641111030190366,2.2648526847466606,2.2650297132769093,0.0007415817276240,0.0001770285302487,0.9240524247486391,0.9240524249085164,0.9240524249485997,1.598773E-10,4.00833E-11,0.923850464433715,0.9238499207703454,0.9238497853724837,-5.436633696E-7,-1.353978617E-7,2.1994391253991767,2.2002001905308545,2.2003818680784265,0.0007610651316778,0.0001816775475720,0.062035708316011686,0.062016218359062903,0.06201156776686889,-0.000019489956948783,-0.000004650592194013,0.0026362693038483,0.0026362758567428,0.0026362774316140,6.5528945E-9,1.5748712E-9,0E-17,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,0E-17,0E-18,0E-18,-8.6E-17,3.97E-16,-9E-17,4.83E-16,-4.87E-16,0E-12,0E-13,0E-13,0E-13,0E-13,0E-10,0E-10,0E-10,0E-10,0E-10
