E-EF,total,Li,P,S,Cl,O,Nd,Nd1_4f,Nd2_4f   # Gaussian 0.15 eV, E-EF (EF=0)
-2.2690,82.797,7.0702,0.3193,68.702,4.1619,0.56392,1.1606,0.060028,0.074347
-2.2290,82.295,7.0022,0.31366,68.609,3.9335,0.52352,1.1188,0.060712,0.067951
-2.1890,81.46,6.9226,0.30719,68.182,3.7166,0.49091,1.073,0.061577,0.061359
-2.1490,80.221,6.8221,0.29977,67.365,3.509,0.46303,1.0231,0.062556,0.054751
-2.1090,78.566,6.6943,0.29143,66.157,3.3084,0.43748,0.96925,0.063524,0.048332
-2.0690,76.545,6.5364,0.28233,64.612,3.1124,0.41263,0.91259,0.064322,0.042332
-2.0290,74.248,6.3483,0.27262,62.822,2.9189,0.38763,0.85479,0.06477,0.036975
-1.9890,71.79,6.1322,0.26247,60.898,2.7262,0.36216,0.79774,0.064705,0.032432
-1.9490,69.271,5.8918,0.25195,58.935,2.533,0.33626,0.74324,0.064018,0.028771
-1.9090,66.762,5.6315,0.24107,56.999,2.3392,0.31007,0.69261,0.062681,0.025928
-1.8690,64.289,5.356,0.2298,55.11,2.1452,0.28383,0.64655,0.060756,0.023712
-1.8290,61.839,5.0694,0.21814,53.249,1.9526,0.25779,0.60505,0.058385,0.021854
-1.7890,59.37,4.7757,0.20616,51.368,1.7636,0.23226,0.5675,0.055749,0.020077
-1.7490,56.837,4.4784,0.19401,49.418,1.5805,0.20764,0.53297,0.053036,0.018165
-1.7090,54.212,4.1805,0.18192,47.363,1.4061,0.18443,0.50052,0.050413,0.016021
-1.6690,51.49,3.8851,0.17016,45.193,1.2431,0.16316,0.46957,0.048002,0.013667
-1.6290,48.689,3.5949,0.15891,42.921,1.0942,0.1443,0.43991,0.045874,0.011222
-1.5890,45.84,3.3121,0.14828,40.57,0.96124,0.12817,0.4116,0.04404,0.0088454
-1.5490,42.965,3.0381,0.1382,38.161,0.84507,0.11483,0.38471,0.042451,0.0066911
-1.5090,40.07,2.7731,0.12849,35.701,0.74532,0.10399,0.35902,0.040992,0.0048646
-1.4690,37.15,2.517,0.11892,33.187,0.66032,0.095129,0.33394,0.039506,0.0034103
-1.4290,34.2,2.2696,0.10934,30.621,0.5875,0.087614,0.30861,0.037814,0.002317
-1.3890,31.232,2.032,0.099719,28.017,0.52406,0.080862,0.28215,0.035758,0.0015359
-1.3490,28.288,1.8061,0.09023,25.419,0.46754,0.074487,0.25403,0.033235,0.0010011
-1.3090,25.432,1.595,0.081161,22.89,0.41626,0.068344,0.22426,0.030232,0.0006466
-1.2690,22.742,1.4019,0.072833,20.503,0.36936,0.06248,0.19343,0.026828,0.00041635
-1.2290,20.28,1.229,0.065481,18.316,0.32657,0.057027,0.16263,0.023181,0.00026788
-1.1890,18.073,1.0764,0.059169,16.357,0.28784,0.052075,0.13314,0.019494,0.00017185
-1.1490,16.104,0.9421,0.053757,14.608,0.25293,0.047593,0.10617,0.015972,0.00010931
-1.1090,14.32,0.82252,0.048947,13.02,0.22132,0.043418,0.08259,0.012777,6.8472e-05
-1.0690,12.646,0.71325,0.04437,11.524,0.19224,0.039309,0.06284,0.010009,4.1955e-05
-1.0290,11.016,0.61055,0.039702,10.059,0.16491,0.035039,0.046895,0.007699,2.4978e-05
-0.9890,9.3929,0.51228,0.034758,8.5916,0.13881,0.030489,0.034399,0.0058248,1.4368e-05
-0.9490,7.7811,0.41834,0.029533,7.1274,0.11387,0.025689,0.024817,0.0043325,7.9597e-06
-0.9090,6.2212,0.33036,0.024191,5.705,0.090441,0.020821,0.017584,0.0031601,4.2434e-06
-0.8690,4.7749,0.2509,0.019002,4.3824,0.069159,0.016147,0.012193,0.0022501,2.178e-06
-0.8290,3.5031,0.18246,0.014254,3.2172,0.050678,0.011936,0.0082344,0.0015554,1.0784e-06
-0.7890,2.4486,0.12662,0.01018,2.2498,0.035456,0.0083849,0.0053858,0.0010378,5.1724e-07
-0.7490,1.6268,0.083616,0.0069059,1.4952,0.023615,0.0055869,0.0033934,0.00066493,2.4165e-07
-0.7090,1.0253,0.05244,0.0044415,0.94254,0.014941,0.0035254,0.0020491,0.00040718,1.0995e-07
-0.6690,0.61217,0.031181,0.0027042,0.56282,0.0089643,0.0021044,0.0011805,0.00023738,4.8236e-08
-0.6290,0.34585,0.017554,0.0015568,0.31798,0.0050927,0.0011872,0.00064703,0.00013141,2.0504e-08
-0.5890,0.18471,0.0093462,0.00084656,0.16983,0.0027365,0.00063273,0.00033689,6.899e-05,8.8034e-09
-0.5490,0.093164,0.0047009,0.00043436,0.085656,0.0013892,0.00031832,0.00016634,3.4308e-05,3.8777e-09
-0.5090,0.044315,0.0022302,0.00021001,0.040741,0.00066533,0.00015099,7.7652e-05,1.6119e-05,1.68e-09
-0.4690,0.019819,0.00099495,9.5471e-05,0.018219,0.0002997,6.7295e-05,3.4102e-05,7.1206e-06,6.8549e-10
-0.4290,0.0082554,0.00041351,4.0541e-05,0.007588,0.00012593,2.7877e-05,1.3927e-05,2.9253e-06,2.5471e-10
-0.3890,0.0031352,0.00015669,1.5825e-05,0.002881,4.846e-05,1.0489e-05,5.1617e-06,1.0915e-06,8.217e-11
-0.3490,0.0010557,5.2611e-05,5.5179e-06,0.00096972,1.6641e-05,3.4849e-06,1.682e-06,3.5814e-07,2.1929e-11
-0.3090,0.00030254,1.5007e-05,1.623e-06,0.00027772,4.8777e-06,9.8403e-07,4.6413e-07,9.9201e-08,4.7829e-12
-0.2690,6.7142e-05,3.3098e-06,3.6082e-07,6.1611e-05,1.1031e-06,2.1565e-07,9.9937e-08,2.1317e-08,8.4259e-13
-0.2290,1.0048e-05,4.9217e-07,5.3025e-08,9.2308e-06,1.6714e-07,3.2059e-08,1.4718e-08,3.1163e-09,1.0935e-13
-0.1890,9.006e-07,4.3847e-08,4.6375e-09,8.2733e-07,1.5085e-08,2.8748e-09,1.3141e-09,2.755e-10,9.3477e-15
-0.1490,4.4897e-08,2.177e-09,2.4181e-10,4.1246e-08,7.5492e-10,1.4399e-10,6.605e-11,1.3682e-11,2.9869e-14
-0.1090,4.2712e-09,4.4524e-10,8.7877e-10,2.6643e-09,3.3259e-11,2.0133e-11,1.7379e-11,1.6518e-12,1.5931e-12
-0.0690,8.5388e-08,1.0745e-08,2.4195e-08,4.3512e-08,3.6486e-10,4.5139e-10,4.3911e-10,3.5803e-11,4.5208e-11
-0.0290,1.2502e-06,1.5729e-07,3.5426e-07,6.3644e-07,5.3369e-09,6.6063e-09,6.6865e-09,5.2329e-10,7.1082e-10
0.0110,1.0183e-05,1.2803e-06,2.8836e-06,5.1829e-06,4.3468e-08,5.3561e-08,6.0928e-08,4.242e-09,6.9777e-09
0.0510,5.0647e-05,6.3468e-06,1.4316e-05,2.5747e-05,2.1597e-07,2.6268e-07,3.8499e-07,2.0807e-08,4.9518e-08
0.0910,0.00017689,2.2037e-05,4.9838e-05,8.9762e-05,7.5229e-07,8.9271e-07,1.8838e-06,7.0706e-08,2.6928e-07
0.1310,0.00050254,6.2136e-05,0.00014105,0.00025443,2.1304e-06,2.4444e-06,7.26e-06,1.9365e-07,1.0983e-06
0.1710,0.0012719,0.00015625,0.00035584,0.00064273,5.3774e-06,5.9855e-06,2.2424e-05,4.7425e-07,3.4706e-06
0.2110,0.0029702,0.00036302,0.00082892,0.0014985,1.2538e-05,1.3626e-05,5.9784e-05,1.0797e-06,9.3505e-06
0.2510,0.0064923,0.00078911,0.0018072,0.0032689,2.7402e-05,2.906e-05,0.00014836,2.303e-06,2.3355e-05
0.2910,0.013369,0.0016135,0.0037099,0.0067126,5.6496e-05,5.8124e-05,0.00035219,4.6079e-06,5.5561e-05
0.3310,0.025984,0.0031095,0.0071845,0.013001,0.00011009,0.00010913,0.00079468,8.6594e-06,0.00012499
0.3710,0.047728,0.005655,0.013142,0.023776,0.00020307,0.00019253,0.0016955,1.5313e-05,0.00026485
0.4110,0.083016,0.0097211,0.022751,0.04113,0.00035554,0.00031943,0.0034365,2.5514e-05,0.00053159
0.4510,0.13714,0.015831,0.037374,0.067472,0.00059303,0.00049878,0.0066547,4.0102e-05,0.0010166
0.4910,0.21609,0.024516,0.058504,0.10537,0.00094742,0.00073452,0.012358,5.9652e-05,0.0018586
0.5310,0.32665,0.036296,0.087768,0.15751,0.0014597,0.0010244,0.022065,8.4527e-05,0.0032568
0.5710,0.47684,0.051719,0.12704,0.22678,0.002185,0.001362,0.037937,0.0001152,0.0054786
0.6110,0.67681,0.071477,0.17871,0.3167,0.0031987,0.0017423,0.062842,0.00015295,0.008856
0.6510,0.93986,0.096565,0.24596,0.43191,0.0046029,0.0021713,0.10026,0.00020089,0.01376
0.6910,1.2824,0.12838,0.33289,0.57836,0.006524,0.0026742,0.15393,0.00026472,0.020546
0.7310,1.7218,0.16861,0.44395,0.76251,0.0090968,0.0032971,0.22718,0.00035271,0.029471
0.7710,2.2709,0.21875,0.58262,0.98925,0.012431,0.0040959,0.32195,0.00047471,0.040596
0.8110,2.9309,0.27937,0.74946,1.2588,0.016564,0.0051148,0.43777,0.00064039,0.053718
0.8510,3.6842,0.34933,0.94017,1.5636,0.021421,0.0063586,0.571,0.00085769,0.068392
0.8910,4.4907,0.42527,1.1446,1.8869,0.026795,0.007773,0.71485,0.0011328,0.084116
0.9310,5.2931,0.50194,1.348,2.2043,0.03238,0.0092468,0.86044,0.0014732,0.1007
0.9710,6.0294,0.5734,1.5338,2.4895,0.037848,0.010641,0.99895,0.0018936,0.11884
1.0110,6.6516,0.63487,1.6892,2.722,0.042971,0.011841,1.1247,0.0024248,0.14097
1.0510,7.1447,0.68459,1.8089,2.8941,0.047726,0.012807,1.2383,0.0031215,0.17238
1.0910,7.5374,0.72492,1.8981,3.0156,0.052351,0.013605,1.3498,0.0040726,0.22241
1.1310,7.9019,0.76209,1.9716,3.1119,0.05732,0.014401,1.4805,0.0054258,0.3061
1.1710,8.3401,0.80455,2.0499,3.2169,0.063215,0.015408,1.6631,0.0074455,0.44558
1.2110,8.961,0.86041,2.1524,3.3633,0.07055,0.016826,1.9407,0.010649,0.67058
1.2510,9.8568,0.93486,2.2918,3.5723,0.079595,0.018773,2.3623,0.016095,1.0171
1.2910,11.083,1.0285,2.4697,3.8472,0.090266,0.021265,2.9769,0.025926,1.5231
1.3310,12.648,1.1371,2.6767,4.173,0.10212,0.024224,3.8241,0.044228,2.2198
1.3710,14.513,1.253,2.8951,4.5215,0.11449,0.027539,4.9229,0.078433,3.1192
1.4110,16.597,1.3675,3.105,4.86,0.12664,0.031131,6.2608,0.14137,4.2008
1.4510,18.794,1.4733,3.2894,5.1601,0.13799,0.035025,7.7875,0.25346,5.4007
1.4910,20.984,1.5668,3.439,5.4049,0.14825,0.039383,9.4165,0.44427,6.6103
1.5310,23.055,1.6482,3.5534,5.5912,0.1575,0.044509,11.038,0.75213,7.6876
1.5710,24.918,1.7216,3.64,5.7278,0.16612,0.050818,12.544,1.2203,8.4834
1.6110,26.532,1.7941,3.7119,5.8313,0.17479,0.058784,13.849,1.8884,8.8735
1.6510,27.905,1.8735,3.7849,5.9228,0.18431,0.068876,14.913,2.7785,8.7914
1.6910,29.093,1.9684,3.8762,6.0244,0.19551,0.081502,15.736,3.8799,8.2464
1.7310,30.177,2.0868,4.003,6.1581,0.20918,0.096956,16.348,5.135,7.3222
1.7710,31.234,2.2356,4.182,6.3447,0.2259,0.11535,16.776,6.4357,6.156
1.8110,32.304,2.4199,4.4265,6.6006,0.24598,0.13654,17.021,7.6335,4.9043
1.8510,33.372,2.6416,4.7433,6.9339,0.26938,0.15998,17.052,8.5652,3.7087
1.8910,34.373,2.898,5.1284,7.3393,0.29564,0.18473,16.815,9.0892,2.671
1.9310,35.211,3.1812,5.5654,7.796,0.32396,0.2094,16.27,9.121,1.8432
1.9710,35.799,3.4793,6.0272,8.2701,0.35331,0.2324,15.411,8.6563,1.2324
2.0110,36.093,3.7779,6.4814,8.7221,0.38268,0.25223,14.29,7.772,0.81406
2.0510,36.108,4.0645,6.8983,9.1169,0.41127,0.26791,13.009,6.6061,0.54802
2.0910,35.917,4.3307,7.2579,9.4327,0.43873,0.27924,11.697,5.3223,0.39196
2.1310,35.629,4.5736,7.5523,9.6642,0.46509,0.28695,10.481,4.0728,0.30959
2.1710,35.351,4.7947,7.784,9.8195,0.4906,0.2924,9.4538,2.9708,0.27402
2.2110,35.158,4.9969,7.9604,9.9121,0.51544,0.29716,8.6652,2.0778,0.26777
2.2510,35.075,5.1816,8.0879,9.9535,0.53944,0.3025,8.1178,1.4073,0.28111
2.2910,35.08,5.3476,8.1705,9.9503,0.56206,0.309,7.7801,0.93786,0.31014
2.3310,35.131,5.4931,8.212,9.9059,0.58255,0.31653,7.6033,0.62943,0.35535
2.3710,35.2,5.6194,8.2215,9.828,0.60044,0.32442,7.5374,0.43792,0.42056
2.4110,35.299,5.7347,8.2183,9.734,0.61589,0.33193,7.544,0.3244,0.51285
2.4510,35.499,5.8555,8.2322,9.6527,0.63003,0.33863,7.6026,0.25938,0.64303
2.4910,35.904,6.005,8.2983,9.6195,0.64481,0.34458,7.7116,0.22324,0.82632
2.5310,36.632,6.2076,8.4477,9.6673,0.66263,0.35032,7.8853,0.20469,1.0827
2.5710,37.773,6.4826,8.6986,9.8165,0.68581,0.35666,8.1482,0.19861,1.4363
2.6110,39.367,6.8395,9.0502,10.069,0.71606,0.3644,8.5287,0.20432,1.9124
2.6510,41.393,7.2749,9.4832,10.41,0.75412,0.37409,9.0514,0.22464,2.5317
2.6910,43.771,7.7736,9.9648,10.808,0.79956,0.38588,9.7296,0.26622,3.3006
2.7310,46.378,8.3101,10.456,11.229,0.85081,0.39947,10.558,0.34084,4.2012
2.7710,49.06,8.8531,10.917,11.635,0.90531,0.41412,11.507,0.46698,5.1831
