delta,x_norm,v_li,v_de_lli
0.08,0.5618729096989966,3.6157902345419157,3.6542341853673044
0.08,0.5652173913043478,3.613395299961196,3.6513740425879018
0.08,0.568561872909699,3.610941609602705,3.6485176041718925
0.08,0.5719063545150501,3.608443067728093,3.645657020252893
0.08,0.5752508361204013,3.605917975109291,3.6427810246089565
0.08,0.5785953177257525,3.603374568118684,3.639890875029068
0.08,0.5819397993311036,3.600808571674189,3.637000634768085
0.08,0.5852842809364548,3.5982057941951955,3.6341191447465353
0.08,0.588628762541806,3.5955654158398924,3.6312446155699356
0.08,0.5919732441471571,3.5929009058834507,3.6283709680346026
0.08,0.5953177257525083,3.5902264541807094,3.62549205319759
0.08,0.5986622073578595,3.5875423808931677,3.6226017498862384
0.08,0.6020066889632107,3.584843320956471,3.61969273596506
0.08,0.6053511705685619,3.582123588792141,3.6167611591821367
0.08,0.6086956521739131,3.5793775592217227,3.6138032686778074
0.08,0.6120401337792643,3.5765999096821375,3.610819784465236
0.08,0.6153846153846154,3.5737861916510902,3.607819531179087
0.08,0.6187290969899666,3.570932868322343,3.6048138613843403
0.08,0.6220735785953178,3.5680412608113956,3.60181768026933
0.08,0.6254180602006689,3.56512060712692,3.5988490553518164
0.08,0.6287625418060201,3.5621833985717664,3.5959220635624676
0.08,0.6321070234113713,3.559246388611362,3.5930389939397434
0.08,0.6354515050167224,3.55632958447798,3.5901965880515445
0.08,0.6387959866220736,3.553451764185461,3.5873876651954246
0.08,0.6421404682274248,3.550612428421384,3.584599516345493
0.08,0.6454849498327759,3.5478071109411498,3.581814837961533
0.08,0.6488294314381271,3.5450272198743846,3.579014185497584
0.08,0.6521739130434783,3.542258369998991,3.5761752778369345
0.08,0.6555183946488294,3.539484032439622,3.5732789003561387
0.08,0.6588628762541806,3.536684426454889,3.5703130142022554
0.08,0.6622073578595318,3.533837701468012,3.5672687299908388
0.08,0.6655518394648829,3.530916674130366,3.5641373864851764
0.08,0.6688963210702341,3.5279151062872325,3.5609105344243095
0.08,0.6722408026755853,3.5248295701420336,3.5575831809451683
0.08,0.6755852842809364,3.5216391068143134,3.5541695090390335
0.08,0.6789297658862876,3.5183410691813846,3.550695668943653
0.08,0.6822742474916388,3.5149429209325063,3.547188333755938
0.08,0.68561872909699,3.5114572026078146,3.543677830040231
0.08,0.6889632107023411,3.507919701278372,3.540189464885388
0.08,0.6923076923076923,3.504360311731542,3.5367423965518956
0.08,0.6956521739130435,3.500806996748164,3.5333479262066474
0.08,0.6989966555183946,3.497285843466106,3.5300075528265276
0.08,0.7023411371237458,3.4938092876460636,3.52668939084186
0.08,0.705685618729097,3.4903938109778907,3.5233384755328485
0.08,0.7090301003344481,3.487021281264073,3.5198996045519646
0.08,0.7123745819397993,3.483636663124395,3.516314043516089
0.08,0.7157190635451505,3.4801704390447377,3.512542671811446
0.08,0.7190635451505016,3.476572462097286,3.5085267646911027
0.08,0.7224080267558528,3.4728116817721513,3.5042038315358073
0.08,0.725752508361204,3.468803139136836,3.4996639824653046
0.08,0.7290969899665551,3.464458362980413,3.4954611139561154
0.08,0.7324414715719063,3.459854850271505,3.4917886959313997
0.08,0.7357859531772575,3.455449689127301,3.4885717110042616
0.08,0.7391304347826086,3.451599859263834,3.485708411354649
0.08,0.7424749163879598,3.448238327006749,3.483127134330146
0.08,0.745819397993311,3.4452608247810086,3.48079030318904
0.08,0.7491638795986622,3.4425921861800886,3.478600785324998
0.08,0.7525083612040133,3.4401703605513054,3.4765329097232
0.08,0.7558528428093645,3.437932819850954,3.4745180360820394
0.08,0.7591973244147157,3.4358177905175817,3.4724969443550107
0.08,0.7625418060200668,3.4337616395141604,3.4703775593643074
0.08,0.765886287625418,3.4316971365037,3.4681365334344334
0.08,0.7692307692307692,3.4295575895128643,3.465716715507363
0.08,0.7725752508361204,3.4272776386897537,3.463067030511508
0.08,0.7759197324414716,3.424764500218402,3.459988515186725
0.08,0.7792642140468228,3.4219937805757863,3.4562287555871527
0.08,0.782608695652174,3.418837521517225,3.45151781629978
0.08,0.7859531772575251,3.414929704975301,3.445540990501739
0.08,0.7892976588628763,3.4098979026795977,3.438277570449079
0.08,0.7926421404682275,3.403556249243735,3.429516258119724
0.08,0.7959866220735786,3.3957870140741657,3.4195072926708305
0.08,0.7993311036789298,3.3865726265036136,3.4084646837685786
0.08,0.802675585284281,3.3760117014359317,3.3969178858466056
0.08,0.8060200668896321,3.3645291006647353,3.3853339822988717
0.08,0.8093645484949833,3.3526470540605415,3.3741659589685593
0.08,0.8127090301003345,3.340861690422578,3.3636529379698166
0.08,0.8160535117056856,3.329580617693103,3.3540176307229967
0.08,0.8193979933110368,3.319122351704282,3.3453630478211775
0.08,0.822742474916388,3.309662384129061,3.3377915591950864
0.08,0.8260869565217391,3.3012856581736423,3.3310827710983446
0.08,0.8294314381270903,3.2939125896645676,3.3250234570754595
0.08,0.8327759197324415,3.287389688543402,3.3193786611820837
0.08,0.8361204013377926,3.281429773960471,3.3139071849716193
0.08,0.8394648829431438,3.275781387169607,3.3083769096156264
0.08,0.842809364548495,3.2701761907588827,3.302585838875063
0.08,0.8461538461538461,3.2644099713153922,3.296426718781235
0.08,0.8494983277591973,3.258275649819431,3.2898312324440004
0.08,0.8528428093645485,3.251720645466247,3.2827689982853077
0.08,0.8561872909698997,3.2446601445751986,3.2752357563870085
0.08,0.8595317725752508,3.23709261921185,3.2672008951951863
0.08,0.862876254180602,3.2290539536384903,3.258762431438564
0.08,0.8662207357859532,3.220535971796122,3.2499652275845063
0.08,0.8695652173913043,3.211644194028464,3.2408541221620286
0.08,0.8729096989966555,3.202377104751067,3.23147638103224
0.08,0.8762541806020067,3.192828844249691,3.2218638945895766
0.08,0.8795986622073578,3.183032840696793,3.212080451810056
0.08,0.882943143812709,3.1730477600755482,3.202181941260497
0.08,0.8862876254180602,3.1629322399530935,3.1922115247706353
0.08,0.8896321070234113,3.1527276755613767,3.1822085268807907
0.08,0.8929765886287625,3.142486273272533,3.1722006539065104
0.08,0.8963210702341137,3.132239766914882,3.1622188990912754
0.08,0.8996655518394648,3.1220144845345117,3.1522797371032665
0.08,0.903010033444816,3.111831094264013,3.1423886775103713
0.08,0.9063545150501672,3.1017007464145605,3.132541887096633
0.08,0.9096989966555183,3.091617732415063,3.122733779002489
0.08,0.9130434782608695,3.081575835072444,3.112941060373345
0.08,0.9163879598662207,3.071546109773852,3.1031304838806397
0.08,0.9197324414715718,3.061492353434636,3.0932504666133207
0.08,0.923076923076923,3.0513616004091215,3.0832234280040383
0.08,0.9264214046822742,3.041095855923996,3.073025666461313
0.08,0.9297658862876254,3.030616600556211,3.0625738942504865
0.08,0.9331103678929765,3.019885283734527,3.051798628567738
0.08,0.9364548494983277,3.008764115235735,3.04062194032826
0.08,0.9397993311036789,2.9972401001210365,3.028963732194619
0.08,0.9431438127090301,2.9851705077993076,3.0167611524385705
0.08,0.9464882943143813,2.972493484824921,3.003901886728554
0.08,0.9498327759197325,2.9591206223025504,2.99031681145363
0.08,0.9531772575250836,2.9449543057595724,2.975916294578582
0.08,0.9565217391304348,2.929840332170821,2.960504256693704
0.08,0.959866220735786,2.9137151516984408,2.9440168242305416
0.08,0.9632107023411371,2.896443169342114,2.9263287618137674
0.08,0.9665551839464883,2.877820370409486,2.907252594578918
0.08,0.9698996655518395,2.857627357809001,2.886516731150694
0.08,0.9732441471571907,2.8353276711917847,2.8635542234835376
0.08,0.9765886287625418,2.8107276531754293,2.8383719955631554
0.08,0.979933110367893,2.7838645192558067,2.811033155323817
0.08,0.9832775919732442,2.754401758580333,2.7802158088139257
0.08,0.9866220735785953,2.7197683367443757,2.744013342167957
0.08,0.9899665551839465,2.680457933157848,2.7040892936175203
0.08,0.9933110367892977,2.637528594367928,2.6607409567209657
0.08,0.9966555183946488,2.5905766810435797,2.6070253214729004
0.08,1.0,2.541116473666137,2.562628927672015
0.12,0.0,4.12770326771369,4.156901266206368
0.12,0.0033444816053511705,4.106338037703948,4.138279513615502
0.12,0.006688963210702341,4.094961173537518,4.129291103292029
0.12,0.010033444816053512,4.087550086960074,4.123113562566832
0.12,0.013377926421404682,4.082029095547266,4.118354815744782
0.12,0.016722408026755852,4.077519819106519,4.114382983726145
0.12,0.020066889632107024,4.073572665905959,4.110932715700454
0.12,0.023411371237458192,4.069982934170752,4.107876151570115
0.12,0.026755852842809364,4.066597528630118,4.105147271304786
0.12,0.030100334448160536,4.063344623350889,4.102705508777471
0.12,0.033444816053511704,4.060167910910993,4.100524635539093
0.12,0.03678929765886287,4.0570282737728105,4.098580541137727
0.12,0.04013377926421405,4.053899670078109,4.096847906152243
0.12,0.043478260869565216,4.050765874964081,4.095307511248696
0.12,0.046822742474916385,4.047619031710795,4.09393952453703
0.12,0.05016722408026756,4.044453870514439,4.092733299656355
0.12,0.05351170568561873,4.041268046800285,4.091644341115096
0.12,0.056856187290969896,4.03806193111669,4.090667214620882
0.12,0.06020066889632107,4.034837156504574,4.0897785634147406
0.12,0.06354515050167224,4.03159608363496,4.088958380296813
0.12,0.06688963210702341,4.028341436164406,4.088188417316493
0.12,0.07023411371237458,4.025077034705261,4.08744699877735
0.12,0.07357859531772575,4.021806771671518,4.086713952206835
0.12,0.07692307692307693,4.018534537617643,4.085970759920087
0.12,0.0802675585284281,4.015263480503799,4.085199478987463
0.12,0.08361204013377926,4.011996532064976,4.084383386869907
0.12,0.08695652173913043,4.008738157486784,4.083508112226434
0.12,0.0903010033444816,4.005492665978302,4.0825618156485435
0.12,0.09364548494983277,4.002263437406077,4.081533892059946
0.12,0.09698996655518395,3.9990611559970812,4.08041445848065
0.12,0.10033444816053512,3.995865375361033,4.0791948105433935
0.12,0.10367892976588629,3.9927047904817425,4.077867698914865
0.12,0.10702341137123746,3.989552458268456,4.076427260569657
0.12,0.11036789297658862,3.9864420123772546,4.074869549388223
0.12,0.11371237458193979,3.9833395164071383,4.0731934636481215
0.12,0.11705685618729096,3.980287469238293,4.071398379256099
0.12,0.12040133779264214,3.9772429004765777,4.0694817347787815
0.12,0.12374581939799331,3.974252145034451,4.067448949791035
0.12,0.12709030100334448,3.9712672812351397,4.065301683920508
0.12,0.13043478260869565,3.968336906174857,4.063044922276317
0.12,0.13377926421404682,3.965410522907098,4.06068557006447
0.12,0.13712374581939799,3.962542948052269,4.05822943806184
0.12,0.14046822742474915,3.95967768587841,4.055679925272391
0.12,0.14381270903010032,3.9568735100164276,4.053040567710438
0.12,0.1471571906354515,3.954071090659282,4.050297425478497
0.12,0.1505016722408027,3.9513238855196384,4.047505521269062
0.12,0.15384615384615385,3.948579895396188,4.0446309836978225
0.12,0.15719063545150502,3.9458928687177477,4.041718204729577
0.12,0.1605351170568562,3.9432101219364286,4.038712804882456
0.12,0.16387959866220736,3.9405741403033363,4.035683951523728
0.12,0.16722408026755853,3.937943035363482,4.03260255467367
0.12,0.1705685618729097,3.935349732049278,4.029484778865197
0.12,0.17391304347826086,3.932762297485694,4.026343978160753
0.12,0.17725752508361203,3.9302095558463583,4.023162376972005
0.12,0.1806020066889632,3.9276631681245036,4.0199710402459
0.12,0.18394648829431437,3.9251467122155894,4.016758854254988
0.12,0.18729096989966554,3.922636061316649,4.013539794360144
0.12,0.1906354515050167,3.920147849689558,4.010314906516837
0.12,0.1939799331103679,3.917664180804434,4.0070847644577965
0.12,0.19732441471571907,3.9151952222057074,4.003854375631276
0.12,0.20066889632107024,3.9127299241278437,4.0006275206575985
0.12,0.2040133779264214,3.910274707756518,3.997407954719082
0.12,0.20735785953177258,3.9078218202696013,3.9941966101113175
0.12,0.21070234113712374,3.905374450779975,3.991001815564409
0.12,0.2140468227424749,3.902925084097107,3.9878135966241204
0.12,0.21739130434782608,3.9004716109374944,3.984644744654729
0.12,0.22073578595317725,3.8980140640661536,3.9814839401804227
0.12,0.22408026755852842,3.8955492001356014,3.9783352715985596
0.12,0.22742474916387959,3.8930772357268797,3.975204626701593
0.12,0.23076923076923075,3.890594074115876,3.972081881572689
0.12,0.23411371237458192,3.888097330923137,3.9689853286124945
0.12,0.23745819397993312,3.885581714312566,3.965896137750521
0.12,0.2408026755852843,3.88304439496703,3.962822065066026
0.12,0.24414715719063546,3.880480431343166,3.9597571033181054
0.12,0.24749163879598662,3.8778905251258218,3.956697331667798
0.12,0.2508361204013378,3.8752724372879017,3.9536483902438517
0.12,0.25418060200668896,3.8726210747612777,3.950602582222154
0.12,0.25752508361204013,3.8699377087269116,3.947564097462915
0.12,0.2608695652173913,3.8672094249894595,3.9445224305216464
0.12,0.26421404682274247,3.8644429022680957,3.9414783220925926
0.12,0.26755852842809363,3.8616205690041077,3.93842378728151
0.12,0.2709030100334448,3.8587562322772735,3.9353644656036124
0.12,0.27424749163879597,3.855828543685007,3.9322991176389537
0.12,0.27759197324414714,3.852858796030513,3.9292127680267974
0.12,0.2809364548494983,3.849807480710415,3.92610419836454
0.12,0.2842809364548495,3.846708551706172,3.9229735418245677
0.12,0.28762541806020064,3.8435243829553465,3.9198165218068928
0.12,0.2909698996655518,3.840296661998031,3.916629822544454
0.12,0.294314381270903,3.836952690942826,3.9134088888564604
0.12,0.29765886287625415,3.8335763854703946,3.910146401069103
0.12,0.3010033444816054,3.830064826664609,3.9068421254319614
0.12,0.30434782608695654,3.8265012580517785,3.9035012322545883
0.12,0.3076923076923077,3.8228384977376146,3.9001304494798643
0.12,0.3110367892976589,3.8190901040123824,3.8967367655718395
0.12,0.31438127090301005,3.815277466060729,3.8933277633725236
0.12,0.3177257525083612,3.8113157749777904,3.889913159627246
0.12,0.3210702341137124,3.807299751075093,3.8865071402781504
0.12,0.32441471571906355,3.8032012831523274,3.8831256700245245
0.12,0.3277591973244147,3.7990240450043693,3.8797873752893315
0.12,0.3311036789297659,3.794801409197408,3.876500892010139
0.12,0.33444816053511706,3.7905343571379033,3.8732735774104907
0.12,0.3377926421404682,3.786240078817099,3.870105327998407
0.12,0.3411371237458194,3.7819501990512103,3.866993940700084
0.12,0.34448160535117056,3.7776701736238163,3.863936699001433
0.12,0.34782608695652173,3.773441131406643,3.860930697999629
0.12,0.3511705685618729,3.769261941730769,3.8579728526334987
0.12,0.35451505016722407,3.7651306895958596,3.855059780565545
0.12,0.35785953177257523,3.7610751622265535,3.852187765860748
0.12,0.3612040133779264,3.7570908157625347,3.8493540630283176
0.12,0.36454849498327757,3.75316262446514,3.846552276141072
0.12,0.36789297658862874,3.749305874550513,3.843773882435569
0.12,0.3712374581939799,3.7455403184192737,3.841013944908081
0.12,0.3745819397993311,3.7418353261526485,3.8382681045559455
0.12,0.37792642140468224,3.7381921458701255,3.835532299298971
0.12,0.3812709030100334,3.7346538445431916,3.832802737561394
0.12,0.3846153846153846,3.731173364818045,3.830075707833662
0.12,0.3879598662207358,3.727750524925966,3.827347166105865
0.12,0.391304347826087,3.724416751714542,3.824612500213551
0.12,0.39464882943143814,3.721151398986752,3.8218671303789162
0.12,0.3979933110367893,3.717942170264555,3.8191059619917853
0.12,0.4013377926421405,3.714807194338701,3.816326437101309
0.12,0.40468227424749165,3.7117494106240785,3.8135274529666274
0.12,0.4080267558528428,3.7087431198930383,3.8107044126102623
0.12,0.411371237458194,3.7057925789073467,3.8078734989958183
0.12,0.41471571906354515,3.7029220992698293,3.8050038067786645
0.12,0.4180602006688963,3.7000982267294327,3.8021216720906788
0.12,0.4214046822742475,3.6973208334442536,3.7992035142247387
0.12,0.42474916387959866,3.69462062871969,3.7962545687809253
0.12,0.4280936454849498,3.691971068988706,3.7932863360514615
0.12,0.431438127090301,3.6893646106423277,3.790281452373678
0.12,0.43478260869565216,3.6868140882003186,3.787254283857355
0.12,0.43812709030100333,3.684312425707639,3.784209413957826
0.12,0.4414715719063545,3.681846883712968,3.7811252805317386
0.12,0.44481605351170567,3.6794244487300256,3.7780242405757654
0.12,0.44816053511705684,3.6770564735794284,3.774901214211113
0.12,0.451505016722408,3.6747209208254557,3.771749312385791
0.12,0.45484949832775917,3.672417152304536,3.768585231732191
0.12,0.45819397993311034,3.6701621248406107,3.7654034094689517
0.12,0.4615384615384615,3.6679325891041166,3.762209143443363
0.12,0.4648829431438127,3.665727343915463,3.7590088730064166
0.12,0.46822742474916385,3.6635570762775647,3.7558008781314376
0.12,0.47157190635451507,3.6614144794926995,3.7525909701222075
0.12,0.47491638795986624,3.6592933475269307,3.7493800528809906
0.12,0.4782608695652174,3.6571991246670446,3.7461722858816477
0.12,0.4816053511705686,3.655132867383595,3.7429693680640037
0.12,0.48494983277591974,3.6530835414248304,3.739771478483818
0.12,0.4882943143812709,3.6510513357677015,3.7365886740660255
0.12,0.4916387959866221,3.649042491720956,3.73341455598302
0.12,0.49498327759197325,3.647045018210465,3.730253509522275
0.12,0.4983277591973244,3.645058670721157,3.727111124477613
0.12,0.5016722408026756,3.643089327868279,3.7239792758638393
0.12,0.5050167224080268,3.64112008336426,3.7208662977440436
0.12,0.5083612040133779,3.6391630659700964,3.717770394203946
0.12,0.5117056856187291,3.6372060485759334,3.714685444461909
0.12,0.5150501672240803,3.6352487072563724,3.7116222454120664
0.12,0.5183946488294314,3.633291337890759,3.70857141390403
0.12,0.5217391304347826,3.631322908752848,3.705530684102992
0.12,0.5250836120401338,3.629352256851299,3.702508876822265
0.12,0.5284280936454849,3.6273619494303744,3.6994935899703685
0.12,0.5317725752508361,3.625364914037013,3.696486815890271
0.12,0.5351170568561873,3.6233416249063195,3.6934916788841856
0.12,0.5384615384615384,3.621304649610064,3.690502856486862
0.12,0.5418060200668896,3.6192374426925356,3.6875244721759026
0.12,0.5451505016722408,3.617147398642487,3.684553949457516
0.12,0.5484949832775919,3.615031262678728,3.6815860264302356
0.12,0.5518394648829431,3.612887086799752,3.6786170332425194
0.12,0.5551839464882943,3.610710314733695,3.6756354332310393
0.12,0.5585284280936454,3.608512092109305,3.672638183537364
0.12,0.5618729096989966,3.6062672188323157,3.669631224138744
0.12,0.5652173913043478,3.604001681061811,3.6666299631741786
0.12,0.568561872909699,3.6016517263826797,3.66364291339471
0.12,0.5719063545150501,3.5992801499167606,3.660659142656097
0.12,0.5752508361204013,3.5968602254402016,3.6576640588589977
0.12,0.5785953177257525,3.5944184897281564,3.6546618406597755
0.12,0.5819397993311036,3.5919547225365873,3.6516667896340853
0.12,0.5852842809364548,3.589453223879662,3.6486888100107904
0.12,0.588628762541806,3.586910520028433,3.6457248665673476
0.12,0.5919732441471571,3.5843396042483415,3.6427685393030127
0.12,0.5953177257525083,3.581754639324829,3.639813473089388
0.12,0.5986622073578595,3.5791594449829343,3.6368533857254994
0.12,0.6020066889632107,3.576549030478412,3.6338823177301176
0.12,0.6053511705685619,3.573917729055254,3.6308951889266994
0.12,0.6086956521739131,3.571259927730364,3.62788799641908
0.12,0.6120401337792643,3.568570196130838,3.6248613024159906
0.12,0.6153846153846154,3.565843942468731,3.6218233050405417
0.12,0.6187290969899666,3.563073041344906,3.6187853605599574
0.12,0.6220735785953178,3.560267287938914,3.6157623434453163
0.12,0.6254180602006689,3.55743057257508,3.6127722756147227
0.12,0.6287625418060201,3.5545721815915945,3.609828678874029
0.12,0.6321070234113713,3.5517105363667265,3.6069339530117723
0.12,0.6354515050167224,3.5488695331477675,3.6040843470471926
0.12,0.6387959866220736,3.5460594870642126,3.6012717337278333
0.12,0.6421404682274248,3.5432848216257375,3.5984829051221756
0.12,0.6454849498327759,3.5405439581203892,3.5957024629180894
0.12,0.6488294314381271,3.5378371051673776,3.5929106325656495
0.12,0.6521739130434783,3.5351398162068413,3.590084762952181
0.12,0.6555183946488294,3.5324379072693217,3.5872047406206296
0.12,0.6588628762541806,3.5297149336560074,3.584258323291313
0.12,0.6622073578595318,3.526952439804859,3.5812361420824406
0.12,0.6655518394648829,3.524110375597781,3.578129205126057
0.12,0.6688963210702341,3.521187294292013,3.5749287655889277
0.12,0.6722408026755853,3.5181795581210142,3.571626552385182
0.12,0.6755852842809364,3.515079893152971,3.5682396029878087
0.12,0.6789297658862876,3.511881685870649,3.5647967249419676
0.12,0.6822742474916388,3.5085583178303965,3.5613252735307075
0.12,0.68561872909699,3.505152494639789,3.5578520617197924
0.12,0.6889632107023411,3.5016914223485163,3.5544026144617296
0.12,0.6923076923076923,3.4982045211288537,3.550996464244906
0.12,0.6956521739130435,3.4947195283633024,3.5476448416685784
0.12,0.6989966555183946,3.491260841620603,3.5443490204773007
0.12,0.7023411371237458,3.4878464943824596,3.541076352745432
0.12,0.705685618729097,3.4844861225294785,3.53776928463593
0.12,0.7090301003344481,3.4811781923514986,3.5343723160110003
0.12,0.7123745819397993,3.4778654993309526,3.530842982985391
0.12,0.7157190635451505,3.474476139456634,3.527123560538872
0.12,0.7190635451505016,3.4709600797144704,3.5231470049353333
0.12,0.7224080267558528,3.4672823311675764,3.518847232710331
0.12,0.725752508361204,3.4634037693915665,3.5143723855969187
0.12,0.7290969899665551,3.459163882524163,3.510237839874129
0.12,0.7324414715719063,3.4546307411722688,3.506636845152906
0.12,0.7357859531772575,3.4502239880809853,3.503483033809024
0.12,0.7391304347826086,3.4463839787309634,3.5006992877105594
0.12,0.7424749163879598,3.4430418519026507,3.4981853245220815
0.12,0.745819397993311,3.4400925971116054,3.4958933565638515
0.12,0.7491638795986622,3.4374589698368845,3.4937700469997566
0.12,0.7525083612040133,3.435079456307539,3.491769061540588
0.12,0.7558528428093645,3.4328972615688933,3.4898168846774524
0.12,0.7591973244147157,3.4308432286461854,3.487830691574532
0.12,0.7625418060200668,3.4288528774048035,3.4858102868264833
0.12,0.765886287625418,3.4268617643532995,3.4835866243933205
0.12,0.7692307692307692,3.424804324884859,3.4812486734094352
0.12,0.7725752508361204,3.4226114168149966,3.4786084239725517
0.12,0.7759197324414716,3.4202119039766816,3.475649213010338
0.12,0.7792642140468228,3.4175440009507505,3.471947028793496
0.12,0.782608695652174,3.414487230882203,3.467243213467591
0.12,0.7859531772575251,3.410727116546113,3.4613141255776507
0.12,0.7892976588628763,3.405916171862618,3.4539795915667977
0.12,0.7926421404682275,3.3997524427501435,3.4452610436443094
0.12,0.7959866220735786,3.392181003810375,3.4352017692473837
0.12,0.7993311036789298,3.383157893518884,3.424129855657788
0.12,0.802675585284281,3.372689576981188,3.4125309820811194
0.12,0.8060200668896321,3.361245953699183,3.4008921826404093
0.12,0.8093645484949833,3.349336158926378,3.3896062018169006
0.12,0.8127090301003345,3.3374536428274157,3.379013591079376
0.12,0.8160535117056856,3.3260282795944183,3.369342015079997
0.12,0.8193979933110368,3.3153724551261616,3.360672775775302
0.12,0.822742474916388,3.3057161004626296,3.3529991377399138
0.12,0.8260869565217391,3.2971436791420827,3.346244908450931
0.12,0.8294314381270903,3.289592354472896,3.340175679294439
0.12,0.8327759197324415,3.2829174415189812,3.334556826092295
0.12,0.8361204013377926,3.2768974091767786,3.329123966778577
0.12,0.8394648829431438,3.271244110931401,3.323647090501023
0.12,0.842809364548495,3.26568833403501,3.317938976167879
0.12,0.8461538461538461,3.2599943305586727,3.311865203783587
0.12,0.8494983277591973,3.2539919056061164,3.3053555181888825
0.12,0.8528428093645485,3.2475627525964614,3.2983604903718553
0.12,0.8561872909698997,3.2406308242434383,3.290893868184835
0.12,0.8595317725752508,3.2332093065808998,3.2829639929429435
0.12,0.862876254180602,3.2252946046724,3.2746138099230806
0.12,0.8662207357859532,3.2169218489650637,3.265891736878497
0.12,0.8695652173913043,3.208136251039419,3.2568431878439092
0.12,0.8729096989966555,3.198984710012068,3.247519594139949
0.12,0.8762541806020067,3.189528770212923,3.2379692883559974
0.12,0.8795986622073578,3.1798180868360193,3.22824795214347
0.12,0.882943143812709,3.169903966706451,3.218404236264421
0.12,0.8862876254180602,3.159851018179249,3.208484411120632
0.12,0.8896321070234113,3.149702160952191,3.1985328660480596
0.12,0.8929765886287625,3.139505485723168,3.188577122219509
0.12,0.8963210702341137,3.129300118594809,3.1786421116221537
0.12,0.8996655518394648,3.1191115277876404,3.1687473080165063
0.12,0.903010033444816,3.1089633266056516,3.158902109623083
0.12,0.9063545150501672,3.0988628205302535,3.1491041817714183
0.12,0.9096989966555183,3.0888094830567154,3.139341980300247
0.12,0.9130434782608695,3.0788014447394705,3.12959384868953
0.12,0.9163879598662207,3.0688093776698246,3.1198236361750755
0.12,0.9197324414715718,3.058799025724042,3.1099829782706467
0.12,0.923076923076923,3.048715137272954,3.1000162494065906
0.12,0.9264214046822742,3.0384635242876974,3.089861886838126
0.12,0.9297658862876254,3.0280623557744946,3.0794549232941737
0.12,0.9331103678929765,3.017342712698175,3.068723705329495
0.12,0.9364548494983277,3.0063061056466163,3.0575872209471555
0.12,0.9397993311036789,2.9949161312301102,3.0459663839490796
0.12,0.9431438127090301,2.982915142495507,3.033776809508364
0.12,0.9464882943143813,2.9702657115842546,3.0209572726980607
0.12,0.9498327759197325,2.9569354967674717,3.007425225829369
0.12,0.9531772575250836,2.9428427523484886,2.992964571857498
0.12,0.9565217391304348,2.92789884268947,2.9775621070560474
0.12,0.959866220735786,2.911964360369832,2.9611168275288167
0.12,0.9632107023411371,2.8947320936979417,2.9434711488701666
0.12,0.9665551839464883,2.876127654276264,2.9243997945908706
0.12,0.9698996655518395,2.856035310014101,2.9035510275330485
0.12,0.9732441471571907,2.83397962642668,2.8804364558777835
0.12,0.9765886287625418,2.8094268143738996,2.855212319699327
0.12,0.979933110367893,2.7826948009378416,2.8277953561197844
0.12,0.9832775919732442,2.753358978388502,2.7966358590857165
0.12,0.9866220735785953,2.7188602223172866,2.760208271211062
0.12,0.9899665551839465,2.6797163311894336,2.7202493955941156
0.12,0.9933110367892977,2.6369829887931653,2.6767996740561486
0.12,0.9966555183946488,2.59032838936127,2.6207474524321395
0.12,1.0,2.5411886751250545,2.5714284337395155
