% Model,failed_normal_copy.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 15 2026, 15:24"
% Table,Table 1 - Global Evaluation 1
% Time (s),Time (s),Minimum (mol/m^3),Minimum 1 (mol/m^3),Minimum 2 (mol/m^3),Minimum 3 (mol/m^3),ce_stop_threshold (mol/m^3),comp1.minguardall(comp1.cl)<=ce_stop_threshold
0.060875,0.060875,1199.9309476555425,1199.9309476555425,1199.9839363777437,1200.0194582363526,0,0
0.061,0.061,1199.93080636627,1199.93080636627,1199.9839034679655,1200.0194981274258,0,0
0.061125,0.061125,1199.9306650808535,1199.9306650808535,1199.9838705583902,1200.019538018326,0,0
0.06125,0.06125,1199.9305237993108,1199.9305237993108,1199.983837649018,1200.0195779090536,0,0
0.061375,0.061375,1199.9303825216612,1199.9303825216612,1199.9838047398478,1200.0196177996093,0,0
0.0615,0.0615,1199.9302412479221,1199.9302412479221,1199.9837718308795,1200.0196576899923,0,0
0.061625,0.061625,1199.930099978113,1199.930099978113,1199.983738922113,1200.0196975802037,0,0
0.06175,0.06175,1199.9299587122516,1199.9299587122516,1199.983706013548,1200.0197374702439,0,0
0.061875,0.061875,1199.9298174503567,1199.9298174503567,1199.9836731051842,1200.0197773601124,0,0
0.062,0.062,1199.9296761924465,1199.9296761924465,1199.983640197021,1200.0198172498103,0,0
0.062125,0.062125,1199.9295349385397,1199.9295349385397,1199.9836072890585,1200.0198571393375,0,0
0.06225,0.06225,1199.9293936886547,1199.9293936886547,1199.9835743812964,1200.019897028694,0,0
0.062375,0.062375,1199.9292524428101,1199.9292524428101,1199.9835414737338,1200.0199369178806,0,0
0.0625,0.0625,1199.9291112010244,1199.9291112010244,1199.9835085663713,1200.0199768068974,0,0
0.062625,0.062625,1199.928969963316,1199.928969963316,1199.983475659208,1200.020016695744,0,0
0.06275,0.06275,1199.9288287020597,1199.9288287020597,1199.9834427522437,1200.0200565844216,0,0
0.062875,0.062875,1199.9286874049062,1199.9286874049062,1199.9834098454783,1200.0200964729304,0,0
0.063,0.063,1199.928546111266,1199.928546111266,1199.9833769389113,1200.0201363612698,0,0
0.063125,0.063125,1199.9284048211557,1199.9284048211557,1199.9833440325424,1200.0201762494412,0,0
0.06325,0.06325,1199.9282635345924,1199.9282635345924,1199.9833111263717,1200.0202161374443,0,0
0.063375,0.063375,1199.9281222515924,1199.9281222515924,1199.9832782203985,1200.020256025279,0,0
0.0635,0.0635,1199.927980972172,1199.927980972172,1199.9832453146223,1200.0202959129465,0,0
0.063625,0.063625,1199.927839696348,1199.927839696348,1199.9832124090433,1200.0203358004462,0,0
0.06375,0.06375,1199.927698424137,1199.927698424137,1199.9831795036612,1200.0203756877786,0,0
0.063875,0.063875,1199.927557155555,1199.927557155555,1199.9831465984753,1200.020415574944,0,0
0.064,0.064,1199.9274158906196,1199.9274158906196,1199.9831136934858,1200.020455461943,0,0
0.064125,0.064125,1199.927274629347,1199.927274629347,1199.9830807886922,1200.020495348775,0,0
0.06425,0.06425,1199.9271333717538,1199.9271333717538,1199.9830478840945,1200.0205352354412,0,0
0.064375,0.064375,1199.9269921178566,1199.9269921178566,1199.983014979692,1200.0205751219412,0,0
0.0645,0.0645,1199.9268508676719,1199.9268508676719,1199.9829820754844,1200.0206150082752,0,0
0.064625,0.064625,1199.926709621217,1199.926709621217,1199.9829491714715,1200.0206548944443,0,0
0.06475,0.06475,1199.9265683785084,1199.9265683785084,1199.9829162676535,1200.0206947804481,0,0
0.064875,0.064875,1199.9264271395623,1199.9264271395623,1199.9828833640295,1200.0207346662867,0,0
0.065,0.065,1199.9262859043965,1199.9262859043965,1199.9828504605996,1200.020774551961,0,0
0.065125,0.065125,1199.926144673027,1199.926144673027,1199.9828175573632,1200.0208144374708,0,0
0.06525,0.06525,1199.9260034454705,1199.9260034454705,1199.9827846543205,1200.0208543228161,0,0
0.065375,0.065375,1199.9258622217437,1199.9258622217437,1199.9827517514707,1200.0208942079978,0,0
0.0655,0.0655,1199.925721001864,1199.925721001864,1199.9827188488139,1200.0209340930157,0,0
0.065625,0.065625,1199.9255797858477,1199.9255797858477,1199.9826859463496,1200.02097397787,0,0
0.06575,0.06575,1199.9254385370477,1199.9254385370477,1199.982653044078,1200.0210138625614,0,0
0.065875,0.065875,1199.925297262019,1199.925297262019,1199.9826201419983,1200.0210537470891,0,0
0.066,0.066,1199.925155990325,1199.925155990325,1199.9825872401102,1200.0210936314547,0,0
0.066125,0.066125,1199.925014721981,1199.925014721981,1199.9825543384138,1200.021133515658,0,0
0.06625,0.06625,1199.9248734570012,1199.9248734570012,1199.9825214369084,1200.021173399699,0,0
0.066375,0.066375,1199.9247321954015,1199.9247321954015,1199.982488535594,1200.021213283578,0,0
0.0665,0.0665,1199.9245909371962,1199.9245909371962,1199.9824556344704,1200.0212531672953,0,0
0.066625,0.066625,1199.924449682401,1199.924449682401,1199.9824227335375,1200.021293050851,0,0
0.06675,0.06675,1199.9243084310306,1199.9243084310306,1199.9823898327945,1200.0213329342457,0,0
0.066875,0.066875,1199.9241671831003,1199.9241671831003,1199.9823569322416,1200.0213728174795,0,0
0.067,0.067,1199.9240259386252,1199.9240259386252,1199.9823240318783,1200.0214127005522,0,0
0.067125,0.067125,1199.9238846976205,1199.9238846976205,1199.9822911317046,1200.0214525834647,0,0
0.06725,0.06725,1199.9237434601012,1199.9237434601012,1199.9822582317197,1200.0214924662168,0,0
0.067375,0.067375,1199.9236022260825,1199.9236022260825,1199.9822253319237,1200.0215323488087,0,0
0.0675,0.0675,1199.9234609955795,1199.9234609955795,1199.9821924323164,1200.021572231241,0,0
0.067625,0.067625,1199.9233197686071,1199.9233197686071,1199.9821595328976,1200.0216121135138,0,0
0.06775,0.06775,1199.9231785451811,1199.9231785451811,1199.982126633667,1200.0216519956273,0,0
0.067875,0.067875,1199.9230373253165,1199.9230373253165,1199.9820937346242,1200.0216918775818,0,0
0.068,0.068,1199.9228961090284,1199.9228961090284,1199.9820608357688,1200.0217317593776,0,0
0.068125,0.068125,1199.9227548963327,1199.9227548963327,1199.9820279371013,1200.0217716410143,0,0
0.06825,0.06825,1199.9226136872435,1199.9226136872435,1199.9819950386204,1200.021811522493,0,0
0.068375,0.068375,1199.9224724817766,1199.9224724817766,1199.9819621403262,1200.0218514038136,0,0
0.0685,0.0685,1199.9223312799475,1199.9223312799475,1199.9819292422187,1200.021891284976,0,0
0.068625,0.068625,1199.922190081771,1199.922190081771,1199.9818963442976,1200.0219311659807,0,0
0.06875,0.06875,1199.9220488872631,1199.9220488872631,1199.9818634465623,1200.0219710468282,0,0
0.068875,0.068875,1199.921907696439,1199.921907696439,1199.981830549013,1200.0220109275183,0,0
0.069,0.069,1199.921766509313,1199.921766509313,1199.9817976516492,1200.0220508080517,0,0
0.069125,0.069125,1199.9216253259012,1199.9216253259012,1199.981764754471,1200.0220906884283,0,0
0.06925,0.06925,1199.9214841462192,1199.9214841462192,1199.9817318574774,1200.022130568648,0,0
0.069375,0.069375,1199.9213429702816,1199.9213429702816,1199.9816989606688,1200.022170448712,0,0
0.0695,0.0695,1199.9212017981042,1199.9212017981042,1199.9816660640447,1200.0222103286198,0,0
0.069625,0.069625,1199.9210605813912,1199.9210605813912,1199.9816331676052,1200.0222502083716,0,0
0.06975,0.06975,1199.920919350254,1199.920919350254,1199.9816002713496,1200.0222900879678,0,0
0.069875,0.069875,1199.920778122379,1199.920778122379,1199.981567375278,1200.022329967409,0,0
0.07,0.07,1199.9206368977796,1199.9206368977796,1199.98153447939,1200.0223698466946,0,0
0.070125,0.070125,1199.9204956764702,1199.9204956764702,1199.9815015836853,1200.0224097258254,0,0
0.07025,0.07025,1199.9203544584636,1199.9203544584636,1199.9814686881634,1200.0224496048013,0,0
0.07037500000000001,0.07037500000000001,1199.9202132437747,1199.9202132437747,1199.9814357928244,1200.0224894836228,0,0
0.07050000000000001,0.07050000000000001,1199.920072032416,1199.920072032416,1199.9814028976682,1200.0225293622905,0,0
0.07062500000000001,0.07062500000000001,1199.9199308244026,1199.9199308244026,1199.9813700026946,1200.0225692408037,0,0
0.07075000000000001,0.07075000000000001,1199.9197896197477,1199.9197896197477,1199.9813371079028,1200.0226091191635,0,0
0.07087500000000001,0.07087500000000001,1199.9196484184652,1199.9196484184652,1199.9813042132932,1200.0226489973697,0,0
0.07100000000000001,0.07100000000000001,1199.9195072205687,1199.9195072205687,1199.9812713188653,1200.022688875422,0,0
0.07112500000000001,0.07112500000000001,1199.9193660260728,1199.9193660260728,1199.9812384246186,1200.0227287533216,0,0
0.07125000000000001,0.07125000000000001,1199.9192248349907,1199.9192248349907,1199.981205530553,1200.0227686310682,0,0
0.07137500000000001,0.07137500000000001,1199.9190836473365,1199.9190836473365,1199.9811726366686,1200.022808508662,0,0
0.07150000000000001,0.07150000000000001,1199.9189424631243,1199.9189424631243,1199.9811397429646,1200.0228483861033,0,0
0.07162500000000001,0.07162500000000001,1199.918801282368,1199.918801282368,1199.9811068494412,1200.0228882633924,0,0
0.07175000000000001,0.07175000000000001,1199.918660105081,1199.918660105081,1199.9810739560978,1200.0229281405293,0,0
0.07187500000000001,0.07187500000000001,1199.9185189312777,1199.9185189312777,1199.9810410629345,1200.0229680175146,0,0
0.07200000000000001,0.07200000000000001,1199.918377760972,1199.918377760972,1199.9810081699513,1200.0230078943482,0,0
0.07212500000000001,0.07212500000000001,1199.9182365941776,1199.9182365941776,1199.9809752771475,1200.0230477710302,0,0
0.07225000000000001,0.07225000000000001,1199.918095430909,1199.918095430909,1199.980942384523,1200.0230876475612,0,0
0.07237500000000001,0.07237500000000001,1199.9179542711795,1199.9179542711795,1199.9809094920772,1200.0231275239414,0,0
0.07250000000000001,0.07250000000000001,1199.9178131150038,1199.9178131150038,1199.980876599811,1200.0231674001707,0,0
0.07262500000000001,0.07262500000000001,1199.9176719623952,1199.9176719623952,1199.980843707723,1200.0232072762497,0,0
0.07275000000000001,0.07275000000000001,1199.9175308133676,1199.9175308133676,1199.9808108158131,1200.023247152178,0,0
0.07287500000000001,0.07287500000000001,1199.9173896679358,1199.9173896679358,1199.9807779240816,1200.0232870279563,0,0
0.07300000000000001,0.07300000000000001,1199.917248526113,1199.917248526113,1199.9807450325281,1200.023326903585,0,0
0.07312500000000001,0.07312500000000001,1199.9171073879136,1199.9171073879136,1199.980712141152,1200.023366779064,0,0
0.07325000000000001,0.07325000000000001,1199.9169662533516,1199.9169662533516,1199.9806792499535,1200.023406654393,0,0
0.07337500000000001,0.07337500000000001,1199.916825122441,1199.916825122441,1199.9806463589323,1200.0234465295732,0,0
0.07350000000000001,0.07350000000000001,1199.9166839951954,1199.9166839951954,1199.9806134680884,1200.0234864046042,0,0
0.07362500000000001,0.07362500000000001,1199.9165428716299,1199.9165428716299,1199.9805805774208,1200.023526279486,0,0
0.07375000000000001,0.07375000000000001,1199.9164017517576,1199.9164017517576,1199.9805476869299,1200.0235661542197,0,0
0.07387500000000001,0.07387500000000001,1199.9162606355928,1199.9162606355928,1199.9805147966151,1200.023606028805,0,0
0.07400000000000001,0.07400000000000001,1199.9161195231497,1199.9161195231497,1199.9804819064768,1200.0236459032417,0,0
0.07412500000000001,0.07412500000000001,1199.9159784144422,1199.9159784144422,1199.980449016514,1200.0236857775303,0,0
0.07425000000000001,0.07425000000000001,1199.9158373094842,1199.9158373094842,1199.980416126727,1200.0237256516714,0,0
0.07437500000000001,0.07437500000000001,1199.9156962082902,1199.9156962082902,1199.9803832371156,1200.0237655256644,0,0
0.07450000000000001,0.07450000000000001,1199.9155551108738,1199.9155551108738,1199.9803503476796,1200.0238053995104,0,0
0.07462500000000001,0.07462500000000001,1199.9154140172493,1199.9154140172493,1199.9803174584183,1200.0238452732087,0,0
0.07475000000000001,0.07475000000000001,1199.9152728792192,1199.9152728792192,1199.9802845693316,1200.0238851467607,0,0
0.07487500000000001,0.07487500000000001,1199.915131725816,1199.915131725816,1199.98025168042,1200.0239250201657,0,0
0.07500000000000001,0.07500000000000001,1199.91499057573,1199.91499057573,1199.9802187916825,1200.0239648934237,0,0
0.07512500000000001,0.07512500000000001,1199.9148494289727,1199.9148494289727,1199.980185903119,1200.0240047665357,0,0
0.07525000000000001,0.07525000000000001,1199.9147082855575,1199.9147082855575,1199.9801530147292,1200.0240446395014,0,0
0.07537500000000001,0.07537500000000001,1199.914567145497,1199.914567145497,1199.9801201265132,1200.024084512321,0,0
0.07550000000000001,0.07550000000000001,1199.9144260088037,1199.9144260088037,1199.9800872384712,1200.0241243849953,0,0
0.07562500000000001,0.07562500000000001,1199.9142848754905,1199.9142848754905,1199.980054350602,1200.0241642575238,0,0
0.07575000000000001,0.07575000000000001,1199.91414374557,1199.91414374557,1199.9800214629058,1200.0242041299068,0,0
0.07587500000000001,0.07587500000000001,1199.914002619055,1199.914002619055,1199.9799885753828,1200.0242440021448,0,0
0.07600000000000001,0.07600000000000001,1199.9138614959584,1199.9138614959584,1199.979955688032,1200.0242838742377,0,0
0.07612500000000001,0.07612500000000001,1199.9137203762923,1199.9137203762923,1199.979922800854,1200.0243237461857,0,0
0.07625000000000001,0.07625000000000001,1199.91357926007,1199.91357926007,1199.979889913848,1200.0243636179894,0,0
0.07637500000000001,0.07637500000000001,1199.9134381473048,1199.9134381473048,1199.9798570270138,1200.0244034896489,0,0
0.07650000000000001,0.07650000000000001,1199.913297038008,1199.913297038008,1199.9798241403514,1200.0244433611635,0,0
0.07662500000000001,0.07662500000000001,1199.9131559321931,1199.9131559321931,1199.9797912538604,1200.0244832325345,0,0
0.07675000000000001,0.07675000000000001,1199.913014829873,1199.913014829873,1199.9797583675409,1200.0245231037618,0,0
0.07687500000000001,0.07687500000000001,1199.91287373106,1199.91287373106,1199.979725481393,1200.0245629748454,0,0
0.07700000000000001,0.07700000000000001,1199.9127326357673,1199.9127326357673,1199.9796925954154,1200.024602845786,0,0
0.07712500000000001,0.07712500000000001,1199.9125915440075,1199.9125915440075,1199.9796597096085,1200.024642716583,0,0
0.07725000000000001,0.07725000000000001,1199.9124504557935,1199.9124504557935,1199.9796268239722,1200.0246825872364,0,0
0.07737500000000001,0.07737500000000001,1199.912309371138,1199.912309371138,1199.9795939385062,1200.0247224577477,0,0
0.07750000000000001,0.07750000000000001,1199.9121682900538,1199.9121682900538,1199.9795610532103,1200.0247623281161,0,0
0.07762500000000001,0.07762500000000001,1199.9120272125535,1199.9120272125535,1199.979528168084,1200.0248021983423,0,0
0.07775000000000001,0.07775000000000001,1199.9118861233019,1199.9118861233019,1199.9794952831278,1200.024842068426,0,0
0.07787500000000001,0.07787500000000001,1199.9117449875357,1199.9117449875357,1199.9794623983412,1200.024881938368,0,0
0.07800000000000001,0.07800000000000001,1199.9116038549125,1199.9116038549125,1199.9794295137233,1200.0249218081678,0,0
0.07812500000000001,0.07812500000000001,1199.9114627254435,1199.9114627254435,1199.9793966292748,1200.0249616778262,0,0
0.07825000000000001,0.07825000000000001,1199.9113215991404,1199.9113215991404,1199.9793637449952,1200.0250015473432,0,0
0.07837500000000001,0.07837500000000001,1199.9111804760146,1199.9111804760146,1199.9793308608841,1200.0250414167185,0,0
0.07850000000000001,0.07850000000000001,1199.9110393560777,1199.9110393560777,1199.9792979769413,1200.0250812859529,0,0
0.07862500000000001,0.07862500000000001,1199.9108982393416,1199.9108982393416,1199.9792650931668,1200.0251211550462,0,0
0.07875000000000001,0.07875000000000001,1199.9107571258176,1199.9107571258176,1199.9792322095602,1200.025161023999,0,0
0.07887500000000001,0.07887500000000001,1199.910616015517,1199.910616015517,1199.979199326122,1200.0252008928117,0,0
0.07900000000000001,0.07900000000000001,1199.9104749084518,1199.9104749084518,1199.979166442851,1200.025240761484,0,0
0.07912500000000001,0.07912500000000001,1199.9103338046334,1199.9103338046334,1199.9791335597474,1200.0252806300157,0,0
0.07925000000000001,0.07925000000000001,1199.9101927040733,1199.9101927040733,1199.979100676811,1200.0253204984078,0,0
0.07937500000000001,0.07937500000000001,1199.9100516067836,1199.9100516067836,1199.9790677940418,1200.02536036666,0,0
0.07950000000000002,0.07950000000000002,1199.9099105127752,1199.9099105127752,1199.9790349114394,1200.0254002347726,0,0
0.07962500000000002,0.07962500000000002,1199.9097694220607,1199.9097694220607,1199.9790020290036,1200.0254401027457,0,0
0.07975000000000002,0.07975000000000002,1199.9096283346505,1199.9096283346505,1199.978969146734,1200.0254799705795,0,0
0.079875,0.079875,1199.9094872505568,1199.9094872505568,1199.9789362646309,1200.0255198382742,0,0
0.08,0.08,1199.9093461697917,1199.9093461697917,1199.9789033826937,1200.0255597058303,0,0
0.080125,0.080125,1199.9092050923664,1199.9092050923664,1199.9788705009225,1200.0255995732473,0,0
0.08025,0.08025,1199.9090640182926,1199.9090640182926,1199.9788376193171,1200.0256394405262,0,0
0.080375,0.080375,1199.908922947582,1199.908922947582,1199.978804737877,1200.025679307667,0,0
0.0805,0.0805,1199.9087818802461,1199.9087818802461,1199.978771856602,1200.0257191746693,0,0
0.080625,0.080625,1199.9086407687648,1199.9086407687648,1199.978738975492,1200.025759041534,0,0
0.08075,0.08075,1199.9084996435513,1199.9084996435513,1199.978706094547,1200.025798908261,0,0
0.080875,0.080875,1199.9083585212957,1199.9083585212957,1199.9786732137668,1200.0258387748502,0,0
0.081,0.081,1199.908217402008,1199.908217402008,1199.9786403331507,1200.0258786413021,0,0
0.081125,0.081125,1199.9080762856988,1199.9080762856988,1199.978607452699,1200.025918507617,0,0
0.08125,0.08125,1199.9079351723788,1199.9079351723788,1199.9785745724118,1200.0259583737945,0,0
0.081375,0.081375,1199.9077940620587,1199.9077940620587,1199.9785416922882,1200.0259982398354,0,0
0.0815,0.0815,1199.9076529547492,1199.9076529547492,1199.9785088123283,1200.0260381057394,0,0
0.081625,0.081625,1199.90751185046,1199.90751185046,1199.9784759325319,1200.0260779715068,0,0
0.08175,0.08175,1199.9073707492028,1199.9073707492028,1199.978443052899,1200.0261178371384,0,0
0.081875,0.081875,1199.9072296509876,1199.9072296509876,1199.978410173429,1200.0261577026336,0,0
0.082,0.082,1199.9070885558253,1199.9070885558253,1199.9783772941219,1200.0261975679928,0,0
0.082125,0.082125,1199.9069474637265,1199.9069474637265,1199.9783444149775,1200.0262374332162,0,0
0.08225,0.08225,1199.906806374701,1199.906806374701,1199.978311535996,1200.0262772983042,0,0
0.082375,0.082375,1199.9066652887607,1199.9066652887607,1199.9782786571766,1200.0263171632564,0,0
0.0825,0.0825,1199.906524205915,1199.906524205915,1199.9782457785195,1200.0263570280736,0,0
0.082625,0.082625,1199.9063831261753,1199.9063831261753,1199.9782129000243,1200.0263968927559,0,0
0.08275,0.08275,1199.9062420495516,1199.9062420495516,1199.978180021691,1200.026436757303,0,0
0.082875,0.082875,1199.9061009760553,1199.9061009760553,1199.9781471435194,1200.0264766217156,0,0
0.083,0.083,1199.9059599056966,1199.9059599056966,1199.978114265509,1200.0265164859934,0,0
0.083125,0.083125,1199.905818838486,1199.905818838486,1199.9780813876603,1200.0265563501366,0,0
0.08325,0.08325,1199.9056777744347,1199.9056777744347,1199.9780485099727,1200.0265962141461,0,0
0.083375,0.083375,1199.9055367135527,1199.9055367135527,1199.9780156324455,1200.0266360780215,0,0
0.0835,0.0835,1199.9053956558512,1199.9053956558512,1199.9779827550792,1200.0266759417627,0,0
0.083625,0.083625,1199.9052546013409,1199.9052546013409,1199.9779498778732,1200.0267158053707,0,0
0.08375,0.08375,1199.9051135500322,1199.9051135500322,1199.9779170008283,1200.026755668845,0,0
0.083875,0.083875,1199.9049725019356,1199.9049725019356,1199.977884123943,1200.0267955321865,0,0
0.084,0.084,1199.9048314468919,1199.9048314468919,1199.9778512472176,1200.0268353953945,0,0
0.084125,0.084125,1199.9046903416663,1199.9046903416663,1199.977818370652,1200.0268752584689,0,0
0.08425,0.08425,1199.9045492392602,1199.9045492392602,1199.9777854942463,1200.0269151214109,0,0
0.084375,0.084375,1199.904408139683,1199.904408139683,1199.9777526179998,1200.0269549842203,0,0
0.0845,0.0845,1199.904267042944,1199.904267042944,1199.9777197419126,1200.026994846897,0,0
0.084625,0.084625,1199.9041259490539,1199.9041259490539,1199.9776868659842,1200.0270347094415,0,0
0.08475,0.08475,1199.9039848580217,1199.9039848580217,1199.9776539902152,1200.027074571854,0,0
0.084875,0.084875,1199.903843769857,1199.903843769857,1199.9776211146047,1200.0271144341343,0,0
0.085,0.085,1199.9037026845701,1199.9037026845701,1199.9775882391525,1200.0271542962832,0,0
0.085125,0.085125,1199.9035616021704,1199.9035616021704,1199.9775553638592,1200.0271941583003,0,0
0.08525,0.08525,1199.9034205226674,1199.9034205226674,1199.9775224887237,1200.0272340201857,0,0
0.085375,0.085375,1199.9032794460713,1199.9032794460713,1199.977489613746,1200.02727388194,0,0
0.0855,0.0855,1199.9031383723916,1199.9031383723916,1199.9774567389263,1200.0273137435634,0,0
0.085625,0.085625,1199.9029973016382,1199.9029973016382,1199.9774238642644,1200.0273536050554,0,0
0.08575,0.08575,1199.90285623382,1199.90285623382,1199.9773909897597,1200.027393466417,0,0
0.085875,0.085875,1199.9027151689481,1199.9027151689481,1199.9773581154122,1200.0274333276475,0,0
0.08600000000000001,0.08600000000000001,1199.9025741070318,1199.9025741070318,1199.977325241222,1200.0274731887473,0,0
0.08612500000000001,0.08612500000000001,1199.90243304808,1199.90243304808,1199.977292367189,1200.027513049717,0,0
0.08625000000000001,0.08625000000000001,1199.9022919921033,1199.9022919921033,1199.9772594933124,1200.027552910557,0,0
0.08637500000000001,0.08637500000000001,1199.9021509391114,1199.9021509391114,1199.9772266195926,1200.0275927712667,0,0
0.08650000000000001,0.08650000000000001,1199.9020098891142,1199.9020098891142,1199.977193746029,1200.0276326318467,0,0
0.08662500000000001,0.08662500000000001,1199.9018688421208,1199.9018688421208,1199.9771608726217,1200.027672492297,0,0
0.08675000000000001,0.08675000000000001,1199.9017277981416,1199.9017277981416,1199.9771279993704,1200.0277123526175,0,0
0.08687500000000001,0.08687500000000001,1199.9015867571864,1199.9015867571864,1199.977095126275,1200.0277522128092,0,0
0.08700000000000001,0.08700000000000001,1199.9014457192645,1199.9014457192645,1199.9770622533354,1200.0277920728718,0,0
0.08712500000000001,0.08712500000000001,1199.9013046843863,1199.9013046843863,1199.9770293805518,1200.027831932805,0,0
0.08725000000000001,0.08725000000000001,1199.9011636525613,1199.9011636525613,1199.976996507923,1200.0278717926094,0,0
0.08737500000000001,0.08737500000000001,1199.9010226237992,1199.9010226237992,1199.9769636354495,1200.0279116522854,0,0
0.08750000000000001,0.08750000000000001,1199.9008815981103,1199.9008815981103,1199.976930763131,1200.0279515118325,0,0
0.08762500000000001,0.08762500000000001,1199.900740575504,1199.900740575504,1199.9768978909676,1200.0279913712513,0,0
0.08775000000000001,0.08775000000000001,1199.9005995559899,1199.9005995559899,1199.9768650189587,1200.028031230542,0,0
0.08787500000000001,0.08787500000000001,1199.9004585395785,1199.9004585395785,1199.9768321471045,1200.0280710897046,0,0
0.08800000000000001,0.08800000000000001,1199.9003175262787,1199.9003175262787,1199.9767992754046,1200.0281109487396,0,0
0.08812500000000001,0.08812500000000001,1199.9001765161013,1199.9001765161013,1199.9767664038593,1200.0281508076464,0,0
0.08825000000000001,0.08825000000000001,1199.900035509056,1199.900035509056,1199.9767335324675,1200.028190666426,0,0
0.08837500000000001,0.08837500000000001,1199.8998944676473,1199.8998944676473,1199.9767006612296,1200.0282305250785,0,0
0.08850000000000001,0.08850000000000001,1199.8997534035075,1199.8997534035075,1199.9766677901453,1200.028270383603,0,0
0.08862500000000001,0.08862500000000001,1199.899612342127,1199.899612342127,1199.9766349192148,1200.028310242001,0,0
0.08875000000000001,0.08875000000000001,1199.8994712835156,1199.8994712835156,1199.9766020484374,1200.028350100272,0,0
0.08887500000000001,0.08887500000000001,1199.8993302276808,1199.8993302276808,1199.9765691778132,1200.0283899584158,0,0
0.08900000000000001,0.08900000000000001,1199.8991891746327,1199.8991891746327,1199.976536307342,1200.0284298164333,0,0
0.08912500000000001,0.08912500000000001,1199.89904812438,1199.89904812438,1199.976503437024,1200.0284696743245,0,0
0.08925000000000001,0.08925000000000001,1199.8989070769312,1199.8989070769312,1199.9764705668583,1200.028509532089,0,0
0.08937500000000001,0.08937500000000001,1199.8987660322953,1199.8987660322953,1199.976437696845,1200.0285493897277,0,0
0.08950000000000001,0.08950000000000001,1199.898624990482,1199.898624990482,1199.9764048269844,1200.0285892472402,0,0
0.08962500000000001,0.08962500000000001,1199.8984839515,1199.8984839515,1199.9763719572766,1200.0286291046268,0,0
0.08975000000000001,0.08975000000000001,1199.8983429153582,1199.8983429153582,1199.9763390877201,1200.028668961888,0,0
0.08987500000000001,0.08987500000000001,1199.898201882065,1199.898201882065,1199.9763062183154,1200.028708819024,0,0
0.09,0.09,1199.8980608516304,1199.8980608516304,1199.9762733490627,1200.028748676034,0,0
0.090125,0.090125,1199.8979198240627,1199.8979198240627,1199.9762404799612,1200.028788532919,0,0
0.09025,0.09025,1199.8977787993713,1199.8977787993713,1199.9762076110112,1200.0288283896791,0,0
0.090375,0.090375,1199.8976377775648,1199.8976377775648,1199.9761747422124,1200.028868246314,0,0
0.0905,0.0905,1199.8974967586523,1199.8974967586523,1199.9761418735648,1200.0289081028243,0,0
0.090625,0.090625,1199.8973557426432,1199.8973557426432,1199.976109005068,1200.0289479592104,0,0
0.09075,0.09075,1199.897214729546,1199.897214729546,1199.976076136722,1200.0289878154715,0,0
0.090875,0.090875,1199.8970737193704,1199.8970737193704,1199.9760432685264,1200.0290276716087,0,0
0.091,0.091,1199.8969327121247,1199.8969327121247,1199.9760104004818,1200.0290675276215,0,0
0.091125,0.091125,1199.896791707818,1199.896791707818,1199.975977532587,1200.02910738351,0,0
0.09125,0.09125,1199.89665070646,1199.89665070646,1199.9759446648422,1200.0291472392753,0,0
0.091375,0.091375,1199.8965097080588,1199.8965097080588,1199.9759117972474,1200.0291870949168,0,0
0.0915,0.0915,1199.8963687126243,1199.8963687126243,1199.9758789298025,1200.0292269504343,0,0
0.091625,0.091625,1199.896227720165,1199.896227720165,1199.9758460625071,1200.0292668058287,0,0
0.09175,0.09175,1199.89608673069,1199.89608673069,1199.975813195361,1200.0293066610998,0,0
0.091875,0.091875,1199.8959457442088,1199.8959457442088,1199.9757803283644,1200.0293465162476,0,0
0.092,0.092,1199.89580476073,1199.89580476073,1199.9757474615171,1200.029386371273,0,0
0.092125,0.092125,1199.8956637802626,1199.8956637802626,1199.9757145948186,1200.0294262261755,0,0
0.09225,0.09225,1199.895522802816,1199.895522802816,1199.975681728269,1200.029466080955,0,0
0.092375,0.092375,1199.895381828399,1199.895381828399,1199.9756488618677,1200.0295059356122,0,0
0.0925,0.0925,1199.895240857021,1199.895240857021,1199.9756159956157,1200.0295457901466,0,0
0.092625,0.092625,1199.8950998886908,1199.8950998886908,1199.9755831295115,1200.0295856445593,0,0
0.09275,0.09275,1199.894958923417,1199.894958923417,1199.9755502635555,1200.02962549885,0,0
0.092875,0.092875,1199.8948179612091,1199.8948179612091,1199.9755173977478,1200.0296653530186,0,0
0.093,0.093,1199.8946770020766,1199.8946770020766,1199.975484532088,1200.0297052070655,0,0
0.093125,0.093125,1199.894536046028,1199.894536046028,1199.9754516665757,1200.029745060991,0,0
0.09325,0.09325,1199.8943950930725,1199.8943950930725,1199.9754188012112,1200.0297849147948,0,0
0.093375,0.093375,1199.8942541432195,1199.8942541432195,1199.975385935994,1200.0298247684775,0,0
0.0935,0.0935,1199.8941131964777,1199.8941131964777,1199.9753530709243,1200.0298646220388,0,0
0.093625,0.093625,1199.8939722528567,1199.8939722528567,1199.9753202060017,1200.029904475479,0,0
0.09375,0.09375,1199.8938313123645,1199.8938313123645,1199.975287341226,1200.0299443287986,0,0
0.093875,0.093875,1199.8936903569947,1199.8936903569947,1199.9752544765972,1200.0299841819974,0,0
