# li3po4g_mp-2878 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 2.757 eV. Gap is the fixed-occ nscf value (5.821 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Li_p,Li_s,O_p,O_s,P_p,P_s
-7.517,-10.2738,0,0,0,0,0,0
-7.507,-10.2638,0,0,0,0,0,0
-7.497,-10.2538,0,0,0,0,0,0
-7.487,-10.2438,0,0,0,0,0,0
-7.477,-10.2338,0,0,0,0,0,0
-7.467,-10.2238,0,0,0,0,0,0
-7.457,-10.2138,0,0,0,0,0,0
-7.447,-10.2038,0,0,0,0,0,0
-7.437,-10.1938,0,0,0,0,0,0
-7.427,-10.1838,0,0,0,0,0,0
-7.417,-10.1738,0,0,0,0,0,0
-7.407,-10.1638,0,0,0,0,0,0
-7.397,-10.1538,0,0,0,0,0,0
-7.387,-10.1438,0,0,0,0,0,0
-7.377,-10.1338,0,0,0,0,0,0
-7.367,-10.1238,0,0,0,0,0,0
-7.357,-10.1138,0,0,0,0,0,0
-7.347,-10.1038,0,0,0,0,0,0
-7.337,-10.0938,0,0,0,0,0,0
-7.327,-10.0838,0,0,0,0,0,0
-7.317,-10.0738,0,0,0,0,0,0
-7.307,-10.0638,0,0,0,0,0,0
-7.297,-10.0538,0,0,0,0,0,0
-7.287,-10.0438,0,0,0,0,0,0
-7.277,-10.0338,0,0,0,0,0,0
-7.267,-10.0238,0,0,0,0,0,0
-7.257,-10.0138,0,0,0,0,0,0
-7.247,-10.0038,0,0,0,0,0,0
-7.237,-9.9938,0,0,0,0,0,0
-7.227,-9.9838,0,0,0,0,0,0
-7.217,-9.9738,0,0,0,0,0,0
-7.207,-9.9638,0,0,0,0,0,0
-7.197,-9.9538,0,0,0,0,0,0
-7.187,-9.9438,0,0,0,0,0,0
-7.177,-9.9338,0,0,0,0,0,0
-7.167,-9.9238,0,0,0,0,0,0
-7.157,-9.9138,0,0,0,0,0,0
-7.147,-9.9038,0,0,0,0,0,0
-7.137,-9.8938,0,0,0,0,0,0
-7.127,-9.8838,0,0,0,0,0,0
-7.117,-9.8738,0,0,0,0,0,0
-7.107,-9.8638,0,0,0,0,0,0
-7.097,-9.8538,0,0,0,0,0,0
-7.087,-9.8438,0,0,0,0,0,0
-7.077,-9.8338,0,0,0,0,0,0
-7.067,-9.8238,0,0,0,0,0,0
-7.057,-9.8138,0,0,0,0,0,0
-7.047,-9.8038,0,0,0,0,0,0
-7.037,-9.7938,0,0,0,0,0,0
-7.027,-9.7838,0,0,0,0,0,0
-7.017,-9.7738,0,0,0,0,0,0
-7.007,-9.7638,0,0,0,0,0,0
-6.997,-9.7538,0,0,0,0,0,0
-6.987,-9.7438,0,0,0,0,0,0
-6.977,-9.7338,0,0,0,0,0,0
-6.967,-9.7238,0,0,0,0,0,0
-6.957,-9.7138,0,0,0,0,0,0
-6.947,-9.7038,0,0,0,0,0,0
-6.937,-9.6938,0,0,0,0,0,0
-6.927,-9.6838,0,0,0,0,0,0
-6.917,-9.6738,0,0,0,0,0,0
-6.907,-9.6638,0,0,0,0,0,0
-6.897,-9.6538,0,0,0,0,0,0
-6.887,-9.6438,0,0,0,0,0,0
-6.877,-9.6338,0,0,0,0,0,0
-6.867,-9.6238,0,0,0,0,0,0
-6.857,-9.6138,0,0,0,0,0,0
-6.847,-9.6038,0,0,0,0,0,0
-6.837,-9.5938,0,0,0,0,0,0
-6.827,-9.5838,0,0,0,0,0,0
-6.817,-9.5738,0,0,0,0,0,0
-6.807,-9.5638,0,0,0,0,0,0
-6.797,-9.5538,0,0,0,0,0,0
-6.787,-9.5438,0,0,0,0,0,0
-6.777,-9.5338,0,0,0,0,0,0
-6.767,-9.5238,0,0,0,0,0,0
-6.757,-9.5138,0,0,0,0,0,0
-6.747,-9.5038,0,0,0,0,0,0
-6.737,-9.4938,0,0,0,0,0,0
-6.727,-9.4838,0,0,0,0,0,0
-6.717,-9.4738,0,0,0,0,0,0
-6.707,-9.4638,0,0,0,0,0,0
-6.697,-9.4538,0,0,0,0,0,0
-6.687,-9.4438,0,0,0,0,0,0
-6.677,-9.4338,0,0,0,0,0,0
-6.667,-9.4238,0,0,0,0,0,0
-6.657,-9.4138,0,0,0,0,0,0
-6.647,-9.4038,0,0,0,0,0,0
-6.637,-9.3938,0,0,0,0,0,0
-6.627,-9.3838,0,0,0,0,0,0
-6.617,-9.3738,0,0,0,0,0,0
-6.607,-9.3638,0,0,0,0,0,0
-6.597,-9.3538,0,0,0,0,0,0
-6.587,-9.3438,0,0,0,0,0,0
-6.577,-9.3338,0,0,0,0,0,0
-6.567,-9.3238,0,0,0,0,0,0
-6.557,-9.3138,0,0,0,0,0,0
-6.547,-9.3038,0,0,0,0,0,0
-6.537,-9.2938,0,0,0,0,0,0
-6.527,-9.2838,0,0,0,0,0,0
-6.517,-9.2738,0,0,0,0,0,0
-6.507,-9.2638,0,0,0,0,0,0
-6.497,-9.2538,0,0,0,0,0,0
-6.487,-9.2438,0,0,0,0,0,0
-6.477,-9.2338,0,0,0,0,0,0
-6.467,-9.2238,0,0,0,0,0,0
-6.457,-9.2138,0,0,0,0,0,0
-6.447,-9.2038,0,0,0,0,0,0
-6.437,-9.1938,0,0,0,0,0,0
-6.427,-9.1838,0,0,0,0,0,0
-6.417,-9.1738,0,0,0,0,0,0
-6.407,-9.1638,0,0,0,0,0,0
-6.397,-9.1538,0,0,0,0,0,0
-6.387,-9.1438,0,0,0,0,0,0
-6.377,-9.1338,0,0,0,0,0,0
-6.367,-9.1238,0,0,0,0,0,0
-6.357,-9.1138,0,0,0,0,0,0
-6.347,-9.1038,0,0,0,0,0,0
-6.337,-9.0938,0,0,0,0,0,0
-6.327,-9.0838,0,0,0,0,0,0
-6.317,-9.0738,0,0,0,0,0,0
-6.307,-9.0638,0,0,0,0,0,0
-6.297,-9.0538,0,0,0,0,0,0
-6.287,-9.0438,0,0,0,0,0,0
-6.277,-9.0338,0,0,0,0,0,0
-6.267,-9.0238,0,0,0,0,0,0
-6.257,-9.0138,0,0,0,0,0,0
-6.247,-9.0038,0,0,0,0,0,0
-6.237,-8.9938,0,0,0,0,0,0
-6.227,-8.9838,0,0,0,0,0,0
-6.217,-8.9738,0,0,0,0,0,0
-6.207,-8.9638,0,0,0,0,0,0
-6.197,-8.9538,0,0,0,0,0,0
-6.187,-8.9438,0,0,0,0,0,0
-6.177,-8.9338,0,0,0,0,0,0
-6.167,-8.9238,0,0,0,0,0,0
-6.157,-8.9138,0,0,0,0,0,0
-6.147,-8.9038,0,0,0,0,0,0
-6.137,-8.8938,0,0,0,0,0,0
-6.127,-8.8838,0,0,0,0,0,0
-6.117,-8.8738,0,0,0,0,0,0
-6.107,-8.8638,0,0,0,0,0,0
-6.097,-8.8538,0,0,0,0,0,0
-6.087,-8.8438,0,0,0,0,0,0
-6.077,-8.8338,0,0,0,0,0,0
-6.067,-8.8238,0,0,0,0,0,0
-6.057,-8.8138,0,0,0,0,0,0
-6.047,-8.8038,0,0,0,0,0,0
-6.037,-8.7938,0,0,0,0,0,0
-6.027,-8.7838,0,0,0,0,0,0
-6.017,-8.7738,0,0,0,0,0,0
-6.007,-8.7638,0,0,0,0,0,0
-5.997,-8.7538,0,0,0,0,0,0
-5.987,-8.7438,0,0,0,0,0,0
-5.977,-8.7338,0,0,0,0,0,0
-5.967,-8.7238,0,0,0,0,0,0
-5.957,-8.7138,0,0,0,0,0,0
-5.947,-8.7038,0,0,0,0,0,0
-5.937,-8.6938,0,0,0,0,0,0
-5.927,-8.6838,0,0,0,0,0,0
-5.917,-8.6738,0,0,0,0,0,0
-5.907,-8.6638,0,0,0,0,0,0
-5.897,-8.6538,0,0,0,0,0,0
-5.887,-8.6438,0,0,0,0,0,0
-5.877,-8.6338,0,0,0,0,0,0
-5.867,-8.6238,0,0,0,0,0,0
-5.857,-8.6138,0,0,0,0,0,0
-5.847,-8.6038,0,0,0,0,0,0
-5.837,-8.5938,0,0,0,0,0,0
-5.827,-8.5838,0,0,0,0,0,0
-5.817,-8.5738,0,0,0,0,0,0
-5.807,-8.5638,0,0,0,0,0,0
-5.797,-8.5538,0,0,0,0,0,0
-5.787,-8.5438,0,0,0,0,0,0
-5.777,-8.5338,0,0,0,0,0,0
-5.767,-8.5238,0,0,0,0,0,0
-5.757,-8.5138,0,0,0,0,0,0
-5.747,-8.5038,0,0,0,0,0,0
-5.737,-8.4938,0,0,0,0,0,0
-5.727,-8.4838,0,0,0,0,0,0
-5.717,-8.4738,0,0,0,0,0,0
-5.707,-8.4638,0,0,0,0,0,0
-5.697,-8.4538,0,0,0,0,0,0
-5.687,-8.4438,0,0,0,0,0,0
-5.677,-8.4338,0,0,0,0,0,0
-5.667,-8.4238,0,0,0,0,0,0
-5.657,-8.4138,0,0,0,0,0,0
-5.647,-8.4038,0,0,0,0,0,0
-5.637,-8.3938,0,0,0,0,0,0
-5.627,-8.3838,0,0,0,0,0,0
-5.617,-8.3738,0,0,0,0,0,0
-5.607,-8.3638,0,0,0,0,0,0
-5.597,-8.3538,0,0,0,0,0,0
-5.587,-8.3438,0,0,0,0,0,0
-5.577,-8.3338,0,0,0,0,0,0
-5.567,-8.3238,0,0,0,0,0,0
-5.557,-8.3138,0,0,0,0,0,0
-5.547,-8.3038,0,0,0,0,0,0
-5.537,-8.2938,0,0,0,0,0,0
-5.527,-8.2838,0,0,0,0,0,0
-5.517,-8.2738,0,0,0,0,0,0
-5.507,-8.2638,0,0,0,0,0,0
-5.497,-8.2538,0,0,0,0,0,0
-5.487,-8.2438,0,0,0,0,0,0
-5.477,-8.2338,0,0,0,0,0,0
-5.467,-8.2238,0,0,0,0,0,0
-5.457,-8.2138,0,0,0,0,0,0
-5.447,-8.2038,0,0,0,0,0,0
-5.437,-8.1938,0,0,0,0,0,0
-5.427,-8.1838,0,0,0,0,0,0
-5.417,-8.1738,0,0,0,0,0,0
-5.407,-8.1638,0,0,0,0,0,0
-5.397,-8.1538,0,0,0,0,0,0
-5.387,-8.1438,0,0,0,0,0,0
-5.377,-8.1338,0,0,0,0,0,0
-5.367,-8.1238,0,0,0,0,0,0
-5.357,-8.1138,0,0,0,0,0,0
-5.347,-8.1038,0,0,0,0,0,0
-5.337,-8.0938,0,0,0,0,0,0
-5.327,-8.0838,0,0,0,0,0,0
-5.317,-8.0738,0,0,0,0,0,0
-5.307,-8.0638,0,0,0,0,0,0
-5.297,-8.0538,0,0,0,0,0,0
-5.287,-8.0438,0,0,0,0,0,0
-5.277,-8.0338,0,0,0,0,0,0
-5.267,-8.0238,0,0,0,0,0,0
-5.257,-8.0138,0,0,0,0,0,0
-5.247,-8.0038,0,0,0,0,0,0
-5.237,-7.9938,0,0,0,0,0,0
-5.227,-7.9838,0,0,0,0,0,0
-5.217,-7.9738,0,0,0,0,0,0
-5.207,-7.9638,0,0,0,0,0,0
-5.197,-7.9538,0,0,0,0,0,0
-5.187,-7.9438,0,0,0,0,0,0
-5.177,-7.9338,0,0,0,0,0,0
-5.167,-7.9238,0,0,0,0,0,0
-5.157,-7.9138,0,0,0,0,0,0
-5.147,-7.9038,0,0,0,0,0,0
-5.137,-7.8938,0,0,0,0,0,0
-5.127,-7.8838,0,0,0,0,0,0
-5.117,-7.8738,0,0,0,0,0,0
-5.107,-7.8638,0,0,0,0,0,0
-5.097,-7.8538,0,0,0,0,0,0
-5.087,-7.8438,0,0,0,0,0,0
-5.077,-7.8338,0,0,0,0,0,0
-5.067,-7.8238,0,0,0,0,0,0
-5.057,-7.8138,0,0,0,0,0,0
-5.047,-7.8038,0,0,0,0,0,0
-5.037,-7.7938,0,0,0,0,0,0
-5.027,-7.7838,0,0,0,0,0,0
-5.017,-7.7738,0,0,0,0,0,0
-5.007,-7.7638,0,0,0,0,0,0
-4.997,-7.7538,0,0,0,0,0,0
-4.987,-7.7438,0,0,0,0,0,0
-4.977,-7.7338,0,0,0,0,0,0
-4.967,-7.7238,0,0,0,0,0,0
-4.957,-7.7138,0,0,0,0,0,0
-4.947,-7.7038,0,0,0,0,0,0
-4.937,-7.6938,0,0,0,0,0,0
-4.927,-7.6838,0,0,0,0,0,0
-4.917,-7.6738,0,0,0,0,0,0
-4.907,-7.6638,0,0,0,0,0,0
-4.897,-7.6538,0,0,0,0,0,0
-4.887,-7.6438,0,0,0,0,0,0
-4.877,-7.6338,0,0,0,0,0,0
-4.867,-7.6238,0,0,0,0,0,0
-4.857,-7.6138,0,0,0,0,0,0
-4.847,-7.6038,0,0,0,0,0,0
-4.837,-7.5938,0,0,0,0,0,0
-4.827,-7.5838,0,0,0,0,0,0
-4.817,-7.5738,0,0,0,0,0,0
-4.807,-7.5638,0,0,0,0,0,0
-4.797,-7.5538,0,0,0,0,0,0
-4.787,-7.5438,2.204e-13,5.5508e-14,1.6488e-12,6.116e-13,3.156e-15,5.92e-13
-4.777,-7.5338,1.32e-12,4.5248e-13,1.0552e-11,3.876e-12,2.06e-14,3.824e-12
-4.767,-7.5238,3.94e-12,1.5036e-12,3.224e-11,1.1768e-11,6.44e-14,1.172e-11
-4.757,-7.5138,1.1736e-11,4.398e-12,9.604e-11,3.516e-11,1.884e-13,3.484e-11
-4.747,-7.5038,3.24e-11,1.206e-11,2.644e-10,9.688e-11,5.16e-13,9.6e-11
-4.737,-7.4938,8.632e-11,3.2684e-11,7.076e-10,2.592e-10,1.384e-12,2.568e-10
-4.727,-7.4838,2.252e-10,8.592e-11,1.856e-09,6.768e-10,3.62e-12,6.72e-10
-4.717,-7.4738,5.736e-10,2.2064e-10,4.728e-09,1.728e-09,9.24e-12,1.716e-09
-4.707,-7.4638,1.428e-09,5.5448e-10,1.1808e-08,4.316e-09,2.308e-11,4.28e-09
-4.697,-7.4538,3.496e-09,1.362e-09,2.888e-08,1.056e-08,5.64e-11,1.048e-08
-4.687,-7.4438,8.348e-09,3.278e-09,6.916e-08,2.532e-08,1.352e-10,2.512e-08
-4.677,-7.4338,1.952e-08,7.712e-09,1.6212e-07,5.916e-08,3.164e-10,5.88e-08
-4.667,-7.4238,4.468e-08,1.7788e-08,3.716e-07,1.3564e-07,7.24e-10,1.348e-07
-4.657,-7.4138,9.996e-08,4.0156e-08,8.332e-07,3.04e-07,1.628e-09,3.028e-07
-4.647,-7.4038,2.192e-07,8.852e-08,1.828e-06,6.68e-07,3.572e-09,6.64e-07
-4.637,-7.3938,4.704e-07,1.9148e-07,3.932e-06,1.4348e-06,7.68e-09,1.428e-06
-4.627,-7.3838,9.868e-07,4.0444e-07,8.276e-06,3.02e-06,1.616e-08,3.008e-06
-4.617,-7.3738,2.024e-06,8.38e-07,1.7092e-05,6.212e-06,3.324e-08,6.2e-06
-4.607,-7.3638,4.076e-06,1.6976e-06,3.436e-05,1.2524e-05,6.68e-08,1.248e-05
-4.597,-7.3538,8.028e-06,3.3728e-06,6.78e-05,2.472e-05,1.32e-07,2.464e-05
-4.587,-7.3438,1.548e-05,6.5472e-06,0.00013096,4.776e-05,2.552e-07,4.76e-05
-4.577,-7.3338,2.916e-05,1.2456e-05,0.0002476,9.024e-05,4.84e-07,9e-05
-4.567,-7.3238,5.392e-05,2.3184e-05,0.0004584,0.0001668,8.92e-07,0.0001668
-4.557,-7.3138,9.756e-05,4.2252e-05,0.0008316,0.0003028,1.616e-06,0.0003028
-4.547,-7.3038,0.0001724,7.5492e-05,0.001478,0.0005376,2.868e-06,0.000536
-4.537,-7.2938,0.0002996,0.00013204,0.002572,0.0009352,5e-06,0.000936
-4.527,-7.2838,0.0005084,0.0002258,0.004376,0.0015936,8.48e-06,0.001592
-4.517,-7.2738,0.0008464,0.00037888,0.007304,0.00266,1.412e-05,0.00266
-4.507,-7.2638,0.001376,0.00062284,0.011932,0.004344,2.308e-05,0.00436
-4.497,-7.2538,0.0022,0.0010016,0.01908,0.006944,3.692e-05,0.00696
-4.487,-7.2438,0.00344,0.0015788,0.03,0.010904,5.8e-05,0.01092
-4.477,-7.2338,0.005284,0.0024428,0.04616,0.0168,8.88e-05,0.0168
-4.467,-7.2238,0.007936,0.0037012,0.06952,0.02528,0.000134,0.02536
-4.457,-7.2138,0.01168,0.0054912,0.10288,0.0374,0.000198,0.03752
-4.447,-7.2038,0.01692,0.007992,0.14924,0.0542,0.0002864,0.0544
-4.437,-7.1938,0.02396,0.011412,0.2124,0.07716,0.000408,0.0776
-4.427,-7.1838,0.03332,0.015992,0.2968,0.10776,0.000568,0.108
-4.417,-7.1738,0.04548,0.022012,0.4064,0.14772,0.000776,0.1484
-4.407,-7.1638,0.06096,0.029624,0.5468,0.1992,0.001044,0.1996
-4.397,-7.1538,0.08032,0.039252,0.7236,0.2636,0.001384,0.2644
-4.387,-7.1438,0.10388,0.050996,0.9408,0.342,0.001796,0.3436
-4.377,-7.1338,0.132,0.0652,1.2028,0.4376,0.002292,0.44
-4.367,-7.1238,0.1652,0.08184,1.5128,0.5512,0.002884,0.552
-4.357,-7.1138,0.2036,0.10108,1.868,0.6824,0.003564,0.684
-4.347,-7.1038,0.2472,0.1228,2.276,0.832,0.00436,0.836
-4.337,-7.0938,0.2948,0.1466,2.736,0.9988,0.0052,1.004
-4.327,-7.0838,0.3468,0.17288,3.24,1.1828,0.00616,1.184
-4.317,-7.0738,0.4024,0.20024,3.776,1.3796,0.0072,1.384
-4.307,-7.0638,0.4596,0.2294,4.332,1.5856,0.00828,1.588
-4.297,-7.0538,0.518,0.25864,4.92,1.796,0.00936,1.804
-4.287,-7.0438,0.576,0.2868,5.5,2.008,0.01048,2.016
-4.277,-7.0338,0.6324,0.31388,6.064,2.22,0.01156,2.224
-4.267,-7.0238,0.6836,0.33916,6.592,2.42,0.01256,2.42
-4.257,-7.0138,0.7296,0.36068,7.076,2.6,0.01348,2.596
-4.247,-7.0038,0.768,0.37924,7.496,2.76,0.01428,2.752
-4.237,-6.9938,0.798,0.3932,7.832,2.888,0.01492,2.876
-4.227,-6.9838,0.8184,0.40188,8.084,2.98,0.0154,2.968
-4.217,-6.9738,0.8296,0.40572,8.244,3.044,0.01568,3.028
-4.207,-6.9638,0.8308,0.40348,8.308,3.072,0.0158,3.056
-4.197,-6.9538,0.8224,0.39604,8.292,3.072,0.01576,3.052
-4.187,-6.9438,0.8072,0.38496,8.216,3.052,0.01556,3.024
-4.177,-6.9338,0.7868,0.36936,8.092,3.008,0.01528,2.98
-4.167,-6.9238,0.7628,0.35132,7.94,2.968,0.01492,2.924
-4.157,-6.9138,0.7388,0.331,7.796,2.932,0.0146,2.872
-4.147,-6.9038,0.7164,0.31108,7.68,2.9,0.01432,2.832
-4.137,-6.8938,0.6992,0.29136,7.624,2.896,0.01416,2.812
-4.127,-6.8838,0.6868,0.27356,7.628,2.924,0.01412,2.816
-4.117,-6.8738,0.682,0.25736,7.72,2.972,0.01428,2.852
-4.107,-6.8638,0.684,0.24484,7.9,3.064,0.01456,2.916
-4.097,-6.8538,0.6928,0.2358,8.16,3.188,0.015,3.012
-4.087,-6.8438,0.7084,0.22912,8.484,3.332,0.01556,3.132
-4.077,-6.8338,0.7284,0.22656,8.86,3.5,0.01624,3.272
-4.067,-6.8238,0.7512,0.22628,9.276,3.68,0.01696,3.428
-4.057,-6.8138,0.7748,0.2262,9.692,3.872,0.01768,3.584
-4.047,-6.8038,0.7992,0.22888,10.116,4.048,0.0184,3.736
-4.037,-6.7938,0.82,0.2308,10.496,4.224,0.01904,3.876
-4.027,-6.7838,0.8376,0.2328,10.844,4.372,0.01956,4
-4.017,-6.7738,0.8508,0.23372,11.12,4.5,0.02,4.12
-4.007,-6.7638,0.858,0.23388,11.328,4.612,0.02032,4.16
-3.997,-6.7538,0.8588,0.23128,11.448,4.676,0.02052,4.2
-3.987,-6.7438,0.854,0.22744,11.484,4.7,0.0206,4.24
-3.977,-6.7338,0.8424,0.22116,11.408,4.696,0.02052,4.2
-3.967,-6.7238,0.824,0.21368,11.24,4.636,0.02032,4.12
-3.957,-6.7138,0.7988,0.2034,10.968,4.544,0.02,4.04
-3.947,-6.7038,0.7676,0.19164,10.592,4.4,0.01952,3.888
-3.937,-6.6938,0.7296,0.17852,10.124,4.228,0.01892,3.712
-3.927,-6.6838,0.6868,0.16404,9.572,4.004,0.01816,3.504
-3.917,-6.6738,0.6388,0.1492,8.932,3.752,0.01732,3.268
-3.907,-6.6638,0.5876,0.13392,8.236,3.464,0.01632,3.012
-3.897,-6.6538,0.534,0.11856,7.492,3.164,0.0152,2.736
-3.887,-6.6438,0.4788,0.10336,6.728,2.844,0.014,2.452
-3.877,-6.6338,0.424,0.08892,5.956,2.524,0.01272,2.168
-3.867,-6.6238,0.3696,0.07528,5.196,2.208,0.0114,1.892
-3.857,-6.6138,0.3184,0.06284,4.468,1.904,0.01008,1.624
-3.847,-6.6038,0.2696,0.05162,3.784,1.616,0.0088,1.376
-3.837,-6.5938,0.2256,0.041784,3.156,1.3496,0.00756,1.144
-3.827,-6.5838,0.1852,0.033236,2.592,1.1104,0.0064,0.94
-3.817,-6.5738,0.1504,0.026088,2.096,0.8996,0.00532,0.76
-3.807,-6.5638,0.11976,0.020124,1.668,0.7176,0.00436,0.604
-3.797,-6.5538,0.09396,0.015204,1.3052,0.5624,0.003492,0.472
-3.787,-6.5438,0.07256,0.01136,1.0056,0.4344,0.002764,0.3632
-3.777,-6.5338,0.05516,0.008336,0.7624,0.3292,0.002148,0.2748
-3.767,-6.5238,0.0412,0.006012,0.5684,0.2464,0.00164,0.2048
-3.757,-6.5138,0.03024,0.004264,0.4168,0.1812,0.001228,0.15
-3.747,-6.5038,0.02184,0.002974,0.2996,0.13044,0.000904,0.108
-3.737,-6.4938,0.01552,0.0020364,0.2128,0.09252,0.000656,0.0764
-3.727,-6.4838,0.01084,0.0013728,0.14784,0.06452,0.000464,0.0532
-3.717,-6.4738,0.007432,0.0009084,0.10116,0.04412,0.0003244,0.03628
-3.707,-6.4638,0.005012,0.0005908,0.068,0.02972,0.000222,0.02436
-3.697,-6.4538,0.003308,0.00037768,0.04484,0.01968,0.0001488,0.01604
-3.687,-6.4438,0.002156,0.00023716,0.02904,0.01274,9.8e-05,0.0104
-3.677,-6.4338,0.001368,0.00014628,0.01852,0.008116,6.32e-05,0.0066
-3.667,-6.4238,0.0008592,8.852e-05,0.011548,0.005072,4e-05,0.00412
-3.657,-6.4138,0.000528,5.2688e-05,0.00708,0.003112,2.492e-05,0.002528
-3.647,-6.4038,0.000318,3.0708e-05,0.004256,0.001876,1.52e-05,0.00152
-3.637,-6.3938,0.000188,1.76e-05,0.002512,0.001108,9.08e-06,0.000896
-3.627,-6.3838,0.00010936,9.9e-06,0.0014528,0.000642,5.32e-06,0.00052
-3.617,-6.3738,6.216e-05,5.464e-06,0.0008256,0.0003648,3.052e-06,0.000294
-3.607,-6.3638,3.464e-05,2.9572e-06,0.0004596,0.0002032,1.716e-06,0.0001636
-3.597,-6.3538,1.896e-05,1.5724e-06,0.0002512,0.00011112,9.48e-07,8.92e-05
-3.587,-6.3438,1.0176e-05,8.188e-07,0.00013428,5.952e-05,5.12e-07,4.76e-05
-3.577,-6.3338,5.352e-06,4.1792e-07,7.056e-05,3.128e-05,2.712e-07,2.508e-05
-3.567,-6.3238,2.76e-06,2.0968e-07,3.624e-05,1.6108e-05,1.408e-07,1.288e-05
-3.557,-6.3138,1.392e-06,1.0296e-07,1.8356e-05,8.12e-06,7.16e-08,6.48e-06
-3.547,-6.3038,6.9e-07,4.9584e-08,9.04e-06,4.012e-06,3.564e-08,3.208e-06
-3.537,-6.2938,3.348e-07,2.3416e-08,4.384e-06,1.94e-06,1.74e-08,1.552e-06
-3.527,-6.2838,1.592e-07,1.0848e-08,2.076e-06,9.232e-07,8.32e-09,7.36e-07
-3.517,-6.2738,7.412e-08,4.9152e-09,9.652e-07,4.296e-07,3.892e-09,3.42e-07
-3.507,-6.2638,3.38e-08,2.1848e-09,4.4e-07,1.956e-07,1.784e-09,1.556e-07
-3.497,-6.2538,1.508e-08,9.528e-10,1.96e-07,8.728e-08,8e-10,6.96e-08
-3.487,-6.2438,6.616e-09,4.064e-10,8.572e-08,3.816e-08,3.524e-10,3.036e-08
-3.477,-6.2338,2.836e-09,1.7016e-10,3.668e-08,1.6352e-08,1.516e-10,1.296e-08
-3.467,-6.2238,1.192e-09,6.9536e-11,1.538e-08,6.844e-09,6.4e-11,5.44e-09
-3.457,-6.2138,4.9e-10,2.7828e-11,6.3e-09,2.808e-09,2.64e-11,2.232e-09
-3.447,-6.2038,1.976e-10,1.0948e-11,2.532e-09,1.1296e-09,1.068e-11,8.96e-10
-3.437,-6.1938,7.74e-11,4.1536e-12,9.924e-10,4.424e-10,4.2e-12,3.508e-10
-3.427,-6.1838,2.972e-11,1.5408e-12,3.8e-10,1.696e-10,1.624e-12,1.344e-10
-3.417,-6.1738,1.1136e-11,5.5528e-13,1.4212e-10,6.352e-11,6.12e-13,5.04e-11
-3.407,-6.1638,4.052e-12,1.9264e-13,5.164e-11,2.308e-11,2.24e-13,1.824e-11
-3.397,-6.1538,1.412e-12,5.9072e-14,1.7792e-11,7.96e-12,7.92e-14,6.28e-12
-3.387,-6.1438,4.508e-13,1.9456e-14,5.756e-12,2.58e-12,2.552e-14,2.032e-12
-3.377,-6.1338,1.1992e-13,1.3924e-15,1.3944e-12,6.22e-13,7.2e-15,4.92e-13
-3.367,-6.1238,0,0,0,0,0,0
-3.357,-6.1138,0,0,0,0,0,0
-3.347,-6.1038,0,0,0,0,0,0
-3.337,-6.0938,0,0,0,0,0,0
-3.327,-6.0838,0,0,0,0,0,0
-3.317,-6.0738,0,0,0,0,0,0
-3.307,-6.0638,0,0,0,0,0,0
-3.297,-6.0538,0,0,0,0,0,0
-3.287,-6.0438,0,0,0,0,0,0
-3.277,-6.0338,0,0,0,0,0,0
-3.267,-6.0238,0,0,0,0,0,0
-3.257,-6.0138,0,0,0,0,0,0
-3.247,-6.0038,0,0,0,0,0,0
-3.237,-5.9938,0,0,0,0,0,0
-3.227,-5.9838,0,0,0,0,0,0
-3.217,-5.9738,0,0,0,0,0,0
-3.207,-5.9638,0,0,0,0,0,0
-3.197,-5.9538,0,0,0,0,0,0
-3.187,-5.9438,0,0,0,0,0,0
-3.177,-5.9338,0,0,0,0,0,0
-3.167,-5.9238,0,0,0,0,0,0
-3.157,-5.9138,0,0,0,0,0,0
-3.147,-5.9038,0,0,0,0,0,0
-3.137,-5.8938,0,0,0,0,0,0
-3.127,-5.8838,0,0,0,0,0,0
-3.117,-5.8738,0,0,0,0,0,0
-3.107,-5.8638,0,0,0,0,0,0
-3.097,-5.8538,0,0,0,0,0,0
-3.087,-5.8438,0,0,0,0,0,0
-3.077,-5.8338,0,0,0,0,0,0
-3.067,-5.8238,0,0,0,0,0,0
-3.057,-5.8138,0,0,0,0,0,0
-3.047,-5.8038,0,0,0,0,0,0
-3.037,-5.7938,0,0,0,0,0,0
-3.027,-5.7838,0,0,0,0,0,0
-3.017,-5.7738,0,0,0,0,0,0
-3.007,-5.7638,0,0,0,0,0,0
-2.997,-5.7538,0,0,0,0,0,0
-2.987,-5.7438,0,0,0,0,0,0
-2.977,-5.7338,0,0,0,0,0,0
-2.967,-5.7238,0,0,0,0,0,0
-2.957,-5.7138,0,0,0,0,0,0
-2.947,-5.7038,0,0,0,0,0,0
-2.937,-5.6938,0,0,0,0,0,0
-2.927,-5.6838,0,0,0,0,0,0
-2.917,-5.6738,0,0,0,0,0,0
-2.907,-5.6638,0,0,0,0,0,0
-2.897,-5.6538,0,0,0,0,0,0
-2.887,-5.6438,0,0,0,0,0,0
-2.877,-5.6338,0,0,0,0,0,0
-2.867,-5.6238,0,0,0,0,0,0
-2.857,-5.6138,0,0,0,0,0,0
-2.847,-5.6038,0,0,0,0,0,0
-2.837,-5.5938,0,0,0,0,0,0
