# lindo2_mp-1222355 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 12.131 eV. Gap is the fixed-occ nscf value (-0.028 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Li_p,Li_s,Nd_d,Nd_f,Nd_p,Nd_s,O_p,O_s
-15.872,-28.0031,0,0,0,0,0,0,0,0
-15.862,-27.9931,0,0,0,0,0,0,0,0
-15.852,-27.9831,0,0,0,0,0,0,0,0
-15.842,-27.9731,0,0,0,0,0,0,0,0
-15.832,-27.9631,0,0,0,0,0,0,0,0
-15.822,-27.9531,0,0,0,0,0,0,0,0
-15.812,-27.9431,0,0,0,0,0,0,0,0
-15.802,-27.9331,0,0,0,0,0,0,0,0
-15.792,-27.9231,0,0,0,0,0,0,0,0
-15.782,-27.9131,0,0,0,0,0,0,0,0
-15.772,-27.9031,0,0,0,0,0,0,0,0
-15.762,-27.8931,0,0,0,0,0,0,0,0
-15.752,-27.8831,0,0,0,0,0,0,0,0
-15.742,-27.8731,0,0,0,0,0,0,0,0
-15.732,-27.8631,0,0,0,0,0,0,0,0
-15.722,-27.8531,0,0,0,0,0,0,0,0
-15.712,-27.8431,0,0,0,0,0,0,0,0
-15.702,-27.8331,0,0,0,0,0,0,0,0
-15.692,-27.8231,0,0,0,0,0,0,0,0
-15.682,-27.8131,0,0,0,0,0,0,0,0
-15.672,-27.8031,0,0,0,0,0,0,0,0
-15.662,-27.7931,0,0,0,0,0,0,0,0
-15.652,-27.7831,0,0,0,0,0,0,0,0
-15.642,-27.7731,0,0,0,0,0,0,0,0
-15.632,-27.7631,0,0,0,0,0,0,0,0
-15.622,-27.7531,0,0,0,0,0,0,0,0
-15.612,-27.7431,0,0,0,0,0,0,0,0
-15.602,-27.7331,0,0,0,0,0,0,0,0
-15.592,-27.7231,0,0,0,0,0,0,0,0
-15.582,-27.7131,0,0,0,0,0,0,0,0
-15.572,-27.7031,0,0,0,0,0,0,0,0
-15.562,-27.6931,0,0,0,0,0,0,0,0
-15.552,-27.6831,0,0,0,0,0,0,0,0
-15.542,-27.6731,0,0,0,0,0,0,0,0
-15.532,-27.6631,0,0,0,0,0,0,0,0
-15.522,-27.6531,0,0,0,0,0,0,0,0
-15.512,-27.6431,0,0,0,0,0,0,0,0
-15.502,-27.6331,0,0,0,0,0,0,0,0
-15.492,-27.6231,0,0,0,0,0,0,0,0
-15.482,-27.6131,0,0,0,0,0,0,0,0
-15.472,-27.6031,0,0,0,0,0,0,0,0
-15.462,-27.5931,0,0,0,0,0,0,0,0
-15.452,-27.5831,0,0,0,0,0,0,0,0
-15.442,-27.5731,0,0,0,0,0,0,0,0
-15.432,-27.5631,0,0,0,0,0,0,0,0
-15.422,-27.5531,0,0,0,0,0,0,0,0
-15.412,-27.5431,0,0,0,0,0,0,0,0
-15.402,-27.5331,0,0,0,0,0,0,0,0
-15.392,-27.5231,0,0,0,0,0,0,0,0
-15.382,-27.5131,0,0,0,0,0,0,0,0
-15.372,-27.5031,0,0,0,0,0,0,0,0
-15.362,-27.4931,0,0,0,0,0,0,0,0
-15.352,-27.4831,0,0,0,0,0,0,0,0
-15.342,-27.4731,0,0,0,0,0,0,0,0
-15.332,-27.4631,0,0,0,0,0,0,0,0
-15.322,-27.4531,0,0,0,0,0,0,0,0
-15.312,-27.4431,0,0,0,0,0,0,0,0
-15.302,-27.4331,0,0,0,0,0,0,0,0
-15.292,-27.4231,0,0,0,0,0,0,0,0
-15.282,-27.4131,0,0,0,0,0,0,0,0
-15.272,-27.4031,0,0,0,0,0,0,0,0
-15.262,-27.3931,0,0,0,0,0,0,0,0
-15.252,-27.3831,0,0,0,0,0,0,0,0
-15.242,-27.3731,0,0,0,0,0,0,0,0
-15.232,-27.3631,0,0,0,0,0,0,0,0
-15.222,-27.3531,0,0,0,0,0,0,0,0
-15.212,-27.3431,0,0,0,0,0,0,0,0
-15.202,-27.3331,0,0,0,0,0,0,0,0
-15.192,-27.3231,0,0,0,0,0,0,0,0
-15.182,-27.3131,0,0,0,0,0,0,0,0
-15.172,-27.3031,0,0,0,0,0,0,0,0
-15.162,-27.2931,0,0,0,0,0,0,0,0
-15.152,-27.2831,0,0,0,0,0,0,0,0
-15.142,-27.2731,0,0,0,0,0,0,0,0
-15.132,-27.2631,0,0,0,0,0,0,0,0
-15.122,-27.2531,0,0,0,0,0,0,0,0
-15.112,-27.2431,0,0,0,0,0,0,0,0
-15.102,-27.2331,0,0,0,0,0,0,0,0
-15.092,-27.2231,0,0,0,0,0,0,0,0
-15.082,-27.2131,0,0,0,0,0,0,0,0
-15.072,-27.2031,0,0,0,0,0,0,0,0
-15.062,-27.1931,0,0,0,0,0,0,0,0
-15.052,-27.1831,0,0,0,0,0,0,0,0
-15.042,-27.1731,0,0,0,0,0,0,0,0
-15.032,-27.1631,0,0,0,0,0,0,0,0
-15.022,-27.1531,0,0,0,0,0,0,0,0
-15.012,-27.1431,0,0,0,0,0,0,0,0
-15.002,-27.1331,0,0,0,0,0,0,0,0
-14.992,-27.1231,0,0,0,0,0,0,0,0
-14.982,-27.1131,0,0,0,0,0,0,0,0
-14.972,-27.1031,0,0,0,0,0,0,0,0
-14.962,-27.0931,0,0,0,0,0,0,0,0
-14.952,-27.0831,0,0,0,0,0,0,0,0
-14.942,-27.0731,0,0,0,0,0,0,0,0
-14.932,-27.0631,0,0,0,0,0,0,0,0
-14.922,-27.0531,0,0,0,0,0,0,0,0
-14.912,-27.0431,0,0,0,0,0,0,0,0
-14.902,-27.0331,0,0,0,0,0,0,0,0
-14.892,-27.0231,0,0,0,0,0,0,0,0
-14.882,-27.0131,0,0,0,0,0,0,0,0
-14.872,-27.0031,0,0,0,0,0,0,0,0
-14.862,-26.9931,0,0,0,0,0,0,0,0
-14.852,-26.9831,0,0,0,0,0,0,0,0
-14.842,-26.9731,0,0,0,0,0,0,0,0
-14.832,-26.9631,0,0,0,0,0,0,0,0
-14.822,-26.9531,0,0,0,0,0,0,0,0
-14.812,-26.9431,0,0,0,0,0,0,0,0
-14.802,-26.9331,0,0,0,0,0,0,0,0
-14.792,-26.9231,0,0,0,0,0,0,0,0
-14.782,-26.9131,0,0,0,0,0,0,0,0
-14.772,-26.9031,0,0,0,0,0,0,0,0
-14.762,-26.8931,0,0,0,0,0,0,0,0
-14.752,-26.8831,0,0,0,0,0,0,0,0
-14.742,-26.8731,0,0,0,0,0,0,0,0
-14.732,-26.8631,0,0,0,0,0,0,0,0
-14.722,-26.8531,0,0,0,0,0,0,0,0
-14.712,-26.8431,0,0,0,0,0,0,0,0
-14.702,-26.8331,0,0,0,0,0,0,0,0
-14.692,-26.8231,0,0,0,0,0,0,0,0
-14.682,-26.8131,0,0,0,0,0,0,0,0
-14.672,-26.8031,0,0,0,0,0,0,0,0
-14.662,-26.7931,0,0,0,0,0,0,0,0
-14.652,-26.7831,0,0,0,0,0,0,0,0
-14.642,-26.7731,0,0,0,0,0,0,0,0
-14.632,-26.7631,0,0,0,0,0,0,0,0
-14.622,-26.7531,0,0,0,0,0,0,0,0
-14.612,-26.7431,0,0,0,0,0,0,0,0
-14.602,-26.7331,0,0,0,0,0,0,0,0
-14.592,-26.7231,0,0,0,0,0,0,0,0
-14.582,-26.7131,0,0,0,0,0,0,0,0
-14.572,-26.7031,0,0,0,0,0,0,0,0
-14.562,-26.6931,0,0,0,0,0,0,0,0
-14.552,-26.6831,0,0,0,0,0,0,0,0
-14.542,-26.6731,0,0,0,0,0,0,0,0
-14.532,-26.6631,0,0,0,0,0,0,0,0
-14.522,-26.6531,0,0,0,0,0,0,0,0
-14.512,-26.6431,0,0,0,0,0,0,0,0
-14.502,-26.6331,0,0,0,0,0,0,0,0
-14.492,-26.6231,0,0,0,0,0,0,0,0
-14.482,-26.6131,0,0,0,0,0,0,0,0
-14.472,-26.6031,0,0,0,0,0,0,0,0
-14.462,-26.5931,0,0,0,0,0,0,0,0
-14.452,-26.5831,0,0,0,0,0,0,0,0
-14.442,-26.5731,0,0,0,0,0,0,0,0
-14.432,-26.5631,0,0,0,0,0,0,0,0
-14.422,-26.5531,0,0,0,0,0,0,0,0
-14.412,-26.5431,0,0,0,0,0,0,0,0
-14.402,-26.5331,0,0,0,0,0,0,0,0
-14.392,-26.5231,0,0,0,0,0,0,0,0
-14.382,-26.5131,0,0,0,0,0,0,0,0
-14.372,-26.5031,0,0,0,0,0,0,0,0
-14.362,-26.4931,0,0,0,0,0,0,0,0
-14.352,-26.4831,0,0,0,0,0,0,0,0
-14.342,-26.4731,0,0,0,0,0,0,0,0
-14.332,-26.4631,0,0,0,0,0,0,0,0
-14.322,-26.4531,0,0,0,0,0,0,0,0
-14.312,-26.4431,0,0,0,0,0,0,0,0
-14.302,-26.4331,0,0,0,0,0,0,0,0
-14.292,-26.4231,0,0,0,0,0,0,0,0
-14.282,-26.4131,0,0,0,0,0,0,0,0
-14.272,-26.4031,0,0,0,0,0,0,0,0
-14.262,-26.3931,0,0,0,0,0,0,0,0
-14.252,-26.3831,0,0,0,0,0,0,0,0
-14.242,-26.3731,0,0,0,0,0,0,0,0
-14.232,-26.3631,0,0,0,0,0,0,0,0
-14.222,-26.3531,0,0,0,0,0,0,0,0
-14.212,-26.3431,0,0,0,0,0,0,0,0
-14.202,-26.3331,0,0,0,0,0,0,0,0
-14.192,-26.3231,0,0,0,0,0,0,0,0
-14.182,-26.3131,0,0,0,0,0,0,0,0
-14.172,-26.3031,0,0,0,0,0,0,0,0
-14.162,-26.2931,0,0,0,0,0,0,0,0
-14.152,-26.2831,0,0,0,0,0,0,0,0
-14.142,-26.2731,0,0,0,0,0,0,0,0
-14.132,-26.2631,0,0,0,0,0,0,0,0
-14.122,-26.2531,0,0,0,0,0,0,0,0
-14.112,-26.2431,0,0,0,0,0,0,0,0
-14.102,-26.2331,0,0,0,0,0,0,0,0
-14.092,-26.2231,0,0,0,0,0,0,0,0
-14.082,-26.2131,0,0,0,0,0,0,0,0
-14.072,-26.2031,0,0,0,0,0,0,0,0
-14.062,-26.1931,0,0,0,0,0,0,0,0
-14.052,-26.1831,0,0,0,0,0,0,0,0
-14.042,-26.1731,0,0,0,0,0,0,0,0
-14.032,-26.1631,0,0,0,0,0,0,0,0
-14.022,-26.1531,0,0,0,0,0,0,0,0
-14.012,-26.1431,0,0,0,0,0,0,0,0
-14.002,-26.1331,0,0,0,0,0,0,0,0
-13.992,-26.1231,0,0,0,0,0,0,0,0
-13.982,-26.1131,0,0,0,0,0,0,0,0
-13.972,-26.1031,0,0,0,0,0,0,0,0
-13.962,-26.0931,0,0,0,0,0,0,0,0
-13.952,-26.0831,0,0,0,0,0,0,0,0
-13.942,-26.0731,0,0,0,0,0,0,0,0
-13.932,-26.0631,0,0,0,0,0,0,0,0
-13.922,-26.0531,0,0,0,0,0,0,0,0
-13.912,-26.0431,0,0,0,0,0,0,0,0
-13.902,-26.0331,0,0,0,0,0,0,0,0
-13.892,-26.0231,0,0,0,0,0,0,0,0
-13.882,-26.0131,0,0,0,0,0,0,0,0
-13.872,-26.0031,0,0,0,0,0,0,0,0
-13.862,-25.9931,0,0,0,0,0,0,0,0
-13.852,-25.9831,0,0,0,0,0,0,0,0
-13.842,-25.9731,0,0,0,0,0,0,0,0
-13.832,-25.9631,0,0,0,0,0,0,0,0
-13.822,-25.9531,0,0,0,0,0,0,0,0
-13.812,-25.9431,0,0,0,0,0,0,0,0
-13.802,-25.9331,0,0,0,0,0,0,0,0
-13.792,-25.9231,0,0,0,0,0,0,0,0
-13.782,-25.9131,0,0,0,0,0,0,0,0
-13.772,-25.9031,0,0,0,0,0,0,0,0
-13.762,-25.8931,0,0,0,0,0,0,0,0
-13.752,-25.8831,0,0,0,0,0,0,0,0
-13.742,-25.8731,0,0,0,0,0,0,0,0
-13.732,-25.8631,0,0,0,0,0,0,0,0
-13.722,-25.8531,0,0,0,0,0,0,0,0
-13.712,-25.8431,0,0,0,0,0,0,0,0
-13.702,-25.8331,0,0,0,0,0,0,0,0
-13.692,-25.8231,0,0,0,0,0,0,0,0
-13.682,-25.8131,0,0,0,0,0,0,0,0
-13.672,-25.8031,0,0,0,0,0,0,0,0
-13.662,-25.7931,0,0,0,0,0,0,0,0
-13.652,-25.7831,0,0,0,0,0,0,0,0
-13.642,-25.7731,0,0,0,0,0,0,0,0
-13.632,-25.7631,0,0,0,0,0,0,0,0
-13.622,-25.7531,0,0,0,0,0,0,0,0
-13.612,-25.7431,0,0,0,0,0,0,0,0
-13.602,-25.7331,0,0,0,0,0,0,0,0
-13.592,-25.7231,0,0,0,0,0,0,0,0
-13.582,-25.7131,0,0,0,0,0,0,0,0
-13.572,-25.7031,0,0,0,0,0,0,0,0
-13.562,-25.6931,0,0,0,0,0,0,0,0
-13.552,-25.6831,0,0,0,0,0,0,0,0
-13.542,-25.6731,0,0,0,0,0,0,0,0
-13.532,-25.6631,0,0,0,0,0,0,0,0
-13.522,-25.6531,0,0,0,0,0,0,0,0
-13.512,-25.6431,0,0,0,0,0,0,0,0
-13.502,-25.6331,0,0,0,0,0,0,0,0
-13.492,-25.6231,0,0,0,0,0,0,0,0
-13.482,-25.6131,0,0,0,0,0,0,0,0
-13.472,-25.6031,0,0,0,0,0,0,0,0
-13.462,-25.5931,0,0,0,0,0,0,0,0
-13.452,-25.5831,0,0,0,0,0,0,0,0
-13.442,-25.5731,0,0,0,0,0,0,0,0
-13.432,-25.5631,0,0,0,0,0,0,0,0
-13.422,-25.5531,0,0,0,0,0,0,0,0
-13.412,-25.5431,0,0,0,0,0,0,0,0
-13.402,-25.5331,0,0,0,0,0,0,0,0
-13.392,-25.5231,0,0,0,0,0,0,0,0
-13.382,-25.5131,0,0,0,0,0,0,0,0
-13.372,-25.5031,0,0,0,0,0,0,0,0
-13.362,-25.4931,0,0,0,0,0,0,0,0
-13.352,-25.4831,0,0,0,0,0,0,0,0
-13.342,-25.4731,0,0,0,0,0,0,0,0
-13.332,-25.4631,0,0,0,0,0,0,0,0
-13.322,-25.4531,0,0,0,0,0,0,0,0
-13.312,-25.4431,0,0,0,0,0,0,0,0
-13.302,-25.4331,0,0,0,0,0,0,0,0
-13.292,-25.4231,0,0,0,0,0,0,0,0
-13.282,-25.4131,0,0,0,0,0,0,0,0
-13.272,-25.4031,0,0,0,0,0,0,0,0
-13.262,-25.3931,0,0,0,0,0,0,0,0
-13.252,-25.3831,0,0,0,0,0,0,0,0
-13.242,-25.3731,0,0,0,0,0,0,0,0
-13.232,-25.3631,0,0,0,0,0,0,0,0
-13.222,-25.3531,0,0,0,0,0,0,0,0
-13.212,-25.3431,0,0,0,0,0,0,0,0
-13.202,-25.3331,0,0,0,0,0,0,0,0
-13.192,-25.3231,0,0,0,0,0,0,0,0
-13.182,-25.3131,0,0,0,0,0,0,0,0
-13.172,-25.3031,0,0,0,0,0,0,0,0
-13.162,-25.2931,0,0,0,0,0,0,0,0
-13.152,-25.2831,0,0,0,0,0,0,0,0
-13.142,-25.2731,0,0,0,0,0,0,0,0
-13.132,-25.2631,0,0,0,0,0,0,0,0
-13.122,-25.2531,0,0,0,0,0,0,0,0
-13.112,-25.2431,0,0,0,0,0,0,0,0
-13.102,-25.2331,0,0,0,0,0,0,0,0
-13.092,-25.2231,0,0,0,0,0,0,0,0
-13.082,-25.2131,0,0,0,0,0,0,0,0
-13.072,-25.2031,0,0,0,0,0,0,0,0
-13.062,-25.1931,0,0,0,0,0,0,0,0
-13.052,-25.1831,0,0,0,0,0,0,0,0
-13.042,-25.1731,0,0,0,0,0,0,0,0
-13.032,-25.1631,0,0,0,0,0,0,0,0
-13.022,-25.1531,0,0,0,0,0,0,0,0
-13.012,-25.1431,0,0,0,0,0,0,0,0
-13.002,-25.1331,0,0,0,0,0,0,0,0
-12.992,-25.1231,0,0,0,0,0,0,0,0
-12.982,-25.1131,0,0,0,0,0,0,0,0
-12.972,-25.1031,0,0,0,0,0,0,0,0
-12.962,-25.0931,0,0,0,0,0,0,0,0
-12.952,-25.0831,0,0,0,0,0,0,0,0
-12.942,-25.0731,0,0,0,0,0,0,0,0
-12.932,-25.0631,0,0,0,0,0,0,0,0
-12.922,-25.0531,0,0,0,0,0,0,0,0
-12.912,-25.0431,0,0,0,0,0,0,0,0
-12.902,-25.0331,0,0,0,0,0,0,0,0
-12.892,-25.0231,0,0,0,0,0,0,0,0
-12.882,-25.0131,0,0,0,0,0,0,0,0
-12.872,-25.0031,0,0,0,0,0,0,0,0
-12.862,-24.9931,0,0,0,0,0,0,0,0
-12.852,-24.9831,0,0,0,0,0,0,0,0
-12.842,-24.9731,0,0,0,0,0,0,0,0
-12.832,-24.9631,0,0,0,0,0,0,0,0
-12.822,-24.9531,0,0,0,0,0,0,0,0
-12.812,-24.9431,0,0,0,0,0,0,0,0
-12.802,-24.9331,0,0,0,0,0,0,0,0
-12.792,-24.9231,0,0,0,0,0,0,0,0
-12.782,-24.9131,0,0,0,0,0,0,0,0
-12.772,-24.9031,0,0,0,0,0,0,0,0
-12.762,-24.8931,0,0,0,0,0,0,0,0
-12.752,-24.8831,0,0,0,0,0,0,0,0
-12.742,-24.8731,0,0,0,0,0,0,0,0
-12.732,-24.8631,0,0,0,0,0,0,0,0
-12.722,-24.8531,0,0,0,0,0,0,0,0
-12.712,-24.8431,0,0,0,0,0,0,0,0
-12.702,-24.8331,0,0,0,0,0,0,0,0
-12.692,-24.8231,0,0,0,0,0,0,0,0
-12.682,-24.8131,0,0,0,0,0,0,0,0
-12.672,-24.8031,0,0,0,0,0,0,0,0
-12.662,-24.7931,0,0,0,0,0,0,0,0
-12.652,-24.7831,0,0,0,0,0,0,0,0
-12.642,-24.7731,0,0,0,0,0,0,0,0
-12.632,-24.7631,0,0,0,0,0,0,0,0
-12.622,-24.7531,0,0,0,0,0,0,0,0
-12.612,-24.7431,0,0,0,0,0,0,0,0
-12.602,-24.7331,0,0,0,0,0,0,0,0
-12.592,-24.7231,0,0,0,0,0,0,0,0
-12.582,-24.7131,0,0,0,0,0,0,0,0
-12.572,-24.7031,0,0,0,0,0,0,0,0
-12.562,-24.6931,0,0,0,0,0,0,0,0
-12.552,-24.6831,0,0,0,0,0,0,0,0
-12.542,-24.6731,0,0,0,0,0,0,0,0
-12.532,-24.6631,0,0,0,0,0,0,0,0
-12.522,-24.6531,0,0,0,0,0,0,0,0
-12.512,-24.6431,0,0,0,0,0,0,0,0
-12.502,-24.6331,0,0,0,0,0,0,0,0
-12.492,-24.6231,0,0,0,0,0,0,0,0
-12.482,-24.6131,0,0,0,0,0,0,0,0
-12.472,-24.6031,0,0,0,0,0,0,0,0
-12.462,-24.5931,0,0,0,0,0,0,0,0
-12.452,-24.5831,0,0,0,0,0,0,0,0
-12.442,-24.5731,0,0,0,0,0,0,0,0
-12.432,-24.5631,0,0,0,0,0,0,0,0
-12.422,-24.5531,0,0,0,0,0,0,0,0
-12.412,-24.5431,0,0,0,0,0,0,0,0
-12.402,-24.5331,0,0,0,0,0,0,0,0
-12.392,-24.5231,0,0,0,0,0,0,0,0
-12.382,-24.5131,0,0,0,0,0,0,0,0
-12.372,-24.5031,0,0,0,0,0,0,0,0
-12.362,-24.4931,0,0,0,0,0,0,0,0
-12.352,-24.4831,0,0,0,0,0,0,0,0
-12.342,-24.4731,0,0,0,0,0,0,0,0
-12.332,-24.4631,0,0,0,0,0,0,0,0
-12.322,-24.4531,0,0,0,0,0,0,0,0
-12.312,-24.4431,0,0,0,0,0,0,0,0
-12.302,-24.4331,0,0,0,0,0,0,0,0
-12.292,-24.4231,0,0,0,0,0,0,0,0
-12.282,-24.4131,0,0,0,0,0,0,0,0
-12.272,-24.4031,0,0,0,0,0,0,0,0
-12.262,-24.3931,0,0,0,0,0,0,0,0
-12.252,-24.3831,0,0,0,0,0,0,0,0
-12.242,-24.3731,0,0,0,0,0,0,0,0
-12.232,-24.3631,0,0,0,0,0,0,0,0
-12.222,-24.3531,0,0,0,0,0,0,0,0
-12.212,-24.3431,0,0,0,0,0,0,0,0
-12.202,-24.3331,0,0,0,0,0,0,0,0
-12.192,-24.3231,0,0,0,0,0,0,0,0
-12.182,-24.3131,0,0,0,0,0,0,0,0
-12.172,-24.3031,0,0,0,0,0,0,0,0
-12.162,-24.2931,0,0,0,0,0,0,0,0
-12.152,-24.2831,0,0,0,0,0,0,0,0
-12.142,-24.2731,0,0,0,0,0,0,0,0
-12.132,-24.2631,0,0,0,0,0,0,0,0
-12.122,-24.2531,0,0,0,0,0,0,0,0
-12.112,-24.2431,0,0,0,0,0,0,0,0
-12.102,-24.2331,0,0,0,0,0,0,0,0
-12.092,-24.2231,0,0,0,0,0,0,0,0
-12.082,-24.2131,0,0,0,0,0,0,0,0
-12.072,-24.2031,0,0,0,0,0,0,0,0
-12.062,-24.1931,0,0,0,0,0,0,0,0
-12.052,-24.1831,0,0,0,0,0,0,0,0
-12.042,-24.1731,0,0,0,0,0,0,0,0
-12.032,-24.1631,0,0,0,0,0,0,0,0
-12.022,-24.1531,0,0,0,0,0,0,0,0
-12.012,-24.1431,0,0,0,0,0,0,0,0
-12.002,-24.1331,0,0,0,0,0,0,0,0
-11.992,-24.1231,0,0,0,0,0,0,0,0
-11.982,-24.1131,0,0,0,0,0,0,0,0
-11.972,-24.1031,0,0,0,0,0,0,0,0
-11.962,-24.0931,0,0,0,0,0,0,0,0
-11.952,-24.0831,0,0,0,0,0,0,0,0
-11.942,-24.0731,0,0,0,0,0,0,0,0
-11.932,-24.0631,0,0,0,0,0,0,0,0
-11.922,-24.0531,0,0,0,0,0,0,0,0
-11.912,-24.0431,0,0,0,0,0,0,0,0
-11.902,-24.0331,0,0,0,0,0,0,0,0
-11.892,-24.0231,0,0,0,0,0,0,0,0
-11.882,-24.0131,0,0,0,0,0,0,0,0
-11.872,-24.0031,0,0,0,0,0,0,0,0
-11.862,-23.9931,0,0,0,0,0,0,0,0
-11.852,-23.9831,0,0,0,0,0,0,0,0
-11.842,-23.9731,0,0,0,0,0,0,0,0
-11.832,-23.9631,0,0,0,0,0,0,0,0
-11.822,-23.9531,0,0,0,0,0,0,0,0
-11.812,-23.9431,0,0,0,0,0,0,0,0
-11.802,-23.9331,0,0,0,0,0,0,0,0
-11.792,-23.9231,0,0,0,0,0,0,0,0
-11.782,-23.9131,0,0,0,0,0,0,0,0
-11.772,-23.9031,0,0,0,0,0,0,0,0
-11.762,-23.8931,0,0,0,0,0,0,0,0
-11.752,-23.8831,0,0,0,0,0,0,0,0
-11.742,-23.8731,0,0,0,0,0,0,0,0
-11.732,-23.8631,0,0,0,0,0,0,0,0
-11.722,-23.8531,0,0,0,0,0,0,0,0
-11.712,-23.8431,0,0,0,0,0,0,0,0
-11.702,-23.8331,0,0,0,0,0,0,0,0
-11.692,-23.8231,0,0,0,0,0,0,0,0
-11.682,-23.8131,0,0,0,0,0,0,0,0
-11.672,-23.8031,0,0,0,0,0,0,0,0
-11.662,-23.7931,0,0,0,0,0,0,0,0
-11.652,-23.7831,0,0,0,0,0,0,0,0
-11.642,-23.7731,0,0,0,0,0,0,0,0
-11.632,-23.7631,0,0,0,0,0,0,0,0
-11.622,-23.7531,0,0,0,0,0,0,0,0
-11.612,-23.7431,0,0,0,0,0,0,0,0
-11.602,-23.7331,0,0,0,0,0,0,0,0
-11.592,-23.7231,0,0,0,0,0,0,0,0
-11.582,-23.7131,0,0,0,0,0,0,0,0
-11.572,-23.7031,0,0,0,0,0,0,0,0
-11.562,-23.6931,0,0,0,0,0,0,0,0
-11.552,-23.6831,0,0,0,0,0,0,0,0
-11.542,-23.6731,0,0,0,0,0,0,0,0
-11.532,-23.6631,0,0,0,0,0,0,0,0
-11.522,-23.6531,0,0,0,0,0,0,0,0
-11.512,-23.6431,0,0,0,0,0,0,0,0
-11.502,-23.6331,0,0,0,0,0,0,0,0
-11.492,-23.6231,0,0,0,0,0,0,0,0
-11.482,-23.6131,0,0,0,0,0,0,0,0
-11.472,-23.6031,0,0,0,0,0,0,0,0
-11.462,-23.5931,0,0,0,0,0,0,0,0
-11.452,-23.5831,0,0,0,0,0,0,0,0
-11.442,-23.5731,0,0,0,0,0,0,0,0
-11.432,-23.5631,0,0,0,0,0,0,0,0
-11.422,-23.5531,0,0,0,0,0,0,0,0
-11.412,-23.5431,0,0,0,0,0,0,0,0
-11.402,-23.5331,0,0,0,0,0,0,0,0
-11.392,-23.5231,0,0,0,0,0,0,0,0
-11.382,-23.5131,0,0,0,0,0,0,0,0
-11.372,-23.5031,0,0,0,0,0,0,0,0
-11.362,-23.4931,0,0,0,0,0,0,0,0
-11.352,-23.4831,0,0,0,0,0,0,0,0
-11.342,-23.4731,0,0,0,0,0,0,0,0
-11.332,-23.4631,0,0,0,0,0,0,0,0
-11.322,-23.4531,0,0,0,0,0,0,0,0
-11.312,-23.4431,0,0,0,0,0,0,0,0
-11.302,-23.4331,0,0,0,0,0,0,0,0
-11.292,-23.4231,0,0,0,0,0,0,0,0
-11.282,-23.4131,0,0,0,0,0,0,0,0
-11.272,-23.4031,0,0,0,0,0,0,0,0
-11.262,-23.3931,0,0,0,0,0,0,0,0
-11.252,-23.3831,0,0,0,0,0,0,0,0
-11.242,-23.3731,0,0,0,0,0,0,0,0
-11.232,-23.3631,0,0,0,0,0,0,0,0
-11.222,-23.3531,0,0,0,0,0,0,0,0
-11.212,-23.3431,0,0,0,0,0,0,0,0
-11.202,-23.3331,0,0,0,0,0,0,0,0
-11.192,-23.3231,0,0,0,0,0,0,0,0
-11.182,-23.3131,0,0,0,0,0,0,0,0
-11.172,-23.3031,0,0,0,0,0,0,0,0
-11.162,-23.2931,0,0,0,0,0,0,0,0
-11.152,-23.2831,0,0,0,0,0,0,0,0
-11.142,-23.2731,0,0,0,0,0,0,0,0
-11.132,-23.2631,0,0,0,0,0,0,0,0
-11.122,-23.2531,0,0,0,0,0,0,0,0
-11.112,-23.2431,0,0,0,0,0,0,0,0
-11.102,-23.2331,0,0,0,0,0,0,0,0
-11.092,-23.2231,0,0,0,0,0,0,0,0
-11.082,-23.2131,0,0,0,0,0,0,0,0
-11.072,-23.2031,0,0,0,0,0,0,0,0
-11.062,-23.1931,0,0,0,0,0,0,0,0
-11.052,-23.1831,0,0,0,0,0,0,0,0
-11.042,-23.1731,0,0,0,0,0,0,0,0
-11.032,-23.1631,0,0,0,0,0,0,0,0
-11.022,-23.1531,0,0,0,0,0,0,0,0
-11.012,-23.1431,0,0,0,0,0,0,0,0
-11.002,-23.1331,0,0,0,0,0,0,0,0
-10.992,-23.1231,0,0,0,0,0,0,0,0
-10.982,-23.1131,0,0,0,0,0,0,0,0
-10.972,-23.1031,0,0,0,0,0,0,0,0
-10.962,-23.0931,0,0,0,0,0,0,0,0
-10.952,-23.0831,0,0,0,0,0,0,0,0
-10.942,-23.0731,0,0,0,0,0,0,0,0
-10.932,-23.0631,0,0,0,0,0,0,0,0
-10.922,-23.0531,0,0,0,0,0,0,0,0
-10.912,-23.0431,0,0,0,0,0,0,0,0
-10.902,-23.0331,0,0,0,0,0,0,0,0
-10.892,-23.0231,0,0,0,0,0,0,0,0
-10.882,-23.0131,0,0,0,0,0,0,0,0
-10.872,-23.0031,0,0,0,0,0,0,0,0
-10.862,-22.9931,0,0,0,0,0,0,0,0
-10.852,-22.9831,0,0,0,0,0,0,0,0
-10.842,-22.9731,0,0,0,0,0,0,0,0
-10.832,-22.9631,0,0,0,0,0,0,0,0
-10.822,-22.9531,0,0,0,0,0,0,0,0
-10.812,-22.9431,0,0,0,0,0,0,0,0
-10.802,-22.9331,0,0,0,0,0,0,0,0
-10.792,-22.9231,0,0,0,0,0,0,0,0
-10.782,-22.9131,0,0,0,0,0,0,0,0
-10.772,-22.9031,0,0,0,0,0,0,0,0
-10.762,-22.8931,0,0,0,0,0,0,0,0
-10.752,-22.8831,0,0,0,0,0,0,0,0
