# licl_mp-22905 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 1.576 eV. Gap is the fixed-occ nscf value (6.260 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Cl_p,Cl_s,Li_p,Li_s
17.702,16.1264,0.0712,0.00408,0.972,0.24108
17.712,16.1364,0.0764,0.00472,1.044,0.23168
17.722,16.1464,0.0816,0.00556,1.104,0.21864
17.732,16.1564,0.0868,0.00664,1.16,0.20272
17.742,16.1664,0.0928,0.00796,1.204,0.185576
17.752,16.1764,0.0988,0.00952,1.24,0.168424
17.762,16.1864,0.1056,0.0114,1.268,0.15208
17.772,16.1964,0.1128,0.01348,1.284,0.138164
17.782,16.2064,0.1212,0.0158,1.296,0.126288
17.792,16.2164,0.1304,0.01828,1.304,0.118056
17.802,16.2264,0.1404,0.02084,1.308,0.112672
17.812,16.2364,0.1508,0.02332,1.308,0.110132
17.822,16.2464,0.1612,0.02568,1.304,0.110432
17.832,16.2564,0.1716,0.02776,1.3,0.11276
17.842,16.2664,0.1812,0.02944,1.288,0.116312
17.852,16.2764,0.1896,0.03072,1.276,0.120668
17.862,16.2864,0.1964,0.03148,1.256,0.124628
17.872,16.2964,0.2008,0.03168,1.228,0.128184
17.882,16.3064,0.2028,0.03136,1.192,0.130132
17.892,16.3164,0.2024,0.03056,1.152,0.130872
17.902,16.3264,0.1992,0.02932,1.1,0.130004
17.912,16.3364,0.194,0.02772,1.048,0.127528
17.922,16.3464,0.1872,0.02588,0.992,0.12386
17.932,16.3564,0.1788,0.02388,0.936,0.118992
17.942,16.3664,0.1696,0.02188,0.884,0.11414
17.952,16.3764,0.1604,0.01988,0.836,0.108908
17.962,16.3864,0.152,0.01796,0.8,0.1037
17.972,16.3964,0.144,0.01624,0.772,0.099316
17.982,16.4064,0.1368,0.01472,0.756,0.095756
17.992,16.4164,0.1308,0.01336,0.748,0.09342
18.002,16.4264,0.126,0.01224,0.748,0.091908
18.012,16.4364,0.1216,0.01132,0.756,0.091208
18.022,16.4464,0.1176,0.01056,0.764,0.090912
18.032,16.4564,0.1136,0.00992,0.768,0.091016
18.042,16.4664,0.1092,0.0094,0.768,0.091108
18.052,16.4764,0.104,0.00888,0.76,0.090384
18.062,16.4864,0.0984,0.00844,0.744,0.089632
18.072,16.4964,0.092,0.00796,0.716,0.087248
18.082,16.5064,0.0848,0.00744,0.68,0.084032
18.092,16.5164,0.0768,0.00692,0.632,0.079984
18.102,16.5264,0.0684,0.00632,0.576,0.074704
18.112,16.5364,0.06,0.00572,0.516,0.0682
18.122,16.5464,0.0516,0.00508,0.452,0.061272
18.132,16.5564,0.0436,0.00444,0.3892,0.054332
18.142,16.5664,0.03596,0.003816,0.3284,0.046988
18.152,16.5764,0.02921,0.003216,0.2716,0.039964
18.162,16.5864,0.02336,0.002656,0.2208,0.033424
18.172,16.5964,0.0184,0.002152,0.1764,0.027616
18.182,16.6064,0.01436,0.001712,0.1392,0.022704
18.192,16.6164,0.0112,0.001336,0.1092,0.0188908
18.202,16.6264,0.00892,0.001032,0.0864,0.0162156
18.212,16.6364,0.00748,0.000788,0.07,0.0148804
18.222,16.6464,0.0068,0.000604,0.0596,0.0149252
18.232,16.6564,0.00684,0.000472,0.0552,0.0165508
18.242,16.6664,0.00764,0.0003868,0.056,0.0198772
18.252,16.6764,0.00912,0.0003432,0.062,0.0250652
18.262,16.6864,0.01136,0.0003344,0.0728,0.0322356
18.272,16.6964,0.01428,0.0003553,0.0884,0.0415496
18.282,16.7064,0.01792,0.0004,0.1084,0.053248
18.292,16.7164,0.02216,0.000468,0.1328,0.066972
18.302,16.7264,0.02696,0.000552,0.1608,0.08272
18.312,16.7364,0.03216,0.000644,0.192,0.100092
18.322,16.7464,0.0376,0.000748,0.2256,0.11838
18.332,16.7564,0.0432,0.000848,0.2596,0.13768
18.342,16.7664,0.048,0.000944,0.2932,0.156288
18.352,16.7764,0.0528,0.001028,0.3244,0.173692
18.362,16.7864,0.0568,0.0011,0.3516,0.189484
18.372,16.7964,0.0596,0.001148,0.3732,0.201652
18.382,16.8064,0.0612,0.001172,0.388,0.210584
18.392,16.8164,0.0616,0.001172,0.3948,0.214676
18.402,16.8264,0.0604,0.001148,0.3932,0.21472
18.412,16.8364,0.058,0.0011,0.3836,0.209916
18.422,16.8464,0.0548,0.001028,0.3664,0.200656
18.432,16.8564,0.0504,0.000944,0.3424,0.188156
18.442,16.8664,0.0456,0.000844,0.3132,0.172412
18.452,16.8764,0.04,0.00074,0.2804,0.15464
18.462,16.8864,0.03464,0.000636,0.2456,0.135644
18.472,16.8964,0.02928,0.000536,0.2108,0.116636
18.482,16.9064,0.0242,0.000444,0.1768,0.098028
18.492,16.9164,0.0196,0.000364,0.1456,0.080928
18.502,16.9264,0.01552,0.0002976,0.1172,0.065244
18.512,16.9364,0.01204,0.000248,0.092,0.051476
18.522,16.9464,0.00912,0.0002188,0.0712,0.039652
18.532,16.9564,0.0068,0.0002129,0.0536,0.029928
18.542,16.9664,0.00496,0.0002356,0.03996,0.0221488
18.552,16.9764,0.003584,0.0002936,0.02928,0.0160304
18.562,16.9864,0.002571,0.000396,0.02132,0.011372
18.572,16.9964,0.001864,0.000552,0.01568,0.00789
18.582,17.0064,0.001408,0.00078,0.01196,0.0053828
18.592,17.0164,0.001152,0.001096,0.00984,0.0036048
18.602,17.0264,0.001064,0.001512,0.00904,0.0023932
18.612,17.0364,0.001108,0.002048,0.00936,0.0015916
18.622,17.0464,0.001268,0.002716,0.01064,0.0010861
18.632,17.0564,0.001528,0.003528,0.01272,0.0007845
18.642,17.0664,0.001872,0.00448,0.01552,0.00063
18.652,17.0764,0.002292,0.00556,0.01892,0.0005716
18.662,17.0864,0.002772,0.0068,0.02284,0.0005824
18.672,17.0964,0.003296,0.00808,0.02712,0.0006424
18.682,17.1064,0.003856,0.0094,0.03163,0.0007408
18.692,17.1164,0.00444,0.01072,0.03616,0.0008809
18.702,17.1264,0.005,0.01196,0.0404,0.001064
18.712,17.1364,0.00556,0.01304,0.0448,0.001304
18.722,17.1464,0.00608,0.01392,0.0484,0.001624
18.732,17.1564,0.0066,0.0146,0.052,0.002072
18.742,17.1664,0.00716,0.01496,0.0552,0.002688
18.752,17.1764,0.00776,0.01508,0.058,0.003544
18.762,17.1864,0.00848,0.01492,0.0616,0.004704
18.772,17.1964,0.00944,0.01452,0.0656,0.006332
18.782,17.2064,0.01064,0.01396,0.0708,0.008472
18.792,17.2164,0.01228,0.01332,0.078,0.011248
18.802,17.2264,0.0144,0.01264,0.088,0.014784
18.812,17.2364,0.01712,0.012,0.1012,0.019128
18.822,17.2464,0.02052,0.01148,0.1184,0.0244332
18.832,17.2564,0.02464,0.01112,0.1404,0.0305884
18.842,17.2664,0.02944,0.01096,0.1668,0.037634
18.852,17.2764,0.03496,0.01104,0.1976,0.045212
18.862,17.2864,0.0412,0.01128,0.2332,0.05364
18.872,17.2964,0.0476,0.01172,0.2728,0.06208
18.882,17.3064,0.0544,0.01232,0.3152,0.070528
18.892,17.3164,0.0612,0.013,0.36,0.078588
18.902,17.3264,0.068,0.0138,0.404,0.085852
18.912,17.3364,0.0744,0.01464,0.452,0.09232
18.922,17.3464,0.08,0.01552,0.496,0.096792
18.932,17.3564,0.0852,0.01648,0.54,0.100064
18.942,17.3664,0.0892,0.01752,0.58,0.10174
18.952,17.3764,0.0928,0.01872,0.616,0.101416
18.962,17.3864,0.0952,0.02008,0.648,0.099892
18.972,17.3964,0.0972,0.02164,0.676,0.097172
18.982,17.4064,0.098,0.0234,0.7,0.093256
18.992,17.4164,0.098,0.02536,0.72,0.088936
19.002,17.4264,0.0972,0.02748,0.728,0.08422
19.012,17.4364,0.0956,0.02968,0.736,0.079096
19.022,17.4464,0.0932,0.0318,0.732,0.074372
19.032,17.4564,0.0904,0.03372,0.72,0.070032
19.042,17.4664,0.0868,0.03532,0.704,0.06528
19.052,17.4764,0.0824,0.03648,0.676,0.061304
19.062,17.4864,0.0776,0.03707,0.644,0.057308
19.072,17.4964,0.0728,0.037,0.604,0.053284
19.082,17.5064,0.0676,0.03623,0.556,0.049236
19.092,17.5164,0.0624,0.0348,0.508,0.04516
19.102,17.5264,0.0572,0.0328,0.46,0.041224
19.112,17.5364,0.0524,0.03032,0.412,0.037188
19.122,17.5464,0.0476,0.02748,0.3632,0.033304
19.132,17.5564,0.0436,0.02452,0.3196,0.029616
19.142,17.5664,0.04,0.02152,0.2812,0.026292
19.152,17.5764,0.03704,0.01868,0.2488,0.0235
19.162,17.5864,0.03464,0.01612,0.224,0.021368
19.172,17.5964,0.03296,0.01396,0.208,0.019976
19.182,17.6064,0.032,0.01224,0.2008,0.019492
19.192,17.6164,0.03188,0.01104,0.2036,0.01988
19.202,17.6264,0.03268,0.01032,0.2168,0.02126
19.212,17.6364,0.03448,0.01016,0.2408,0.023548
19.222,17.6464,0.03736,0.01044,0.2756,0.026704
19.232,17.6564,0.0412,0.01112,0.3212,0.030688
19.242,17.6664,0.0464,0.01224,0.3768,0.035376
19.252,17.6764,0.0524,0.0136,0.44,0.04072
19.262,17.6864,0.0596,0.01528,0.516,0.04652
19.272,17.6964,0.0672,0.01712,0.592,0.053088
19.282,17.7064,0.0752,0.01908,0.672,0.059664
19.292,17.7164,0.0836,0.02116,0.756,0.06664
19.302,17.7264,0.0912,0.02324,0.832,0.07402
19.312,17.7364,0.0984,0.02524,0.904,0.081796
19.322,17.7464,0.1044,0.0272,0.968,0.089968
19.332,17.7564,0.1092,0.02896,1.02,0.098136
19.342,17.7664,0.112,0.03048,1.056,0.1063
19.352,17.7764,0.1132,0.03176,1.08,0.114452
19.362,17.7864,0.1128,0.03268,1.088,0.122592
19.372,17.7964,0.1104,0.03332,1.08,0.129516
19.382,17.8064,0.1068,0.0336,1.056,0.136016
19.392,17.8164,0.1016,0.0336,1.024,0.140488
19.402,17.8264,0.0952,0.03332,0.98,0.143328
19.412,17.8364,0.0884,0.03292,0.928,0.144532
19.422,17.8464,0.0812,0.0324,0.872,0.142896
19.432,17.8564,0.074,0.03192,0.816,0.139224
19.442,17.8664,0.0672,0.03156,0.76,0.133516
19.452,17.8764,0.0604,0.03136,0.704,0.125376
19.462,17.8864,0.0548,0.03144,0.656,0.116008
19.472,17.8964,0.0496,0.03172,0.612,0.105424
19.482,17.9064,0.0452,0.03224,0.576,0.094028
19.492,17.9164,0.042,0.03288,0.544,0.082628
19.502,17.9264,0.03908,0.03356,0.52,0.071628
19.512,17.9364,0.03692,0.03416,0.5,0.061032
19.522,17.9464,0.03528,0.03456,0.484,0.051248
19.532,17.9564,0.03408,0.03472,0.472,0.042276
19.542,17.9664,0.0332,0.03448,0.46,0.03468
19.552,17.9764,0.0326,0.03384,0.448,0.028092
19.562,17.9864,0.0322,0.03284,0.436,0.02256
19.572,17.9964,0.032,0.03152,0.424,0.017964
19.582,18.0064,0.032,0.02988,0.408,0.01422
19.592,18.0164,0.03224,0.02812,0.3952,0.011208
19.602,18.0264,0.03284,0.02632,0.3808,0.008772
19.612,18.0364,0.0338,0.02452,0.3672,0.006828
19.622,18.0464,0.03532,0.02284,0.3556,0.005296
19.632,18.0564,0.0374,0.02132,0.3464,0.004116
19.642,18.0664,0.04,0.02,0.3416,0.003192
19.652,18.0764,0.0436,0.0188,0.342,0.002472
19.662,18.0864,0.048,0.0178,0.348,0.001924
19.672,18.0964,0.0532,0.01688,0.3604,0.001508
19.682,18.1064,0.0588,0.01596,0.3796,0.0011964
19.692,18.1164,0.0652,0.01508,0.404,0.0009596
19.702,18.1264,0.0724,0.01412,0.436,0.0007804
19.712,18.1364,0.0796,0.01312,0.472,0.0006408
19.722,18.1464,0.0868,0.012,0.512,0.0005324
19.732,18.1564,0.0936,0.01084,0.556,0.0004456
19.742,18.1664,0.1,0.0096,0.6,0.0003728
19.752,18.1764,0.106,0.00836,0.64,0.0003112
19.762,18.1864,0.1104,0.00716,0.676,0.0002576
19.772,18.1964,0.1136,0.006,0.704,0.0002112
19.782,18.2064,0.1152,0.00492,0.724,0.0001708
19.792,18.2164,0.1152,0.003955,0.736,0.000136
19.802,18.2264,0.1136,0.003112,0.736,0.00010652
19.812,18.2364,0.1104,0.002396,0.728,8.28e-05
19.822,18.2464,0.1059,0.001808,0.708,6.49e-05
19.832,18.2564,0.0996,0.001332,0.676,5.256e-05
19.842,18.2664,0.0928,0.000963,0.64,4.732e-05
19.852,18.2764,0.0848,0.00068,0.596,5.099e-05
19.862,18.2864,0.0764,0.000468,0.548,6.748e-05
19.872,18.2964,0.068,0.000318,0.5,0.00010356
19.882,18.3064,0.0596,0.0002111,0.452,0.00016964
19.892,18.3164,0.0516,0.000138,0.408,0.00028356
19.902,18.3264,0.0444,9e-05,0.3692,0.00047232
19.912,18.3364,0.03764,6e-05,0.3384,0.0007714
19.922,18.3464,0.03196,4.4e-05,0.3152,0.001237
19.932,18.3564,0.02724,3.799e-05,0.2996,0.00194208
19.942,18.3664,0.02344,4.12e-05,0.2917,0.00298384
19.952,18.3764,0.02056,5.28e-05,0.2904,0.0045
19.962,18.3864,0.01852,7.4e-05,0.2944,0.0066088
19.972,18.3964,0.01724,0.0001064,0.3024,0.0094888
19.982,18.4064,0.0166,0.0001528,0.3124,0.0133824
19.992,18.4164,0.01656,0.000216,0.3236,0.0184532
20.002,18.4264,0.017,0.0003,0.3348,0.024864
20.012,18.4364,0.01788,0.000408,0.3448,0.032816
20.022,18.4464,0.01916,0.00054,0.3536,0.042196
20.032,18.4564,0.0208,0.000704,0.3612,0.053556
20.042,18.4664,0.02268,0.0009,0.3676,0.066144
20.052,18.4764,0.02484,0.001124,0.3736,0.079948
20.062,18.4864,0.02716,0.001376,0.3792,0.094568
20.072,18.4964,0.02956,0.001648,0.3847,0.109196
20.082,18.5064,0.03196,0.001936,0.3904,0.123824
20.092,18.5164,0.0342,0.002236,0.3956,0.13684
20.102,18.5264,0.03616,0.00254,0.4,0.148628
20.112,18.5364,0.03768,0.002837,0.404,0.157584
20.122,18.5464,0.03868,0.003128,0.404,0.163296
20.132,18.5564,0.03904,0.003408,0.404,0.16616
20.142,18.5664,0.03876,0.003684,0.3968,0.164968
20.152,18.5764,0.03776,0.003956,0.3868,0.16052
20.162,18.5864,0.03608,0.00424,0.3732,0.152824
20.172,18.5964,0.03388,0.00456,0.3556,0.142284
20.182,18.6064,0.0312,0.00488,0.3356,0.130108
20.192,18.6164,0.02824,0.00524,0.3136,0.116308
20.202,18.6264,0.02516,0.00568,0.2908,0.102096
20.212,18.6364,0.02208,0.00616,0.2684,0.087884
20.222,18.6464,0.0192,0.00664,0.2476,0.07448
20.232,18.6564,0.01656,0.00716,0.2292,0.062292
20.242,18.6664,0.01428,0.00764,0.2132,0.051728
20.252,18.6764,0.0124,0.00812,0.2,0.043188
20.262,18.6864,0.011,0.00848,0.1892,0.03632
20.272,18.6964,0.01,0.00876,0.1812,0.031196
20.282,18.7064,0.0094,0.00892,0.1752,0.027656
20.292,18.7164,0.00912,0.00892,0.1708,0.0255
20.302,18.7264,0.00916,0.00876,0.1672,0.02444
20.312,18.7364,0.0094,0.00848,0.164,0.024196
20.322,18.7464,0.00984,0.00804,0.1616,0.024436
20.332,18.7564,0.01044,0.00748,0.16,0.02496
20.342,18.7664,0.01112,0.0068,0.1588,0.025484
20.352,18.7764,0.01188,0.00608,0.1591,0.025848
20.362,18.7864,0.01276,0.00536,0.1612,0.025924
20.372,18.7964,0.0138,0.0046,0.1656,0.025552
20.382,18.8064,0.01496,0.003915,0.174,0.024736
20.392,18.8164,0.01636,0.00326,0.1864,0.023508
20.402,18.8264,0.018,0.002668,0.204,0.0218764
20.412,18.8364,0.01992,0.002144,0.2272,0.0199596
20.422,18.8464,0.02216,0.0017,0.2564,0.0178096
20.432,18.8564,0.02472,0.001324,0.2912,0.0155584
20.442,18.8664,0.02756,0.001016,0.332,0.0133176
20.452,18.8764,0.0306,0.000768,0.3776,0.0111984
20.462,18.8864,0.0338,0.000576,0.428,0.0092024
20.472,18.8964,0.037,0.000428,0.48,0.0074504
20.482,18.9064,0.04,0.0003164,0.532,0.0059832
20.492,18.9164,0.0432,0.0002376,0.58,0.0048412
20.502,18.9264,0.0456,0.000186,0.628,0.0039756
20.512,18.9364,0.048,0.000158,0.668,0.0034672
20.522,18.9464,0.0496,0.0001508,0.704,0.0033036
20.532,18.9564,0.0508,0.000164,0.732,0.0035088
20.542,18.9664,0.0516,0.0001972,0.748,0.0041224
20.552,18.9764,0.052,0.0002512,0.756,0.0051284
20.562,18.9864,0.0516,0.0003272,0.756,0.0065792
20.572,18.9964,0.0512,0.000428,0.748,0.0085144
20.582,19.0064,0.0504,0.000552,0.728,0.0109344
20.592,19.0164,0.0492,0.0007,0.704,0.0138788
20.602,19.0264,0.0484,0.000872,0.676,0.017308
20.612,19.0364,0.0472,0.00106,0.644,0.0211412
20.622,19.0464,0.0456,0.001264,0.612,0.0252984
20.632,19.0564,0.0444,0.00148,0.576,0.029738
20.642,19.0664,0.0432,0.001692,0.54,0.0342204
20.652,19.0764,0.0416,0.001892,0.504,0.038704
20.662,19.0864,0.04,0.002072,0.468,0.0427892
20.672,19.0964,0.03856,0.002224,0.436,0.046836
20.682,19.1064,0.03684,0.002336,0.404,0.050484
20.692,19.1164,0.03492,0.002408,0.3708,0.054136
20.702,19.1264,0.03288,0.002436,0.3404,0.056992
20.712,19.1364,0.03076,0.00242,0.3112,0.059856
20.722,19.1464,0.02852,0.002364,0.2836,0.063132
20.732,19.1564,0.02632,0.002276,0.258,0.06602
20.742,19.1664,0.0242,0.002164,0.2352,0.06972
20.752,19.1764,0.02224,0.002036,0.2156,0.073836
20.762,19.1864,0.02056,0.001904,0.1996,0.078364
20.772,19.1964,0.01924,0.001776,0.1888,0.083704
20.782,19.2064,0.01832,0.001656,0.1832,0.089448
20.792,19.2164,0.01784,0.001548,0.1832,0.095192
20.802,19.2264,0.0178,0.001456,0.1888,0.100528
20.812,19.2364,0.0182,0.001372,0.2,0.105448
20.822,19.2464,0.019,0.001304,0.216,0.109144
20.832,19.2564,0.02012,0.00124,0.236,0.111608
20.842,19.2664,0.02144,0.00118,0.2588,0.112032
20.852,19.2764,0.02284,0.00112,0.2828,0.110416
20.862,19.2864,0.02424,0.00106,0.3064,0.10676
20.872,19.2964,0.02548,0.001004,0.328,0.101468
20.882,19.3064,0.02644,0.000952,0.346,0.09414
20.892,19.3164,0.02704,0.000908,0.3588,0.085992
20.902,19.3264,0.0272,0.00088,0.3656,0.076624
20.912,19.3364,0.02692,0.000872,0.3652,0.067252
20.922,19.3464,0.02612,0.0009,0.358,0.05748
20.932,19.3564,0.02492,0.000968,0.344,0.04852
20.942,19.3664,0.02328,0.001088,0.3244,0.040252
20.952,19.3764,0.02136,0.00126,0.2996,0.032964
20.962,19.3864,0.0192,0.001488,0.2716,0.02678
20.972,19.3964,0.01696,0.00178,0.2416,0.021736
20.982,19.4064,0.01468,0.002124,0.2112,0.0178788
20.992,19.4164,0.01248,0.002516,0.1812,0.0150008
21.002,19.4264,0.01044,0.00294,0.1536,0.0130608
21.012,19.4364,0.0086,0.00338,0.1284,0.0118552
21.022,19.4464,0.007,0.003816,0.1064,0.0112604
21.032,19.4564,0.0056,0.0042,0.088,0.011032
21.042,19.4664,0.00448,0.00456,0.0724,0.0110872
21.052,19.4764,0.003568,0.00484,0.06,0.011222
21.062,19.4864,0.002848,0.00504,0.05,0.0113936
21.072,19.4964,0.002288,0.00512,0.0424,0.01152
21.082,19.5064,0.00186,0.00508,0.03616,0.01148
21.092,19.5164,0.001532,0.00496,0.03128,0.0112732
21.102,19.5264,0.001284,0.00472,0.02724,0.0108992
21.112,19.5364,0.001092,0.00436,0.02384,0.010358
21.122,19.5464,0.000948,0.003984,0.02084,0.009732
21.132,19.5564,0.000836,0.003552,0.01812,0.009062
21.142,19.5664,0.000756,0.003096,0.0156,0.0083496
21.152,19.5764,0.000704,0.002644,0.01332,0.0077172
21.162,19.5864,0.000684,0.002212,0.0112,0.007246
21.172,19.5964,0.000692,0.001812,0.00932,0.0069376
21.182,19.6064,0.000736,0.00146,0.00764,0.0068728
21.192,19.6164,0.000812,0.001152,0.00624,0.0070524
21.202,19.6264,0.000928,0.0009,0.00508,0.0075172
21.212,19.6364,0.001072,0.000696,0.00416,0.0082668
21.222,19.6464,0.001248,0.00054,0.003444,0.0092608
21.232,19.6564,0.001448,0.00042,0.002945,0.0104588
21.242,19.6664,0.001664,0.0003352,0.002632,0.01178
21.252,19.6764,0.001884,0.0002776,0.002476,0.0131836
21.262,19.6864,0.0021,0.0002411,0.002472,0.0145488
21.272,19.6964,0.002304,0.0002204,0.002616,0.015794
21.282,19.7064,0.00248,0.0002116,0.002924,0.0168792
21.292,19.7164,0.002632,0.0002124,0.00344,0.0176836
21.302,19.7264,0.002752,0.0002212,0.00424,0.0181664
21.312,19.7364,0.002844,0.0002391,0.00544,0.0183676
21.322,19.7464,0.002928,0.0002676,0.0072,0.0182476
21.332,19.7564,0.003016,0.0003108,0.00968,0.0178868
21.342,19.7664,0.003132,0.0003743,0.0132,0.017406
21.352,19.7764,0.003312,0.000464,0.01804,0.0168868
21.362,19.7864,0.003584,0.000588,0.02444,0.0164804
21.372,19.7964,0.003988,0.000756,0.03284,0.0163392
21.382,19.8064,0.00456,0.000976,0.0436,0.0165948
21.392,19.8164,0.00532,0.001256,0.0564,0.0174596
21.402,19.8264,0.00628,0.0016,0.072,0.0190156
21.412,19.8364,0.00748,0.002016,0.0904,0.0213848
21.422,19.8464,0.00884,0.002496,0.1108,0.0246492
21.432,19.8564,0.0104,0.00304,0.1336,0.028808
21.442,19.8664,0.01208,0.003636,0.1572,0.033868
21.452,19.8764,0.01384,0.00428,0.1812,0.0397
21.462,19.8864,0.0156,0.00492,0.2048,0.046344
21.472,19.8964,0.01728,0.00556,0.2264,0.05328
21.482,19.9064,0.0188,0.00612,0.2448,0.060624
21.492,19.9164,0.02008,0.00664,0.2596,0.068368
21.502,19.9264,0.02108,0.00704,0.2696,0.075708
21.512,19.9364,0.02172,0.00736,0.274,0.083036
21.522,19.9464,0.02208,0.00748,0.2724,0.089552
21.532,19.9564,0.02208,0.00748,0.2656,0.096048
21.542,19.9664,0.0218,0.00736,0.2536,0.10172
21.552,19.9764,0.02128,0.00704,0.2372,0.106968
21.562,19.9864,0.02056,0.00664,0.2172,0.111388
21.572,19.9964,0.01972,0.00612,0.1948,0.115384
21.582,20.0064,0.0188,0.00552,0.1712,0.11856
21.592,20.0164,0.01784,0.00492,0.1476,0.120912
21.602,20.0264,0.01688,0.00424,0.1244,0.122048
21.612,20.0364,0.01596,0.00362,0.1028,0.122368
21.622,20.0464,0.015,0.003016,0.0836,0.121476
21.632,20.0564,0.01408,0.002464,0.0664,0.11898
21.642,20.0664,0.01316,0.001972,0.0516,0.115672
21.652,20.0764,0.0122,0.001544,0.0396,0.110364
21.662,20.0864,0.01124,0.001188,0.02984,0.103852
21.672,20.0964,0.01024,0.000892,0.02232,0.09654
21.682,20.1064,0.00924,0.00066,0.01672,0.088032
21.692,20.1164,0.00828,0.00048,0.01292,0.078724
21.702,20.1264,0.00732,0.0003428,0.01072,0.06902
21.712,20.1364,0.00648,0.0002436,0.01012,0.059724
21.722,20.1464,0.0058,0.0001748,0.01104,0.050436
21.732,20.1564,0.00528,0.0001312,0.01372,0.0419584
21.742,20.1664,0.00496,0.0001088,0.01832,0.0342896
21.752,20.1764,0.00496,0.0001048,0.02524,0.0275508
21.762,20.1864,0.00532,0.000118,0.03488,0.021862
21.772,20.1964,0.00604,0.0001488,0.0476,0.0172236
21.782,20.2064,0.0072,0.0001984,0.064,0.013634
21.792,20.2164,0.0088,0.0002688,0.0844,0.0109736
21.802,20.2264,0.01084,0.0003628,0.1092,0.0092004
21.812,20.2364,0.01336,0.000484,0.138,0.008154
21.822,20.2464,0.01628,0.000632,0.1704,0.0077128
21.832,20.2564,0.01956,0.000808,0.2064,0.0077968
21.842,20.2664,0.02304,0.001012,0.2444,0.008204
21.852,20.2764,0.02664,0.00124,0.2832,0.008934
21.862,20.2864,0.03016,0.001484,0.3212,0.0097456
21.872,20.2964,0.03344,0.001744,0.3564,0.010678
21.882,20.3064,0.03632,0.002,0.3872,0.0115304
21.892,20.3164,0.03864,0.002248,0.412,0.0123016
21.902,20.3264,0.0404,0.002468,0.428,0.0129112
21.912,20.3364,0.0412,0.002656,0.436,0.0133184
21.922,20.3464,0.0412,0.002792,0.436,0.0134832
21.932,20.3564,0.0404,0.002872,0.428,0.0134448
21.942,20.3664,0.03892,0.002892,0.408,0.0132044
21.952,20.3764,0.03676,0.002848,0.3856,0.012802
21.962,20.3864,0.03416,0.002748,0.356,0.0123584
21.972,20.3964,0.0312,0.002592,0.3232,0.0119148
21.982,20.4064,0.02808,0.002392,0.2884,0.011552
21.992,20.4164,0.02492,0.00216,0.2536,0.011392
22.002,20.4264,0.02184,0.001912,0.2204,0.0115556
22.012,20.4364,0.01892,0.001656,0.1896,0.0120848
22.022,20.4464,0.01632,0.001408,0.1628,0.01314
22.032,20.4564,0.014,0.001176,0.14,0.014682
22.042,20.4664,0.012,0.000964,0.122,0.016832
22.052,20.4764,0.0104,0.000788,0.1088,0.0195492
22.062,20.4864,0.00912,0.00064,0.1004,0.0227932
22.072,20.4964,0.00824,0.000528,0.0972,0.0265628
22.082,20.5064,0.00772,0.000452,0.0988,0.030696
22.092,20.5164,0.00756,0.000412,0.1056,0.035156
22.102,20.5264,0.00776,0.000404,0.1171,0.039772
22.112,20.5364,0.00832,0.000424,0.1335,0.044588
22.122,20.5464,0.00928,0.000476,0.1544,0.049044
22.132,20.5564,0.01064,0.000552,0.18,0.053492
22.142,20.5664,0.01232,0.000656,0.21,0.057536
22.152,20.5764,0.0144,0.00078,0.2436,0.061576
22.162,20.5864,0.01676,0.000924,0.28,0.065208
22.172,20.5964,0.01944,0.00108,0.3188,0.068436
22.182,20.6064,0.02228,0.001252,0.3588,0.07126
22.192,20.6164,0.02528,0.001428,0.3984,0.07408
22.202,20.6264,0.02832,0.0016,0.436,0.076096
22.212,20.6364,0.0312,0.001768,0.472,0.077704
22.222,20.6464,0.03392,0.00192,0.504,0.079312
22.232,20.6564,0.03624,0.002048,0.528,0.080112
22.242,20.6664,0.03804,0.002148,0.544,0.080108
22.252,20.6764,0.03928,0.002212,0.552,0.0793
22.262,20.6864,0.03984,0.002236,0.552,0.07768
22.272,20.6964,0.03968,0.00222,0.544,0.075252
22.282,20.7064,0.0388,0.002166,0.524,0.072016
22.292,20.7164,0.0372,0.002075,0.5,0.067972
22.302,20.7264,0.035,0.001955,0.465,0.063424
22.312,20.7364,0.03228,0.001813,0.428,0.058272
22.322,20.7464,0.02924,0.001658,0.3848,0.053318
22.332,20.7564,0.02596,0.001501,0.3404,0.048368
22.342,20.7664,0.0226,0.00135,0.2964,0.043926
22.352,20.7764,0.01932,0.001218,0.254,0.040245
22.362,20.7864,0.01624,0.001109,0.2149,0.037728
22.372,20.7964,0.01348,0.001033,0.1804,0.036468
22.382,20.8064,0.01104,0.000992,0.1512,0.036688
22.392,20.8164,0.00896,0.000989,0.128,0.038479
22.402,20.8264,0.00732,0.001019,0.1108,0.041813
22.412,20.8364,0.00604,0.001082,0.0992,0.046685
22.422,20.8464,0.00512,0.001173,0.0932,0.053185
22.432,20.8564,0.00448,0.00128,0.0924,0.060601
22.442,20.8664,0.00412,0.001395,0.096,0.069127
22.452,20.8764,0.003968,0.001508,0.1032,0.078058
22.462,20.8864,0.003966,0.00161,0.1132,0.087391
22.472,20.8964,0.00408,0.001692,0.1256,0.096418
22.482,20.9064,0.00424,0.001746,0.1392,0.104735
22.492,20.9164,0.00444,0.001768,0.1532,0.112335
