# li3po4_mp-13725 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 2.892 eV. Gap is the fixed-occ nscf value (5.912 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Li_p,Li_s,O_p,O_s,P_p,P_s
9.682,6.7901,0.194,0.16418,0.06232,0.1872,0.00694,0.0236
9.692,6.8001,0.2172,0.18316,0.06984,0.2094,0.00778,0.0264
9.702,6.8101,0.2394,0.20126,0.07686,0.2302,0.00858,0.029
9.712,6.8201,0.2582,0.21684,0.0829,0.2484,0.00926,0.0312
9.722,6.8301,0.273,0.22898,0.08758,0.2622,0.0098,0.033
9.732,6.8401,0.2826,0.23708,0.0908,0.2714,0.01016,0.0342
9.742,6.8501,0.2868,0.2403,0.0922,0.2754,0.0103,0.0346
9.752,6.8601,0.2846,0.23838,0.0914,0.2732,0.01024,0.0344
9.762,6.8701,0.2774,0.23176,0.0892,0.2656,0.00998,0.0334
9.772,6.8801,0.2644,0.22088,0.08484,0.2536,0.00952,0.032
9.782,6.8901,0.2476,0.20624,0.07964,0.2374,0.00894,0.03
9.792,6.9001,0.2284,0.1898,0.07346,0.2184,0.00826,0.0276
9.802,6.9101,0.2076,0.17194,0.06682,0.198,0.00756,0.0252
9.812,6.9201,0.1874,0.15384,0.06028,0.1778,0.00686,0.0226
9.822,6.9301,0.1682,0.13704,0.05418,0.1586,0.0062,0.0204
9.832,6.9401,0.152,0.1219,0.04894,0.1424,0.00568,0.01844
9.842,6.9501,0.1394,0.109382,0.04474,0.1286,0.00526,0.0169
9.852,6.9601,0.1302,0.100032,0.04184,0.1192,0.00502,0.01584
9.862,6.9701,0.1256,0.094056,0.04024,0.113,0.00492,0.01528
9.872,6.9801,0.125,0.090894,0.03988,0.1106,0.00496,0.0152
9.882,6.9901,0.128,0.090502,0.04064,0.1113,0.00516,0.01556
9.892,7.0001,0.1342,0.092628,0.04232,0.115,0.00546,0.01628
9.902,7.0101,0.1424,0.096304,0.0447,0.1204,0.00584,0.01724
9.912,7.0201,0.1524,0.101242,0.04752,0.1274,0.00628,0.01838
9.922,7.0301,0.1632,0.106592,0.0506,0.1352,0.00676,0.0196
9.932,7.0401,0.1738,0.11218,0.05376,0.1432,0.00724,0.0208
9.942,7.0501,0.1848,0.11718,0.05692,0.1508,0.00774,0.022
9.952,7.0601,0.1958,0.12196,0.06002,0.158,0.00826,0.0232
9.962,7.0701,0.2064,0.12652,0.06318,0.1652,0.00882,0.0242
9.972,7.0801,0.2176,0.13026,0.0665,0.1724,0.00942,0.0252
9.982,7.0901,0.2298,0.13426,0.07004,0.1798,0.01012,0.0264
9.992,7.1001,0.243,0.13852,0.07419,0.188,0.01094,0.0276
10.002,7.1101,0.2594,0.14404,0.07916,0.198,0.01192,0.0292
10.012,7.1201,0.279,0.14986,0.0852,0.21,0.01312,0.031
10.022,7.1301,0.3018,0.1576,0.092,0.2244,0.01452,0.033
10.032,7.1401,0.329,0.16728,0.1,0.2412,0.01616,0.0356
10.042,7.1501,0.3606,0.1787,0.1094,0.2616,0.018,0.0386
10.052,7.1601,0.3962,0.19206,0.12,0.2846,0.02,0.0418
10.062,7.1701,0.4364,0.20692,0.1316,0.3106,0.0222,0.0456
10.072,7.1801,0.48,0.22354,0.1436,0.3392,0.0246,0.0494
10.082,7.1901,0.5268,0.24142,0.1568,0.3692,0.027,0.0536
10.092,7.2001,0.5768,0.26044,0.1708,0.4012,0.0294,0.0578
10.102,7.2101,0.626,0.2797,0.1844,0.434,0.0316,0.062
10.112,7.2201,0.68,0.2994,0.1986,0.4672,0.034,0.0662
10.122,7.2301,0.73,0.31852,0.2122,0.5002,0.036,0.07
10.132,7.2401,0.78,0.33704,0.2256,0.5328,0.0378,0.0738
10.142,7.2501,0.83,0.35408,0.2384,0.5638,0.0396,0.077
10.152,7.2601,0.878,0.37012,0.2506,0.5926,0.0412,0.08
10.162,7.2701,0.92,0.38422,0.2618,0.6192,0.0424,0.0824
10.172,7.2801,0.96,0.39562,0.2722,0.6431,0.0438,0.0846
10.182,7.2901,1,0.40504,0.2814,0.6637,0.045,0.0862
10.192,7.3001,1.03,0.4117,0.2894,0.6812,0.0462,0.0874
10.202,7.3101,1.058,0.4162,0.2968,0.6941,0.0474,0.0884
10.212,7.3201,1.088,0.41854,0.3032,0.7096,0.049,0.0892
10.222,7.3301,1.112,0.41938,0.3094,0.7202,0.0508,0.09
10.232,7.3401,1.142,0.41874,0.3154,0.7297,0.0532,0.0908
10.242,7.3501,1.172,0.41786,0.3222,0.7388,0.056,0.0918
10.252,7.3601,1.206,0.41716,0.3296,0.7518,0.0594,0.0932
10.262,7.3701,1.244,0.41704,0.3378,0.7648,0.0633,0.095
10.272,7.3801,1.286,0.41772,0.3472,0.7822,0.0678,0.0972
10.282,7.3901,1.332,0.41918,0.357,0.7998,0.0728,0.0998
10.292,7.4001,1.384,0.42164,0.367,0.8176,0.078,0.1026
10.302,7.4101,1.43,0.4238,0.3768,0.8384,0.0834,0.1056
10.312,7.4201,1.476,0.42524,0.3852,0.8544,0.0886,0.1082
10.322,7.4301,1.514,0.42502,0.391,0.8646,0.0931,0.1105
10.332,7.4401,1.538,0.42236,0.3938,0.8718,0.097,0.112
10.342,7.4501,1.55,0.4161,0.3924,0.868,0.0998,0.1126
10.352,7.4601,1.54,0.40568,0.3866,0.8564,0.1014,0.1122
10.362,7.4701,1.514,0.39072,0.3758,0.8328,0.1018,0.1106
10.372,7.4801,1.472,0.37174,0.3606,0.8012,0.101,0.108
10.382,7.4901,1.414,0.34852,0.3414,0.7586,0.099,0.1044
10.392,7.5001,1.34,0.32186,0.3184,0.7132,0.0962,0.1002
10.402,7.5101,1.258,0.29338,0.2932,0.6578,0.0928,0.0954
10.412,7.5201,1.17,0.26346,0.267,0.6032,0.089,0.0904
10.422,7.5301,1.082,0.23298,0.2406,0.5474,0.085,0.0854
10.432,7.5401,1,0.20422,0.2154,0.4938,0.0812,0.0806
10.442,7.5501,0.92,0.17726,0.1922,0.4442,0.078,0.0764
10.452,7.5601,0.856,0.1524,0.1716,0.4006,0.0752,0.0728
10.462,7.5701,0.8,0.13114,0.1546,0.3632,0.0732,0.07
10.472,7.5801,0.76,0.11354,0.1414,0.3342,0.072,0.0678
10.482,7.5901,0.736,0.09918,0.1318,0.3128,0.0716,0.0664
10.492,7.6001,0.724,0.08856,0.1264,0.3,0.0726,0.0658
10.502,7.6101,0.73,0.08158,0.1256,0.296,0.0746,0.0658
10.512,7.6201,0.76,0.07824,0.1296,0.3014,0.0778,0.0668
10.522,7.6301,0.804,0.07794,0.1378,0.3166,0.0826,0.0688
10.532,7.6401,0.874,0.08076,0.151,0.3418,0.0892,0.0718
10.542,7.6501,0.968,0.08702,0.1692,0.3772,0.0974,0.0762
10.552,7.6601,1.086,0.09596,0.192,0.4236,0.1076,0.0816
10.562,7.6701,1.226,0.10776,0.2198,0.4802,0.1198,0.0886
10.572,7.6801,1.394,0.1218,0.2514,0.5478,0.1338,0.0966
10.582,7.6901,1.584,0.13804,0.2872,0.624,0.1494,0.106
10.592,7.7001,1.796,0.15558,0.3256,0.708,0.1664,0.1162
10.602,7.7101,2.018,0.17418,0.366,0.7966,0.1846,0.1272
10.612,7.7201,2.254,0.1929,0.407,0.8924,0.204,0.1386
10.622,7.7301,2.488,0.21168,0.4472,0.9826,0.222,0.1498
10.632,7.7401,2.72,0.2287,0.4852,1.074,0.24,0.1607
10.642,7.7501,2.934,0.24408,0.52,1.16,0.258,0.1706
10.652,7.7601,3.132,0.25692,0.5498,1.234,0.272,0.1793
10.662,7.7701,3.3,0.26714,0.5744,1.3,0.286,0.1864
10.672,7.7801,3.436,0.27326,0.592,1.348,0.298,0.1916
10.682,7.7901,3.534,0.27588,0.6032,1.382,0.306,0.195
10.692,7.8001,3.592,0.27502,0.6072,1.396,0.312,0.1963
10.702,7.8101,3.616,0.2709,0.6044,1.398,0.316,0.1958
10.712,7.8201,3.596,0.2635,0.5954,1.382,0.316,0.1936
10.722,7.8301,3.544,0.25346,0.5814,1.354,0.316,0.19
10.732,7.8401,3.46,0.2414,0.5632,1.312,0.312,0.1856
10.742,7.8501,3.354,0.22796,0.5428,1.262,0.308,0.1806
10.752,7.8601,3.236,0.21428,0.5208,1.204,0.304,0.1756
10.762,7.8701,3.104,0.20062,0.4988,1.144,0.3,0.171
10.772,7.8801,2.976,0.18712,0.4784,1.084,0.296,0.1672
10.782,7.8901,2.852,0.17546,0.46,1.026,0.292,0.1643
10.792,7.9001,2.736,0.16516,0.4448,0.978,0.288,0.1626
10.802,7.9101,2.636,0.15682,0.4332,0.932,0.286,0.162
10.812,7.9201,2.556,0.15054,0.4256,0.894,0.286,0.1623
10.822,7.9301,2.486,0.1461,0.4218,0.8636,0.286,0.1634
10.832,7.9401,2.438,0.14358,0.421,0.8416,0.286,0.1652
10.842,7.9501,2.402,0.1424,0.4228,0.8236,0.288,0.167
10.852,7.9601,2.376,0.14232,0.4272,0.8152,0.288,0.1684
10.862,7.9701,2.36,0.14334,0.4326,0.8092,0.288,0.1694
10.872,7.9801,2.352,0.14476,0.4386,0.8048,0.29,0.1696
10.882,7.9901,2.346,0.14598,0.4442,0.8048,0.29,0.1688
10.892,8.0001,2.342,0.14754,0.449,0.8028,0.29,0.1666
10.902,8.0101,2.336,0.14834,0.453,0.8,0.29,0.1636
10.912,8.0201,2.326,0.14902,0.4552,0.7956,0.292,0.1594
10.922,8.0301,2.318,0.1487,0.4554,0.7912,0.292,0.1542
10.932,8.0401,2.302,0.14774,0.454,0.7828,0.294,0.1484
10.942,8.0501,2.282,0.14632,0.4512,0.7724,0.298,0.142
10.952,8.0601,2.264,0.1444,0.4466,0.758,0.302,0.1354
10.962,8.0701,2.242,0.14184,0.441,0.742,0.308,0.1288
10.972,8.0801,2.22,0.13898,0.4344,0.7228,0.314,0.1222
10.982,8.0901,2.194,0.13586,0.4272,0.7022,0.322,0.1162
10.992,8.1001,2.17,0.13266,0.4196,0.6824,0.332,0.1104
11.002,8.1101,2.146,0.1296,0.4126,0.6606,0.342,0.1052
11.012,8.1201,2.122,0.12666,0.405,0.6392,0.352,0.1008
11.022,8.1301,2.096,0.12367,0.3986,0.6172,0.36,0.0972
11.032,8.1401,2.07,0.12168,0.3926,0.5962,0.37,0.0944
11.042,8.1501,2.04,0.1198,0.3874,0.5754,0.378,0.0924
11.052,8.1601,2.008,0.11834,0.3832,0.557,0.384,0.0914
11.062,8.1701,1.976,0.11782,0.3798,0.5394,0.388,0.0912
11.072,8.1801,1.938,0.1175,0.377,0.523,0.39,0.0916
11.082,8.1901,1.896,0.11774,0.3752,0.5078,0.39,0.093
11.092,8.2001,1.852,0.1184,0.3737,0.494,0.386,0.0946
11.102,8.2101,1.806,0.1195,0.372,0.4806,0.382,0.0968
11.112,8.2201,1.764,0.12082,0.3708,0.4688,0.376,0.099
11.122,8.2301,1.714,0.12208,0.3688,0.4574,0.368,0.101
11.132,8.2401,1.666,0.12326,0.3664,0.4466,0.36,0.103
11.142,8.2501,1.62,0.12406,0.3634,0.4362,0.35,0.1042
11.152,8.2601,1.576,0.12448,0.36,0.4258,0.34,0.1048
11.162,8.2701,1.534,0.12468,0.3556,0.4162,0.33,0.1048
11.172,8.2801,1.502,0.12404,0.351,0.4074,0.322,0.104
11.182,8.2901,1.478,0.12314,0.3462,0.3986,0.314,0.1022
11.192,8.3001,1.456,0.1216,0.3408,0.3912,0.308,0.1
11.202,8.3101,1.452,0.11964,0.3362,0.3848,0.304,0.0972
11.212,8.3201,1.452,0.11726,0.3316,0.3796,0.304,0.0942
11.222,8.3301,1.464,0.1147,0.3284,0.376,0.305,0.0908
11.232,8.3401,1.484,0.11204,0.3258,0.3737,0.31,0.0878
11.242,8.3501,1.514,0.10924,0.325,0.3734,0.316,0.085
11.252,8.3601,1.554,0.10654,0.3256,0.374,0.324,0.0826
11.262,8.3701,1.594,0.10416,0.3274,0.3766,0.336,0.0806
11.272,8.3801,1.64,0.10196,0.3304,0.38,0.348,0.0792
11.282,8.3901,1.684,0.09998,0.3349,0.3842,0.362,0.0784
11.292,8.4001,1.724,0.09856,0.3406,0.3892,0.376,0.078
11.302,8.4101,1.764,0.09732,0.3466,0.3942,0.39,0.0778
11.312,8.4201,1.794,0.09646,0.3532,0.3991,0.404,0.0776
11.322,8.4301,1.814,0.09596,0.36,0.4037,0.416,0.0776
11.332,8.4401,1.824,0.09574,0.3664,0.4072,0.426,0.0772
11.342,8.4501,1.826,0.09546,0.3722,0.41,0.434,0.0764
11.352,8.4601,1.812,0.0955,0.3772,0.4114,0.44,0.0752
11.362,8.4701,1.786,0.09566,0.3814,0.4112,0.442,0.0734
11.372,8.4801,1.75,0.09572,0.3838,0.4095,0.444,0.0712
11.382,8.4901,1.708,0.09568,0.3858,0.4066,0.442,0.0684
11.392,8.5001,1.658,0.09554,0.386,0.4024,0.44,0.0654
11.402,8.5101,1.602,0.0953,0.3852,0.397,0.434,0.062
11.412,8.5201,1.546,0.09504,0.3828,0.3906,0.428,0.0584
11.422,8.5301,1.49,0.09462,0.3804,0.3838,0.422,0.055
11.432,8.5401,1.438,0.09438,0.3772,0.3768,0.416,0.0514
11.442,8.5501,1.39,0.09438,0.3742,0.37,0.41,0.0482
11.452,8.5601,1.348,0.09488,0.3724,0.3646,0.404,0.0454
11.462,8.5701,1.322,0.09618,0.372,0.361,0.402,0.0428
11.472,8.5801,1.304,0.09816,0.3742,0.3602,0.402,0.041
11.482,8.5901,1.304,0.10134,0.3796,0.3626,0.406,0.0398
11.492,8.6001,1.32,0.1053,0.3896,0.3688,0.414,0.0392
11.502,8.6101,1.354,0.11108,0.4038,0.3794,0.428,0.0394
11.512,8.6201,1.404,0.11764,0.4232,0.3944,0.446,0.0406
11.522,8.6301,1.47,0.12576,0.4478,0.4136,0.47,0.0424
11.532,8.6401,1.554,0.13488,0.477,0.4372,0.498,0.0452
11.542,8.6501,1.652,0.14484,0.5104,0.4644,0.53,0.0488
11.552,8.6601,1.764,0.15526,0.5474,0.4934,0.566,0.0534
11.562,8.6701,1.882,0.1656,0.5872,0.5249,0.604,0.0586
11.572,8.6801,2.004,0.17598,0.6284,0.5554,0.642,0.0646
11.582,8.6901,2.13,0.18608,0.6708,0.5882,0.682,0.0712
11.592,8.7001,2.26,0.19556,0.7152,0.6206,0.72,0.0786
11.602,8.7101,2.388,0.20432,0.7566,0.6512,0.758,0.0864
11.612,8.7201,2.512,0.21194,0.7952,0.6796,0.794,0.0948
11.622,8.7301,2.63,0.21908,0.8378,0.7076,0.83,0.1034
11.632,8.7401,2.746,0.22494,0.8756,0.7308,0.864,0.1124
11.642,8.7501,2.854,0.2301,0.9116,0.7538,0.898,0.1214
11.652,8.7601,2.954,0.23432,0.9474,0.7762,0.93,0.13
11.662,8.7701,3.04,0.23746,0.9834,0.793,0.964,0.1384
11.672,8.7801,3.118,0.23928,1.0114,0.8088,0.998,0.1458
11.682,8.7901,3.183,0.24018,1.0376,0.8192,1.032,0.1524
11.692,8.8001,3.236,0.23972,1.0616,0.8278,1.068,0.1578
11.702,8.8101,3.272,0.23736,1.0816,0.8306,1.107,0.1618
11.712,8.8201,3.298,0.23442,1.098,0.8316,1.148,0.1644
11.722,8.8301,3.314,0.2298,1.112,0.8292,1.19,0.1656
11.732,8.8401,3.318,0.22426,1.12,0.8238,1.236,0.1656
11.742,8.8501,3.32,0.21782,1.132,0.8162,1.284,0.1646
11.752,8.8601,3.322,0.21118,1.142,0.8086,1.333,0.1628
11.762,8.8701,3.318,0.20454,1.148,0.802,1.384,0.1606
11.772,8.8801,3.32,0.19834,1.158,0.7966,1.436,0.1582
11.782,8.8901,3.328,0.19264,1.172,0.7924,1.488,0.1558
11.792,8.9001,3.338,0.18846,1.186,0.7899,1.538,0.1536
11.802,8.9101,3.35,0.18536,1.196,0.7906,1.584,0.1516
11.812,8.9201,3.366,0.18362,1.212,0.7926,1.624,0.15
11.822,8.9301,3.38,0.18298,1.228,0.797,1.658,0.1486
11.832,8.9401,3.394,0.1836,1.242,0.8022,1.684,0.1474
11.842,8.9501,3.394,0.18506,1.252,0.8068,1.702,0.146
11.852,8.9601,3.388,0.18736,1.258,0.8106,1.71,0.1444
11.862,8.9701,3.368,0.18982,1.262,0.813,1.708,0.1424
11.872,8.9801,3.338,0.19242,1.258,0.814,1.698,0.14
11.882,8.9901,3.294,0.19518,1.254,0.812,1.682,0.1372
11.892,9.0001,3.242,0.19788,1.246,0.8088,1.66,0.134
11.902,9.0101,3.184,0.20066,1.238,0.802,1.636,0.1306
11.912,9.0201,3.12,0.20366,1.226,0.7964,1.612,0.1272
11.922,9.0301,3.058,0.20616,1.219,0.788,1.592,0.124
11.932,9.0401,2.998,0.20952,1.21,0.783,1.576,0.1214
11.942,9.0501,2.946,0.21346,1.212,0.778,1.568,0.1194
11.952,9.0601,2.904,0.21828,1.216,0.7752,1.568,0.1184
11.962,9.0701,2.876,0.22432,1.23,0.7768,1.578,0.1184
11.972,9.0801,2.856,0.23144,1.25,0.7812,1.596,0.1194
11.982,9.0901,2.848,0.23928,1.278,0.7888,1.622,0.1214
11.992,9.1001,2.852,0.24818,1.308,0.7992,1.656,0.1242
12.002,9.1101,2.858,0.25752,1.346,0.8112,1.696,0.1276
12.012,9.1201,2.866,0.2671,1.384,0.828,1.736,0.1312
12.022,9.1301,2.872,0.27668,1.424,0.8416,1.778,0.1348
12.032,9.1401,2.878,0.28546,1.46,0.8548,1.816,0.138
12.042,9.1501,2.874,0.29276,1.494,0.8664,1.85,0.1408
12.052,9.1601,2.858,0.29837,1.518,0.8768,1.878,0.1426
12.062,9.1701,2.834,0.30186,1.536,0.8796,1.896,0.1433
12.072,9.1801,2.798,0.30304,1.546,0.8784,1.902,0.143
12.082,9.1901,2.752,0.30148,1.546,0.8732,1.9,0.1418
12.092,9.2001,2.698,0.2974,1.534,0.8604,1.888,0.1398
12.102,9.2101,2.638,0.291,1.512,0.8452,1.864,0.137
12.112,9.2201,2.572,0.2823,1.486,0.8266,1.834,0.134
12.122,9.2301,2.508,0.27234,1.456,0.8054,1.796,0.131
12.132,9.2401,2.444,0.26168,1.422,0.7816,1.754,0.1282
12.142,9.2501,2.39,0.25054,1.384,0.7574,1.71,0.126
12.152,9.2601,2.342,0.2394,1.35,0.7334,1.668,0.1246
12.162,9.2701,2.31,0.22904,1.316,0.7118,1.63,0.1242
12.172,9.2801,2.288,0.21958,1.288,0.6892,1.598,0.125
12.182,9.2901,2.282,0.21116,1.268,0.6722,1.572,0.127
12.192,9.3001,2.294,0.20462,1.252,0.6548,1.556,0.1302
12.202,9.3101,2.314,0.19924,1.244,0.6428,1.547,0.1344
12.212,9.3201,2.346,0.1953,1.236,0.6304,1.546,0.1398
12.222,9.3301,2.384,0.19208,1.238,0.6198,1.553,0.1458
12.232,9.3401,2.428,0.18966,1.238,0.6104,1.564,0.1524
12.242,9.3501,2.472,0.18762,1.244,0.6014,1.58,0.1594
12.252,9.3601,2.52,0.18624,1.25,0.5923,1.597,0.1664
12.262,9.3701,2.56,0.1852,1.256,0.5826,1.614,0.1732
12.272,9.3801,2.593,0.18392,1.26,0.5725,1.628,0.1794
12.282,9.3901,2.618,0.1829,1.26,0.5614,1.64,0.1852
12.292,9.4001,2.638,0.1818,1.262,0.5502,1.648,0.19
12.302,9.4101,2.646,0.18034,1.258,0.5388,1.65,0.1938
12.312,9.4201,2.646,0.1795,1.254,0.5275,1.65,0.1964
12.322,9.4301,2.639,0.17862,1.248,0.5166,1.644,0.1976
12.332,9.4401,2.62,0.17822,1.24,0.5064,1.636,0.1972
12.342,9.4501,2.598,0.17764,1.232,0.497,1.624,0.1956
12.352,9.4601,2.57,0.17708,1.222,0.4888,1.608,0.1922
12.362,9.4701,2.536,0.17676,1.212,0.4812,1.59,0.1876
12.372,9.4801,2.498,0.17666,1.196,0.4744,1.568,0.1818
12.382,9.4901,2.454,0.1764,1.186,0.4686,1.544,0.1748
12.392,9.5001,2.406,0.1758,1.17,0.4632,1.518,0.1672
12.402,9.5101,2.36,0.17498,1.154,0.4584,1.49,0.1592
12.412,9.5201,2.308,0.17406,1.136,0.4542,1.46,0.1514
12.422,9.5301,2.258,0.17314,1.124,0.4504,1.428,0.1436
12.432,9.5401,2.212,0.172,1.106,0.4474,1.398,0.1366
12.442,9.5501,2.168,0.170658,1.092,0.4454,1.366,0.1306
12.452,9.5601,2.132,0.16907,1.078,0.4438,1.338,0.1256
12.462,9.5701,2.1,0.16769,1.068,0.4432,1.31,0.1218
12.472,9.5801,2.08,0.166562,1.06,0.4438,1.288,0.1192
12.482,9.5901,2.066,0.165284,1.056,0.4452,1.27,0.1176
12.492,9.6001,2.064,0.164377,1.058,0.4482,1.258,0.117
12.502,9.6101,2.074,0.163723,1.062,0.4522,1.254,0.117
12.512,9.6201,2.094,0.163441,1.07,0.4576,1.254,0.1178
12.522,9.6301,2.126,0.163672,1.086,0.4644,1.264,0.119
12.532,9.6401,2.174,0.164755,1.104,0.4724,1.28,0.1206
12.542,9.6501,2.23,0.166552,1.128,0.4816,1.304,0.1228
12.552,9.6601,2.304,0.168762,1.16,0.4924,1.334,0.1253
12.562,9.6701,2.39,0.172186,1.194,0.5048,1.368,0.1282
12.572,9.6801,2.483,0.176324,1.23,0.5174,1.408,0.1318
12.582,9.6901,2.584,0.18112,1.268,0.5302,1.448,0.1358
12.592,9.7001,2.686,0.18664,1.306,0.5428,1.488,0.1402
12.602,9.7101,2.786,0.19186,1.342,0.554,1.522,0.1448
12.612,9.7201,2.874,0.19736,1.37,0.5626,1.55,0.1496
12.622,9.7301,2.944,0.2017,1.392,0.5674,1.567,0.1538
12.632,9.7401,2.99,0.20446,1.402,0.568,1.572,0.1576
12.642,9.7501,3.008,0.20596,1.396,0.5638,1.562,0.16
12.652,9.7601,2.99,0.2052,1.38,0.5538,1.536,0.1612
12.662,9.7701,2.937,0.20244,1.348,0.5382,1.494,0.1606
12.672,9.7801,2.846,0.19722,1.3,0.5176,1.438,0.1582
12.682,9.7901,2.728,0.18998,1.242,0.4926,1.372,0.154
12.692,9.8001,2.58,0.1806,1.18,0.4644,1.298,0.1484
12.702,9.8101,2.42,0.17046,1.106,0.4342,1.22,0.1416
12.712,9.8201,2.246,0.15988,1.036,0.404,1.144,0.134
12.722,9.8301,2.074,0.1493,0.968,0.3755,1.072,0.1264
12.732,9.8401,1.914,0.13976,0.904,0.3504,1.008,0.119
12.742,9.8501,1.768,0.131635,0.852,0.329,0.956,0.1128
12.752,9.8601,1.644,0.125178,0.8108,0.3124,0.918,0.1078
12.762,9.8701,1.546,0.12143,0.785,0.3016,0.894,0.1046
12.772,9.8801,1.474,0.119382,0.7694,0.2964,0.882,0.1034
12.782,9.8901,1.428,0.119434,0.766,0.2958,0.884,0.1038
12.792,9.9001,1.402,0.12138,0.7706,0.2992,0.892,0.1062
12.802,9.9101,1.392,0.124804,0.7842,0.3056,0.908,0.1098
12.812,9.9201,1.394,0.128456,0.8,0.3136,0.926,0.1146
12.822,9.9301,1.4,0.132568,0.8164,0.3216,0.944,0.1198
12.832,9.9401,1.412,0.135864,0.83,0.3292,0.958,0.125
12.842,9.9501,1.414,0.138776,0.8416,0.3344,0.966,0.13
12.852,9.9601,1.41,0.140256,0.8472,0.3372,0.968,0.1338
12.862,9.9701,1.398,0.140488,0.8444,0.3368,0.962,0.1366
12.872,9.9801,1.374,0.1395,0.8368,0.334,0.95,0.1378
12.882,9.9901,1.346,0.13684,0.8232,0.3278,0.934,0.1376
12.892,10.0001,1.306,0.13397,0.8084,0.3194,0.912,0.1356
12.902,10.0101,1.266,0.129664,0.7878,0.3096,0.89,0.1322
12.912,10.0201,1.222,0.125538,0.7668,0.2986,0.868,0.1276
12.922,10.0301,1.178,0.121798,0.7472,0.2881,0.85,0.122
12.932,10.0401,1.142,0.118058,0.7276,0.2776,0.836,0.1156
12.942,10.0501,1.108,0.114722,0.7122,0.2682,0.826,0.1092
12.952,10.0601,1.078,0.112192,0.7006,0.26,0.821,0.1026
12.962,10.0701,1.056,0.110268,0.6918,0.2536,0.822,0.0964
12.972,10.0801,1.04,0.109156,0.6884,0.2488,0.829,0.091
12.982,10.0901,1.028,0.10805,0.6882,0.2456,0.84,0.0862
12.992,10.1001,1.022,0.107744,0.6902,0.2438,0.854,0.0825
13.002,10.1101,1.016,0.107242,0.694,0.2426,0.872,0.0798
13.012,10.1201,1.01,0.106332,0.6994,0.2422,0.892,0.0782
13.022,10.1301,1.008,0.105618,0.7048,0.2422,0.91,0.0778
13.032,10.1401,0.996,0.104894,0.7098,0.2422,0.93,0.0784
13.042,10.1501,0.984,0.103762,0.7136,0.2418,0.946,0.0804
13.052,10.1601,0.968,0.102424,0.7164,0.2406,0.962,0.0834
13.062,10.1701,0.95,0.101082,0.7176,0.239,0.976,0.0878
13.072,10.1801,0.928,0.099744,0.717,0.2366,0.988,0.0934
13.082,10.1901,0.906,0.098414,0.716,0.2336,1,0.1004
13.092,10.2001,0.882,0.097494,0.7148,0.2296,1.009,0.1088
13.102,10.2101,0.86,0.097198,0.7148,0.2257,1.02,0.1188
13.112,10.2201,0.838,0.097728,0.7168,0.222,1.032,0.1302
13.122,10.2301,0.822,0.098888,0.724,0.2182,1.048,0.1432
13.132,10.2401,0.814,0.100682,0.7348,0.2156,1.068,0.1576
13.142,10.2501,0.812,0.103512,0.7484,0.2142,1.096,0.1736
13.152,10.2601,0.816,0.106974,0.7736,0.2137,1.134,0.191
13.162,10.2701,0.834,0.111672,0.8066,0.2152,1.18,0.21
13.172,10.2801,0.858,0.116802,0.8442,0.2188,1.238,0.23
13.182,10.2901,0.896,0.12256,0.8952,0.2242,1.306,0.25
13.192,10.3001,0.946,0.128944,0.9486,0.231,1.386,0.272
13.202,10.3101,1,0.135952,1.0156,0.2402,1.474,0.296
13.212,10.3201,1.072,0.142984,1.086,0.2506,1.571,0.32
13.222,10.3301,1.146,0.15044,1.162,0.2622,1.674,0.344
13.232,10.3401,1.228,0.157916,1.244,0.2748,1.782,0.372
13.242,10.3501,1.318,0.165418,1.328,0.2882,1.89,0.4
13.252,10.3601,1.41,0.173344,1.416,0.3024,1.998,0.428
13.262,10.3701,1.508,0.181096,1.498,0.3158,2.1,0.46
13.272,10.3801,1.606,0.188862,1.582,0.3292,2.2,0.492
13.282,10.3901,1.698,0.196446,1.658,0.3414,2.28,0.524
13.292,10.4001,1.788,0.20344,1.73,0.353,2.36,0.556
13.302,10.4101,1.866,0.2102,1.79,0.3628,2.42,0.588
13.312,10.4201,1.932,0.21618,1.84,0.3704,2.46,0.618
13.322,10.4301,1.98,0.22126,1.876,0.3754,2.48,0.644
13.332,10.4401,2.014,0.22514,1.898,0.3782,2.48,0.664
13.342,10.4501,2.026,0.22772,1.902,0.3776,2.48,0.678
13.352,10.4601,2.018,0.22864,1.888,0.3748,2.44,0.686
13.362,10.4701,1.988,0.22786,1.86,0.3686,2.4,0.686
13.372,10.4801,1.944,0.2256,1.82,0.3604,2.32,0.678
13.382,10.4901,1.888,0.22206,1.766,0.3502,2.26,0.665
13.392,10.5001,1.822,0.21786,1.706,0.3382,2.18,0.646
13.402,10.5101,1.754,0.21326,1.644,0.3252,2.1,0.624
13.412,10.5201,1.688,0.20842,1.58,0.3128,2.02,0.598
13.422,10.5301,1.628,0.20414,1.526,0.3002,1.954,0.574
13.432,10.5401,1.578,0.20052,1.478,0.289,1.902,0.554
13.442,10.5501,1.544,0.19816,1.446,0.2794,1.864,0.536
13.452,10.5601,1.524,0.19706,1.42,0.2716,1.844,0.524
13.462,10.5701,1.524,0.19758,1.414,0.266,1.84,0.518
13.472,10.5801,1.54,0.19922,1.418,0.2626,1.852,0.516
13.482,10.5901,1.568,0.201704,1.438,0.2608,1.878,0.52
