# nd2s3_mp-438 total DOS (QE dos.x, degauss 0.007 Ry). VBM 10.881 / CBM 10.860 / gap -0.021 eV from fixed-occ nscf eigenvalues. DO NOT read the gap off this curve (smearing underestimates ~0.3 eV).
E_eV,E_minus_VBM_eV,DOS_states_per_eV,integrated_DOS_states
-19.628,-30.5088,2.164e-84,16
-19.618,-30.4988,2.164e-84,16
-19.608,-30.4888,2.164e-84,16
-19.598,-30.4788,2.164e-84,16
-19.588,-30.4688,2.164e-84,16
-19.578,-30.4588,2.164e-84,16
-19.568,-30.4488,2.164e-84,16
-19.558,-30.4388,2.164e-84,16
-19.548,-30.4288,2.164e-84,16
-19.538,-30.4188,2.164e-84,16
-19.528,-30.4088,2.164e-84,16
-19.518,-30.3988,2.164e-84,16
-19.508,-30.3888,2.164e-84,16
-19.498,-30.3788,2.164e-84,16
-19.488,-30.3688,2.164e-84,16
-19.478,-30.3588,2.164e-84,16
-19.468,-30.3488,2.164e-84,16
-19.458,-30.3388,2.164e-84,16
-19.448,-30.3288,2.164e-84,16
-19.438,-30.3188,2.164e-84,16
-19.428,-30.3088,2.164e-84,16
-19.418,-30.2988,2.164e-84,16
-19.408,-30.2888,2.164e-84,16
-19.398,-30.2788,2.164e-84,16
-19.388,-30.2688,2.164e-84,16
-19.378,-30.2588,2.164e-84,16
-19.368,-30.2488,2.164e-84,16
-19.358,-30.2388,2.164e-84,16
-19.348,-30.2288,2.164e-84,16
-19.338,-30.2188,2.164e-84,16
-19.328,-30.2088,2.164e-84,16
-19.318,-30.1988,2.164e-84,16
-19.308,-30.1888,2.164e-84,16
-19.298,-30.1788,2.164e-84,16
-19.288,-30.1688,2.164e-84,16
-19.278,-30.1588,2.164e-84,16
-19.268,-30.1488,2.164e-84,16
-19.258,-30.1388,2.164e-84,16
-19.248,-30.1288,2.164e-84,16
-19.238,-30.1188,2.164e-84,16
-19.228,-30.1088,2.164e-84,16
-19.218,-30.0988,2.164e-84,16
-19.208,-30.0888,2.164e-84,16
-19.198,-30.0788,2.164e-84,16
-19.188,-30.0688,2.164e-84,16
-19.178,-30.0588,2.164e-84,16
-19.168,-30.0488,2.164e-84,16
-19.158,-30.0388,2.164e-84,16
-19.148,-30.0288,2.164e-84,16
-19.138,-30.0188,2.164e-84,16
-19.128,-30.0088,2.164e-84,16
-19.118,-29.9988,2.164e-84,16
-19.108,-29.9888,2.164e-84,16
-19.098,-29.9788,2.164e-84,16
-19.088,-29.9688,2.164e-84,16
-19.078,-29.9588,2.164e-84,16
-19.068,-29.9488,2.164e-84,16
-19.058,-29.9388,2.164e-84,16
-19.048,-29.9288,2.164e-84,16
-19.038,-29.9188,2.164e-84,16
-19.028,-29.9088,2.164e-84,16
-19.018,-29.8988,2.164e-84,16
-19.008,-29.8888,2.164e-84,16
-18.998,-29.8788,2.164e-84,16
-18.988,-29.8688,2.164e-84,16
-18.978,-29.8588,2.164e-84,16
-18.968,-29.8488,2.164e-84,16
-18.958,-29.8388,2.164e-84,16
-18.948,-29.8288,2.164e-84,16
-18.938,-29.8188,2.164e-84,16
-18.928,-29.8088,2.164e-84,16
-18.918,-29.7988,2.164e-84,16
-18.908,-29.7888,2.164e-84,16
-18.898,-29.7788,2.164e-84,16
-18.888,-29.7688,2.164e-84,16
-18.878,-29.7588,2.164e-84,16
-18.868,-29.7488,2.164e-84,16
-18.858,-29.7388,2.164e-84,16
-18.848,-29.7288,2.164e-84,16
-18.838,-29.7188,2.164e-84,16
-18.828,-29.7088,2.164e-84,16
-18.818,-29.6988,2.164e-84,16
-18.808,-29.6888,2.164e-84,16
-18.798,-29.6788,2.164e-84,16
-18.788,-29.6688,2.164e-84,16
-18.778,-29.6588,2.164e-84,16
-18.768,-29.6488,2.164e-84,16
-18.758,-29.6388,2.164e-84,16
-18.748,-29.6288,2.164e-84,16
-18.738,-29.6188,2.164e-84,16
-18.728,-29.6088,2.164e-84,16
-18.718,-29.5988,2.164e-84,16
-18.708,-29.5888,2.164e-84,16
-18.698,-29.5788,2.164e-84,16
-18.688,-29.5688,2.164e-84,16
-18.678,-29.5588,2.164e-84,16
-18.668,-29.5488,2.164e-84,16
-18.658,-29.5388,2.164e-84,16
-18.648,-29.5288,2.164e-84,16
-18.638,-29.5188,2.164e-84,16
-18.628,-29.5088,2.164e-84,16
-18.618,-29.4988,2.164e-84,16
-18.608,-29.4888,2.164e-84,16
-18.598,-29.4788,2.164e-84,16
-18.588,-29.4688,2.164e-84,16
-18.578,-29.4588,2.164e-84,16
-18.568,-29.4488,2.164e-84,16
-18.558,-29.4388,2.164e-84,16
-18.548,-29.4288,2.164e-84,16
-18.538,-29.4188,2.164e-84,16
-18.528,-29.4088,2.164e-84,16
-18.518,-29.3988,2.164e-84,16
-18.508,-29.3888,2.164e-84,16
-18.498,-29.3788,2.164e-84,16
-18.488,-29.3688,2.164e-84,16
-18.478,-29.3588,2.164e-84,16
-18.468,-29.3488,2.164e-84,16
-18.458,-29.3388,2.164e-84,16
-18.448,-29.3288,2.164e-84,16
-18.438,-29.3188,2.164e-84,16
-18.428,-29.3088,2.164e-84,16
-18.418,-29.2988,2.164e-84,16
-18.408,-29.2888,2.164e-84,16
-18.398,-29.2788,2.164e-84,16
-18.388,-29.2688,2.164e-84,16
-18.378,-29.2588,2.164e-84,16
-18.368,-29.2488,2.164e-84,16
-18.358,-29.2388,2.164e-84,16
-18.348,-29.2288,2.164e-84,16
-18.338,-29.2188,2.164e-84,16
-18.328,-29.2088,2.164e-84,16
-18.318,-29.1988,2.164e-84,16
-18.308,-29.1888,2.164e-84,16
-18.298,-29.1788,2.164e-84,16
-18.288,-29.1688,2.164e-84,16
-18.278,-29.1588,2.164e-84,16
-18.268,-29.1488,2.164e-84,16
-18.258,-29.1388,2.164e-84,16
-18.248,-29.1288,2.164e-84,16
-18.238,-29.1188,2.164e-84,16
-18.228,-29.1088,2.164e-84,16
-18.218,-29.0988,2.164e-84,16
-18.208,-29.0888,2.164e-84,16
-18.198,-29.0788,2.164e-84,16
-18.188,-29.0688,2.164e-84,16
-18.178,-29.0588,2.164e-84,16
-18.168,-29.0488,2.164e-84,16
-18.158,-29.0388,2.164e-84,16
-18.148,-29.0288,2.164e-84,16
-18.138,-29.0188,2.164e-84,16
-18.128,-29.0088,2.164e-84,16
-18.118,-28.9988,2.164e-84,16
-18.108,-28.9888,2.164e-84,16
-18.098,-28.9788,2.164e-84,16
-18.088,-28.9688,2.164e-84,16
-18.078,-28.9588,2.164e-84,16
-18.068,-28.9488,2.164e-84,16
-18.058,-28.9388,2.164e-84,16
-18.048,-28.9288,2.164e-84,16
-18.038,-28.9188,2.164e-84,16
-18.028,-28.9088,2.164e-84,16
-18.018,-28.8988,2.164e-84,16
-18.008,-28.8888,2.164e-84,16
-17.998,-28.8788,2.164e-84,16
-17.988,-28.8688,2.164e-84,16
-17.978,-28.8588,2.164e-84,16
-17.968,-28.8488,2.164e-84,16
-17.958,-28.8388,2.164e-84,16
-17.948,-28.8288,2.164e-84,16
-17.938,-28.8188,2.164e-84,16
-17.928,-28.8088,2.164e-84,16
-17.918,-28.7988,2.164e-84,16
-17.908,-28.7888,2.164e-84,16
-17.898,-28.7788,2.164e-84,16
-17.888,-28.7688,2.164e-84,16
-17.878,-28.7588,2.164e-84,16
-17.868,-28.7488,2.164e-84,16
-17.858,-28.7388,2.164e-84,16
-17.848,-28.7288,2.164e-84,16
-17.838,-28.7188,2.164e-84,16
-17.828,-28.7088,2.164e-84,16
-17.818,-28.6988,2.164e-84,16
-17.808,-28.6888,2.164e-84,16
-17.798,-28.6788,2.164e-84,16
-17.788,-28.6688,2.164e-84,16
-17.778,-28.6588,2.164e-84,16
-17.768,-28.6488,2.164e-84,16
-17.758,-28.6388,2.164e-84,16
-17.748,-28.6288,2.164e-84,16
-17.738,-28.6188,2.164e-84,16
-17.728,-28.6088,2.164e-84,16
-17.718,-28.5988,2.164e-84,16
-17.708,-28.5888,2.164e-84,16
-17.698,-28.5788,2.164e-84,16
-17.688,-28.5688,2.164e-84,16
-17.678,-28.5588,2.164e-84,16
-17.668,-28.5488,2.164e-84,16
-17.658,-28.5388,2.164e-84,16
-17.648,-28.5288,2.164e-84,16
-17.638,-28.5188,2.164e-84,16
-17.628,-28.5088,2.164e-84,16
-17.618,-28.4988,2.164e-84,16
-17.608,-28.4888,2.164e-84,16
-17.598,-28.4788,2.164e-84,16
-17.588,-28.4688,2.164e-84,16
-17.578,-28.4588,2.164e-84,16
-17.568,-28.4488,2.164e-84,16
-17.558,-28.4388,2.164e-84,16
-17.548,-28.4288,2.164e-84,16
-17.538,-28.4188,2.164e-84,16
-17.528,-28.4088,2.164e-84,16
-17.518,-28.3988,2.164e-84,16
-17.508,-28.3888,2.164e-84,16
-17.498,-28.3788,2.164e-84,16
-17.488,-28.3688,2.164e-84,16
-17.478,-28.3588,2.164e-84,16
-17.468,-28.3488,2.164e-84,16
-17.458,-28.3388,2.164e-84,16
-17.448,-28.3288,2.164e-84,16
-17.438,-28.3188,2.164e-84,16
-17.428,-28.3088,2.164e-84,16
-17.418,-28.2988,2.164e-84,16
-17.408,-28.2888,2.164e-84,16
-17.398,-28.2788,2.164e-84,16
-17.388,-28.2688,2.164e-84,16
-17.378,-28.2588,2.164e-84,16
-17.368,-28.2488,2.164e-84,16
-17.358,-28.2388,2.164e-84,16
-17.348,-28.2288,2.164e-84,16
-17.338,-28.2188,2.164e-84,16
-17.328,-28.2088,2.164e-84,16
-17.318,-28.1988,2.164e-84,16
-17.308,-28.1888,2.164e-84,16
-17.298,-28.1788,2.164e-84,16
-17.288,-28.1688,2.164e-84,16
-17.278,-28.1588,2.164e-84,16
-17.268,-28.1488,2.164e-84,16
-17.258,-28.1388,2.164e-84,16
-17.248,-28.1288,2.164e-84,16
-17.238,-28.1188,2.164e-84,16
-17.228,-28.1088,2.164e-84,16
-17.218,-28.0988,2.164e-84,16
-17.208,-28.0888,2.164e-84,16
-17.198,-28.0788,2.164e-84,16
-17.188,-28.0688,2.164e-84,16
-17.178,-28.0588,2.164e-84,16
-17.168,-28.0488,2.164e-84,16
-17.158,-28.0388,2.164e-84,16
-17.148,-28.0288,2.164e-84,16
-17.138,-28.0188,2.164e-84,16
-17.128,-28.0088,2.164e-84,16
-17.118,-27.9988,2.164e-84,16
-17.108,-27.9888,2.164e-84,16
-17.098,-27.9788,2.164e-84,16
-17.088,-27.9688,2.164e-84,16
-17.078,-27.9588,2.164e-84,16
-17.068,-27.9488,2.164e-84,16
-17.058,-27.9388,2.164e-84,16
-17.048,-27.9288,2.164e-84,16
-17.038,-27.9188,2.164e-84,16
-17.028,-27.9088,2.164e-84,16
-17.018,-27.8988,2.164e-84,16
-17.008,-27.8888,2.164e-84,16
-16.998,-27.8788,2.164e-84,16
-16.988,-27.8688,2.164e-84,16
-16.978,-27.8588,2.164e-84,16
-16.968,-27.8488,2.164e-84,16
-16.958,-27.8388,2.164e-84,16
-16.948,-27.8288,2.164e-84,16
-16.938,-27.8188,2.164e-84,16
-16.928,-27.8088,2.164e-84,16
-16.918,-27.7988,2.164e-84,16
-16.908,-27.7888,2.164e-84,16
-16.898,-27.7788,2.164e-84,16
-16.888,-27.7688,2.164e-84,16
-16.878,-27.7588,2.164e-84,16
-16.868,-27.7488,2.164e-84,16
-16.858,-27.7388,2.164e-84,16
-16.848,-27.7288,2.164e-84,16
-16.838,-27.7188,2.164e-84,16
-16.828,-27.7088,2.164e-84,16
-16.818,-27.6988,2.164e-84,16
-16.808,-27.6888,2.164e-84,16
-16.798,-27.6788,2.164e-84,16
-16.788,-27.6688,2.164e-84,16
-16.778,-27.6588,2.164e-84,16
-16.768,-27.6488,2.164e-84,16
-16.758,-27.6388,2.164e-84,16
-16.748,-27.6288,2.164e-84,16
-16.738,-27.6188,2.164e-84,16
-16.728,-27.6088,2.164e-84,16
-16.718,-27.5988,2.164e-84,16
-16.708,-27.5888,2.164e-84,16
-16.698,-27.5788,2.164e-84,16
-16.688,-27.5688,2.164e-84,16
-16.678,-27.5588,2.164e-84,16
-16.668,-27.5488,2.164e-84,16
-16.658,-27.5388,2.164e-84,16
-16.648,-27.5288,2.164e-84,16
-16.638,-27.5188,2.164e-84,16
-16.628,-27.5088,2.164e-84,16
-16.618,-27.4988,2.164e-84,16
-16.608,-27.4888,2.164e-84,16
-16.598,-27.4788,2.164e-84,16
-16.588,-27.4688,2.164e-84,16
-16.578,-27.4588,2.164e-84,16
-16.568,-27.4488,2.164e-84,16
-16.558,-27.4388,2.164e-84,16
-16.548,-27.4288,2.164e-84,16
-16.538,-27.4188,2.164e-84,16
-16.528,-27.4088,2.164e-84,16
-16.518,-27.3988,2.164e-84,16
-16.508,-27.3888,2.164e-84,16
-16.498,-27.3788,2.164e-84,16
-16.488,-27.3688,2.164e-84,16
-16.478,-27.3588,2.164e-84,16
-16.468,-27.3488,2.164e-84,16
-16.458,-27.3388,2.164e-84,16
-16.448,-27.3288,2.164e-84,16
-16.438,-27.3188,2.164e-84,16
-16.428,-27.3088,2.164e-84,16
-16.418,-27.2988,2.164e-84,16
-16.408,-27.2888,2.164e-84,16
-16.398,-27.2788,2.164e-84,16
-16.388,-27.2688,2.164e-84,16
-16.378,-27.2588,2.164e-84,16
-16.368,-27.2488,2.164e-84,16
-16.358,-27.2388,2.164e-84,16
-16.348,-27.2288,2.164e-84,16
-16.338,-27.2188,2.164e-84,16
-16.328,-27.2088,2.164e-84,16
-16.318,-27.1988,2.164e-84,16
-16.308,-27.1888,2.164e-84,16
-16.298,-27.1788,2.164e-84,16
-16.288,-27.1688,2.164e-84,16
-16.278,-27.1588,2.164e-84,16
-16.268,-27.1488,2.164e-84,16
-16.258,-27.1388,2.164e-84,16
-16.248,-27.1288,2.164e-84,16
-16.238,-27.1188,2.164e-84,16
-16.228,-27.1088,2.164e-84,16
-16.218,-27.0988,2.164e-84,16
-16.208,-27.0888,2.164e-84,16
-16.198,-27.0788,2.164e-84,16
-16.188,-27.0688,2.164e-84,16
-16.178,-27.0588,2.164e-84,16
-16.168,-27.0488,2.164e-84,16
-16.158,-27.0388,2.164e-84,16
-16.148,-27.0288,2.164e-84,16
-16.138,-27.0188,2.164e-84,16
-16.128,-27.0088,2.164e-84,16
-16.118,-26.9988,2.164e-84,16
-16.108,-26.9888,2.164e-84,16
-16.098,-26.9788,2.164e-84,16
-16.088,-26.9688,2.164e-84,16
-16.078,-26.9588,2.164e-84,16
-16.068,-26.9488,2.164e-84,16
-16.058,-26.9388,2.164e-84,16
-16.048,-26.9288,2.164e-84,16
-16.038,-26.9188,2.164e-84,16
-16.028,-26.9088,2.164e-84,16
-16.018,-26.8988,2.164e-84,16
-16.008,-26.8888,2.164e-84,16
-15.998,-26.8788,2.164e-84,16
-15.988,-26.8688,2.164e-84,16
-15.978,-26.8588,2.164e-84,16
-15.968,-26.8488,2.164e-84,16
-15.958,-26.8388,2.164e-84,16
-15.948,-26.8288,2.164e-84,16
-15.938,-26.8188,2.164e-84,16
-15.928,-26.8088,2.164e-84,16
-15.918,-26.7988,2.164e-84,16
-15.908,-26.7888,2.164e-84,16
-15.898,-26.7788,2.164e-84,16
-15.888,-26.7688,2.164e-84,16
-15.878,-26.7588,2.164e-84,16
-15.868,-26.7488,2.164e-84,16
-15.858,-26.7388,2.164e-84,16
-15.848,-26.7288,2.164e-84,16
-15.838,-26.7188,2.164e-84,16
-15.828,-26.7088,2.164e-84,16
-15.818,-26.6988,2.164e-84,16
-15.808,-26.6888,2.164e-84,16
-15.798,-26.6788,2.164e-84,16
-15.788,-26.6688,2.164e-84,16
-15.778,-26.6588,2.164e-84,16
-15.768,-26.6488,2.164e-84,16
-15.758,-26.6388,2.164e-84,16
-15.748,-26.6288,2.164e-84,16
-15.738,-26.6188,2.164e-84,16
-15.728,-26.6088,2.164e-84,16
-15.718,-26.5988,2.164e-84,16
-15.708,-26.5888,2.164e-84,16
-15.698,-26.5788,2.164e-84,16
-15.688,-26.5688,2.164e-84,16
-15.678,-26.5588,2.164e-84,16
-15.668,-26.5488,2.164e-84,16
-15.658,-26.5388,2.164e-84,16
-15.648,-26.5288,2.164e-84,16
-15.638,-26.5188,2.164e-84,16
-15.628,-26.5088,2.164e-84,16
-15.618,-26.4988,2.164e-84,16
-15.608,-26.4888,2.164e-84,16
-15.598,-26.4788,2.164e-84,16
-15.588,-26.4688,2.164e-84,16
-15.578,-26.4588,2.164e-84,16
-15.568,-26.4488,2.164e-84,16
-15.558,-26.4388,2.164e-84,16
-15.548,-26.4288,2.164e-84,16
-15.538,-26.4188,2.164e-84,16
-15.528,-26.4088,2.164e-84,16
-15.518,-26.3988,2.164e-84,16
-15.508,-26.3888,2.164e-84,16
-15.498,-26.3788,2.164e-84,16
-15.488,-26.3688,2.164e-84,16
-15.478,-26.3588,2.164e-84,16
-15.468,-26.3488,2.164e-84,16
-15.458,-26.3388,2.164e-84,16
-15.448,-26.3288,2.164e-84,16
-15.438,-26.3188,2.164e-84,16
-15.428,-26.3088,2.164e-84,16
-15.418,-26.2988,2.164e-84,16
-15.408,-26.2888,2.164e-84,16
-15.398,-26.2788,2.164e-84,16
-15.388,-26.2688,2.164e-84,16
-15.378,-26.2588,2.164e-84,16
-15.368,-26.2488,2.164e-84,16
-15.358,-26.2388,2.164e-84,16
-15.348,-26.2288,2.164e-84,16
-15.338,-26.2188,2.164e-84,16
-15.328,-26.2088,2.164e-84,16
-15.318,-26.1988,2.164e-84,16
-15.308,-26.1888,2.164e-84,16
-15.298,-26.1788,2.164e-84,16
-15.288,-26.1688,2.164e-84,16
-15.278,-26.1588,2.164e-84,16
-15.268,-26.1488,2.164e-84,16
-15.258,-26.1388,2.164e-84,16
-15.248,-26.1288,2.164e-84,16
-15.238,-26.1188,2.164e-84,16
-15.228,-26.1088,2.164e-84,16
-15.218,-26.0988,2.164e-84,16
-15.208,-26.0888,2.164e-84,16
-15.198,-26.0788,2.164e-84,16
-15.188,-26.0688,2.164e-84,16
-15.178,-26.0588,2.164e-84,16
-15.168,-26.0488,2.164e-84,16
-15.158,-26.0388,2.164e-84,16
-15.148,-26.0288,2.164e-84,16
-15.138,-26.0188,2.164e-84,16
-15.128,-26.0088,2.164e-84,16
-15.118,-25.9988,2.164e-84,16
-15.108,-25.9888,2.164e-84,16
-15.098,-25.9788,2.164e-84,16
-15.088,-25.9688,2.164e-84,16
-15.078,-25.9588,2.164e-84,16
-15.068,-25.9488,2.164e-84,16
-15.058,-25.9388,2.164e-84,16
-15.048,-25.9288,2.164e-84,16
-15.038,-25.9188,2.164e-84,16
-15.028,-25.9088,2.164e-84,16
-15.018,-25.8988,2.164e-84,16
-15.008,-25.8888,2.164e-84,16
-14.998,-25.8788,2.164e-84,16
-14.988,-25.8688,2.164e-84,16
-14.978,-25.8588,2.164e-84,16
-14.968,-25.8488,2.164e-84,16
-14.958,-25.8388,2.164e-84,16
-14.948,-25.8288,2.164e-84,16
-14.938,-25.8188,2.164e-84,16
-14.928,-25.8088,2.164e-84,16
-14.918,-25.7988,2.164e-84,16
-14.908,-25.7888,2.164e-84,16
-14.898,-25.7788,2.164e-84,16
-14.888,-25.7688,2.164e-84,16
-14.878,-25.7588,2.164e-84,16
-14.868,-25.7488,2.164e-84,16
-14.858,-25.7388,2.164e-84,16
-14.848,-25.7288,2.164e-84,16
-14.838,-25.7188,2.164e-84,16
-14.828,-25.7088,2.164e-84,16
-14.818,-25.6988,2.164e-84,16
-14.808,-25.6888,2.164e-84,16
-14.798,-25.6788,2.164e-84,16
-14.788,-25.6688,2.164e-84,16
-14.778,-25.6588,2.164e-84,16
-14.768,-25.6488,2.164e-84,16
-14.758,-25.6388,2.164e-84,16
-14.748,-25.6288,2.164e-84,16
-14.738,-25.6188,2.164e-84,16
-14.728,-25.6088,2.164e-84,16
-14.718,-25.5988,2.164e-84,16
-14.708,-25.5888,2.164e-84,16
-14.698,-25.5788,2.164e-84,16
-14.688,-25.5688,2.164e-84,16
-14.678,-25.5588,2.164e-84,16
-14.668,-25.5488,2.164e-84,16
-14.658,-25.5388,2.164e-84,16
-14.648,-25.5288,2.164e-84,16
-14.638,-25.5188,2.164e-84,16
-14.628,-25.5088,2.164e-84,16
-14.618,-25.4988,2.164e-84,16
-14.608,-25.4888,2.164e-84,16
-14.598,-25.4788,2.164e-84,16
-14.588,-25.4688,2.164e-84,16
-14.578,-25.4588,2.164e-84,16
-14.568,-25.4488,2.164e-84,16
-14.558,-25.4388,2.164e-84,16
-14.548,-25.4288,2.164e-84,16
-14.538,-25.4188,2.164e-84,16
-14.528,-25.4088,2.164e-84,16
-14.518,-25.3988,2.164e-84,16
-14.508,-25.3888,2.164e-84,16
-14.498,-25.3788,2.164e-84,16
-14.488,-25.3688,2.164e-84,16
-14.478,-25.3588,2.164e-84,16
-14.468,-25.3488,2.164e-84,16
-14.458,-25.3388,2.164e-84,16
-14.448,-25.3288,2.164e-84,16
-14.438,-25.3188,2.164e-84,16
-14.428,-25.3088,2.164e-84,16
-14.418,-25.2988,2.164e-84,16
-14.408,-25.2888,2.164e-84,16
-14.398,-25.2788,2.164e-84,16
-14.388,-25.2688,2.164e-84,16
-14.378,-25.2588,2.164e-84,16
-14.368,-25.2488,2.164e-84,16
-14.358,-25.2388,2.164e-84,16
-14.348,-25.2288,2.164e-84,16
-14.338,-25.2188,2.164e-84,16
-14.328,-25.2088,2.164e-84,16
-14.318,-25.1988,2.164e-84,16
-14.308,-25.1888,2.164e-84,16
-14.298,-25.1788,2.164e-84,16
-14.288,-25.1688,2.164e-84,16
-14.278,-25.1588,2.164e-84,16
-14.268,-25.1488,2.164e-84,16
-14.258,-25.1388,2.164e-84,16
-14.248,-25.1288,2.164e-84,16
-14.238,-25.1188,2.164e-84,16
-14.228,-25.1088,2.164e-84,16
-14.218,-25.0988,2.164e-84,16
-14.208,-25.0888,2.164e-84,16
-14.198,-25.0788,2.164e-84,16
-14.188,-25.0688,2.164e-84,16
-14.178,-25.0588,2.164e-84,16
-14.168,-25.0488,2.164e-84,16
-14.158,-25.0388,2.164e-84,16
-14.148,-25.0288,2.164e-84,16
-14.138,-25.0188,2.164e-84,16
-14.128,-25.0088,2.164e-84,16
-14.118,-24.9988,2.164e-84,16
-14.108,-24.9888,2.164e-84,16
-14.098,-24.9788,2.164e-84,16
-14.088,-24.9688,2.164e-84,16
-14.078,-24.9588,2.164e-84,16
-14.068,-24.9488,2.164e-84,16
-14.058,-24.9388,2.164e-84,16
-14.048,-24.9288,2.164e-84,16
-14.038,-24.9188,2.164e-84,16
-14.028,-24.9088,2.164e-84,16
-14.018,-24.8988,2.164e-84,16
-14.008,-24.8888,2.164e-84,16
-13.998,-24.8788,2.164e-84,16
-13.988,-24.8688,2.164e-84,16
-13.978,-24.8588,2.164e-84,16
-13.968,-24.8488,2.164e-84,16
-13.958,-24.8388,2.164e-84,16
-13.948,-24.8288,2.164e-84,16
-13.938,-24.8188,2.164e-84,16
-13.928,-24.8088,2.164e-84,16
-13.918,-24.7988,2.164e-84,16
-13.908,-24.7888,2.164e-84,16
-13.898,-24.7788,2.164e-84,16
-13.888,-24.7688,2.164e-84,16
-13.878,-24.7588,2.164e-84,16
-13.868,-24.7488,2.164e-84,16
-13.858,-24.7388,2.164e-84,16
-13.848,-24.7288,2.164e-84,16
-13.838,-24.7188,2.164e-84,16
-13.828,-24.7088,2.164e-84,16
-13.818,-24.6988,2.164e-84,16
-13.808,-24.6888,2.164e-84,16
-13.798,-24.6788,2.164e-84,16
-13.788,-24.6688,2.164e-84,16
-13.778,-24.6588,2.164e-84,16
-13.768,-24.6488,2.164e-84,16
-13.758,-24.6388,2.164e-84,16
-13.748,-24.6288,2.164e-84,16
-13.738,-24.6188,2.164e-84,16
-13.728,-24.6088,2.164e-84,16
-13.718,-24.5988,2.164e-84,16
-13.708,-24.5888,2.164e-84,16
-13.698,-24.5788,2.164e-84,16
-13.688,-24.5688,2.164e-84,16
-13.678,-24.5588,2.164e-84,16
-13.668,-24.5488,2.164e-84,16
-13.658,-24.5388,2.164e-84,16
-13.648,-24.5288,2.164e-84,16
-13.638,-24.5188,2.164e-84,16
-13.628,-24.5088,2.164e-84,16
-13.618,-24.4988,2.164e-84,16
-13.608,-24.4888,2.164e-84,16
-13.598,-24.4788,2.164e-84,16
-13.588,-24.4688,2.164e-84,16
-13.578,-24.4588,2.164e-84,16
-13.568,-24.4488,2.164e-84,16
-13.558,-24.4388,2.164e-84,16
-13.548,-24.4288,2.164e-84,16
-13.538,-24.4188,2.164e-84,16
-13.528,-24.4088,2.164e-84,16
-13.518,-24.3988,2.164e-84,16
-13.508,-24.3888,2.164e-84,16
-13.498,-24.3788,2.164e-84,16
-13.488,-24.3688,2.164e-84,16
-13.478,-24.3588,2.164e-84,16
-13.468,-24.3488,2.164e-84,16
-13.458,-24.3388,2.164e-84,16
-13.448,-24.3288,2.164e-84,16
-13.438,-24.3188,2.164e-84,16
-13.428,-24.3088,2.164e-84,16
-13.418,-24.2988,2.164e-84,16
-13.408,-24.2888,2.164e-84,16
-13.398,-24.2788,2.164e-84,16
-13.388,-24.2688,2.164e-84,16
-13.378,-24.2588,2.164e-84,16
-13.368,-24.2488,2.164e-84,16
-13.358,-24.2388,2.164e-84,16
-13.348,-24.2288,2.164e-84,16
-13.338,-24.2188,2.164e-84,16
-13.328,-24.2088,2.164e-84,16
-13.318,-24.1988,2.164e-84,16
-13.308,-24.1888,2.164e-84,16
-13.298,-24.1788,2.164e-84,16
-13.288,-24.1688,2.164e-84,16
-13.278,-24.1588,2.164e-84,16
-13.268,-24.1488,2.164e-84,16
-13.258,-24.1388,2.164e-84,16
-13.248,-24.1288,2.164e-84,16
-13.238,-24.1188,2.164e-84,16
-13.228,-24.1088,2.164e-84,16
-13.218,-24.0988,2.164e-84,16
-13.208,-24.0888,2.164e-84,16
-13.198,-24.0788,2.164e-84,16
-13.188,-24.0688,2.164e-84,16
-13.178,-24.0588,2.164e-84,16
-13.168,-24.0488,2.164e-84,16
-13.158,-24.0388,2.164e-84,16
-13.148,-24.0288,2.164e-84,16
-13.138,-24.0188,2.164e-84,16
-13.128,-24.0088,2.164e-84,16
-13.118,-23.9988,2.164e-84,16
-13.108,-23.9888,2.164e-84,16
-13.098,-23.9788,2.164e-84,16
-13.088,-23.9688,2.164e-84,16
-13.078,-23.9588,2.164e-84,16
-13.068,-23.9488,2.164e-84,16
-13.058,-23.9388,2.164e-84,16
-13.048,-23.9288,2.164e-84,16
-13.038,-23.9188,2.164e-84,16
-13.028,-23.9088,2.164e-84,16
-13.018,-23.8988,2.164e-84,16
-13.008,-23.8888,2.164e-84,16
-12.998,-23.8788,2.164e-84,16
-12.988,-23.8688,2.164e-84,16
-12.978,-23.8588,2.164e-84,16
-12.968,-23.8488,2.164e-84,16
-12.958,-23.8388,2.164e-84,16
-12.948,-23.8288,2.164e-84,16
-12.938,-23.8188,2.164e-84,16
-12.928,-23.8088,2.164e-84,16
-12.918,-23.7988,2.164e-84,16
-12.908,-23.7888,2.164e-84,16
-12.898,-23.7788,2.164e-84,16
-12.888,-23.7688,2.164e-84,16
-12.878,-23.7588,2.164e-84,16
-12.868,-23.7488,2.164e-84,16
-12.858,-23.7388,2.164e-84,16
-12.848,-23.7288,2.164e-84,16
-12.838,-23.7188,2.164e-84,16
-12.828,-23.7088,2.164e-84,16
-12.818,-23.6988,2.164e-84,16
-12.808,-23.6888,2.164e-84,16
-12.798,-23.6788,2.164e-84,16
-12.788,-23.6688,2.164e-84,16
-12.778,-23.6588,2.164e-84,16
-12.768,-23.6488,2.164e-84,16
-12.758,-23.6388,2.164e-84,16
-12.748,-23.6288,2.164e-84,16
-12.738,-23.6188,2.164e-84,16
-12.728,-23.6088,2.164e-84,16
-12.718,-23.5988,2.164e-84,16
