# nd2o3_mp-2763 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 16.159 eV. Gap is the fixed-occ nscf value (-6.460 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Nd_d,Nd_f,Nd_p,Nd_s,O_p,O_s
-4.611,-20.7703,0.16818,0.04366,0.36422,0.03596,0.00868,1.036
-4.601,-20.7603,0.15686,0.0419,0.35396,0.0366,0.0084,0.979
-4.591,-20.7503,0.14592,0.03996,0.34174,0.03766,0.0081,0.922
-4.581,-20.7403,0.13538,0.03826,0.33158,0.03852,0.00781,0.869
-4.571,-20.7303,0.12564,0.0368,0.32344,0.03916,0.00752,0.821
-4.561,-20.7203,0.1169,0.03542,0.31534,0.03978,0.00727,0.778
-4.551,-20.7103,0.10958,0.03452,0.30926,0.04018,0.00706,0.743
-4.541,-20.7003,0.10346,0.03392,0.30518,0.04016,0.0069,0.715
-4.531,-20.6903,0.09898,0.03358,0.30112,0.0399,0.00679,0.696
-4.521,-20.6803,0.09592,0.03354,0.30108,0.0392,0.00674,0.685
-4.511,-20.6703,0.09448,0.03396,0.30302,0.03806,0.00677,0.682
-4.501,-20.6603,0.0945,0.03466,0.30496,0.0367,0.00685,0.687
-4.491,-20.6503,0.09596,0.03562,0.30892,0.0351,0.00699,0.7
-4.481,-20.6403,0.09846,0.0366,0.31488,0.0333,0.00718,0.72
-4.471,-20.6303,0.102,0.03802,0.32084,0.03146,0.00741,0.743
-4.461,-20.6203,0.10618,0.03924,0.32882,0.02942,0.00765,0.773
-4.451,-20.6103,0.1106,0.04048,0.33482,0.0276,0.00792,0.804
-4.441,-20.6003,0.11526,0.04168,0.34084,0.02578,0.00819,0.834
-4.431,-20.5903,0.11974,0.04286,0.34688,0.02418,0.00846,0.866
-4.421,-20.5803,0.12408,0.04382,0.35296,0.0228,0.00871,0.896
-4.411,-20.5703,0.12764,0.04472,0.35708,0.02168,0.00894,0.924
-4.401,-20.5603,0.13062,0.0452,0.36126,0.020958,0.00914,0.948
-4.391,-20.5503,0.13304,0.04582,0.36548,0.02056,0.00933,0.97
-4.381,-20.5403,0.13488,0.046,0.36774,0.020496,0.0095,0.987
-4.371,-20.5303,0.13572,0.04614,0.36806,0.020742,0.00965,0.999
-4.361,-20.5203,0.13598,0.04604,0.36842,0.021234,0.00977,1.008
-4.351,-20.5103,0.13544,0.0459,0.36882,0.021846,0.00986,1.011
-4.341,-20.5003,0.13406,0.04534,0.36522,0.02269,0.00991,1.0088
-4.331,-20.4903,0.13186,0.04474,0.36362,0.02354,0.009908,1.0008
-4.321,-20.4803,0.129,0.04372,0.35802,0.02439,0.009846,0.9862
-4.311,-20.4703,0.12486,0.04248,0.35036,0.02504,0.009727,0.965
-4.301,-20.4603,0.12006,0.04102,0.34264,0.02566,0.00951,0.9364
-4.291,-20.4503,0.11436,0.03936,0.33084,0.0261,0.009235,0.9022
-4.281,-20.4403,0.10778,0.03728,0.31898,0.0263,0.008878,0.8606
-4.271,-20.4303,0.10052,0.0352,0.30504,0.0265,0.008461,0.8138
-4.261,-20.4203,0.093,0.03292,0.29106,0.0265,0.008002,0.7636
-4.251,-20.4103,0.08506,0.03064,0.27504,0.0263,0.007521,0.7116
-4.241,-20.4003,0.07728,0.02858,0.26102,0.02608,0.007019,0.6586
-4.231,-20.3903,0.06992,0.02656,0.24902,0.02568,0.006538,0.608
-4.221,-20.3803,0.06282,0.02476,0.23706,0.0257,0.006099,0.5598
-4.211,-20.3703,0.05676,0.0232,0.2292,0.02552,0.005724,0.5176
-4.201,-20.3603,0.0514,0.02204,0.22344,0.02558,0.005436,0.4824
-4.191,-20.3503,0.04734,0.02128,0.22182,0.02584,0.005236,0.4532
-4.181,-20.3403,0.04418,0.0209,0.22232,0.0261,0.005149,0.4324
-4.171,-20.3303,0.04212,0.02086,0.22696,0.0266,0.005135,0.42
-4.161,-20.3203,0.04118,0.0212,0.23574,0.02728,0.005236,0.4138
-4.151,-20.3103,0.0411,0.02184,0.24664,0.02778,0.005417,0.4152
-4.141,-20.3003,0.0421,0.0228,0.26166,0.02868,0.005677,0.423
-4.131,-20.2903,0.04376,0.02402,0.2768,0.02938,0.006019,0.4362
-4.121,-20.2803,0.04626,0.0255,0.298,0.03008,0.006445,0.456
-4.111,-20.2703,0.0494,0.02722,0.3194,0.03076,0.006916,0.478
-4.101,-20.2603,0.05296,0.0292,0.3428,0.03146,0.00745,0.503
-4.091,-20.2503,0.05714,0.0314,0.3684,0.03214,0.00802,0.533
-4.081,-20.2403,0.0615,0.03364,0.394,0.03262,0.00864,0.563
-4.071,-20.2303,0.06626,0.03612,0.4216,0.03308,0.00927,0.596
-4.061,-20.2203,0.07118,0.03882,0.4512,0.03356,0.00992,0.629
-4.051,-20.2103,0.07606,0.04132,0.479,0.03382,0.01057,0.662
-4.041,-20.2003,0.08068,0.04402,0.5064,0.0341,0.0112,0.692
-4.031,-20.1903,0.08522,0.0465,0.532,0.03414,0.01178,0.721
-4.021,-20.1803,0.08944,0.04876,0.5534,0.03398,0.01232,0.746
-4.011,-20.1703,0.09318,0.05078,0.5746,0.0336,0.01276,0.768
-4.001,-20.1603,0.0966,0.05258,0.5936,0.033,0.01316,0.787
-3.991,-20.1503,0.09952,0.05392,0.6086,0.0322,0.01348,0.801
-3.981,-20.1403,0.10194,0.05524,0.6214,0.03116,0.01373,0.814
-3.971,-20.1303,0.10434,0.05634,0.636,0.03034,0.01392,0.828
-3.961,-20.1203,0.1067,0.05722,0.6488,0.0293,0.01409,0.842
-3.951,-20.1103,0.1091,0.05832,0.6638,0.0285,0.01423,0.857
-3.941,-20.1003,0.11176,0.05942,0.6808,0.0277,0.0144,0.877
-3.931,-20.0903,0.11492,0.06078,0.7042,0.02736,0.0146,0.904
-3.921,-20.0803,0.11842,0.06238,0.732,0.02744,0.01485,0.938
-3.911,-20.0703,0.12266,0.06444,0.764,0.028,0.01517,0.979
-3.901,-20.0603,0.12748,0.06674,0.8026,0.0288,0.01553,1.024
-3.891,-20.0503,0.13264,0.06928,0.8454,0.03004,0.01594,1.074
-3.881,-20.0403,0.13794,0.07206,0.8908,0.03192,0.01636,1.128
-3.871,-20.0303,0.14332,0.07482,0.9382,0.03384,0.0168,1.184
-3.861,-20.0203,0.14834,0.07776,0.9836,0.03596,0.01722,1.236
-3.851,-20.0103,0.1528,0.08026,1.0272,0.0381,0.01758,1.286
-3.841,-20.0003,0.1566,0.08268,1.0664,0.0402,0.01788,1.33
-3.831,-19.9903,0.1594,0.08484,1.0996,0.04206,0.01808,1.367
-3.821,-19.9803,0.1616,0.0863,1.1262,0.04368,0.0182,1.397
-3.811,-19.9703,0.163,0.08748,1.1486,0.04482,0.01822,1.419
-3.801,-19.9603,0.1638,0.08836,1.1644,0.04572,0.01816,1.435
-3.791,-19.9503,0.1638,0.08876,1.174,0.04594,0.01803,1.442
-3.781,-19.9403,0.1634,0.08892,1.181,0.0459,0.01785,1.448
-3.771,-19.9303,0.1632,0.089,1.1836,0.04562,0.01763,1.446
-3.761,-19.9203,0.1628,0.08886,1.186,0.0449,0.01738,1.446
-3.751,-19.9103,0.1626,0.08848,1.188,0.04396,0.01712,1.442
-3.741,-19.9003,0.1628,0.0883,1.1898,0.0428,0.01685,1.442
-3.731,-19.8903,0.1632,0.0881,1.1956,0.04184,0.01659,1.441
-3.721,-19.8803,0.164,0.08812,1.2014,0.04068,0.01631,1.442
-3.711,-19.8703,0.165,0.08834,1.211,0.03996,0.01605,1.445
-3.701,-19.8603,0.1662,0.08878,1.223,0.03926,0.01578,1.453
-3.691,-19.8503,0.1674,0.08944,1.2372,0.0388,0.0155,1.461
-3.681,-19.8403,0.1688,0.09034,1.2534,0.03876,0.01521,1.472
-3.671,-19.8303,0.17,0.09164,1.272,0.03896,0.01491,1.486
-3.661,-19.8203,0.1708,0.09298,1.291,0.03938,0.0146,1.499
-3.651,-19.8103,0.1716,0.09452,1.308,0.04,0.01429,1.513
-3.641,-19.8003,0.1716,0.09608,1.3252,0.04084,0.01395,1.526
-3.631,-19.7903,0.171,0.09764,1.3384,0.04146,0.01359,1.536
-3.621,-19.7803,0.1696,0.09898,1.3476,0.04226,0.01321,1.54
-3.611,-19.7703,0.1676,0.09988,1.3504,0.04284,0.01282,1.54
-3.601,-19.7603,0.1646,0.10054,1.347,0.0432,0.01238,1.531
-3.591,-19.7503,0.1608,0.10034,1.3352,0.0431,0.01192,1.515
-3.581,-19.7403,0.156,0.09966,1.3126,0.04278,0.01143,1.488
-3.571,-19.7303,0.1502,0.0983,1.2814,0.0422,0.01089,1.452
-3.561,-19.7203,0.1436,0.09606,1.2394,0.04098,0.01033,1.403
-3.551,-19.7103,0.13622,0.09292,1.1908,0.03954,0.00971,1.346
-3.541,-19.7003,0.1281,0.08932,1.1312,0.03766,0.00907,1.281
-3.531,-19.6903,0.11946,0.08524,1.0652,0.03556,0.00843,1.206
-3.521,-19.6803,0.11032,0.08072,0.9946,0.03324,0.00775,1.127
-3.511,-19.6703,0.10114,0.07576,0.9198,0.03072,0.00709,1.046
-3.501,-19.6603,0.09214,0.071,0.8468,0.02802,0.00645,0.963
-3.491,-19.6503,0.08334,0.06626,0.7718,0.02532,0.00583,0.883
-3.481,-19.6403,0.07502,0.06176,0.7032,0.02284,0.00525,0.807
-3.471,-19.6303,0.06736,0.05792,0.6388,0.02044,0.00473,0.738
-3.461,-19.6203,0.06062,0.05456,0.5832,0.018232,0.00426,0.677
-3.451,-19.6103,0.05482,0.05188,0.534,0.01626,0.00386,0.626
-3.441,-19.6003,0.04974,0.0499,0.4934,0.014582,0.003516,0.586
-3.431,-19.5903,0.0456,0.0488,0.4616,0.013154,0.003246,0.553
-3.421,-19.5803,0.04238,0.04816,0.4364,0.011994,0.003028,0.528
-3.411,-19.5703,0.03966,0.048,0.4176,0.011056,0.002852,0.51
-3.401,-19.5603,0.03762,0.0481,0.405,0.010338,0.002718,0.5
-3.391,-19.5503,0.03582,0.04842,0.3946,0.00975,0.00261,0.491
-3.381,-19.5403,0.03446,0.04894,0.3864,0.00927,0.002516,0.485
-3.371,-19.5303,0.0331,0.04928,0.378,0.008872,0.002426,0.477
-3.361,-19.5203,0.03174,0.04922,0.3696,0.008492,0.002326,0.469
-3.351,-19.5103,0.03014,0.04892,0.3608,0.008128,0.002222,0.46
-3.341,-19.5003,0.0287,0.0482,0.3478,0.007756,0.00211,0.447
-3.331,-19.4903,0.02684,0.04726,0.3346,0.007338,0.001981,0.429
-3.321,-19.4803,0.025,0.0457,0.317,0.006894,0.001841,0.411
-3.311,-19.4703,0.02306,0.0439,0.2992,0.006424,0.001691,0.388
-3.301,-19.4603,0.021,0.0417,0.2794,0.005952,0.001534,0.364
-3.291,-19.4503,0.01894,0.03948,0.2594,0.005478,0.001376,0.338
-3.281,-19.4403,0.0169,0.03686,0.2374,0.004986,0.001219,0.311
-3.271,-19.4303,0.01494,0.03424,0.21638,0.004536,0.001067,0.2846
-3.261,-19.4203,0.01308,0.03162,0.19584,0.004092,0.000924,0.2582
-3.251,-19.4103,0.01134,0.029002,0.17598,0.00367,0.000792,0.2327
-3.241,-19.4003,0.00976,0.026402,0.15722,0.003276,0.000674,0.2084
-3.231,-19.3903,0.00832,0.023812,0.1394,0.002908,0.000568,0.1852
-3.221,-19.3803,0.007046,0.021438,0.12268,0.002564,0.000473,0.1632
-3.211,-19.3703,0.005912,0.018916,0.10708,0.0022476,0.000391,0.1427
-3.201,-19.3603,0.004936,0.016586,0.0926,0.0019534,0.000322,0.1237
-3.191,-19.3503,0.00406,0.01439,0.07922,0.0016818,0.0002625,0.106
-3.181,-19.3403,0.003324,0.012306,0.06696,0.0014302,0.0002123,0.0896
-3.171,-19.3303,0.002696,0.010374,0.056,0.0012024,0.00017,0.075
-3.161,-19.3203,0.002162,0.008614,0.04614,0.0009956,0.0001348,0.0618
-3.151,-19.3103,0.001708,0.007028,0.0374,0.0008114,0.0001056,0.0501
-3.141,-19.3003,0.001334,0.005654,0.02974,0.0006518,8.18e-05,0.0401
-3.131,-19.2903,0.001028,0.00445,0.0234,0.0005122,6.265e-05,0.0314
-3.121,-19.2803,0.00078,0.0034366,0.01802,0.0003964,4.717e-05,0.02422
-3.111,-19.2703,0.00058,0.0026134,0.013624,0.00030028,3.502e-05,0.01832
-3.101,-19.2603,0.000426,0.0019448,0.010104,0.00022344,2.553e-05,0.0136
-3.091,-19.2503,0.000307,0.0014178,0.007348,0.0001635,1.836e-05,0.00988
-3.081,-19.2403,0.0002172,0.0010132,0.005248,0.00011686,1.294e-05,0.00705
-3.071,-19.2303,0.0001504,0.0007078,0.003654,8.178e-05,8.955e-06,0.00492
-3.061,-19.2203,0.0001024,0.0004844,0.002514,5.604e-05,6.082e-06,0.00337
-3.051,-19.2103,6.82e-05,0.00032638,0.0016776,3.756e-05,4.053e-06,0.002257
-3.041,-19.2003,4.468e-05,0.00021474,0.0011002,2.4618e-05,2.633e-06,0.001481
-3.031,-19.1903,2.852e-05,0.0001373,0.0007064,1.5868e-05,1.689e-06,0.00095
-3.021,-19.1803,1.788e-05,8.634e-05,0.000444,9.99e-06,1.058e-06,0.000598
-3.011,-19.1703,1.098e-05,5.306e-05,0.0002734,6.15e-06,6.492e-07,0.000368
-3.001,-19.1603,6.6e-06,3.2004e-05,0.00016448,3.71e-06,3.899e-07,0.0002212
-2.991,-19.1503,3.874e-06,1.8864e-05,9.69e-05,2.1838e-06,2.296e-07,0.0001303
-2.981,-19.1403,2.23e-06,1.0864e-05,5.578e-05,1.2574e-06,1.3164e-07,7.5e-05
-2.971,-19.1303,1.256e-06,6.126e-06,3.15e-05,7.102e-07,7.421e-08,4.24e-05
-2.961,-19.1203,6.92e-07,3.3892e-06,1.7366e-05,3.922e-07,4.088e-08,2.337e-05
-2.951,-19.1103,3.724e-07,1.8254e-06,9.362e-06,2.1136e-07,2.201e-08,1.262e-05
-2.941,-19.1003,1.97e-07,9.642e-07,4.944e-06,1.117e-07,1.1609e-08,6.66e-06
-2.931,-19.0903,1.018e-07,4.99e-07,2.558e-06,5.766e-08,6.001e-09,3.44e-06
-2.921,-19.0803,5.14e-08,2.5258e-07,1.2906e-06,2.9246e-08,3.021e-09,1.738e-06
-2.911,-19.0703,2.538e-08,1.2442e-07,6.386e-07,1.4414e-08,1.4967e-09,8.6e-07
-2.901,-19.0603,1.228e-08,6.02e-08,3.084e-07,6.974e-09,7.238e-10,4.15e-07
-2.891,-19.0503,5.8e-09,2.8424e-08,1.461e-07,3.306e-09,3.418e-10,1.965e-07
-2.881,-19.0403,2.686e-09,1.3178e-08,6.758e-08,1.526e-09,1.5838e-10,9.1e-08
-2.871,-19.0303,1.216e-09,5.958e-09,3.062e-08,6.91e-10,7.169e-11,4.12e-08
-2.861,-19.0203,5.38e-10,2.632e-09,1.354e-08,3.0524e-10,3.163e-11,1.822e-08
-2.851,-19.0103,2.33e-10,1.1452e-09,5.862e-09,1.3248e-10,1.3742e-11,7.9e-09
-2.841,-19.0003,9.86e-11,4.842e-10,2.492e-09,5.616e-11,5.817e-12,3.348e-09
-2.831,-18.9903,4.096e-11,2.0104e-10,1.0302e-09,2.3312e-11,2.403e-12,1.387e-09
-2.821,-18.9803,1.658e-11,8.148e-11,4.178e-10,9.432e-12,9.773e-13,5.62e-10
-2.811,-18.9703,6.58e-12,3.2414e-11,1.658e-10,3.75e-12,3.875e-13,2.23e-10
-2.801,-18.9603,2.552e-12,1.2546e-11,6.43e-11,1.4518e-12,1.5038e-13,8.65e-11
-2.791,-18.9503,9.68e-13,4.758e-12,2.45e-11,5.51e-13,5.708e-14,3.282e-11
-2.781,-18.9403,3.594e-13,1.7662e-12,9.056e-12,2.0474e-13,2.127e-14,1.219e-11
-2.771,-18.9303,1.306e-13,6.42e-13,3.282e-12,7.438e-14,7.688e-15,4.42e-12
-2.761,-18.9203,4.642e-14,2.2738e-13,1.1682e-12,2.6488e-14,2.738e-15,1.574e-12
-2.751,-18.9103,1.612e-14,7.916e-14,4.068e-13,9.178e-15,9.499e-16,5.46e-13
-2.741,-18.9003,0,0,0,0,0,0
-2.731,-18.8903,0,0,0,0,0,0
-2.721,-18.8803,0,0,0,0,0,0
-2.711,-18.8703,0,0,0,0,0,0
-2.701,-18.8603,0,0,0,0,0,0
-2.691,-18.8503,0,0,0,0,0,0
-2.681,-18.8403,0,0,0,0,0,0
-2.671,-18.8303,0,0,0,0,0,0
-2.661,-18.8203,0,0,0,0,0,0
-2.651,-18.8103,0,0,0,0,0,0
-2.641,-18.8003,0,0,0,0,0,0
-2.631,-18.7903,0,0,0,0,0,0
-2.621,-18.7803,0,0,0,0,0,0
-2.611,-18.7703,0,0,0,0,0,0
-2.601,-18.7603,0,0,0,0,0,0
-2.591,-18.7503,0,0,0,0,0,0
-2.581,-18.7403,0,0,0,0,0,0
-2.571,-18.7303,0,0,0,0,0,0
-2.561,-18.7203,0,0,0,0,0,0
-2.551,-18.7103,0,0,0,0,0,0
-2.541,-18.7003,0,0,0,0,0,0
-2.531,-18.6903,0,0,0,0,0,0
-2.521,-18.6803,0,0,0,0,0,0
-2.511,-18.6703,0,0,0,0,0,0
-2.501,-18.6603,0,0,0,0,0,0
-2.491,-18.6503,0,0,0,0,0,0
-2.481,-18.6403,0,0,0,0,0,0
-2.471,-18.6303,0,0,0,0,0,0
-2.461,-18.6203,0,0,0,0,0,0
-2.451,-18.6103,0,0,0,0,0,0
-2.441,-18.6003,0,0,0,0,0,0
-2.431,-18.5903,0,0,0,0,0,0
-2.421,-18.5803,0,0,0,0,0,0
-2.411,-18.5703,0,0,0,0,0,0
-2.401,-18.5603,0,0,0,0,0,0
-2.391,-18.5503,0,0,0,0,0,0
-2.381,-18.5403,0,0,0,0,0,0
-2.371,-18.5303,0,0,0,0,0,0
-2.361,-18.5203,0,0,0,0,0,0
-2.351,-18.5103,0,0,0,0,0,0
-2.341,-18.5003,0,0,0,0,0,0
-2.331,-18.4903,0,0,0,0,0,0
-2.321,-18.4803,0,0,0,0,0,0
-2.311,-18.4703,0,0,0,0,0,0
-2.301,-18.4603,0,0,0,0,0,0
-2.291,-18.4503,0,0,0,0,0,0
-2.281,-18.4403,0,0,0,0,0,0
-2.271,-18.4303,0,0,0,0,0,0
-2.261,-18.4203,0,0,0,0,0,0
-2.251,-18.4103,0,0,0,0,0,0
-2.241,-18.4003,0,0,0,0,0,0
-2.231,-18.3903,0,0,0,0,0,0
-2.221,-18.3803,0,0,0,0,0,0
-2.211,-18.3703,0,0,0,0,0,0
-2.201,-18.3603,0,0,0,0,0,0
-2.191,-18.3503,0,0,0,0,0,0
-2.181,-18.3403,0,0,0,0,0,0
-2.171,-18.3303,0,0,0,0,0,0
-2.161,-18.3203,0,0,0,0,0,0
-2.151,-18.3103,0,0,0,0,0,0
-2.141,-18.3003,0,0,0,0,0,0
-2.131,-18.2903,0,0,0,0,0,0
-2.121,-18.2803,0,0,0,0,0,0
-2.111,-18.2703,0,0,0,0,0,0
-2.101,-18.2603,0,0,0,0,0,0
-2.091,-18.2503,0,0,0,0,0,0
-2.081,-18.2403,0,0,0,0,0,0
-2.071,-18.2303,0,0,0,0,0,0
-2.061,-18.2203,0,0,0,0,0,0
-2.051,-18.2103,0,0,0,0,0,0
-2.041,-18.2003,0,0,0,0,0,0
-2.031,-18.1903,0,0,0,0,0,0
-2.021,-18.1803,0,0,0,0,0,0
-2.011,-18.1703,0,0,0,0,0,0
-2.001,-18.1603,0,0,0,0,0,0
-1.991,-18.1503,0,0,0,0,0,0
-1.981,-18.1403,0,0,0,0,0,0
-1.971,-18.1303,0,0,0,0,0,0
-1.961,-18.1203,0,0,0,0,0,0
-1.951,-18.1103,0,0,0,0,0,0
-1.941,-18.1003,0,0,0,0,0,0
-1.931,-18.0903,0,0,0,0,0,0
-1.921,-18.0803,0,0,0,0,0,0
-1.911,-18.0703,0,0,0,0,0,0
-1.901,-18.0603,0,0,0,0,0,0
-1.891,-18.0503,0,0,0,0,0,0
-1.881,-18.0403,0,0,0,0,0,0
-1.871,-18.0303,0,0,0,0,0,0
-1.861,-18.0203,0,0,0,0,0,0
-1.851,-18.0103,0,0,0,0,0,0
-1.841,-18.0003,0,0,0,0,0,0
-1.831,-17.9903,0,0,0,0,0,0
-1.821,-17.9803,0,0,0,0,0,0
-1.811,-17.9703,0,0,0,0,0,0
-1.801,-17.9603,0,0,0,0,0,0
-1.791,-17.9503,0,0,0,0,0,0
-1.781,-17.9403,0,0,0,0,0,0
-1.771,-17.9303,0,0,0,0,0,0
-1.761,-17.9203,0,0,0,0,0,0
-1.751,-17.9103,0,0,0,0,0,0
-1.741,-17.9003,0,0,0,0,0,0
-1.731,-17.8903,0,0,0,0,0,0
-1.721,-17.8803,0,0,0,0,0,0
-1.711,-17.8703,0,0,0,0,0,0
-1.701,-17.8603,0,0,0,0,0,0
-1.691,-17.8503,0,0,0,0,0,0
-1.681,-17.8403,0,0,0,0,0,0
-1.671,-17.8303,0,0,0,0,0,0
-1.661,-17.8203,0,0,0,0,0,0
-1.651,-17.8103,0,0,0,0,0,0
-1.641,-17.8003,0,0,0,0,0,0
-1.631,-17.7903,0,0,0,0,0,0
-1.621,-17.7803,0,0,0,0,0,0
-1.611,-17.7703,0,0,0,0,0,0
-1.601,-17.7603,0,0,0,0,0,0
-1.591,-17.7503,0,0,0,0,0,0
-1.581,-17.7403,0,0,0,0,0,0
-1.571,-17.7303,0,0,0,0,0,0
-1.561,-17.7203,0,0,0,0,0,0
-1.551,-17.7103,0,0,0,0,0,0
-1.541,-17.7003,0,0,0,0,0,0
-1.531,-17.6903,0,0,0,0,0,0
-1.521,-17.6803,0,0,0,0,0,0
-1.511,-17.6703,0,0,0,0,0,0
-1.501,-17.6603,0,0,0,0,0,0
-1.491,-17.6503,0,0,0,0,0,0
-1.481,-17.6403,0,0,0,0,0,0
-1.471,-17.6303,0,0,0,0,0,0
-1.461,-17.6203,0,0,0,0,0,0
-1.451,-17.6103,0,0,0,0,0,0
-1.441,-17.6003,0,0,0,0,0,0
-1.431,-17.5903,0,0,0,0,0,0
-1.421,-17.5803,0,0,0,0,0,0
-1.411,-17.5703,0,0,0,0,0,0
-1.401,-17.5603,0,0,0,0,0,0
-1.391,-17.5503,0,0,0,0,0,0
-1.381,-17.5403,0,0,0,0,0,0
-1.371,-17.5303,0,0,0,0,0,0
-1.361,-17.5203,0,0,0,0,0,0
-1.351,-17.5103,0,0,0,0,0,0
-1.341,-17.5003,0,0,0,0,0,0
-1.331,-17.4903,0,0,0,0,0,0
-1.321,-17.4803,0,0,0,0,0,0
-1.311,-17.4703,0,0,0,0,0,0
-1.301,-17.4603,0,0,0,0,0,0
-1.291,-17.4503,0,0,0,0,0,0
-1.281,-17.4403,0,0,0,0,0,0
-1.271,-17.4303,0,0,0,0,0,0
-1.261,-17.4203,0,0,0,0,0,0
-1.251,-17.4103,0,0,0,0,0,0
-1.241,-17.4003,0,0,0,0,0,0
-1.231,-17.3903,0,0,0,0,0,0
-1.221,-17.3803,0,0,0,0,0,0
-1.211,-17.3703,0,0,0,0,0,0
-1.201,-17.3603,0,0,0,0,0,0
-1.191,-17.3503,0,0,0,0,0,0
-1.181,-17.3403,0,0,0,0,0,0
-1.171,-17.3303,0,0,0,0,0,0
-1.161,-17.3203,0,0,0,0,0,0
-1.151,-17.3103,0,0,0,0,0,0
-1.141,-17.3003,0,0,0,0,0,0
-1.131,-17.2903,0,0,0,0,0,0
-1.121,-17.2803,0,0,0,0,0,0
-1.111,-17.2703,0,0,0,0,0,0
-1.101,-17.2603,0,0,0,0,0,0
-1.091,-17.2503,0,0,0,0,0,0
-1.081,-17.2403,0,0,0,0,0,0
-1.071,-17.2303,0,0,0,0,0,0
-1.061,-17.2203,0,0,0,0,0,0
-1.051,-17.2103,0,0,0,0,0,0
-1.041,-17.2003,0,0,0,0,0,0
-1.031,-17.1903,0,0,0,0,0,0
-1.021,-17.1803,0,0,0,0,0,0
-1.011,-17.1703,0,0,0,0,0,0
-1.001,-17.1603,0,0,0,0,0,0
-0.991,-17.1503,0,0,0,0,0,0
-0.981,-17.1403,0,0,0,0,0,0
-0.971,-17.1303,0,0,0,0,0,0
-0.961,-17.1203,0,0,0,0,0,0
-0.951,-17.1103,0,0,0,0,0,0
-0.941,-17.1003,0,0,0,0,0,0
-0.931,-17.0903,0,0,0,0,0,0
-0.921,-17.0803,0,0,0,0,0,0
-0.911,-17.0703,0,0,0,0,0,0
-0.901,-17.0603,0,0,0,0,0,0
-0.891,-17.0503,0,0,0,0,0,0
-0.881,-17.0403,0,0,0,0,0,0
-0.871,-17.0303,0,0,0,0,0,0
-0.861,-17.0203,0,0,0,0,0,0
-0.851,-17.0103,0,0,0,0,0,0
-0.841,-17.0003,0,0,0,0,0,0
-0.831,-16.9903,0,0,0,0,0,0
-0.821,-16.9803,0,0,0,0,0,0
-0.811,-16.9703,0,0,0,0,0,0
-0.801,-16.9603,0,0,0,0,0,0
-0.791,-16.9503,0,0,0,0,0,0
-0.781,-16.9403,0,0,0,0,0,0
-0.771,-16.9303,0,0,0,0,0,0
-0.761,-16.9203,0,0,0,0,0,0
-0.751,-16.9103,0,0,0,0,0,0
-0.741,-16.9003,0,0,0,0,0,0
-0.731,-16.8903,0,0,0,0,0,0
-0.721,-16.8803,0,0,0,0,0,0
-0.711,-16.8703,0,0,0,0,0,0
-0.701,-16.8603,0,0,0,0,0,0
-0.691,-16.8503,0,0,0,0,0,0
-0.681,-16.8403,0,0,0,0,0,0
-0.671,-16.8303,0,0,0,0,0,0
-0.661,-16.8203,0,0,0,0,0,0
-0.651,-16.8103,0,0,0,0,0,0
-0.641,-16.8003,0,0,0,0,0,0
-0.631,-16.7903,0,0,0,0,0,0
-0.621,-16.7803,0,0,0,0,0,0
-0.611,-16.7703,0,0,0,0,0,0
-0.601,-16.7603,0,0,0,0,0,0
-0.591,-16.7503,0,0,0,0,0,0
-0.581,-16.7403,0,0,0,0,0,0
-0.571,-16.7303,0,0,0,0,0,0
-0.561,-16.7203,0,0,0,0,0,0
-0.551,-16.7103,0,0,0,0,0,0
-0.541,-16.7003,0,0,0,0,0,0
-0.531,-16.6903,0,0,0,0,0,0
-0.521,-16.6803,0,0,0,0,0,0
-0.511,-16.6703,0,0,0,0,0,0
-0.501,-16.6603,0,0,0,0,0,0
-0.491,-16.6503,0,0,0,0,0,0
-0.481,-16.6403,0,0,0,0,0,0
-0.471,-16.6303,0,0,0,0,0,0
-0.461,-16.6203,0,0,0,0,0,0
-0.451,-16.6103,0,0,0,0,0,0
-0.441,-16.6003,0,0,0,0,0,0
-0.431,-16.5903,0,0,0,0,0,0
-0.421,-16.5803,0,0,0,0,0,0
-0.411,-16.5703,0,0,0,0,0,0
-0.401,-16.5603,0,0,0,0,0,0
-0.391,-16.5503,0,0,0,0,0,0
-0.381,-16.5403,0,0,0,0,0,0
-0.371,-16.5303,0,0,0,0,0,0
-0.361,-16.5203,0,0,0,0,0,0
-0.351,-16.5103,0,0,0,0,0,0
-0.341,-16.5003,0,0,0,0,0,0
-0.331,-16.4903,0,0,0,0,0,0
-0.321,-16.4803,0,0,0,0,0,0
-0.311,-16.4703,0,0,0,0,0,0
-0.301,-16.4603,0,0,0,0,0,0
-0.291,-16.4503,0,0,0,0,0,0
-0.281,-16.4403,0,0,0,0,0,0
-0.271,-16.4303,0,0,0,0,0,0
-0.261,-16.4203,0,0,0,0,0,0
-0.251,-16.4103,0,0,0,0,0,0
-0.241,-16.4003,0,0,0,0,0,0
-0.231,-16.3903,0,0,0,0,0,0
-0.221,-16.3803,0,0,0,0,0,0
-0.211,-16.3703,0,0,0,0,0,0
-0.201,-16.3603,0,0,0,0,0,0
-0.191,-16.3503,0,0,0,0,0,0
-0.181,-16.3403,0,0,0,0,0,0
