time_s,V_V,delta_Eeq_V,delta_etaMid_V,delta_phiL_V,Li_total_mol_m2,identity_residual_V,Eeq_surface_residual_N_V,reaction_input_surface_residual_N_x,eta_minus_etaMid_N_V,boundary_N_phis_V,boundary_N_phil_V,boundary_N_Eeq_V,boundary_N_etamid_V,boundary_N_x_surface,boundary_N_x_particle_average,Eeq_surface_residual_P_V,reaction_input_surface_residual_P_x,eta_minus_etaMid_P_V,boundary_P_phis_V,boundary_P_phil_V,boundary_P_Eeq_V,boundary_P_etamid_V,boundary_P_x_surface,boundary_P_x_particle_average
0.04800000000000001,2.2389431742808235,2.1737994503527669,0.062570392748080517,0.0025733311799763,1.236902963915189849,-2.17E-16,0E-16,0E-12,0E-18,0.0,-1.3502452138715697,1.4046245644724231,-0.054379350600853416,0.011855119175509864,0.011721903273946356,0E-14,0E-10,0E-18,2.2389431742808235,-1.3476718826915934,3.57842401482519,0.008191042147227101,0.9239944838389595,0.9240625745342559
0.04850000000000001,2.2390125339568763,2.1738699765000862,0.062569131531874822,0.0025734259249153,1.236902963915191045,-2.2E-17,0E-16,0E-12,0E-18,0.0,-1.3501760844586155,1.4045542462622216,-0.054378161803606107,0.011856240725889006,0.011721916014143671,0E-16,0E-10,0E-18,2.2390125339568763,-1.3476026585337002,3.5784242227623078,0.008190969728268715,0.923994096318183,0.9240625608713698
0.04900000000000001,2.2390816169396572,2.1739402224483467,0.062567873910684524,0.0025735205806264,1.236902963915191859,-4.24E-16,0E-15,0E-12,0E-18,0.0,-1.3501072308377045,1.404484207101851,-0.054376976264146615,0.011857357825522842,0.011721928754557274,0E-16,0E-10,0E-18,2.2390816169396572,-1.3475337102570781,3.5784244295501977,0.008190897646537909,0.9239937109391588,0.9240625472085687
0.0495,2.2391504252233143,2.174010190212997,0.062566619862472362,0.0025736151478453,1.236902963915191069,-3.62E-16,0E-15,0E-13,0E-18,0.0,-1.3500386510291993,1.404414444995303,-0.054375793966103814,0.011858470506246992,0.011721941495185783,0E-13,0E-10,0E-18,2.2391504252233143,-1.347465035881354,3.5784246352083,0.008190825896368548,0.9239933276656576,0.9240625335458528
0.05,2.2392189607850863,2.1740798817923396,0.062565369365448429,0.0025737096272984,1.236902963915190474,-1.29E-16,0E-15,0E-12,0E-17,0.0,-1.3499703430699679,1.404344957963162,-0.05437461489319406,0.01185957879963245,0.011721954236027825,0E-16,0E-11,0E-18,2.2392189607850863,-1.3473966334426695,3.5784248397555016,0.008190754472254369,0.9239929464624784,0.9240625198832214
0.0505,2.239287225585487,2.1741492991677073,0.062564122398067079,0.0025738040197130,1.236902963915190988,-3.79E-16,0E-16,0E-12,0E-18,0.0,-1.3499023050132357,1.4042757440424547,-0.054373439029218984,0.011860682736987916,0.011721966977082046,0E-15,0E-11,0E-18,2.239287225585487,-1.3473285009935227,3.578425043210162,0.008190683368848095,0.9239925672954084,0.9240625062206748
0.051000000000000004,2.2393552215684407,2.1742184443036192,0.06256287893901602,0.0025738983258052,1.236902963915190383,2.8E-16,0E-16,0E-13,0E-17,0.0,-1.349834534928443,1.4042068012865088,-0.05437226635806569,0.011861782349362124,0.011721979718347071,0E-15,0E-10,0E-17,2.2393552215684407,-1.3472606366026378,3.578425245590128,0.00819061258095033,0.9239921901311845,0.9240624925582115
0.051500000000000004,2.2394229506614356,2.1742873191479530,0.06256163896719924,0.0025739925462834,1.236902963915191042,-4E-17,0E-16,0E-13,0E-17,0.0,-1.3497670309011052,1.4041381277648064,-0.05437109686370123,0.011862877667546153,0.011721992459821598,0E-16,0E-10,0E-17,2.2394229506614356,-1.3471930383548218,3.5784254469127594,0.00819054210349801,0.9239918149374565,0.9240624788958316
0.052000000000000005,2.2394904147757173,2.1743559256321027,0.06256040246175143,0.002574086681863,1.236902963915191639,1.7E-16,0E-16,0E-13,0E-17,0.0,-1.349699791032656,1.4040697215628413,-0.05436993053018524,0.011863968722075693,0.011722005201504274,0E-15,0E-11,0E-17,2.2394904147757173,-1.347125704350793,3.578425647194944,0.00819047193156619,0.9239914416827519,0.9240624652335355
0.052500000000000005,2.2395576158063997,2.1744242656711384,0.062559169402027548,0.0025741807332339,1.236902963915190020,-1.48E-16,0E-16,0E-12,0E-18,0.0,-1.349632813440322,1.4040015807819766,-0.054368767341654634,0.011865055543233322,0.011722017943393809,0E-15,0E-10,0E-18,2.2395576158063997,-1.3470586327070881,3.578425846453115,0.008190402060372914,0.9239910703364438,0.9240624515713222
